,repo_id,actor_id,created_at_month_year,hours,hours_per_commit,hours_per_commit_change,treatment,greater_1000_stars,greater_500_stars
0,46939,2627,2014-04-28 00:00:00+00:00,20563.528611111113,86.03986866573688,2.620559272474973,1,True,True
1,46939,2627,2020-09-28 00:00:00+00:00,41.996944444444445,41.996944444444445,inf,1,True,True
2,46939,2627,2023-05-28 00:00:00+00:00,126.03916666666667,14.004351851851853,0.9476629072681705,1,True,True
3,46939,630271,2017-09-28 00:00:00+00:00,8151.544444444445,127.36788194444445,3.7409566059864363,1,True,True
4,46939,1281215,2023-05-28 00:00:00+00:00,430.8786111111111,53.85982638888889,2.3041636957813427,1,True,True
5,46939,1281215,2023-06-28 00:00:00+00:00,1403.2344444444445,82.54320261437908,1.8342933914306465,1,True,True
6,59235,27421,2015-10-28 00:00:00+00:00,10248.164444444445,1464.023492063492,56.61969306322898,0,True,True
7,59235,27421,2016-01-28 00:00:00+00:00,1873.213888888889,936.6069444444445,72.04668803418804,0,True,True
8,59235,27421,2017-02-28 00:00:00+00:00,181.5663888888889,22.695798611111112,0.07581060078868013,0,True,True
9,59235,27421,2017-03-28 00:00:00+00:00,5235.891666666666,249.3281746031746,2.6218786513102987,0,True,True
10,59235,27421,2022-11-28 00:00:00+00:00,4045.1852777777776,149.8216769547325,1.9694183436113815,0,True,True
11,120894,5390,2021-09-28 00:00:00+00:00,1634.524027777778,39.45338283096927,1.458949160751096,0,False,True
12,120894,5390,2022-01-28 00:00:00+00:00,143.07555555555555,20.43936507936508,3.179456790123457,0,False,True
13,182042,1610,2021-01-28 00:00:00+00:00,91.53583333333333,91.53583333333333,30.511944444444442,1,False,False
14,182042,463832,2021-03-28 00:00:00+00:00,9212.208888888888,3070.736296296296,307.07362962962964,0,False,False
15,183485,61381,2016-01-28 00:00:00+00:00,15066.525,264.325,12.714367088607595,0,False,False
16,183485,61381,2018-07-28 00:00:00+00:00,7207.3125,618.7060430695848,5.565574496370631,0,False,False
17,195323,1896,2015-10-28 00:00:00+00:00,3828.501111111111,1276.167037037037,4.959198330454807,0,False,False
18,195323,1002300,2023-03-28 00:00:00+00:00,29.54888888888889,14.774444444444445,0.059454504806617486,1,False,False
19,207623,8473679,2017-09-28 00:00:00+00:00,7174.461944444444,797.162438271605,211.0135866013072,0,False,False
20,239260,95962,2021-06-28 00:00:00+00:00,50.345555555555556,16.78185185185185,0.034841214917339484,0,False,False
21,250052,100376,2013-12-28 00:00:00+00:00,13583.09888888889,1234.8271717171717,0.07236137747660719,0,True,True
22,250052,100376,2015-01-28 00:00:00+00:00,351.83451388888886,38.220472674542364,0.4730130022875688,0,True,True
23,250052,100376,2015-02-28 00:00:00+00:00,2106.9938888888887,526.7484722222222,0.6783624883737568,0,True,True
24,250052,100376,2015-04-28 00:00:00+00:00,70.66277777777778,17.665694444444444,2.018936507936508,0,True,True
25,250052,100376,2015-05-28 00:00:00+00:00,815.7480555555555,248.39848379629632,0.08575156022400483,0,True,True
26,250052,100376,2015-06-28 00:00:00+00:00,96.13027777777778,12.016284722222222,0.3627557651991614,0,True,True
27,250052,100376,2015-07-28 00:00:00+00:00,925.4119444444444,185.0823888888889,5.642755758807588,0,True,True
28,250052,100376,2015-09-28 00:00:00+00:00,45.12916666666667,45.12916666666667,1.0495155038759691,0,True,True
29,250052,100376,2015-10-28 00:00:00+00:00,625.2605555555556,31.26302777777778,0.6058726313522825,0,True,True
30,250052,100376,2016-03-28 00:00:00+00:00,1154.1163888888889,88.77818376068376,4.598073262505533,0,True,True
31,250052,100376,2016-04-28 00:00:00+00:00,140.64916666666667,70.32458333333334,20.092738095238097,0,True,True
32,250052,100376,2016-08-28 00:00:00+00:00,168.15194444444444,12.934764957264957,1.1361617867867868,0,True,True
33,250052,100376,2016-12-28 00:00:00+00:00,46.84777777777778,23.42388888888889,14.410787037037036,0,True,True
34,250052,100376,2017-01-28 00:00:00+00:00,812.4155555555556,203.1038888888889,10.978588588588588,0,True,True
35,250052,100376,2017-02-28 00:00:00+00:00,40.609722222222224,20.304861111111112,20.304861111111112,0,True,True
36,250052,100376,2017-10-28 00:00:00+00:00,47.57944444444445,2.1627020202020204,0.09477976980965029,0,True,True
37,250052,100376,2018-03-28 00:00:00+00:00,167.74527777777777,12.903482905982905,0.7802105943152454,0,True,True
38,250052,100376,2018-10-28 00:00:00+00:00,12180.81111111111,6090.405555555555,8.50615301055245,0,True,True
39,250052,100376,2019-05-28 00:00:00+00:00,6813.626666666667,851.7033333333334,14.527988628287137,0,True,True
40,250052,100376,2019-12-28 00:00:00+00:00,1933.2105555555556,966.6052777777778,1.3556876266167992,0,True,True
41,286516,1132472,2020-10-28 00:00:00+00:00,626.28125,78.74054118773947,22.313999681293613,0,False,False
42,286516,1132472,2020-11-28 00:00:00+00:00,891.5862500000001,861.0062731481481,107.0135501671277,0,False,False
43,286516,1132472,2021-04-28 00:00:00+00:00,2567.8902777777776,961.6204166666666,24.101217126325373,0,False,False
44,286516,1132472,2023-12-28 00:00:00+00:00,61.282222222222224,5.106851851851852,0.10146063281824871,0,False,False
45,309235,49469,2020-10-28 00:00:00+00:00,164.32166666666666,82.16083333333333,82.16083333333333,0,False,False
46,318058,909638,2020-08-28 00:00:00+00:00,82.52527777777777,5.157829861111111,0.024073884999351744,0,False,False
47,326131,134791,2017-05-28 00:00:00+00:00,160.80152777777778,101.4975,12.251128472222222,0,False,False
48,330227,136531,2019-11-28 00:00:00+00:00,41.75972222222222,20.87986111111111,0.05067927454153182,0,True,True
49,330227,136531,2019-12-28 00:00:00+00:00,126.03722222222223,42.01240740740741,0.0050374589217514875,0,True,True
50,330227,136531,2020-04-28 00:00:00+00:00,4094.456388888889,222.14784670781893,0.5392237894705378,0,True,True
51,330227,136531,2020-08-28 00:00:00+00:00,1053.8641666666667,65.86651041666667,0.5322546296296297,0,True,True
52,330227,136531,2022-08-28 00:00:00+00:00,365.14972222222224,30.42914351851852,1.3779234800838576,0,True,True
53,374820,1558,2014-11-28 00:00:00+00:00,3715.1497222222224,1238.3832407407408,309.5958101851852,0,False,False
54,403432,66927,2015-12-28 00:00:00+00:00,28.945,5.789,0.03650063051702396,0,False,False
55,403432,66927,2017-01-28 00:00:00+00:00,39.69305555555555,19.846527777777776,0.8445330969267139,0,False,False
56,409101,1408472,2020-05-28 00:00:00+00:00,38.06527777777778,19.03263888888889,1.057368827160494,1,True,True
57,409101,1408472,2021-12-28 00:00:00+00:00,934.6147222222222,133.51638888888888,6.148781067251462,1,True,True
58,412420,30702,2010-04-28 00:00:00+00:00,10257.827222222222,539.8856432748538,28.180844017094017,0,False,True
59,440043,202559,2017-12-28 00:00:00+00:00,75.2786111111111,25.092870370370367,0.1758846053997923,1,True,True
60,440043,2477934,2018-02-28 00:00:00+00:00,39.55555555555556,7.911111111111111,0.6484517304189436,1,True,True
61,440043,2477934,2018-04-28 00:00:00+00:00,94.07472222222222,23.518680555555555,1.4699175347222222,1,True,True
62,440043,2477934,2019-01-28 00:00:00+00:00,196.24902777777777,56.81810648148148,8.944105420524691,1,True,True
63,440043,2477934,2019-02-28 00:00:00+00:00,54.17333333333333,30.537449013949015,0.0,1,True,True
64,440043,2477934,2019-08-28 00:00:00+00:00,1116.731388888889,65.69008169934641,0.5023533013445294,1,True,True
65,440043,2477934,2020-07-28 00:00:00+00:00,24.94527777777778,6.236319444444445,0.8909027777777778,1,True,True
66,491374,191204,2021-04-28 00:00:00+00:00,26.101388888888888,5.220277777777778,0.43502314814814813,0,False,False
67,525316,226605,2019-09-28 00:00:00+00:00,1021.695625,392.1431666666667,0.0,1,True,True
68,525316,226605,2019-11-28 00:00:00+00:00,531.955,66.494375,19.702037037037037,1,True,True
69,525316,226605,2021-01-28 00:00:00+00:00,2528.717361111111,279.23408333333333,152.97359860420124,1,True,True
70,525316,226605,2021-02-28 00:00:00+00:00,4368.285555555555,546.0356944444444,291.219037037037,1,True,True
71,527040,68750,2017-10-28 00:00:00+00:00,109.23333333333333,54.61666666666667,5.582670278829263,0,False,False
72,527040,148475,2018-06-28 00:00:00+00:00,79.41583333333334,79.41583333333334,inf,0,False,False
73,527040,168662,2015-06-28 00:00:00+00:00,838.3780555555555,167.6756111111111,1.516054350010046,0,False,False
74,527040,185919,2015-01-28 00:00:00+00:00,94.00444444444445,94.00444444444445,inf,0,False,False
75,527040,185919,2015-10-28 00:00:00+00:00,42.55916666666667,21.279583333333335,0.2693618143459916,0,False,False
76,527040,185919,2015-12-28 00:00:00+00:00,1416.7402777777777,35.418506944444445,0.9081668447293447,0,False,False
77,527040,185919,2016-02-28 00:00:00+00:00,695.9002777777778,19.330563271604937,1.567342967967968,0,False,False
78,527040,185919,2016-05-28 00:00:00+00:00,336.9822222222222,168.4911111111111,0.6160552508632947,0,False,False
79,527040,185919,2016-06-28 00:00:00+00:00,142.67638888888888,71.33819444444444,0.39089421613394215,0,False,False
80,527040,185919,2017-11-28 00:00:00+00:00,473.7586111111111,39.47988425925926,1.7810474101921472,0,False,False
81,527040,185919,2018-10-28 00:00:00+00:00,2502.7663888888887,312.8457986111111,33.82116741741741,0,False,False
82,527040,185919,2019-06-28 00:00:00+00:00,1946.9800347222222,124.96707737608932,1.2122722699094532,0,False,False
83,527040,185919,2019-07-28 00:00:00+00:00,863.0288888888889,215.75722222222223,1.1179130685089234,0,False,False
84,527040,185919,2019-08-28 00:00:00+00:00,139.51277777777779,69.75638888888889,1.2456498015873017,0,False,False
85,527040,185919,2019-09-28 00:00:00+00:00,1042.7492063492064,86.8357554397357,0.3737173755834836,0,False,False
86,527040,185919,2019-10-28 00:00:00+00:00,633.7248148148147,68.25089482790871,0.23601088121864436,0,False,False
87,527040,185919,2019-11-28 00:00:00+00:00,3071.7779444444445,68.14759722222223,0.2633167402745353,0,False,False
