,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
26,DeleteEvent,2022-11-09 00:51:59+00:00,28577719,pkkid/python-plexapi,49699333,dependabot[bot],,,branch,dependabot/pip/requests-mock-1.10.0,user
30,DeleteEvent,2022-11-09 05:43:07+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,staging.tmp,user
34,DeleteEvent,2023-06-14 09:59:57+00:00,104270121,aws/aws-dynamodb-encryption-python,49699333,dependabot[bot],2232217,aws,branch,dependabot/pip/dev_requirements/hypothesis-6.78.1,user
45,DeleteEvent,2023-06-17 18:15:21+00:00,21548731,python-zeroconf/python-zeroconf,663432,bdraco,120192235,python-zeroconf,branch,bump_psr,user
74,DeleteEvent,2023-01-11 14:16:58+00:00,128472385,Shoobx/xmldiff,820596,regebro,7116344,Shoobx,branch,lregebro-namespace-patch,user
267,DeleteEvent,2022-08-27 20:20:29+00:00,71948498,localstack/localstack,3996682,thrau,28732122,localstack,branch,remove-dashboard,user
319,DeleteEvent,2022-02-28 18:36:48+00:00,120950888,bimmerconnected/bimmer_connected,42204099,rikroe,53658066,bimmerconnected,branch,asnyc,user
374,DeleteEvent,2022-08-06 06:38:21+00:00,12082924,zostera/django-bootstrap3,41898282,github-actions[bot],1092877,zostera,branch,dependabot/pip/django-4.1,user
389,DeleteEvent,2023-06-30 05:33:55+00:00,102759628,randovania/randovania,884928,henriquegemignani,45249075,randovania,branch,gh-readonly-queue/main/pr-4611-d28857794600b6170facb3e4fa6462a7375dcdc4,deploy_key
425,DeleteEvent,2021-08-13 06:48:25+00:00,38982731,home-assistant/frontend,41286756,delete-merged-branch[bot],13844975,home-assistant,branch,netto,user
458,DeleteEvent,2021-11-04 18:23:38+00:00,71932349,ray-project/ray,74173148,iycheng,22125274,ray-project,branch,test_wheels/hang-fix,user
515,DeleteEvent,2021-11-29 23:04:22+00:00,39268745,data-8/datascience,18510350,JinwooPark00,12195212,data-8,branch,as_html_docs,user
576,DeleteEvent,2021-08-08 13:15:45+00:00,137738902,mvdh7/pytzer,8830314,mvdh7,,,branch,re-equilibrate,user
596,DeleteEvent,2023-03-14 13:28:32+00:00,203819248,CS-SI/eodag,61419125,sbrunato,6223127,CS-SI,branch,rtd_update,user
718,DeleteEvent,2022-10-16 17:50:47+00:00,102759628,randovania/randovania,884928,henriquegemignani,45249075,randovania,branch,bugfix/bot-faq,user
751,DeleteEvent,2023-06-28 20:14:09+00:00,37222273,planetlabs/planet-client-python,2984664,jreiberkyle,5247016,planetlabs,branch,issue651,user
769,DeleteEvent,2023-06-13 15:27:18+00:00,143328315,mindsdb/mindsdb,7192539,ZoranPandovski,31035808,mindsdb,branch,llamaindex-docker,user
782,DeleteEvent,2023-06-07 10:25:10+00:00,19975250,ArangoDB-Community/python-arango,22852752,apetenchea,37540306,ArangoDB-Community,branch,add-collection-properties,user
791,DeleteEvent,2022-11-04 11:04:29+00:00,123836190,pyjanitor-devs/pyjanitor,25709809,samukweku,53411673,pyjanitor-devs,branch,conditional_join_sort_by_appearance,user
811,DeleteEvent,2021-08-12 14:52:57+00:00,80502017,openoereb/pyramid_oereb,1460598,marionb,47214194,openoereb,branch,fix_not_existing_default_lang_#1275,user
846,DeleteEvent,2023-01-12 22:43:35+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,staging.tmp,user
852,DeleteEvent,2023-03-14 04:31:39+00:00,90194616,pydantic/pydantic,1755071,adriangb,110818415,pydantic,branch,validator-parse-obj-as,user
855,DeleteEvent,2023-06-16 02:37:08+00:00,7209075,pantsbuild/pants,512764,benjyw,3065172,pantsbuild,branch,cherry-pick-19299-to-2.17.x,user
939,DeleteEvent,2022-11-02 23:12:04+00:00,51206425,aio-libs/multidict,41898282,github-actions[bot],7049303,aio-libs,branch,dependabot/github_actions/dependabot/fetch-metadata-1.3.5,user
