,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
53,DeleteEvent,2023-01-02 23:31:10+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
54,DeleteEvent,2023-01-02 23:01:56+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
55,DeleteEvent,2023-01-02 17:27:16+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
113,DeleteEvent,2022-08-27 19:49:29+00:00,12858085,bitprophet/releases,6088,bitprophet,,,branch,master,user
117,DeleteEvent,2022-11-04 18:28:12+00:00,131619646,dagster-io/dagster,654855,sryza,40032576,dagster-io,branch,databricks-docs-snippet,user
188,DeleteEvent,2022-11-08 10:26:26+00:00,90194616,pydantic/pydantic,4039449,samuelcolvin,110818415,pydantic,branch,allow-nested-attributes,user
209,DeleteEvent,2022-10-28 00:00:10+00:00,131619646,dagster-io/dagster,654855,sryza,40032576,dagster-io,branch,break-up-sensor-def-file,user
230,DeleteEvent,2022-11-11 22:40:59+00:00,357918316,ashb/sphinx-argparse,34150,ashb,,,tag,v0.4.0a1,user
237,DeleteEvent,2022-09-21 10:16:35+00:00,71932349,ray-project/ray,9356806,ArturNiederfahrenhorst,22125274,ray-project,branch,rnd_with_extra_value_heads,user
282,DeleteEvent,2021-07-06 07:54:50+00:00,102759628,randovania/randovania,884928,henriquegemignani,45249075,randovania,branch,dependabot/pip/setuptools-57.1.0,user
341,DeleteEvent,2022-02-03 16:18:51+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
349,DeleteEvent,2023-05-02 21:38:58+00:00,71932349,ray-project/ray,8068268,amogkam,22125274,ray-project,branch,mp_batch_docs_2,user
380,DeleteEvent,2021-04-18 06:27:29+00:00,13536573,sbrunner/sphinx-prompt,49699333,dependabot[bot],,,branch,dependabot/pip/c2cciutils-1.1.dev20210415083211,user
400,DeleteEvent,2021-08-13 06:58:25+00:00,226992581,googleapis/python-pubsub,60162190,gcf-merge-on-green[bot],16785467,googleapis,branch,remove-pytz,user
418,DeleteEvent,2021-07-14 00:20:28+00:00,35531022,opendatacube/datacube-core,8537264,uchchwhash,26125288,opendatacube,branch,whitespace,user
437,DeleteEvent,2021-11-04 18:19:24+00:00,71932349,ray-project/ray,7699919,clarkzinzow,22125274,ray-project,branch,test_wheels/read-binary-files-datasource,user
455,DeleteEvent,2022-09-09 18:45:54+00:00,27352490,codalab/codalab-worksheets,25855750,leilenah,4633552,codalab,branch,fix/4206-permissions-ui,user
500,DeleteEvent,2021-04-06 17:14:57+00:00,440043,jazzband/django-axes,2477934,aleksihakli,15129049,jazzband,branch,dependabot/pip/sphinx-rtd-theme-0.5.2,user
516,DeleteEvent,2023-03-07 00:00:54+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,staging.tmp,user
564,DeleteEvent,2022-10-10 21:19:11+00:00,71948498,localstack/localstack,3996682,thrau,28732122,localstack,branch,fix-s3-tf-test-timeout,user
576,DeleteEvent,2021-04-25 15:41:12+00:00,49326093,gpchelkin/scdlbot,49699333,dependabot[bot],,,branch,dependabot/pip/sphinx-autodoc-typehints-1.12.0,user
601,DeleteEvent,2023-01-13 09:05:06+00:00,15510233,openfisca/openfisca-france,105737949,JoDuGa,1794404,openfisca,branch,msa_P9S1_hermes,user
