,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
21,DeleteEvent,2022-11-09 12:00:39+00:00,466683324,python-humanize/humanize,1324225,hugovk,62149795,python-humanize,branch,all-repos_autofix_add-3.12-dev,user
45,DeleteEvent,2023-03-07 09:32:18+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,disagg_by_src,user
51,DeleteEvent,2023-01-13 07:10:51+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
54,DeleteEvent,2023-01-02 15:53:36+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
55,DeleteEvent,2023-01-02 19:08:36+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
106,DeleteEvent,2023-05-23 05:05:32+00:00,112553029,intentionet/netconan,526415,dhalperi,23463900,intentionet,branch,pr/dhalperi/master/78127998,user
153,DeleteEvent,2021-07-30 09:09:25+00:00,53360534,vmware/alb-sdk,20634840,yograjshisode,473334,vmware,branch,jenkins_sync_eng_go,user
241,DeleteEvent,2022-10-21 08:28:51+00:00,126696903,jberghoef/wagtail-tag-manager,49699333,dependabot[bot],,,branch,dependabot/npm_and_yarn/terser-5.14.2,user
285,DeleteEvent,2022-11-09 10:49:18+00:00,31315021,Kinto/kinto,546692,leplatrem,13413813,Kinto,branch,dependabot/pip/sqlalchemy-1.4.43,user
336,DeleteEvent,2022-11-10 20:31:33+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,cbindgen,user
391,DeleteEvent,2021-07-19 13:44:07+00:00,12238878,python-odin/odin,203763,timsavage,14675500,python-odin,branch,feature/fix-choice-doc-strings,user
406,DeleteEvent,2021-04-05 22:26:04+00:00,77276660,SigmaHQ/sigma,1845601,thomaspatzke,79842123,SigmaHQ,branch,release-0.19.1,user
420,DeleteEvent,2023-06-11 21:05:07+00:00,238778459,googleapis/python-datastore,7369612,vishwarajanand,16785467,googleapis,branch,fix_preview-multidb,user
572,DeleteEvent,2022-02-16 09:57:53+00:00,91571506,sentinel-hub/sentinelhub-py,31988337,zigaLuksic,31830596,sentinel-hub,branch,feat/docs_analytics,user
595,DeleteEvent,2021-07-22 18:03:22+00:00,150022452,area4lib/area4,49699333,dependabot[bot],46793524,area4lib,branch,dependabot/pip/setuptools-57.4.0,user
606,DeleteEvent,2021-04-25 01:00:15+00:00,27352490,codalab/codalab-worksheets,16793796,teetone,4633552,codalab,branch,fix-gha,user
650,DeleteEvent,2021-11-11 03:58:26+00:00,48698708,aiven/aiven-client,4554576,orange-kao,14290521,aiven,branch,add-code-of-conduct,user
709,DeleteEvent,2022-08-09 04:24:32+00:00,12228178,abhinavsingh/proxy.py,126065,abhinavsingh,,,branch,dependabot/pip/types-setuptools-63.4.0,user
