,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
20,DeleteEvent,2022-09-25 22:48:49+00:00,68917117,aio-libs/aiohttp-devtools,41898282,github-actions[bot],7049303,aio-libs,branch,dependabot/pip/flake8-5.0.4,user
43,DeleteEvent,2023-01-02 22:51:59+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
51,DeleteEvent,2023-05-23 17:01:51+00:00,32737992,napalm-automation/napalm,49699333,dependabot[bot],16415577,napalm-automation,branch,dependabot/pip/ansible-7.6.0,user
139,DeleteEvent,2021-07-14 17:58:30+00:00,88091939,googleapis/google-resumable-media-python,60162190,gcf-merge-on-green[bot],16785467,googleapis,branch,owl-bot-update-lock-5ff7446edeaede81c3ed58b23a4e76a5403fba1350ce28478045657303b6479d,user
253,DeleteEvent,2022-11-08 12:16:50+00:00,59046255,plus3it/watchmaker,37929162,mergify[bot],15047853,plus3it,branch,dependabot/pip/pip-22.3.1,user
287,DeleteEvent,2022-02-28 22:44:08+00:00,131619646,dagster-io/dagster,10291790,jmsanders,40032576,dagster-io,branch,jordan/ecs-override-container-resources,user
348,DeleteEvent,2021-11-02 13:34:07+00:00,61572326,DataDog/dd-trace-py,6321485,Kyle-Verhoog,365230,DataDog,branch,fix-aiohttp-tests,user
366,DeleteEvent,2021-07-19 12:01:41+00:00,75401165,weaveworks/grafanalib,49699333,dependabot[bot],9976052,weaveworks,branch,dependabot/pip/sphinx-4.1.0,user
410,DeleteEvent,2023-06-17 22:24:51+00:00,77032889,PyCQA/flake8-pyi,66076021,AlexWaygood,8749848,PyCQA,branch,drop-flake8-5,user
494,DeleteEvent,2022-02-17 17:16:24+00:00,459368113,py-mine/mcstatus,99699801,py-mine-bot,76232844,py-mine,branch,pr172head,user
515,DeleteEvent,2021-07-22 03:32:06+00:00,58774373,icloud-photos-downloader/icloud_photos_downloader,49699333,dependabot[bot],73247967,icloud-photos-downloader,branch,dependabot/pip/coveralls-3.2.0,user
525,DeleteEvent,2023-06-23 09:49:24+00:00,3310740,Parallels/rq-dashboard,17143029,cjlapao,6209674,Parallels,branch,release/0.6.5,user
531,DeleteEvent,2023-01-10 21:07:37+00:00,161867312,taskcluster/taskcluster,29139614,renovate[bot],6257436,taskcluster,branch,renovate/taskcluster-client-46.x,user
569,DeleteEvent,2023-06-30 11:48:23+00:00,71948498,localstack/localstack,620817,dominikschubert,28732122,localstack,branch,cfn-provider-framework-improvements,user
613,DeleteEvent,2021-11-11 18:19:54+00:00,226992657,googleapis/python-trace,5184014,parthea,16785467,googleapis,branch,owl-bot-update-lock-0e18b9475fbeb12d9ad4302283171edebb6baf2dfca1bd215ee3b34ed79d95d7,user
656,DeleteEvent,2023-05-01 19:39:23+00:00,2909429,nicolargo/glances,29139614,renovate[bot],,,branch,renovate/zeroconf-0.x,user
663,DeleteEvent,2023-03-14 21:35:51+00:00,134186172,faucetsdn/chewie,4725207,anarkiwi,23409712,faucetsdn,branch,master,user
685,DeleteEvent,2022-09-17 12:42:30+00:00,95887977,aio-libs/aiojobs,2203121,Dreamsorcerer,7049303,aio-libs,branch,py36,user
703,DeleteEvent,2021-07-14 16:45:10+00:00,226992533,googleapis/python-firestore,242750,tseaver,16785467,googleapis,branch,owl-bot-update-lock-5ff7446edeaede81c3ed58b23a4e76a5403fba1350ce28478045657303b6479d,user
716,DeleteEvent,2021-11-08 08:05:12+00:00,37137879,QCoDeS/Qcodes,548266,jenshnielsen,20478252,QCoDeS,branch,dependabot/pip/hypothesis-6.24.2,user
718,DeleteEvent,2021-11-08 13:02:24+00:00,111819017,Hydrospheredata/hydro-serving-protos,2300703,KineticCookie,17550625,Hydrospheredata,branch,fix/grpc-bump,user
735,DeleteEvent,2023-06-07 17:55:06+00:00,131619646,dagster-io/dagster,654855,sryza,40032576,dagster-io,branch,auto-materialize-docstring,user
763,DeleteEvent,2023-06-22 01:10:21+00:00,70124554,lablup/backend.ai,555156,achimnol,11258248,lablup,branch,ci/no-exist-binary,user
864,DeleteEvent,2023-06-17 09:31:18+00:00,116793223,jpoullet2000/atlasclient,684574,jpoullet2000,,,branch,pyup-update-tox-3.12.1-to-4.6.1,user
887,DeleteEvent,2021-11-17 16:58:18+00:00,102759628,randovania/randovania,884928,henriquegemignani,45249075,randovania,branch,dependabot/pip/setuptools-59.1.1,user
893,DeleteEvent,2023-05-27 08:53:55+00:00,274851886,akornatskyy/wheezy.template,49699333,dependabot[bot],,,branch,dependabot/pip/requirements/pytest-7.2.2,user
921,DeleteEvent,2022-02-09 22:32:11+00:00,140029949,executablebooks/sphinx-copybutton,1839645,choldgraf,57655115,executablebooks,branch,dependabot/npm_and_yarn/normalize-url-4.5.1,user
950,DeleteEvent,2022-11-08 02:37:26+00:00,16899445,marshmallow-code/webargs,1300022,sirosen,10334301,marshmallow-code,branch,dependabot/pip/mypy-0.990,user
975,DeleteEvent,2023-01-15 22:20:19+00:00,17120231,automicus/PyISY,18057952,shbatm,6746350,automicus,branch,pyproject,user
1008,DeleteEvent,2022-10-24 19:32:58+00:00,131619646,dagster-io/dagster,4531914,yuhan,40032576,dagster-io,branch,yuhan/10-24-docs_design_fix_icons._make_icon_changes_backcompat,user
1063,DeleteEvent,2023-06-29 16:26:23+00:00,226992487,googleapis/python-bigtable,5184014,parthea,16785467,googleapis,branch,owl-bot-update-lock-2d816f26f728ac8b24248741e7d4c461c09764ef9f7be3684d557c9632e46dbd,user
1077,DeleteEvent,2022-08-02 15:34:46+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
1080,DeleteEvent,2021-04-28 16:13:28+00:00,130396768,plus3it/gravitybee,37929162,mergify[bot],15047853,plus3it,branch,autorelease/0.1.77,user
1098,DeleteEvent,2021-08-19 09:17:27+00:00,25181584,h2oai/sparkling-water,3674621,mn-mikke,1402695,h2oai,branch,mn/SW-2591,user
1113,DeleteEvent,2023-03-30 17:39:22+00:00,131619646,dagster-io/dagster,1531373,smackesey,40032576,dagster-io,branch,sean/use-metadata-dict-not-metadata-entries,user
1141,DeleteEvent,2023-05-15 21:15:23+00:00,102102105,DonDebonair/slack-machine,854991,DonDebonair,,,branch,chore/release/v0.33.0,user
1154,DeleteEvent,2023-06-24 01:08:45+00:00,101284243,allenporter/pyrainbird,29139614,renovate[bot],,,branch,renovate/ruff-0.x,user
1289,DeleteEvent,2022-08-16 10:46:39+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,dependabot/pip/fonttools-approx-eq-4.35.0,user
1361,DeleteEvent,2021-08-01 09:02:24+00:00,4127088,Azure/azure-sdk-for-python,53356347,azure-sdk,6844498,Azure,branch,sync-eng/common-AddPoliCheckTools-1819-ForTestPipeline,user
1366,DeleteEvent,2023-06-28 08:00:01+00:00,5962410,jim-easterbrook/Photini,1957023,jim-easterbrook,,,tag,Photini-15.11.0,user
1373,DeleteEvent,2022-08-12 16:19:07+00:00,226992639,googleapis/python-storage,5184014,parthea,16785467,googleapis,branch,lifecycle-rules-docstring,user
1387,DeleteEvent,2022-09-13 06:21:08+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,pre-commit-ci-update-config,user
1399,DeleteEvent,2023-06-09 18:19:29+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,staging.tmp,user
1415,DeleteEvent,2022-09-27 13:13:32+00:00,50903853,AnalogJ/lexicon,49699333,dependabot[bot],,,branch,dependabot/pip/boto3-1.24.80,user
1461,DeleteEvent,2022-11-11 00:27:19+00:00,102759628,randovania/randovania,884928,henriquegemignani,45249075,randovania,branch,bugfix/export-videos-echoes,user
1462,DeleteEvent,2022-11-07 16:02:46+00:00,43645564,ganga-devs/ganga,36301625,joj0s,13271048,ganga-devs,branch,autopep8-patches/dirac_tear_down,user
1475,DeleteEvent,2022-11-14 11:02:07+00:00,7169945,cenobites/flask-jsonrpc,49699333,dependabot[bot],2311253,cenobites,branch,dependabot/pip/requirements/pytest-7.2.0,user
1582,DeleteEvent,2021-08-17 18:19:38+00:00,62947699,ccnmtl/django-lti-provider,141369,sdreher,52456,ccnmtl,branch,dependabot/pip/importlib-metadata-4.6.4,user
1641,DeleteEvent,2023-01-13 14:46:21+00:00,15510233,openfisca/openfisca-france,37625676,frtomas,1794404,openfisca,branch,msa_reval_ass_reval_2023,user
1678,DeleteEvent,2023-06-03 22:16:01+00:00,226992462,googleapis/python-cloud-core,49699333,dependabot[bot],16785467,googleapis,branch,dependabot/pip/dot-kokoro/cryptography-41.0.0,user
1706,DeleteEvent,2021-11-09 23:07:55+00:00,238778459,googleapis/python-datastore,5184014,parthea,16785467,googleapis,branch,owl-bot-be269051-8b8f-49e0-98ad-6357bcf9856e,user
1727,DeleteEvent,2021-04-29 05:10:59+00:00,122330981,thoth-station/storages,14028058,harshad16,36954363,thoth-station,branch,v0.39.2,user
1745,DeleteEvent,2022-02-03 18:49:45+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
1755,DeleteEvent,2021-04-29 05:39:05+00:00,47598819,prschmid/zoomus,27856297,dependabot-preview[bot],,,branch,dependabot/pip/black-21.4b1,user
1801,DeleteEvent,2022-08-02 12:49:03+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
1809,DeleteEvent,2023-03-31 14:51:18+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,dixler/12545/fix-race,user
1813,DeleteEvent,2022-11-08 18:22:17+00:00,131619646,dagster-io/dagster,10215173,benpankow,40032576,dagster-io,branch,benpankow/filter-ssh-key-airbyte,user
1817,DeleteEvent,2023-01-13 18:10:50+00:00,25538034,awslabs/amazon-kinesis-client-python,49699333,dependabot[bot],3299148,awslabs,branch,dependabot/maven/commons-io-commons-io-2.11.0,user
1835,DeleteEvent,2023-06-20 00:55:28+00:00,8819472,mar10/pyftpsync,49699333,dependabot[bot],,,branch,dependabot/pip/markdown-it-py-2.2.0,user
1842,DeleteEvent,2022-10-26 21:45:34+00:00,61572326,DataDog/dd-trace-py,37929162,mergify[bot],365230,DataDog,branch,mergify/bp/1.6/pr-4357,user
1862,DeleteEvent,2022-11-07 01:31:08+00:00,123836190,pyjanitor-devs/pyjanitor,25895405,Zeroto521,53411673,pyjanitor-devs,branch,samukweku/fill_timestamp,user
1908,DeleteEvent,2021-04-09 19:34:38+00:00,202413762,scikit-hep/awkward-1.0,1852447,jpivarski,23454624,scikit-hep,branch,jpivarski/broadcast-union-types-to-all-possibilities,user
1957,DeleteEvent,2021-07-19 07:44:42+00:00,118933991,radis/radis,36677294,minouHub,35809936,radis,branch,add/tabulated-parsum,user
1988,DeleteEvent,2022-08-08 17:44:44+00:00,107485978,talkiq/gcloud-aio,3341822,TheKevJames,17654656,talkiq,branch,renovate/lock-file-maintenance,user
2000,DeleteEvent,2022-08-11 05:22:25+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
2019,DeleteEvent,2022-08-22 14:52:51+00:00,43677177,AMICI-dev/AMICI,18048784,dweindl,68919097,AMICI-dev,branch,deterministic_import,user
2050,DeleteEvent,2023-03-17 12:12:25+00:00,73479326,uktrade/directory-constants,1638245,timothyPatterson,15107524,uktrade,branch,KLS-449-Update-django,user
2074,DeleteEvent,2023-05-03 11:55:05+00:00,38982731,home-assistant/frontend,5878303,piitaya,13844975,home-assistant,branch,support-native-name-for-other-languages-too,user
2105,DeleteEvent,2022-08-02 12:19:36+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
2141,DeleteEvent,2023-06-16 00:00:53+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,dixler/10744/nodejs-auto-crashes,user
2148,DeleteEvent,2022-08-25 20:49:18+00:00,72477752,pulumi/pulumi,30351955,pulumi-bot,21992475,pulumi,branch,t0yv0/fix-test-generate-type-names-race-cond,user
2171,DeleteEvent,2021-08-13 17:39:23+00:00,38982731,home-assistant/frontend,1444314,balloob,13844975,home-assistant,branch,energy-gas,user
2187,DeleteEvent,2021-08-05 13:29:16+00:00,80502017,openoereb/pyramid_oereb,5467596,kdeininger,47214194,openoereb,branch,update-version,user
2263,DeleteEvent,2022-02-10 17:36:32+00:00,9801644,elastic/elasticsearch-py,18519037,sethmlarson,6764390,elastic,branch,backport-1915-to-8.1,user
2282,DeleteEvent,2022-10-05 10:27:21+00:00,53360534,vmware/alb-sdk,15983253,chaitanyaavi,473334,vmware,branch,jenkins_sync_21.1.6_java,user
2297,DeleteEvent,2022-10-14 02:05:32+00:00,99846383,horovod/horovod,1742912,tgaddair,46361271,horovod,branch,packaging-dep,user
2298,DeleteEvent,2022-10-14 09:07:19+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,dependabot/pip/xarray-approx-eq-2022.10.0,user
2337,DeleteEvent,2021-07-29 20:44:42+00:00,61572326,DataDog/dd-trace-py,1320353,brettlangdon,365230,DataDog,branch,brettlangdon/py310,user
2342,DeleteEvent,2023-06-20 17:06:28+00:00,82310639,ni/nidaqmx-python,17914399,bkeryan,5598284,ni,branch,users/bkeryan/github-ci,user
2345,DeleteEvent,2021-04-28 11:09:32+00:00,138929098,google/gin-config,56741989,copybara-service[bot],1342004,google,branch,test_370093497,user
2399,DeleteEvent,2021-11-23 16:36:25+00:00,15592459,SFDO-Tooling/CumulusCI,49699333,dependabot[bot],42554011,SFDO-Tooling,branch,dependabot/pip/responses-0.16.0,user
