,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
38,DeleteEvent,2023-01-13 15:17:13+00:00,49379512,thorgate/tg-utils,3439616,jorgenader,6310785,thorgate,tag,1.0.1,user
44,DeleteEvent,2023-03-06 01:58:40+00:00,8077625,python-gitlab/python-gitlab,29139614,renovate[bot],28886265,python-gitlab,branch,renovate/pyyaml-6.x,user
142,DeleteEvent,2023-06-12 15:38:01+00:00,105440853,Jammy2211/PyAutoLens,23455639,Jammy2211,,,branch,feature/remove_manual_api,user
194,DeleteEvent,2022-08-20 21:01:08+00:00,181073614,skalenetwork/skale.py,49699333,dependabot[bot],49560738,skalenetwork,branch,dependabot/pip/eth-account-0.6.1,user
316,DeleteEvent,2023-05-02 07:24:14+00:00,27888295,SatelliteQE/nailgun,11752425,jyejare,8754276,SatelliteQE,branch,remove-codecov-dependency,user
359,DeleteEvent,2022-08-11 09:44:04+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
363,DeleteEvent,2022-08-11 08:25:33+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
367,DeleteEvent,2023-03-20 12:15:36+00:00,5898459,camptocamp/tilecloud-chain,353872,sbrunner,28109,camptocamp,branch,fix-attr-1.17,user
452,DeleteEvent,2021-07-07 08:47:03+00:00,127320882,tortoise/tortoise-orm,13377178,long2ice,42678965,tortoise,branch,rawsql,user
494,DeleteEvent,2022-02-17 17:10:30+00:00,459368113,py-mine/mcstatus,99699801,py-mine-bot,76232844,py-mine,branch,pr51base,user
495,DeleteEvent,2022-02-17 17:18:09+00:00,459368113,py-mine/mcstatus,99699801,py-mine-bot,76232844,py-mine,branch,pr208head,user
575,DeleteEvent,2023-05-04 18:59:05+00:00,102102105,DonDebonair/slack-machine,854991,DonDebonair,,,branch,dependabot/pip/hiredis-2.2.3,user
597,DeleteEvent,2023-01-13 17:20:47+00:00,72477752,pulumi/pulumi,710598,justinvp,21992475,pulumi,branch,automation/release-v3.51.1,user
641,DeleteEvent,2021-04-21 23:13:15+00:00,102973646,fastai/fastai,1483922,hamelsmu,20547620,fastai,branch,fix-3324,user
642,DeleteEvent,2021-04-15 08:56:16+00:00,143328315,mindsdb/mindsdb,4068133,StpMax,31035808,mindsdb,branch,fix_rpc_prediction,user
702,DeleteEvent,2021-08-15 21:44:48+00:00,142790775,coderedcorp/coderedcms,13453401,vsalvino,13453453,coderedcorp,branch,fix-adv-settings,user
718,DeleteEvent,2023-01-16 22:00:50+00:00,66887069,learningequality/ricecooker,49699333,dependabot[bot],3926525,learningequality,branch,dependabot/pip/pytest-7.2.0,user
