,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
12,DeleteEvent,2022-09-25 22:47:31+00:00,1310572,trentm/python-markdown2,512288,nicholasserra,,,tag,2.4.4,user
95,DeleteEvent,2023-05-28 11:52:01+00:00,90194616,pydantic/pydantic,1755071,adriangb,110818415,pydantic,branch,uprev-core-3,user
116,DeleteEvent,2021-08-12 14:54:53+00:00,122529924,onicagroup/runway,49699333,dependabot[bot],36744796,onicagroup,branch,dependabot/npm_and_yarn/tar-6.1.8,user
164,DeleteEvent,2022-11-11 15:30:19+00:00,33756412,pytest-dev/pytest-asyncio,8395347,seifertm,8897583,pytest-dev,branch,dependabot/pip/dependencies/default/master/mypy-0.990,user
254,DeleteEvent,2022-11-08 17:34:00+00:00,11139293,staticdev/django-pagination-bootstrap,49699333,dependabot[bot],,,branch,dependabot/pip/mypy-0.990,user
291,DeleteEvent,2022-11-09 15:02:16+00:00,31315021,Kinto/kinto,546692,leplatrem,13413813,Kinto,branch,dependabot/pip/swagger-spec-validator-3.0.3,user
319,DeleteEvent,2022-02-03 14:24:19+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
439,DeleteEvent,2023-01-11 19:29:16+00:00,107305157,allenai/ai2thor,17502636,winthos,5667695,allenai,branch,DropContainedObjects_update,user
447,DeleteEvent,2022-09-09 23:21:52+00:00,4802269,dnanexus/dx-toolkit,24255381,kpjensen,1161297,dnanexus,branch,test-reqs-pandas,user
489,DeleteEvent,2022-10-10 18:54:15+00:00,40328394,angr/angr,5071575,ltfish,12520807,angr,branch,fix/simtype_alignment,user
537,DeleteEvent,2022-02-16 04:41:14+00:00,51442999,python-cmd2/cmd2,2812720,tleonhardt,17161025,python-cmd2,branch,black_fix,user
544,DeleteEvent,2021-04-13 21:16:45+00:00,71932349,ray-project/ray,21118851,simon-mo,22125274,ray-project,branch,test-wheels/bk-bazel-logs,user
553,DeleteEvent,2021-08-06 07:02:14+00:00,13425606,PolyJIT/benchbuild,49699333,dependabot[bot],19994531,PolyJIT,branch,dependabot/pip/rich-approx-eq-10.6,user
572,DeleteEvent,2023-05-19 19:21:06+00:00,61572326,DataDog/dd-trace-py,62392438,mabdinur,365230,DataDog,branch,backport-5922-to-1.13,user
614,DeleteEvent,2023-01-11 12:02:48+00:00,79083614,python-trio/trio,49699333,dependabot[bot],26335827,python-trio,branch,dependabot/pip/types-pyopenssl-23.0.0.1,user
