,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
10,DeleteEvent,2023-06-12 03:29:22+00:00,143660809,frostming/marko,16336606,frostming,,,branch,refactor,user
12,DeleteEvent,2021-04-30 05:51:40+00:00,124087254,seatsio/seatsio-python,1332102,mroloux,6747079,seatsio,branch,dependabot/add-v2-config-file,user
13,DeleteEvent,2022-09-25 12:53:53+00:00,4093296,jaraco/path,308610,jaraco,,,branch,add-type-hints-tests,user
19,DeleteEvent,2023-05-03 22:39:59+00:00,17098256,tox-dev/py-filelock,690238,gaborbernat,20345659,tox-dev,branch,dependabot/github_actions/pypa/gh-action-pypi-publish-1.8.6,user
22,DeleteEvent,2022-11-09 19:34:04+00:00,72477752,pulumi/pulumi,30351955,pulumi-bot,21992475,pulumi,branch,fraser/errorMsgTypo,user
29,DeleteEvent,2023-05-24 03:40:00+00:00,26985599,swift-nav/libsbp,1215089,ljbade,1069835,swift-nav,branch,ljbade/1065,user
32,DeleteEvent,2021-08-19 15:51:07+00:00,71932349,ray-project/ray,14904111,krfricke,22125274,ray-project,branch,e2e-ask,user
38,DeleteEvent,2022-02-11 20:45:52+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,branch,dependabot/pip/taskipy-1.10.1,user
55,DeleteEvent,2022-10-10 07:57:20+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,dependabot/pip/google-api-core-approx-eq-2.10.2,user
58,DeleteEvent,2023-01-02 22:39:57+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
59,DeleteEvent,2023-01-02 22:40:46+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
198,DeleteEvent,2022-09-11 22:30:25+00:00,133207161,faucetsdn/beka,29139614,renovate[bot],23409712,faucetsdn,branch,renovate/pytype-2022.x,user
230,DeleteEvent,2022-11-16 13:20:27+00:00,51923039,browserstack/browserstack-local-python,707656,bipul21,1119453,browserstack,branch,version_1_2_4,user
325,DeleteEvent,2022-02-03 16:22:44+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
344,DeleteEvent,2023-06-14 02:33:19+00:00,101190419,WeblateOrg/siphashc,29139614,renovate[bot],18286565,WeblateOrg,branch,renovate/pre-commit-3.x,user
398,DeleteEvent,2023-03-20 18:06:59+00:00,102102105,DonDebonair/slack-machine,49699333,dependabot[bot],,,branch,dependabot/pip/pytest-asyncio-0.20.3,user
467,DeleteEvent,2022-09-24 04:33:42+00:00,5898459,camptocamp/tilecloud-chain,29139614,renovate[bot],28109,camptocamp,branch,renovate/master-camptocamp-mapserver-343.x,user
492,DeleteEvent,2022-11-16 21:39:12+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,staging.tmp,user
496,DeleteEvent,2023-03-11 07:34:44+00:00,94463832,adamchainz/ec2-metadata,857609,adamchainz,,,branch,upgrade_requirements,user
571,DeleteEvent,2023-06-02 14:21:30+00:00,131619646,dagster-io/dagster,2823852,hellendag,40032576,dagster-io,branch,dish/left-nav-test,user
585,DeleteEvent,2023-06-14 21:26:08+00:00,131619646,dagster-io/dagster,202219,alangenfeld,40032576,dagster-io,branch,al/06-14-merge_thread_safe_ephemeral_instance_tests,user
597,DeleteEvent,2022-11-14 13:06:35+00:00,116793223,jpoullet2000/atlasclient,684574,jpoullet2000,,,branch,pyup-update-tox-3.12.1-to-3.27.0,user
627,DeleteEvent,2021-11-17 18:31:48+00:00,202413762,scikit-hep/awkward-1.0,1852447,jpivarski,23454624,scikit-hep,branch,ianna/to_numpy,user
