,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
3,DeleteEvent,2023-03-23 04:06:26+00:00,1113646,kurtmckee/feedparser,39996,kurtmckee,,,branch,update-doc-builds,user
18,DeleteEvent,2022-11-09 18:36:25+00:00,19372146,magmax/python-inquirer,49699333,dependabot[bot],,,branch,b1afdependabot/pip/docs/sphinx-5.3.0,user
46,DeleteEvent,2023-01-02 20:39:22+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
73,DeleteEvent,2023-06-04 15:44:40+00:00,82564779,aio-libs/async-lru,2203121,Dreamsorcerer,7049303,aio-libs,branch,pyup-scheduled-update-2022-07-11,user
100,DeleteEvent,2023-05-23 14:22:46+00:00,161867312,taskcluster/taskcluster,29139614,renovate[bot],6257436,taskcluster,branch,renovate/node-fetch-3.x,user
101,DeleteEvent,2023-05-23 05:14:21+00:00,90194616,pydantic/pydantic,35119617,dmontagu,110818415,pydantic,branch,transform-schema,user
113,DeleteEvent,2023-06-06 15:17:01+00:00,143328315,mindsdb/mindsdb,7192539,ZoranPandovski,31035808,mindsdb,branch,app_integration/sendinblue,user
142,DeleteEvent,2021-07-30 09:48:55+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,compute41,user
169,DeleteEvent,2023-06-12 20:54:07+00:00,226992533,googleapis/python-firestore,5223152,meredithslota,16785467,googleapis,branch,owl-bot-copy,user
181,DeleteEvent,2023-03-10 03:41:52+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,staging.tmp,user
225,DeleteEvent,2022-10-21 14:40:05+00:00,137814779,getsentry/sentry-python,10587625,getsentry-bot,1396951,getsentry,branch,release/1.10.1,user
310,DeleteEvent,2022-11-10 14:47:27+00:00,48049137,zarr-developers/zarr-python,49699333,dependabot[bot],35050297,zarr-developers,branch,dependabot/pip/s3fs-2022.11.0,user
339,DeleteEvent,2021-11-24 06:27:09+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,dependabot/github_actions/actions/cache-2.1.7,user
362,DeleteEvent,2022-11-08 22:38:07+00:00,99260344,asottile/all-repos,1810591,asottile,,,branch,importlib-metadata,user
420,DeleteEvent,2021-11-04 20:13:27+00:00,8140822,dimagi/commcare-export,146896,proteusvacuum,94514,dimagi,branch,bdr/requirements-fix,user
424,DeleteEvent,2022-02-13 23:14:43+00:00,105898173,aio-libs/aiohttp-remotes,356399,asvetlov,7049303,aio-libs,branch,dependabot/pip/towncrier-21.9.0,user
435,DeleteEvent,2022-09-09 12:55:01+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,sep,user
485,DeleteEvent,2022-02-17 17:18:05+00:00,459368113,py-mine/mcstatus,99699801,py-mine-bot,76232844,py-mine,branch,pr207base,user
491,DeleteEvent,2022-02-14 12:16:38+00:00,18470884,aio-libs/aiodocker,49699333,dependabot[bot],7049303,aio-libs,branch,dependabot/pip/pytest-7.0.0,user
501,DeleteEvent,2022-10-16 12:18:34+00:00,95887977,aio-libs/aiojobs,2203121,Dreamsorcerer,7049303,aio-libs,branch,1.1,user
517,DeleteEvent,2023-06-23 14:56:05+00:00,51765936,bachya/simplisafe-python,49699333,dependabot[bot],,,branch,dependabot/pip/ruff-0.0.275,user
559,DeleteEvent,2023-05-04 18:48:35+00:00,90194616,pydantic/pydantic,370316,tpdorsey,110818415,pydantic,branch,settings-docs,user
587,DeleteEvent,2021-07-14 15:26:34+00:00,238778459,googleapis/python-datastore,60162190,gcf-merge-on-green[bot],16785467,googleapis,branch,owl-bot-update-lock-e1793a23ae0ee9aafb2e3a53b564a351f74790dbe3c2d75f8fc3b8c43e5c036c,user
642,DeleteEvent,2022-11-10 10:28:06+00:00,61200637,pytrip/pytrip,7374733,grzanka,19950345,pytrip,branch,grzanka/drop-support-for-python-694,user
670,DeleteEvent,2023-05-15 18:16:35+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,staging.tmp,user
729,DeleteEvent,2021-11-08 14:48:37+00:00,122529924,onicagroup/runway,23145462,ITProKyle,36744796,onicagroup,branch,dependabot/pip/moto-2.2.13,user
738,DeleteEvent,2022-09-06 22:58:11+00:00,5088232,segmentio/analytics-python,101233650,MichaelGHSeg,819518,segmentio,branch,MichaelGHSeg/update-import-doc,user
751,DeleteEvent,2023-01-12 11:33:04+00:00,126029888,amadeus4dev/amadeus-python,15012967,tsolakoua,36638275,amadeus4dev,branch,create-orders,user
800,DeleteEvent,2023-05-06 10:44:45+00:00,61572326,DataDog/dd-trace-py,412857,gnufede,365230,DataDog,branch,gnufede/coverage-payload-as-msgpack,user
819,DeleteEvent,2021-07-13 20:29:25+00:00,71932349,ray-project/ray,837180,scv119,22125274,ray-project,branch,sigbus,user
854,DeleteEvent,2021-07-20 23:36:17+00:00,68728824,pyvista/pymeshfix,11981631,akaszynski,50384771,pyvista,tag,0.15.0,user
861,DeleteEvent,2023-01-03 09:57:59+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
897,DeleteEvent,2022-02-09 13:41:33+00:00,7209075,pantsbuild/pants,14852634,Eric-Arellano,3065172,pantsbuild,branch,dependabot/cargo/src/rust/engine/crossbeam-channel-0.5.2,user
941,DeleteEvent,2023-01-19 11:08:13+00:00,37842598,inveniosoftware/invenio-jsonschemas,24358501,ParthS007,1157480,inveniosoftware,branch,v1.0.1,user
1014,DeleteEvent,2022-09-16 00:27:25+00:00,128863320,sci-visus/OpenVisus,22135181,rahatzamancse,1258106,sci-visus,branch,idx2-submodule-replace,user
1018,DeleteEvent,2023-03-14 14:02:09+00:00,131619646,dagster-io/dagster,1037212,bengotow,40032576,dagster-io,branch,bengotow-2023-03/12191,user
1041,DeleteEvent,2021-04-28 06:08:50+00:00,64398073,luizalabs/ramos,49699333,dependabot[bot],2029111,luizalabs,branch,dependabot/pip/black-21.4b0,user
1093,DeleteEvent,2023-01-23 20:54:32+00:00,71948498,localstack/localstack,2796604,alexrashed,28732122,localstack,branch,bump-moto-ext,user
1123,DeleteEvent,2021-07-19 07:04:41+00:00,7918530,offu/WeRoBot,49699333,dependabot[bot],38697276,offu,branch,dependabot/pip/sphinx-4.1.0,user
1127,DeleteEvent,2022-02-04 16:58:16+00:00,72477752,pulumi/pulumi,30351955,pulumi-bot,21992475,pulumi,branch,iwahbe/pkg-tests-version-update-3-24-0,user
1149,DeleteEvent,2022-10-03 14:26:52+00:00,60605358,DataMedSci/pymchelper,7374733,grzanka,19749591,DataMedSci,branch,dependabot/github_actions/ncipollo/release-action-1.11.0,user
1186,DeleteEvent,2023-06-16 23:12:35+00:00,4802269,dnanexus/dx-toolkit,45427747,Niranjanpandeshwar,1161297,dnanexus,branch,SCIPROD-1335_Input_Json_Validation,user
1234,DeleteEvent,2021-07-21 22:30:51+00:00,226992648,googleapis/python-tasks,8822365,busunkim96,16785467,googleapis,branch,release-v2.5.0,user
1246,DeleteEvent,2021-11-19 11:21:40+00:00,102759628,randovania/randovania,884928,henriquegemignani,45249075,randovania,branch,dependabot/pip/markdown-3.3.6,user
1265,DeleteEvent,2021-08-24 12:47:15+00:00,105757332,sepandhaghighi/art,43045767,sadrasabouri,,,branch,donation,user
1288,DeleteEvent,2022-08-31 22:22:56+00:00,143328315,mindsdb/mindsdb,7192539,ZoranPandovski,31035808,mindsdb,branch,docs-issue-2846,user
1325,DeleteEvent,2021-07-14 03:58:31+00:00,134186172,faucetsdn/chewie,29139614,renovate[bot],23409712,faucetsdn,branch,renovate/sphinx-4.x,user
1370,DeleteEvent,2023-01-24 03:22:46+00:00,12874328,openedx/event-tracking,49161187,edx-requirements-bot,40179672,openedx,branch,jenkins/upgrade-python-requirements-0916081,user
1385,DeleteEvent,2023-05-05 22:38:42+00:00,90194616,pydantic/pydantic,35119617,dmontagu,110818415,pydantic,branch,custom-init,user
