,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
10,DeleteEvent,2023-06-12 13:58:08+00:00,8710321,openedx/XBlock,781561,feanil,40179672,openedx,branch,jenkins/upgrade-python-requirements-fd32add,user
121,DeleteEvent,2023-06-29 17:20:04+00:00,760380,jamesturk/scrapelib,49699333,dependabot[bot],,,branch,dependabot/pip/urllib3-gte-1.26-and-lt-3.0,user
226,DeleteEvent,2022-09-30 16:43:42+00:00,31315021,Kinto/kinto,546692,leplatrem,13413813,Kinto,branch,dependabot/pip/sphinx-5.2.1,user
394,DeleteEvent,2022-11-10 15:57:02+00:00,131619646,dagster-io/dagster,19783112,jamiedemaria,40032576,dagster-io,branch,jamie/dagstermill-io-mgr-key,user
505,DeleteEvent,2022-08-06 11:30:59+00:00,76210069,pytorch/text,54816060,pytorch-bot[bot],21003710,pytorch,tag,ciflow/default/792,user
567,DeleteEvent,2022-11-09 10:31:21+00:00,40975824,common-workflow-language/schema_salad,37929162,mergify[bot],9947495,common-workflow-language,branch,codegen_docs,user
618,DeleteEvent,2021-07-14 17:50:21+00:00,226992648,googleapis/python-tasks,60162190,gcf-merge-on-green[bot],16785467,googleapis,branch,owl-bot-update-lock-5ff7446edeaede81c3ed58b23a4e76a5403fba1350ce28478045657303b6479d,user
650,DeleteEvent,2022-10-17 00:48:36+00:00,76801332,RobinNil/file_read_backwards,330836,RobinNil,,,branch,pyup-update-sphinx-3.3.1-to-5.2.3,user
661,DeleteEvent,2022-02-01 17:15:57+00:00,6235174,conda/conda,2559438,jaimergp,6392739,conda,branch,libmamba-dont-fallback,user
681,DeleteEvent,2023-05-01 08:57:13+00:00,102066368,source-foundry/font-v,49699333,dependabot[bot],13209832,source-foundry,branch,dependabot/pip/sphinx-6.2.1,user
701,DeleteEvent,2021-07-23 17:08:27+00:00,93616231,googleapis/python-bigquery-sqlalchemy,60162190,gcf-merge-on-green[bot],16785467,googleapis,branch,owl-bot-update-lock-aea14a583128771ae8aefa364e1652f3c56070168ef31beb203534222d842b8b,user
710,DeleteEvent,2022-10-16 11:57:04+00:00,7004861,michaelherold/pyIsEmail,424833,michaelherold,,,branch,bump-actions-with-old-node,user
736,DeleteEvent,2022-08-02 17:32:53+00:00,131619646,dagster-io/dagster,4531914,yuhan,40032576,dagster-io,branch,yuhan/07-29-dagster_project_from-example_2/n,user
805,DeleteEvent,2022-08-17 08:52:50+00:00,53360534,vmware/alb-sdk,15983253,chaitanyaavi,473334,vmware,branch,jenkins_sync_22.1.2_docs,user
806,DeleteEvent,2022-11-15 15:24:21+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,modifiable,user
809,DeleteEvent,2023-05-01 08:06:02+00:00,43091756,hackingmaterials/matminer,41898282,github-actions[bot],14116185,hackingmaterials,branch,auto-dependency-upgrades-ubuntu-latest-py3.9,user
895,DeleteEvent,2022-10-08 11:30:49+00:00,73328905,pytorch/vision,54816060,pytorch-bot[bot],21003710,pytorch,tag,ciflow/default/1449,user
942,DeleteEvent,2022-11-02 11:36:30+00:00,138421996,nedbat/coveragepy,23789,nedbat,,,branch,nedbat/add-test-to-1479,user
961,DeleteEvent,2021-08-31 01:03:41+00:00,52238733,pyta-uoft/pyta,3333115,david-yz-liu,18420574,pyta-uoft,branch,pre-commit-ci-update-config,user
971,DeleteEvent,2021-07-26 20:08:46+00:00,124587275,Trick-17/clang-build,20167491,GPMueller,24659237,Trick-17,tag,v0.1.0,user
1070,DeleteEvent,2023-01-30 06:38:54+00:00,38982731,home-assistant/frontend,49699333,dependabot[bot],13844975,home-assistant,branch,dependabot/npm_and_yarn/fullcalendar/interaction-6.1.0,user
1104,DeleteEvent,2022-08-02 13:42:57+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
1171,DeleteEvent,2023-01-30 14:07:20+00:00,61572326,DataDog/dd-trace-py,723615,emmettbutler,365230,DataDog,branch,emmettbutler/sampling-trace-tags-cleanups,user
1188,DeleteEvent,2021-07-06 08:19:25+00:00,38744670,zalando/patroni,3407345,CyberDem0n,1564818,zalando,branch,release/2.1.0,user
1190,DeleteEvent,2023-01-31 10:04:18+00:00,760380,jamesturk/scrapelib,49699333,dependabot[bot],,,branch,dependabot/pip/mkdocs-material-9.0.8,user
1200,DeleteEvent,2021-04-13 16:38:22+00:00,104768300,mideind/Tokenizer,8191848,vthorsteinsson,49654002,mideind,branch,issuefixes,user
1241,DeleteEvent,2023-01-13 21:04:38+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,dependabot/pip/charset-normalizer-approx-eq-3.0.1,user
1284,DeleteEvent,2021-08-06 08:51:21+00:00,53360534,vmware/alb-sdk,76934717,Dhivyaaj,473334,vmware,branch,jenkins_sync_20.1.7_swagger,user
1299,DeleteEvent,2023-01-28 14:37:03+00:00,77032889,PyCQA/flake8-pyi,66076021,AlexWaygood,8749848,PyCQA,branch,reduce-y020,user
1372,DeleteEvent,2021-07-14 14:00:57+00:00,143328315,mindsdb/mindsdb,16894520,ilia-tsyplenkov,31035808,mindsdb,branch,it_register_error_same_db_integration,user
1408,DeleteEvent,2022-08-02 13:58:25+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
1446,DeleteEvent,2021-07-23 18:24:40+00:00,148522493,mozilla/mozanalysis,1239705,scholtzan,131524,mozilla,branch,klar-focus-support,user
1487,DeleteEvent,2021-07-19 14:00:52+00:00,94094025,nebula-orchestrator/nebula-python-sdk,49699333,dependabot[bot],28509512,nebula-orchestrator,branch,dependabot/pip/bleach-3.3.1,user
1488,DeleteEvent,2022-11-11 23:19:49+00:00,326131,stefanholek/rl,134791,stefanholek,,,branch,pip-cache-per-major-minor,user
1510,DeleteEvent,2022-02-01 16:10:45+00:00,71948498,localstack/localstack,2796604,alexrashed,28732122,localstack,branch,opensearch-elasticsearch,user
1536,DeleteEvent,2022-08-20 06:52:20+00:00,3072629,python-jsonschema/jsonschema,329822,Julian,100241624,python-jsonschema,branch,type-checker-default-types,user
1543,DeleteEvent,2023-06-21 07:58:08+00:00,7169945,cenobites/flask-jsonrpc,49699333,dependabot[bot],2311253,cenobites,branch,dependabot/pip/requirements/mypy-1.3.0,user
1571,DeleteEvent,2023-01-20 03:36:28+00:00,138142178,checkout/checkout-sdk-python,30295119,Armando-Ibarra,12715571,checkout,branch,feature/payments_updates,user
1597,DeleteEvent,2023-05-03 02:17:59+00:00,90194616,pydantic/pydantic,370316,tpdorsey,110818415,pydantic,branch,validate-call-docstring,user
1693,DeleteEvent,2023-01-13 07:12:05+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
1766,DeleteEvent,2022-02-25 07:32:04+00:00,38982731,home-assistant/frontend,18730868,zsarnett,13844975,home-assistant,branch,guard-controls,user
1811,DeleteEvent,2022-09-29 16:33:28+00:00,61572326,DataDog/dd-trace-py,37929162,mergify[bot],365230,DataDog,branch,avara1986/appsec-remoteconfiguration-internal,user
1845,DeleteEvent,2022-08-01 17:59:42+00:00,73203431,matrix-org/matrix-synapse-ldap3,15820924,H-Shay,8418310,matrix-org,branch,bump_release,user
1860,DeleteEvent,2023-06-09 18:33:08+00:00,26947860,facelessuser/pymdown-extensions,49699333,dependabot[bot],,,branch,dependabot/npm_and_yarn/stylelint-15.7.0,user
1979,DeleteEvent,2021-11-30 22:19:57+00:00,125381318,Trusted-AI/adversarial-robustness-toolbox,49047826,beat-buesser,56103733,Trusted-AI,branch,development_issue_1410,user
1995,DeleteEvent,2022-02-17 17:15:31+00:00,459368113,py-mine/mcstatus,99699801,py-mine-bot,76232844,py-mine,branch,pr154base,user
2024,DeleteEvent,2021-11-04 21:52:31+00:00,71932349,ray-project/ray,21118851,simon-mo,22125274,ray-project,branch,client-docs,user
2063,DeleteEvent,2023-03-01 11:05:03+00:00,63773246,ricequant/rqalpha,35399214,Zhou-JiaJun,13045878,ricequant,branch,test,user
2076,DeleteEvent,2021-07-19 22:49:33+00:00,83748372,h2oai/datatable,35204136,oleksiyskononenko,1402695,h2oai,branch,ok/docs-lm,user
2081,DeleteEvent,2023-01-20 12:02:48+00:00,18470884,aio-libs/aiodocker,49699333,dependabot[bot],7049303,aio-libs,branch,dependabot/pip/sphinx-autodoc-typehints-1.21.4,user
2082,DeleteEvent,2023-01-20 00:10:29+00:00,15381974,groveco/django-sql-explorer,1461191,marksweb,3093407,groveco,branch,ci/coverage-update,user
2113,DeleteEvent,2022-08-11 05:50:52+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
2160,DeleteEvent,2023-03-17 21:02:33+00:00,11110385,cvxpy/cvxpy,520736,SteveDiamond,82789422,cvxpy,branch,bugfix/power,user
2184,DeleteEvent,2023-05-03 18:21:09+00:00,61572326,DataDog/dd-trace-py,1320353,brettlangdon,365230,DataDog,branch,update.py.versions,user
2191,DeleteEvent,2023-06-23 17:47:37+00:00,71932349,ray-project/ray,4529381,richardliaw,22125274,ray-project,branch,can-fix-rllib-test,user
2206,DeleteEvent,2022-08-11 06:01:56+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
2220,DeleteEvent,2021-07-05 23:17:09+00:00,21303988,pycontribs/jira,49699333,dependabot[bot],1846087,pycontribs,branch,dependabot/pip/master/importlib-metadata-4.6.0,user
2226,DeleteEvent,2022-08-02 14:24:20+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
2235,DeleteEvent,2022-08-17 14:37:43+00:00,95395370,sony/nnabla,29416519,YukioOobuchi,8435219,sony,branch,feature/20220804-fix-winenv,user
2242,DeleteEvent,2022-02-02 08:00:01+00:00,70704345,openedx/edx-enterprise,60315450,aht007,40179672,openedx,branch,aht/BOM-3277-RESOLVE-RemovedInDjango40-WARNINGS-3,user
2319,DeleteEvent,2022-08-02 14:16:32+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
2351,DeleteEvent,2023-06-19 22:39:18+00:00,36355765,angr/archinfo,1341797,twizmwazin,12520807,angr,branch,pre-commit-ci-update-config,user
2393,DeleteEvent,2022-02-09 15:55:30+00:00,125381318,Trusted-AI/adversarial-robustness-toolbox,49047826,beat-buesser,56103733,Trusted-AI,branch,dependabot/pip/pytest-mock-approx-eq-3.7.0,user
2414,DeleteEvent,2022-09-22 04:16:08+00:00,94247908,ariebovenberg/snug,49699333,dependabot[bot],,,branch,dependabot/pip/aiohttp-3.8.2,user
2509,DeleteEvent,2021-11-23 10:41:01+00:00,13565268,django-hijack/django-hijack,1772890,codingjoe,61549581,django-hijack,branch,issues/369,user
2521,DeleteEvent,2023-03-06 09:34:57+00:00,3757308,Mic92/python-mpd2,49699333,dependabot[bot],,,branch,dependabot/github_actions/cachix/install-nix-action-20,user
2524,DeleteEvent,2023-03-14 18:18:17+00:00,131619646,dagster-io/dagster,8451211,gibsondan,40032576,dagster-io,branch,testpy311,user
2548,DeleteEvent,2022-09-19 09:39:41+00:00,161867312,taskcluster/taskcluster,83861,lotas,6257436,taskcluster,branch,dependabot/npm_and_yarn/clients/client-web/babel/core-7.18.13,user
2606,DeleteEvent,2023-01-02 15:22:35+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
2651,DeleteEvent,2021-07-10 22:59:03+00:00,35126062,hvac/hvac,1158545,jeffwecan,41373505,hvac,branch,revert-728-pre-v1_docs-plus-tests-cleanup,user
2657,DeleteEvent,2023-05-15 08:35:11+00:00,37137879,QCoDeS/Qcodes,49699333,dependabot[bot],20478252,QCoDeS,branch,dependabot/pip/pytest-xdist-approx-eq-3.3.0,user
2723,DeleteEvent,2023-01-27 13:26:29+00:00,55730153,Adyen/adyen-python-api-library,62436079,wboereboom,9713612,Adyen,branch,renovate/configure,user
2740,DeleteEvent,2022-08-24 07:45:49+00:00,43677177,AMICI-dev/AMICI,18048784,dweindl,68919097,AMICI-dev,branch,swig_typehints,user
2761,DeleteEvent,2021-08-14 08:42:00+00:00,50190181,adamchainz/flake8-tidy-imports,857609,adamchainz,,,branch,issue_flake8,user
2770,DeleteEvent,2021-11-25 18:54:58+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,bump_all_dependencies,user
2784,DeleteEvent,2021-07-09 10:19:40+00:00,52575367,nficano/python-lambda,27856297,dependabot-preview[bot],,,branch,dependabot/pip/boto3-1.17.107,user
2791,DeleteEvent,2023-06-01 02:25:48+00:00,66823715,intel-analytics/BigDL,105281011,rnwang04,10941215,intel-analytics,branch,rnwang04-patch-1,user
2908,DeleteEvent,2023-06-12 10:00:28+00:00,26052435,neutronX/django-markdownx,49699333,dependabot[bot],27918156,neutronX,branch,dependabot/github_actions/actions/checkout-3.5.2,user
2984,DeleteEvent,2022-09-20 12:18:01+00:00,122529924,onicagroup/runway,49699333,dependabot[bot],36744796,onicagroup,branch,dependabot/npm_and_yarn/cspell-6.10.0,user
2989,DeleteEvent,2022-10-11 15:50:05+00:00,226992475,googleapis/python-bigquery,5184014,parthea,16785467,googleapis,branch,v3.3.5,user
2996,DeleteEvent,2022-02-02 23:06:29+00:00,62165703,kalaspuff/tomodachi,49699333,dependabot[bot],,,branch,dependabot/pip/types-protobuf-3.19.7,user
3021,DeleteEvent,2022-08-16 19:34:29+00:00,21303988,pycontribs/jira,26027314,adehad,1846087,pycontribs,branch,dependabot/pip/main/asttokens-2.0.8,user
3046,DeleteEvent,2023-03-11 06:35:58+00:00,49015296,nipreps/mriqc,598470,oesteban,48300745,nipreps,branch,fix/1062-update-niworkflows,user
3047,DeleteEvent,2021-08-24 14:08:40+00:00,102759628,randovania/randovania,884928,henriquegemignani,45249075,randovania,branch,dependabot/pip/dulwich-0.20.25,user
3056,DeleteEvent,2021-08-19 13:14:26+00:00,50903853,AnalogJ/lexicon,49699333,dependabot[bot],,,branch,dependabot/pip/boto3-1.18.23,user
3108,DeleteEvent,2021-04-26 17:16:50+00:00,226992528,googleapis/python-error-reporting,71398022,dandhlee,16785467,googleapis,branch,normalization-revert,user
3111,DeleteEvent,2021-08-09 20:53:42+00:00,71948498,localstack/localstack,2807888,whummer,28732122,localstack,branch,docker-rework,user
3117,DeleteEvent,2021-04-06 18:07:24+00:00,92554938,byu-oit/awslogin,27856297,dependabot-preview[bot],15636349,byu-oit,branch,dependabot/pip/urllib3-1.26.3,user
3150,DeleteEvent,2021-11-25 15:50:37+00:00,120596825,valohai/hai,2681608,ruksi,22657901,valohai,branch,add-task-typing,user
