,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
22,DeleteEvent,2023-06-14 08:15:29+00:00,30379674,adamchainz/django-mysql,857609,adamchainz,,,branch,pre-commit-ci-update-config,user
24,DeleteEvent,2023-05-24 07:29:00+00:00,38744670,zalando/patroni,27892524,hughcapet,1564818,zalando,branch,fix/initdb-optional,user
51,DeleteEvent,2023-01-02 03:05:41+00:00,30004785,openedx/edx-lint,49161187,edx-requirements-bot,40179672,openedx,branch,jenkins/upgrade-python-requirements-1d824e4,user
53,DeleteEvent,2023-03-06 20:51:27+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,staging.tmp,user
54,DeleteEvent,2023-03-06 21:56:02+00:00,15592459,SFDO-Tooling/CumulusCI,22091,prescod,42554011,SFDO-Tooling,branch,feature/merge-freeze,user
94,DeleteEvent,2022-09-14 15:01:55+00:00,232335424,braindecode/braindecode,42702466,bruAristimunha,59028076,braindecode,branch,circle-ci-new-image,user
102,DeleteEvent,2022-09-03 16:40:37+00:00,4830526,ssato/python-anyconfig,70106,ssato,,,branch,feature/use-ruff,user
121,DeleteEvent,2023-06-29 09:01:40+00:00,72477752,pulumi/pulumi,26634292,bors[bot],21992475,pulumi,branch,staging.tmp,user
124,DeleteEvent,2023-01-05 19:12:51+00:00,49976939,learningequality/kolibri,49699333,dependabot[bot],3926525,learningequality,branch,dependabot/npm_and_yarn/babel-register-6.26.0,user
145,DeleteEvent,2021-07-14 03:36:25+00:00,125266328,psf/black,63936253,ichard26,50630501,psf,branch,disable_pandas,user
208,DeleteEvent,2022-09-06 23:27:23+00:00,53360534,vmware/alb-sdk,15983253,chaitanyaavi,473334,vmware,branch,jenkins_sync_eng_java,user
260,DeleteEvent,2023-06-16 22:54:17+00:00,90194616,pydantic/pydantic,35119617,dmontagu,110818415,pydantic,branch,kludex/improve-fields,user
272,DeleteEvent,2021-07-06 05:17:17+00:00,25413181,marshmallow-code/apispec,27856297,dependabot-preview[bot],10334301,marshmallow-code,branch,dependabot/pip/sphinx-4.0.3,user
