,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
1,DeleteEvent,2023-03-23 08:06:41+00:00,95395370,sony/nnabla,29416519,YukioOobuchi,8435219,sony,branch,feature/20230202-fix-sync-bn-channel-last,user
5,DeleteEvent,2023-06-12 19:05:07+00:00,101284243,allenporter/pyrainbird,29139614,renovate[bot],,,branch,renovate/pytest-7.x,user
36,DeleteEvent,2022-10-10 03:51:11+00:00,30004785,openedx/edx-lint,49161187,edx-requirements-bot,40179672,openedx,branch,jenkins/upgrade-python-requirements-e76b21b,user
50,DeleteEvent,2023-01-11 12:09:45+00:00,59046255,plus3it/watchmaker,37929162,mergify[bot],15047853,plus3it,branch,dependabot/pip/awscli-1.27.47,user
51,DeleteEvent,2023-01-11 15:42:50+00:00,126029888,amadeus4dev/amadeus-python,15012967,tsolakoua,36638275,amadeus4dev,branch,migrate-github-actions,user
52,DeleteEvent,2022-10-11 18:49:55+00:00,53352663,ecederstrand/exchangelib,559151,ecederstrand,,,branch,refurb-suggestions,user
137,DeleteEvent,2023-06-12 19:57:09+00:00,61572326,DataDog/dd-trace-py,19335594,tabgok,365230,DataDog,branch,teague.bick/service.naming/cloud,user
168,DeleteEvent,2023-01-15 00:46:42+00:00,83989500,rytilahti/python-miio,3705853,rytilahti,,,branch,refactor/genericmiot_descriptors_from_model,user
179,DeleteEvent,2022-02-11 21:28:33+00:00,80519091,camptocamp/c2cwsgiutils,41898282,github-actions[bot],28109,camptocamp,branch,dependabot/pip/pytest-7.0.1,user
238,DeleteEvent,2022-09-26 21:21:59+00:00,95887977,aio-libs/aiojobs,41898282,github-actions[bot],7049303,aio-libs,branch,dependabot/pip/sphinx-5.2.1,user
280,DeleteEvent,2022-11-09 01:14:22+00:00,62947699,ccnmtl/django-lti-provider,36773036,ndittren,52456,ccnmtl,branch,dependabot/pip/faker-15.3.1,user
292,DeleteEvent,2022-08-12 01:05:19+00:00,227227463,pyutils/line_profiler,49699333,dependabot[bot],58752944,pyutils,branch,dependabot/github_actions/pypa/cibuildwheel-2.8.1,user
317,DeleteEvent,2021-11-24 10:20:53+00:00,71948498,localstack/localstack,2807888,whummer,28732122,localstack,branch,docker-client-attach,user
