,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
2,DeleteEvent,2023-06-15 19:20:05+00:00,7209075,pantsbuild/pants,3956745,thejcannon,3065172,pantsbuild,branch,cherry-pick-19324-to-2.16.x,user
54,DeleteEvent,2023-01-02 20:59:46+00:00,3703169,Pylons/pyramid_mako,649426,bertjwregeer,452227,Pylons,branch,feature.add-mako-renderer,user
63,DeleteEvent,2022-09-23 22:05:15+00:00,10865450,astropy/pyvo,4516707,tomdonaldson,847984,astropy,tag,v1.4,user
151,DeleteEvent,2023-06-12 07:19:07+00:00,2432512,plone/plone.portlets,1155680,gforcada,72034,plone,branch,pre-commit-ci-update-config,user
233,DeleteEvent,2023-05-07 16:49:31+00:00,23820144,log2timeline/dfvfs,3888750,joachimmetz,8701971,log2timeline,tag,20230408,user
269,DeleteEvent,2023-06-19 23:32:25+00:00,102692863,onnx/onnx,14194980,jcwchen,31675368,onnx,branch,dependabot/github_actions/reviewdog/action-misspell-1.13.0,user
280,DeleteEvent,2021-07-06 05:55:17+00:00,16899445,marshmallow-code/webargs,1767010,lafrech,10334301,marshmallow-code,branch,dependabot/pip/furo-2021.7.5b38,user
293,DeleteEvent,2023-05-06 21:08:04+00:00,28932001,aio-libs/aiomysql,3694534,Nothing4You,7049303,aio-libs,branch,dependabot/pip/master/twine-4.0.2,user
330,DeleteEvent,2022-10-16 12:21:52+00:00,95887977,aio-libs/aiojobs,2203121,Dreamsorcerer,7049303,aio-libs,tag,v1.1.0,user
368,DeleteEvent,2021-04-18 23:29:23+00:00,35531022,opendatacube/datacube-core,41286756,delete-merged-branch[bot],26125288,opendatacube,branch,write-cog-fixes,user
376,DeleteEvent,2021-08-30 14:58:25+00:00,51756569,BlueBrain/BluePyOpt,3098670,wvangeit,1479142,BlueBrain,branch,droppy27,user
387,DeleteEvent,2022-08-11 05:58:52+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
449,DeleteEvent,2021-07-30 09:18:24+00:00,19141754,opendatateam/udata,57526019,quaxsze,19330690,opendatateam,branch,fixNoSlashTerritory,user
481,DeleteEvent,2023-03-16 16:34:24+00:00,131619646,dagster-io/dagster,22457492,OwenKephart,40032576,dagster-io,branch,owen/perf-fast-is-reconciled,user
488,DeleteEvent,2023-06-21 05:01:17+00:00,37076376,aio-libs/janus,41898282,github-actions[bot],7049303,aio-libs,branch,dependabot/pip/mypy-1.4.0,user
489,DeleteEvent,2023-06-21 01:21:51+00:00,18052795,pywemo/pywemo,49699333,dependabot[bot],80224607,pywemo,branch,dependabot/pip/hypothesis-6.79.1,user
507,DeleteEvent,2022-08-06 03:34:35+00:00,54262044,hiroaki-yamamoto/mongoengine-goodjson,29139614,renovate[bot],,,branch,renovate/lock-file-maintenance,user
521,DeleteEvent,2022-11-09 15:02:13+00:00,32737992,napalm-automation/napalm,49699333,dependabot[bot],16415577,napalm-automation,branch,dependabot/pip/types-pyyaml-6.0.12.1,user
545,DeleteEvent,2022-08-28 09:14:09+00:00,161867312,taskcluster/taskcluster,29139614,renovate[bot],6257436,taskcluster,branch,renovate/golang.org-x-sys-digest,user
567,DeleteEvent,2023-01-10 01:54:49+00:00,131619646,dagster-io/dagster,8451211,gibsondan,40032576,dagster-io,branch,sensorhint,user
582,DeleteEvent,2022-10-10 12:14:08+00:00,12494657,Unidata/siphon,49699333,dependabot[bot],613345,Unidata,branch,dependabot-pip-ci-scipy-1.9.1,user
599,DeleteEvent,2023-05-04 06:30:56+00:00,83081030,mayeut/pybase64,49699333,dependabot[bot],,,branch,dependabot/github_actions/pypa/gh-action-pypi-publish-1.8.6,user
731,DeleteEvent,2021-08-15 06:49:26+00:00,226992630,googleapis/python-spanner,31196561,larkee,16785467,googleapis,branch,owl-bot-update-lock-9743664022bd63a8084be67f144898314c7ca12f0a03e422ac17c733c129d803,user
841,DeleteEvent,2023-06-30 08:55:53+00:00,4127088,Azure/azure-sdk-for-python,1726438,tadelesh,6844498,Azure,branch,format_support_to_version_tolerant_models,user
864,DeleteEvent,2023-06-16 10:56:41+00:00,26947860,facelessuser/pymdown-extensions,49699333,dependabot[bot],,,branch,dependabot/npm_and_yarn/primer/octicons-19.2.0,user
