,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
27,DeleteEvent,2022-02-11 10:25:12+00:00,32192238,libtcod/python-tcod,324809,HexDecimal,40313210,libtcod,branch,sdl,user
45,DeleteEvent,2023-01-02 19:38:04+00:00,138421996,nedbat/coveragepy,23789,nedbat,,,branch,nedbat/bump-version,user
46,DeleteEvent,2023-01-02 13:03:28+00:00,12494657,Unidata/siphon,49699333,dependabot[bot],613345,Unidata,branch,dependabot-pip-ci-importlib-metadata-lt-6.0,user
50,DeleteEvent,2023-01-02 17:50:54+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
74,DeleteEvent,2023-06-04 11:36:35+00:00,1079822,jodal/pykka,49699333,dependabot[bot],,,branch,dependabot/pip/flake8-bugbear-gte-22.9.23-and-lt-24.0.0,user
151,DeleteEvent,2021-07-25 11:52:40+00:00,129222164,Trim21/transmission-rpc,13553903,Trim21,,,branch,chore/update-pre-commit,user
285,DeleteEvent,2022-11-09 18:57:17+00:00,16316451,googleapis/google-cloud-python,78513119,gcf-owl-bot[bot],16785467,googleapis,branch,owl-bot-copy-packages-google-cloud-contentwarehouse,user
289,DeleteEvent,2022-09-24 09:46:28+00:00,5898459,camptocamp/tilecloud-chain,29139614,renovate[bot],28109,camptocamp,branch,renovate/master-poetry,user
405,DeleteEvent,2022-11-10 04:15:43+00:00,37076376,aio-libs/janus,41898282,github-actions[bot],7049303,aio-libs,branch,dependabot/pip/wheel-0.38.4,user
444,DeleteEvent,2021-07-16 08:15:29+00:00,15796338,xflr6/bitsets,6342379,xflr6,,,branch,actions,user
473,DeleteEvent,2022-10-03 17:18:00+00:00,6810140,gleitz/howdoi,395254,gleitz,,,branch,bugfix/update-dependencies,user
525,DeleteEvent,2021-07-22 09:20:58+00:00,71948498,localstack/localstack,2807888,whummer,28732122,localstack,branch,es-dl-retry,user
544,DeleteEvent,2022-11-09 13:06:53+00:00,50903853,AnalogJ/lexicon,49699333,dependabot[bot],,,branch,dependabot/pip/types-pyyaml-6.0.12.1,user
650,DeleteEvent,2023-03-13 10:56:49+00:00,26947860,facelessuser/pymdown-extensions,49699333,dependabot[bot],,,branch,dependabot/npm_and_yarn/rollup-3.19.0,user
684,DeleteEvent,2022-09-17 13:33:42+00:00,95887977,aio-libs/aiojobs,41898282,github-actions[bot],7049303,aio-libs,branch,dependabot/pip/pytest-sugar-0.9.5,user
694,DeleteEvent,2023-06-14 18:20:05+00:00,92205085,aws/aws-sam-cli,22601145,jamesiri,2232217,aws,branch,gh-readonly-queue/develop/pr-5360-77d2b95b8806638b9093a7a22fd42dc7a6d45ece,deploy_key
710,DeleteEvent,2022-08-02 12:33:54+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
721,DeleteEvent,2023-06-13 01:51:38+00:00,92205085,aws/aws-sam-cli,22601145,jamesiri,2232217,aws,branch,gh-readonly-queue/develop/pr-5307-e8a46147638ea9800b3cbb01a1d3769bc66613a0,deploy_key
820,DeleteEvent,2022-10-02 15:13:05+00:00,19372146,magmax/python-inquirer,584026,magmax,,,branch,main,user
897,DeleteEvent,2021-04-05 16:11:14+00:00,43023379,hackingmaterials/atomate,27856297,dependabot-preview[bot],14116185,hackingmaterials,branch,dependabot/pip/pytest-6.2.3,user
983,DeleteEvent,2021-11-15 13:05:56+00:00,94256653,materialsproject/maggma,49699333,dependabot[bot],867057,materialsproject,branch,dependabot/github_actions/rymndhng/release-on-push-action-0.23.1,user
988,DeleteEvent,2023-01-13 14:09:02+00:00,131619646,dagster-io/dagster,28738937,schrockn,40032576,dagster-io,branch,check-in-branched-example,user
1014,DeleteEvent,2022-10-23 15:49:36+00:00,131583406,fniessink/next-action,3530545,fniessink,,,branch,renovate/hadolint-hadolint-2.x,user
1093,DeleteEvent,2023-06-24 16:29:08+00:00,71482397,Parsl/parsl,280107,benclifford,26490185,Parsl,branch,benc-monitoring-resource-setproctitle,user
