,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
9,DeleteEvent,2022-09-25 16:13:54+00:00,4093296,jaraco/path,308610,jaraco,,,branch,refactor-open,user
25,DeleteEvent,2023-03-07 10:58:00+00:00,95323456,Julius2342/pyvlx,49699333,dependabot[bot],,,branch,dependabot/pip/setuptools-67.5.1,user
99,DeleteEvent,2022-10-21 21:33:16+00:00,131619646,dagster-io/dagster,10215173,benpankow,40032576,dagster-io,branch,benpankow/mdx-format-ignore-mypy-ignore,user
118,DeleteEvent,2023-06-29 15:03:54+00:00,61572326,DataDog/dd-trace-py,35776586,Yun-Kim,365230,DataDog,branch,yunkim/backport-6219-1-14,user
259,DeleteEvent,2022-11-14 12:34:20+00:00,9316339,ggozad/behaving,183103,ggozad,,,branch,CHORE-selenium-4,user
268,DeleteEvent,2021-07-06 05:22:49+00:00,79083614,python-trio/trio,27856297,dependabot-preview[bot],26335827,python-trio,branch,dependabot/pip/sphinx-4.0.2,user
281,DeleteEvent,2023-06-22 14:09:14+00:00,16216712,materialsvirtuallab/monty,49699333,dependabot[bot],5237956,materialsvirtuallab,branch,dependabot/pip/pymongo-4.4.0,user
286,DeleteEvent,2021-11-08 21:29:06+00:00,61813823,PyThaiNLP/pythainlp,128572,bact,32934255,PyThaiNLP,branch,add-clean-maiyamok,user
311,DeleteEvent,2022-02-03 07:10:21+00:00,72477752,pulumi/pulumi,30351955,pulumi-bot,21992475,pulumi,branch,pgavlin/plugin-reinstall,user
362,DeleteEvent,2022-09-15 11:16:08+00:00,1640092,euphorie/NuPlone,202439,reinhardt,738612,euphorie,branch,update-deprecated,user
386,DeleteEvent,2021-08-30 22:08:06+00:00,102759628,randovania/randovania,884928,henriquegemignani,45249075,randovania,branch,feature/database-bot-command,user
392,DeleteEvent,2021-04-05 22:37:07+00:00,24043280,sshuttle/sshuttle,112729,brianmay,8774006,sshuttle,branch,dependabot/pip/pytest-6.2.3,user
445,DeleteEvent,2023-01-11 21:29:58+00:00,31667038,latchset/jwcrypto,8332609,simo5,17146082,latchset,branch,mmafix,user
475,DeleteEvent,2021-07-07 00:18:31+00:00,8463294,mozilla/treeherder,29139614,renovate[bot],131524,mozilla,branch,renovate/docker-20.x,user
483,DeleteEvent,2022-10-03 13:55:12+00:00,124611126,alpacahq/alpaca-trade-api-python,78740792,camelpac,30398729,alpacahq,branch,pyup-scheduled-update-2022-09-26,user
592,DeleteEvent,2023-01-13 22:00:46+00:00,66887069,learningequality/ricecooker,49699333,dependabot[bot],3926525,learningequality,branch,dependabot/pip/requests-cache-0.9.7,user
605,DeleteEvent,2023-06-27 15:58:24+00:00,131619646,dagster-io/dagster,22457492,OwenKephart,40032576,dagster-io,branch,owen/fix-hooks-define-asset-job,user
606,DeleteEvent,2023-01-11 01:29:22+00:00,24213271,adobe-type-tools/afdko,36556737,kaydeearts,2768660,adobe-type-tools,tag,3.9.2a,user
642,DeleteEvent,2023-06-28 04:04:11+00:00,92205085,aws/aws-sam-cli,22601145,jamesiri,2232217,aws,branch,gh-readonly-queue/develop/pr-5298-663c88d992508a38f76123281b76c4615f8eed56,deploy_key
656,DeleteEvent,2022-09-15 18:37:24+00:00,11745275,mikedh/trimesh,1403074,mikedh,,,branch,fix/triangle,user
693,DeleteEvent,2022-09-14 18:21:07+00:00,226992456,googleapis/python-api-core,25311427,vam-google,16785467,googleapis,branch,sync-v1,user
707,DeleteEvent,2023-01-16 05:00:56+00:00,2071847,aldjemy/aldjemy,425099,ryanhiebert,59808801,aldjemy,branch,simple,user
761,DeleteEvent,2023-03-05 06:56:25+00:00,47331574,flexmock/flexmock,25169984,ollipa,86914062,flexmock,branch,chore/update_dependencies,user
767,DeleteEvent,2023-06-22 23:54:36+00:00,59046255,plus3it/watchmaker,37929162,mergify[bot],15047853,plus3it,branch,dependabot/pip/myst-parser-2.0.0,user
777,DeleteEvent,2021-08-12 16:52:58+00:00,122529924,onicagroup/runway,23145462,ITProKyle,36744796,onicagroup,branch,dependabot/pip/boto3-1.18.19,user
869,DeleteEvent,2023-01-03 00:36:37+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
888,DeleteEvent,2021-04-01 18:48:45+00:00,226992511,googleapis/python-dataproc,8822365,busunkim96,16785467,googleapis,branch,release-v2.3.1,user
900,DeleteEvent,2022-08-10 16:42:00+00:00,7169945,cenobites/flask-jsonrpc,298350,nycholas,2311253,cenobites,branch,dependabot/pip/requirements/flake8-isort-4.2.0,user
904,DeleteEvent,2022-08-18 22:19:01+00:00,72477752,pulumi/pulumi,30351955,pulumi-bot,21992475,pulumi,branch,dixler/9663/rm-stack-prompt,user
967,DeleteEvent,2023-01-15 22:13:02+00:00,79824334,python-caldav/caldav,1536710,tobixen,25303559,python-caldav,branch,development,user
969,DeleteEvent,2023-01-30 06:08:22+00:00,80502017,openoereb/pyramid_oereb,9261252,jwkaltz,47214194,openoereb,branch,renovate/pyramid-2.x,user
978,DeleteEvent,2023-06-15 13:50:29+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,dependabot/pip/protobuf-4.23.3,user
982,DeleteEvent,2022-10-24 11:39:24+00:00,107485978,talkiq/gcloud-aio,9664878,talkiq-ops,17654656,talkiq,branch,renovate/python-3.8.x,user
1035,DeleteEvent,2022-09-16 18:25:17+00:00,102759628,randovania/randovania,884928,henriquegemignani,45249075,randovania,branch,feature/development-permalink,user
1071,DeleteEvent,2022-08-02 12:51:52+00:00,37137879,QCoDeS/Qcodes,26634292,bors[bot],20478252,QCoDeS,branch,staging.tmp,user
1107,DeleteEvent,2022-09-21 07:26:44+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,wxlr,user
1200,DeleteEvent,2022-10-31 20:22:14+00:00,26516210,certbot/certbot,311534,alexzorin,17889013,certbot,branch,fixup-changelog,user
1206,DeleteEvent,2022-11-08 00:45:54+00:00,83989500,rytilahti/python-miio,3705853,rytilahti,,,branch,miot_basics,user
1225,DeleteEvent,2021-08-20 15:24:36+00:00,66363927,zhmcclient/python-zhmcclient,48783669,vkathir82,21196715,zhmcclient,branch,andy/add-auto-start,user
1268,DeleteEvent,2021-08-24 06:39:53+00:00,37137879,QCoDeS/Qcodes,49699333,dependabot[bot],20478252,QCoDeS,branch,dependabot/pip/h5py-approx-eq-3.4.0,user
1307,DeleteEvent,2021-07-01 12:07:40+00:00,67641996,oneapi-src/oneTBB,22097249,ivankochin,60144784,oneapi-src,branch,dev/ivankochin/upgrade-to-hwloc-2-5,user
1329,DeleteEvent,2022-09-08 11:09:31+00:00,31315021,Kinto/kinto,546692,leplatrem,13413813,Kinto,branch,dependabot/pip/jsonschema-4.15.0,user
