,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
140,ReleaseEvent,2023-05-17 17:37:32+00:00,29883079,cggh/scikit-allel,703554,alimanfoo,7804180,cggh,published,v1.3.5,v1.3.5,**Full Changelog**: https://github.com/cggh/scikit-allel/compare/v1.3.4...v1.3.5
200,ReleaseEvent,2021-07-28 01:02:58+00:00,45183461,jaraco/jaraco.mongodb,41898282,github-actions[bot],,,published,v11.2.1,v11.2.1,
276,ReleaseEvent,2023-03-18 17:10:59+00:00,306448340,python/importlib_metadata,41898282,github-actions[bot],1525981,python,published,v6.1.0,v6.1.0,
303,ReleaseEvent,2023-05-15 10:30:48+00:00,40995963,EventRegistry/event-registry-python,809658,gregorleban,25537390,EventRegistry,published,9.0,Support for Python 3.5+ only (use of typing module),"## [v9.0]() (2023-05-15)

**Added**
- added use of the `typing` module. All parameters in the method calls use typing support to make it easier to understand what type is expected.
- added autosuggest methods `suggestEventTypes`, `suggestIndustries`, `getSdgUris`, `getSasbUris` - all to be used only when querying mentions
- 

**Updated**
- `QueryArticles` class. Added filters `authorsFilter`, `videosFilter`, `linksFilter`
- `QueryMentions` class. Added several filters: `industryUri`, `sdgUri`, `sasbUri`, `esgUri`, `minSentenceIndex`, `maxSentenceIndex`, `showDuplicates`
- updated several code example files"
770,ReleaseEvent,2023-01-23 15:36:28+00:00,226992672,googleapis/python-vision,55107282,release-please[bot],16785467,googleapis,published,v3.3.1,v3.3.1,"## [3.3.1](https://github.com/googleapis/python-vision/compare/v3.3.0...v3.3.1) (2023-01-23)


### Bug Fixes

* Add context manager return types ([3e9cde4](https://github.com/googleapis/python-vision/commit/3e9cde4697b5da630347c67cffa37c2561a75f88))


### Documentation

* Add documentation for enums ([3e9cde4](https://github.com/googleapis/python-vision/commit/3e9cde4697b5da630347c67cffa37c2561a75f88))"
874,ReleaseEvent,2023-06-04 07:10:12+00:00,52209201,thombashi/SimpleSQLite,15517661,thombashi,,,published,v1.3.1,,"- Add support for Python 3.11
- Add support for `pathvalidate` v3
- Update requirements
- "
919,ReleaseEvent,2021-07-10 07:13:34+00:00,2909429,nicolargo/glances,776747,nicolargo,,,published,v3.2.0,Glances 3.2.0,"This release is a major version (but minor number because the API did not change). It focus on
*CPU consumption*. I use `Flame profiling https://github.com/nicolargo/glances/wiki/Glances-FlameGraph`_
and code optimization to *reduce CPU consumption from 20% to 50%* depending on your system.

Enhancement and development requests:

    * Improve CPU consumption
        - Make the refresh rate configurable per plugin #1870
        - Add caching for processing username and cmdline
        - Correct and improve refresh time method
        - Set refresh rate for global CPU percent
        - Set the dafault refresh rate of system stats to 60 seconds
        - Default refresh time for sensors is refresh rate * 2
        - Improve history perf
        - Change main curses loop
        - Improve Docker client connection
        - Update Flame profiling
    * Get system sensors temperatures thresholds #1864
    * Filter data exported from Docker plugin
    * Make the Docker API connection timeout configurable
    * Add --issue to Github issue template
    * Add release-note in the Makefile
    * Add some comments in cpu_percent
    * Add some comments to the processlist.py
    * Set minimal version for PSUtil to 5.3.0
    * Add comment to default glances.conf file
    * Improve code quality #820
    * Update WebUI for security vuln

Bugs corrected:

    * Quit from help should return to main screen, not exit #1874
    * AttributeError: 'NoneType' object has no attribute 'current' #1875
    * Merge pull request #1873 from metayan/fix-history-add
    * Correct filter
    * Correct Flake8 issue in plugins
    * Pressing Q to get rid of irq not working #1792
    * Spelling correction in docs #1886
    * Starting an alias with a number causes a crash #1885
    * Network interfaces not applying in web UI #1884
    * Docker containers information missing with Docker 20.10.x #1878
    * Get system sensors temperatures thresholds #1864

Contibutors for this version:

    * Nicolargo
    * Markus Pöschl
    * Clifford W. Hansen
    * Blake
    * Yan
"
991,ReleaseEvent,2022-08-31 09:57:29+00:00,92205085,aws/aws-sam-cli,46753707,aws-sam-cli-bot,2232217,aws,published,sam-cli-nightly,[Unstable] Nightly Release v1.55.0.dev202208310904 - 2022-08-31,"### Warning: This pre-release version is not fully tested, and is not as stable as the normal release ones.

### New Changes today:
[b37a83b](https://api.github.com/repos/aws/aws-sam-cli/commits/b37a83b750cc07b4abf7e1cfd63d96dec5b91936) - chore: bump lambda builders version to 1.19.0 (#4166)
[6b18090](https://api.github.com/repos/aws/aws-sam-cli/commits/6b18090a5af7796fc8b45aac21ce7c3ff937883d) - fix: Fix esbuild Properties Integration Tests (#4169)
[e245651](https://api.github.com/repos/aws/aws-sam-cli/commits/e245651bfa4ce76979903104f5219f9184fbeab7) - feat: Added data-safe stack trace collection to telemetry (#3917) (#4141)
[e973b54](https://api.github.com/repos/aws/aws-sam-cli/commits/e973b540567700053558d5532c13876fd3d67c9d) - fix: Fix Sourcemap Generation (#4160)
[a9b38d0](https://api.github.com/repos/aws/aws-sam-cli/commits/a9b38d04e8ed68b2f7622e9ecf3578983cadd6a2) - fix: allow relative paths for `--config-file` (#4165)

### Changes from last PROD version:
[b37a83b](https://api.github.com/repos/aws/aws-sam-cli/commits/b37a83b750cc07b4abf7e1cfd63d96dec5b91936) - chore: bump lambda builders version to 1.19.0 (#4166)
[6b18090](https://api.github.com/repos/aws/aws-sam-cli/commits/6b18090a5af7796fc8b45aac21ce7c3ff937883d) - fix: Fix esbuild Properties Integration Tests (#4169)
[e245651](https://api.github.com/repos/aws/aws-sam-cli/commits/e245651bfa4ce76979903104f5219f9184fbeab7) - feat: Added data-safe stack trace collection to telemetry (#3917) (#4141)
[e973b54](https://api.github.com/repos/aws/aws-sam-cli/commits/e973b540567700053558d5532c13876fd3d67c9d) - fix: Fix Sourcemap Generation (#4160)
[a9b38d0](https://api.github.com/repos/aws/aws-sam-cli/commits/a9b38d04e8ed68b2f7622e9ecf3578983cadd6a2) - fix: allow relative paths for `--config-file` (#4165)
[d2a5461](https://api.github.com/repos/aws/aws-sam-cli/commits/d2a546142748f042334775f20ec343a35855f3f8) - feat: Disable ADL for esbuild (#4133)
[01856b1](https://api.github.com/repos/aws/aws-sam-cli/commits/01856b1a182ca62b9f8fa738041645b59003361a) - refactor: Add mode option to create_tarball to support compression (#4140)
[51e8c55](https://api.github.com/repos/aws/aws-sam-cli/commits/51e8c559fc51c990a11994eccd5f13326bf34da4) - feat: Allow mix of global and function specific env vars for sam local (#4132)
[61bf353](https://api.github.com/repos/aws/aws-sam-cli/commits/61bf353f536067cae6432bc522d11dedd532b0b7) - Merge EventTracker project into develop (#4134)
[f1af12b](https://api.github.com/repos/aws/aws-sam-cli/commits/f1af12b726e8d9973c329a8f23455647d1d73710) - feat: updating app templates repo hash with (b5e3b555bef25e95668717507d6d6473f09f20ce) (#4135)
[6ef9cef](https://api.github.com/repos/aws/aws-sam-cli/commits/6ef9cefcf1957a352b21fc30358e0fc92a3a58a2) - feat(pipeline): Support template manifests in custom Git locations (#4108)
[5fe2a7a](https://api.github.com/repos/aws/aws-sam-cli/commits/5fe2a7a83701d31922c609fda6422e5961953686) - feat: Move esbuild binary to normal dependency (#4122)

### Hashes:
Filename | SHA256
--- | ---
**AWS_SAM_CLI_64_PY3.msi** | `6e8e32efa237f7ca38b4d3b2d9fde997ab7c95e724212d990053c8ba9128e907`
**aws-sam-cli-linux-x86_64.zip** | `992a7b293cf5e4e79ae65673c6e27a123d16a57c72c4d308615317afe561c2af`
**aws-sam-cli-nightly-202208310904.sierra.bottle.tar.gz** | `e2440161155637d0b845e5f0ade75cc4e5a18f309ba7d631c8834e8e90ed4776`
**aws-sam-cli-nightly-202208310904.x86_64_linux.bottle.tar.gz** | `b554c239b68e67010ae27a893132f98b83fb3d799dd76b49155fe6af81b6883b`
"
1004,ReleaseEvent,2022-09-25 08:05:26+00:00,70905710,sissaschool/xmlschema,2034665,brunato,12273417,sissaschool,published,v2.1.0,v2.1.0 (2022-09-25),"* Add *to_etree()* to document API
* Improve generic encoding with wildcards
* Clean document API and schema decoding"
1300,ReleaseEvent,2022-08-09 20:49:47+00:00,4127088,Azure/azure-sdk-for-python,53356347,azure-sdk,6844498,Azure,published,azure-ai-formrecognizer_3.2.0b6,azure-ai-formrecognizer_3.2.0b6,"## 3.2.0b6 (2022-08-09)

### Features Added
- Added `TargetAuthorization` of type `dict[str, str]`.

### Breaking Changes
- Renamed `source` argument to `blob_container_url` on `begin_build_model()` and made it a required keyword-only argument.
- Changed argument order on `begin_build_model()`. `build_mode` is the first expected argument, followed by `blob_container_url`.
- Renamed `begin_create_composed_model()` on `DocumentModelAdministrationClient` to `begin_compose_model()`.
- Renamed `get_account_info()` on `DocumentModelAdministrationClient` to `get_resource_details()`.
- Renamed `DocumentBuildMode` to `ModelBuildMode`.
- Renamed `AccountInfo` model to `ResourceDetails`.
- Renamed `DocTypeInfo` model to `DocumentTypeDetails`.
- Renamed `DocumentModelInfo` model to `DocumentModelSummary`.
- Renamed `DocumentModel` to `DocumentModelDetails`.
- Renamed `ModelOperation` to `DocumentModelOperationDetails`.
- Renamed `ModelOperationInfo` to `DocumentModelOperationSummary`.
- Renamed `model` parameter to `model_id` on `begin_analyze_document()` and `begin_analyze_document_from_url()`.
- Removed `continuation_token` keyword from `begin_analyze_document()` and `begin_analyze_document_from_url()` on `DocumentAnalysisClient` and from `begin_build_model()`, `begin_compose_model()` and `begin_copy_model_to()` on `DocumentModelAdministrationClient`.
- Changed return type of `get_copy_authorization()` from `dict[str, str]` to `TargetAuthorization`.
- Changed expected `target` parameter in `begin_copy_to()` from `dict[str, str]` to `TargetAuthorization`.
- Long-running operation metadata is now accessible through the `details` property on the returned `DocumentModelAdministrationLROPoller` and `AsyncDocumentModelAdministrationLROPoller` instances.

### Other Changes
- Python 3.6 is no longer supported in this release. Please use Python 3.7 or later.
"
