,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
68,DeleteEvent,2017-08-30 07:24:47+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,v1.1.2,user
70,DeleteEvent,2018-03-12 18:28:57+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,fix_label_visibility,user
246,DeleteEvent,2017-09-27 20:45:46+00:00,5542710,gmr/queries,49469,gmr,,,branch,autoclean,user
367,DeleteEvent,2015-02-23 21:53:53+00:00,18305821,Trii/NoseGAE,638073,Trii,,,branch,module-support,user
459,DeleteEvent,2017-11-05 06:27:55+00:00,31530350,jingw/pyhdfs,2019426,jingw,,,branch,pin,user
615,DeleteEvent,2018-01-02 15:14:16+00:00,33614304,nvbn/thefuck,6473925,josephfrazier,,,branch,josephfrazier-patch-1,user
723,DeleteEvent,2016-03-01 04:17:15+00:00,52729310,ymoch/apyori,8799612,ymoch,,,branch,release/0.1.0alpha,user
777,DeleteEvent,2016-05-30 14:40:13+00:00,36242853,bjodah/chempy,485936,bjodah,,,branch,adapt-to-downstream,user
784,DeleteEvent,2015-02-25 08:11:27+00:00,4689577,cjdrake/pyeda,1093960,cjdrake,,,branch,cexpr,user
797,DeleteEvent,2015-06-17 01:33:53+00:00,20698885,dslackw/pysed,6345517,dslackw,,,tag,v0.7.7,user
804,DeleteEvent,2018-08-20 17:05:02+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.68.2-to-3.69.0,user
806,DeleteEvent,2017-08-23 12:41:15+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-pandas-0.19.2-to-0.20.3,user
808,DeleteEvent,2017-09-18 14:07:28+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-flake8-3.0.1-to-3.0.2,user
915,DeleteEvent,2015-12-01 14:25:41+00:00,27806545,mewwts/addict,1848670,mewwts,,,branch,refactor/type,user
935,DeleteEvent,2017-01-25 14:40:14+00:00,7568434,paulfitz/daff,118367,paulfitz,,,branch,psv_in_javascript,user
1008,DeleteEvent,2018-01-19 13:46:19+00:00,66146320,Chilipp/docrep,9960249,Chilipp,,,tag,v0.2.1,user
1088,DeleteEvent,2016-04-27 12:46:13+00:00,55787217,bmcfee/resampy,1190540,bmcfee,,,branch,short-signal-exception,user
1091,DeleteEvent,2017-07-22 08:51:20+00:00,95898391,bwinkel/pycraf,6582333,bwinkel,,,tag,0.24.6,user
1113,DeleteEvent,2018-07-30 17:37:27+00:00,130414108,chathika/NL4Py,789414,chathika,,,branch,development,user
1261,DeleteEvent,2016-01-14 16:17:56+00:00,31262911,jaraco/keyring,308610,jaraco,,,branch,2.x-maintenance,user
