,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
55,PullRequestReviewCommentEvent,2017-05-24 11:25:53+00:00,18603138,WoLpH/mt940,870386,cluck,,,created,39996534,da85bac6fa25d599742c16636220dfe99e51d599,False,"Yep, work in progress. I'm not expecting this to be merged now.",,41,{}
58,PullRequestReviewCommentEvent,2017-12-09 20:54:20+00:00,27924304,cdent/gabbi,1222137,jasonamyers,,,created,82335123,fb8ebc0c463e77d7d690e4fce5b43692175905ce,False,I wished it was a named tuple as well.,COLLABORATOR,229,{}
59,PullRequestReviewCommentEvent,2018-07-04 14:17:35+00:00,27924304,cdent/gabbi,34498,cdent,,,created,134395923,b92544b308e8dca7ad42b82939095416d9925e84,False,unrelated?,OWNER,254,{}
268,PullRequestReviewCommentEvent,2015-06-20 02:35:03+00:00,4576441,kbandla/dpkt,200847,kbandla,,,created,,78e74d947c01c87de44bc43b13c290970a30cc88,False,:grin: .. actually dont worry about this. its nothing,,195,{}
544,PullRequestReviewCommentEvent,2016-08-23 15:09:09+00:00,15938073,JelteF/PyLaTeX,1162278,JelteF,,,created,,1aacaf2e47984e54ccfe18b76e7393c9ca727db7,False,Also remove the for loop surrounding the call.,,126,{}
746,PullRequestReviewCommentEvent,2015-08-06 02:43:54+00:00,19361153,tdryer/hangups,857374,tdryer,,,created,,c780a0075c0ea28df856a6a8db805e10ff47ff2a,False,How were you able to determine the correct tag numbers for these?,,145,{}
777,PullRequestReviewCommentEvent,2016-05-27 15:26:26+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,created,,e3f4209c40cd5f140704086a84ecf311ba8bdbff,False,This line should be `from lexicon.providers.cloudxns import Provider`,,42,{}
781,PullRequestReviewCommentEvent,2016-10-18 14:08:09+00:00,56257335,Rambatino/CHAID,3631109,Rambatino,,,created,4676194,e354e5d9f94a2478fb9b7250050884a9caeda792,False,*Unknown,,45,{}
819,PullRequestReviewCommentEvent,2016-10-17 01:55:56+00:00,10047126,dgilland/pydash,1251349,dgilland,,,created,4403457,e38179358d426bb1364991e26df9a369c266096c,False,The default value should be an argument to this function that the main math function will pass in.,,70,{}
837,PullRequestReviewCommentEvent,2018-06-23 22:14:47+00:00,10632220,harvimt/quamash,26487134,norraxx,,,created,131406868,7016badbd7fc3ddf007163be1a6680b60799c3be,False,"self.name = os.environ.get('QUAMASH_QTIMPL', None) - doesn't generate stacktrace
if self.name: 
    ....",NONE,93,{}
987,PullRequestReviewCommentEvent,2016-11-18 15:18:27+00:00,48399035,broamski/aws-mfa,5578240,broamski,,,created,9243039,ca3b213c8cb5300fc32c07248ee24afe750dcbf2,False,We probably shouldn't dictate this value and make this argument `required=True`,,12,{}
