,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
134,PullRequestReviewCommentEvent,2017-06-26 16:39:44+00:00,72066935,cs01/gdbgui,5715368,cs01,,,created,46316669,7768598137f7bb25dbbd0bc31a5c46cc32c5424b,False,"add more info to comment: `already retrieved children of obj, but more fields were added. Re-fetch the object from gdb`",,86,{}
429,PullRequestReviewCommentEvent,2018-06-20 14:47:07+00:00,6662075,joke2k/faker,89607,fcurella,,,created,130432928,f8662a4b94ddd290b1b7b4d00483aea72ab01247,False,"Instead of `stage_of_life`, I'd rather use numbers, like a `min_age` and a `max_age` parameters.",COLLABORATOR,775,{}
440,PullRequestReviewCommentEvent,2018-03-13 15:47:17+00:00,6662075,joke2k/faker,89607,fcurella,,,created,103491056,21e18e28a56c239ebdc7ddf0746c105ca99e5a32,False,this is missing indentation,COLLABORATOR,726,{}
441,PullRequestReviewCommentEvent,2015-07-09 14:38:42+00:00,6662075,joke2k/faker,89607,fcurella,,,created,,93adc9a4e69f862968aefab5f39a1bcba531e168,False,"We're still supporting python 2.6, which doesn't support this kind of string formatting.

You can rewrite this as `""{0:03d}-{1:02d}-{2:04d}"".format(area, group, serial)` or ` ""%03d-%02d-%04d"" % (area, group, serial)`",,262,{}
518,PullRequestReviewCommentEvent,2016-10-06 01:38:29+00:00,33614304,nvbn/thefuck,2112697,scorphus,,,created,3034768,b97830f6f743f7d03839a8e771e2018726692961,False,"I think we can remove this test entirely. If we ever need it, Git will give it back to us like magic.",,563,{}
732,PullRequestReviewCommentEvent,2018-06-14 03:30:48+00:00,77868600,benjaminp/six,78827,jnothman,,,created,128632018,3ad27d0cb05341539df26ac61976dcfc5d58d71b,False,"Sorry, I see now. Perhaps you should pass use_new in by name to make the code below clear.",NONE,241,{}
740,PullRequestReviewCommentEvent,2016-01-31 22:24:52+00:00,23242753,c-w/Gutenberg,1086421,c-w,,,created,,8503bee93ac831d783b27f004d99df174348b0fc,False,@cpeel: What do you think about replacing these custom exceptions with `ValueError`? The exceptions can only be raised on one context so that using a built-in exception type is unambiguous.,,38,{}
852,PullRequestReviewCommentEvent,2016-05-10 09:05:10+00:00,32309114,mbj4668/pyang,168146,mbj4668,,,created,,7cbf27a057c7770fd8129de07157fa1138fbc7e4,False,Please use util.get_latest_revision(module),,228,{}
883,PullRequestReviewCommentEvent,2015-10-01 19:35:54+00:00,12848640,paulgb/runipy,3019665,jakirkham,,,created,,597df73707595af85ab6126fe6235fcfaa3e3ca5,False,"Should be an `int`. ( https://ipython.org/ipython-doc/3/api/generated/IPython.nbformat.html#IPython.nbformat.reads ) Probably good to be consistent, as well.",,53,{}
1009,PullRequestReviewCommentEvent,2016-08-18 20:20:35+00:00,42932894,Phylliade/ikpy,1155586,Phylliade,,,created,,e81406335e5904ff23483968eecc44d519dc87e4,False,It seems to miss a parameter (`theta`) in the prototype,,23,{}
