,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
11,PullRequestEvent,2018-04-17 05:28:07+00:00,8387179,uiri/toml,364765,uiri,,,181622537,,Include type hints so they're shipped in the wheel,closed,False,157,looks ready to go otherwise,https://api.github.com/repos/uiri/toml/issues/157,2018-04-17T05:28:07Z,2018-04-17T05:28:07Z,2018-04-17T05:28:07Z,1,1,0,1,NONE,[],[],[],uiri,364765.0,User,False,[],https://github.com/uiri/toml/pull/157.patch,https://api.github.com/repos/uiri/toml/pulls/157/commits,108,['5fc7f66471dd00eca982492947ed5fefbc68d230']
19,PullRequestEvent,2016-01-29 21:21:37+00:00,46566669,jaraco/irc,308610,jaraco,,,56925499,,Only require backports.unittest_mock if we're building for python 3.2 or less,closed,False,77,"When we build on 3.3+ we shouldn't need the backports.unittest_mock library installed as the stdlib has the proper library at the proper location.

For distros that ship with python3.3+ this means they don't have to package the backports.unittest_mock package for python3.",https://api.github.com/repos/jaraco/irc/issues/77,,2016-01-29T21:21:35Z,2016-01-29T21:21:35Z,1,5,4,1,[],[],[],[],,,,,[],https://github.com/jaraco/irc/pull/77.patch,https://api.github.com/repos/jaraco/irc/pulls/77/commits,108,['8e82cc67314c629878082bdf8ddad6eeffca9580']
29,PullRequestEvent,2017-01-11 10:23:30+00:00,55258005,jopohl/urh,18219846,jopohl,,,101038538,,Leet labeltypes,open,False,112,fix #111 ,https://api.github.com/repos/jopohl/urh/issues/112,,,2017-01-11T10:23:30Z,17,655,348,28,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/112.patch,https://api.github.com/repos/jopohl/urh/pulls/112/commits,108,"['e9770a5c7d23f838b1f89378696f6e3d827a6617', '632364564e79224e356b1fa1e6feeb7938c27930', 'baada8af3e9bcdb16ae0d95b1fa68cce6c324f66', '8a9cadc8df903cfe94e7bc422e754a2d202d7edc', 'c1f6ef918d3516a96967bb9ecf8f659abad36e8b', '49b7e910078a5d04f432b2dbd1870a98eb921bf5', '57bd2a0e23b4a38b8219169532729e453b7ecd22', '2ed468b86751b281cecd64c86fd684e3953d02a3', 'f2836d6dfb5981284e447aae5dd02b6fa40fbf2b', 'ac0ccd8a8080b6ee96a70243bdc46c715f79a29b', '63de813aab28dada9c9d5ebaf8d635f360b9b4a1', 'a312a18ee9e36b900e465d54eb5479a71a5469f5', '61d0868fd19e65e97a00ac8c3085ea4ed7563291', 'bce77afa936fab625573ba346a998207b4b8af83', '94bbacdeef73c5a84871b48cb5beeab49ed07fab', '663eb3e18db16d65da53588c5d7f9776dca81c37', '06afb7ee450b62b841ebc7dee1de5310fe373860']"
45,PullRequestEvent,2016-10-03 16:33:31+00:00,27924304,cdent/gabbi,3515,FND,,,87748378,,gabbi-run support for multiple input files (take two),open,False,180,"this addresses #104, improving upon #179 (cf. https://github.com/cdent/gabbi/issues/104#issuecomment-251101913)

no documentation yet because I wasn't sure how or where",https://api.github.com/repos/cdent/gabbi/issues/180,,,2016-10-03T16:33:31Z,3,83,8,5,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/180.patch,https://api.github.com/repos/cdent/gabbi/pulls/180/commits,108,"['712ce035cf79c2a4214aa96f12c2e0e4162b5dae', '4c3065562ddd4e3ed6569242fadd36e316ab02c0', 'ecd9877e68f954d31fa77ae5e38ec178074e8ee3', '8bca50bbb8fa3e47e4b7ad736a27e61fd31036c4', '61aeef460847eb7828f4bd6202e9093a9b83653d', 'a0ca34bc50fe9616acacf3fe9a7afe612e9f37df', 'a4bd8a83c514471e686ad6f988cb56e2c35f4bd6', 'c5634052073cd6bb6ac25d74eb312ba120e71e0e', '6136025c08cbfc24c074984eabc7851b4a2324a4', 'b1b0dfa54636d3ff61359a8704df630df9e051f2']"
60,PullRequestEvent,2018-04-14 23:37:56+00:00,93253191,daxm/fmcapi,3335783,daxm,,,181498546,,"Give users the opportunity to specify a domain at FMC instanciation, …",closed,False,4,"…if no domain specified, fallback to Global

Iterate over all domain name and search for user input domain name (case insensitive)

PR on master branch, previous one (closed) was a mistake, sorry for that!",https://api.github.com/repos/daxm/fmcapi/issues/4,2018-04-14T23:37:55Z,2018-04-14T23:37:55Z,2018-04-14T23:37:56Z,5,129,2,3,NONE,[],[],[],daxm,3335783.0,User,False,[],https://github.com/daxm/fmcapi/pull/4.patch,https://api.github.com/repos/daxm/fmcapi/pulls/4/commits,108,"['00d84874a5c93fa01d1a0eda7690d49fd39c9f6b', '51652cebddbfc24d06bf933a6adeecb29635ae3c', '29bdfc03bf6e57814def293db8e17fcfa2d523cd', '4e1f48dea61f83841ba0182e07170cc4b2e5195c', 'c638c6b37ffd3280b012453e5a99b1040bd9d782']"
72,PullRequestEvent,2015-12-11 05:47:54+00:00,10031150,emre/kaptan,26336,tony,,,53355801,,Use __about__ module for package-speific metadata,closed,False,32,Fixes #31,https://api.github.com/repos/emre/kaptan/issues/32,2015-12-11T05:47:54Z,2015-12-11T05:47:54Z,2015-12-11T05:47:54Z,1,22,8,2,[],[],[],[],tony,26336.0,User,False,[],https://github.com/emre/kaptan/pull/32.patch,https://api.github.com/repos/emre/kaptan/pulls/32/commits,108,['09dc7d6df9f23412c5cf9bf2db0533b0097adb31']
114,PullRequestEvent,2017-03-16 05:48:05+00:00,9954780,keis/base58,1554778,gappleto97,,,110997681,,Add more test systems,open,False,10,"This adds tests for:

- CPython 3.3
- CPython 3.6
- Pypy 3",https://api.github.com/repos/keis/base58/issues/10,,,2017-03-16T05:48:05Z,1,3,0,1,[],[],[],[],,,,,[],https://github.com/keis/base58/pull/10.patch,https://api.github.com/repos/keis/base58/pulls/10/commits,108,['6c8961c86b73c21fc13ddc6322305c0c57b0243e']
125,PullRequestEvent,2015-07-04 21:20:17+00:00,4946406,mher/flower,691049,mher,,,39005748,,Add ca_certs to options.py #407,closed,False,421,,https://api.github.com/repos/mher/flower/issues/421,2015-07-04T21:20:17Z,2015-07-04T21:20:17Z,2015-07-04T21:20:17Z,1,3,0,2,[],[],[],[],mher,691049.0,User,False,[],https://github.com/mher/flower/pull/421.patch,https://api.github.com/repos/mher/flower/pulls/421/commits,108,['c9189f7166083a211e0f4455b7ca08da6b50f9ef']
155,PullRequestEvent,2018-07-22 12:03:33+00:00,61384494,zeth/inputs,945574,zeth,,,203053832,MDExOlB1bGxSZXF1ZXN0MjAzMDUzODMy,Give a default name to the mouse and keyboard on Windows.,closed,False,41,"Thanks to @shotwn
Closes #12",https://api.github.com/repos/zeth/inputs/issues/41,2018-07-22T12:03:33Z,2018-07-22T12:03:33Z,2018-07-22T12:03:33Z,1,20,2,1,OWNER,[],[],[],zeth,945574.0,User,False,[],https://github.com/zeth/inputs/pull/41.patch,https://api.github.com/repos/zeth/inputs/pulls/41/commits,108,['3a39f8a785215d86fe13cfef9b9ca4350be5c643']
159,PullRequestEvent,2017-11-05 13:07:18+00:00,20857415,Kuniwak/vint,9766,blueyed,,,124019095,,parse_file: split file into hunks based on scriptencoding,closed,False,226,Ref: https://github.com/Kuniwak/vint/issues/225,https://api.github.com/repos/Kuniwak/vint/issues/226,,2017-11-05T13:07:18Z,2017-11-05T13:07:18Z,2,36,14,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/Kuniwak/vint/pull/226.patch,https://api.github.com/repos/Kuniwak/vint/pulls/226/commits,108,"['9788b37faaa89a0c85147419a10afbff6f198b2a', '74df8acde93bba7bcedf03ed21a06da916b8373f']"
