,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
3,PullRequestEvent,2018-02-26 21:08:47+00:00,54391698,jd/pifpaf,29290835,pastamaker[bot],,,171488689,,make gnocchi use given port,closed,False,99,"if gnocchi < 4.1, it correctly leverages given port but if not,
it uses whatever default is as we don't set it in conffile. this
breaks aodh driver as aodh creates gnocchi on a port other than
default.",https://api.github.com/repos/jd/pifpaf/issues/99,2018-02-26T21:08:47Z,2018-02-26T21:08:47Z,2018-02-26T21:08:47Z,1,4,0,1,CONTRIBUTOR,[],[],[],pastamaker[bot],29290835.0,Bot,False,[],https://github.com/jd/pifpaf/pull/99.patch,https://api.github.com/repos/jd/pifpaf/pulls/99/commits,219,['f58760e668665c5249ef276a64b5b7d96f0e456f']
23,PullRequestEvent,2017-11-29 14:07:17+00:00,55258005,jopohl/urh,18219846,jopohl,,,155300715,,Support continuous send mode for network sdr,closed,False,369,,https://api.github.com/repos/jopohl/urh/issues/369,2017-11-29T14:07:17Z,2017-11-29T14:07:17Z,2017-11-29T14:07:17Z,9,166,81,9,OWNER,[],[],[],jopohl,18219846.0,User,False,[],https://github.com/jopohl/urh/pull/369.patch,https://api.github.com/repos/jopohl/urh/pulls/369/commits,219,"['89edde451f69ad9e1c0635414658603b18799e35', '37bbf1fada789d44662a9fb49aa7ae927a8f2977', '74d8f53d7a0c97dbfacd553f182f3ec8d701adf0', 'cbad9e87fe968cc4123e478299f021021a9e7e91', 'c5494b584a333198e6def105ce6837f90c9b6be2', '74ba7fb8968d46178a0fe06ae96521af80f48127', 'e55420966472ee91cac9a7c9fb394daae6f88a3c', '71a42173a95a02366c95584f6b2960d41b75b8a1', '6592266663aed4cf79c8ddd98a859c6eb331f4a7']"
54,PullRequestEvent,2018-07-16 19:05:56+00:00,27924304,cdent/gabbi,34498,cdent,,,200224936,MDExOlB1bGxSZXF1ZXN0MjAwMjI0OTM2,WIP: alternate mode for repeating response handlers,closed,False,256,"This is an alternate version of pull #254, with the difference
in gabbi/suitemaker.py where response_handlers is only extended
if the response_* key has not been seen before. This means that
if the YAMLDiskLoadingJSONHandler is turned on it does all the
work of the JSONHandler for respone handling, because it is only
present once.

At the same time, the existing handing for content handlers means
that custom handlers which accept a content-type are used first (and
only) for the content type it accepts.

The issues with pytest and files having the same name remain
here. I tried to make some change to pytest test loading to
make the global cache use more distinguishing keys, but it was
distracting from progressing on the other work, so I'll deal with
that separately.",https://api.github.com/repos/cdent/gabbi/issues/256,,2018-07-16T19:05:55Z,2018-07-16T19:05:55Z,1,244,10,17,OWNER,[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/256.patch,https://api.github.com/repos/cdent/gabbi/pulls/256/commits,219,['e3a2e88cb94b297e73286318f636e389ed6997d2']
55,PullRequestEvent,2015-06-11 11:54:19+00:00,27924304,cdent/gabbi,34498,cdent,,,37386313,,JSONPath formatting breadcrumb in the docs,closed,False,37,In case newbs besides me don't grok the whole JSONPath is a thing thing.,https://api.github.com/repos/cdent/gabbi/issues/37,2015-06-11T11:54:19Z,2015-06-11T11:54:19Z,2015-06-11T11:54:19Z,2,4,2,2,[],[],[],[],cdent,34498.0,User,False,[],https://github.com/cdent/gabbi/pull/37.patch,https://api.github.com/repos/cdent/gabbi/pulls/37/commits,219,"['5204a3f0dd6e2615041fef44e2d95c3a74cf0dcb', 'ac3a33b2930769ec022b5d83bfccb702cfbf0bbb']"
107,PullRequestEvent,2018-03-26 07:45:00+00:00,65468547,jd/tenacity,29290835,pastamaker[bot],,,177294403,,Add `license` key to `setup.cfg`,closed,False,113,"Although it duplicates with the license classifier, the lacking key causes some API to fail to retrieve the package license. The most notable is  [**shields.io**](https://shields.io/): here's how the PyPI version badge looks for your project: 

![PyPI - License](https://img.shields.io/pypi/l/tenacity.svg)

Here's how it should look after this commit is applied:

![PyPI - License](https://img.shields.io/pypi/l/kelctl.svg)",https://api.github.com/repos/jd/tenacity/issues/113,2018-03-26T07:45:00Z,2018-03-26T07:45:00Z,2018-03-26T07:45:00Z,1,1,0,1,NONE,[],[],[],pastamaker[bot],29290835.0,Bot,False,[],https://github.com/jd/tenacity/pull/113.patch,https://api.github.com/repos/jd/tenacity/pulls/113/commits,219,['1fef59df61036b26e0732bd29fa47a8c426c7658']
139,PullRequestEvent,2017-03-22 09:11:31+00:00,82588597,youfou/wxpy,3889773,hanx11,,,111926333,,enhance_session => enhance_connection,closed,False,14,,https://api.github.com/repos/youfou/wxpy/issues/14,,2017-03-22T09:11:30Z,2017-03-22T09:11:30Z,2,43,15,4,[],[],[],[],,,,,[],https://github.com/youfou/wxpy/pull/14.patch,https://api.github.com/repos/youfou/wxpy/pulls/14/commits,219,"['7baf2f41488e8fb421cde4fdf93fbc8eba7e5f09', 'd70383e7d30eaae25ab99e6c70483465747d4b81']"
167,PullRequestEvent,2016-04-20 18:00:07+00:00,11737385,Dav1dde/glad,18053943,QUSpilPrgm,,,67231204,,Improve the C generator to especially better support for the Windows platform,open,False,49,"Basicly I have made 3 changes to improve the usage of the C generator especially on Windows:
- `--local-files`: This command line option informs Glad to put all files into a single directory. Inside the MSVC environment it is uncommon to split files into seperate directories for headers and sources. Additionally it is no longer necessary to add the Glad header directory to the include paths which is much more convenient.
- `--omit-khrplatform`: This option prevents the often unnecessary file `khrplatform.h` from getting downloaded and included.
- I changed `LoadLibraryA` to `LoadLibraryW` since the usage of the old Ansi functions is generally not recommended anymore.

Note: I am not familiar with Python programming. If there is anything that could be improved, I would be happy to change it.",https://api.github.com/repos/Dav1dde/glad/issues/49,,,2016-04-20T18:00:05Z,3,84,26,8,[],[],[],[],,,,,[],https://github.com/Dav1dde/glad/pull/49.patch,https://api.github.com/repos/Dav1dde/glad/pulls/49/commits,219,['51f613a58a4090fd0be4038b62dec41e22db063a']
221,PullRequestEvent,2017-10-13 15:27:39+00:00,6662075,joke2k/faker,89607,fcurella,,,145656112,,Removed potentially offensive phrases,closed,False,619,"Removing 'Sucker' from the list of surnames to avoid any concerns when results are exposed to public.

This is exactly same situation as with PR #379 and it's main intention is to make it safe for developers to use the results of this library in a publicly facing context.

I understand that this project could benefit from having some names that expose [Scunthorpe Problem](https://en.wikipedia.org/wiki/Scunthorpe_problem), but this may as well be a purpose for a completely separate library.",https://api.github.com/repos/joke2k/faker/issues/619,2017-10-13T15:27:38Z,2017-10-13T15:27:39Z,2017-10-13T15:27:39Z,1,1,1,1,CONTRIBUTOR,[],[],[],fcurella,89607.0,User,False,[],https://github.com/joke2k/faker/pull/619.patch,https://api.github.com/repos/joke2k/faker/pulls/619/commits,219,['291ebd917e9d8fd8009fa2d82b5a466fe14eb8a2']
229,PullRequestEvent,2015-10-31 11:07:25+00:00,6662075,joke2k/faker,1432939,DanEEStar,,,49347190,,Added swiss names (de_CH),open,False,295,Do I have to do other things/steps?,https://api.github.com/repos/joke2k/faker/issues/295,,,2015-10-31T11:07:24Z,1,110,0,1,[],[],[],[],,,,,[],https://github.com/joke2k/faker/pull/295.patch,https://api.github.com/repos/joke2k/faker/pulls/295/commits,219,['d84a326b6a986cd0c257d75d3aacc22dd68f4994']
232,PullRequestEvent,2016-09-05 15:48:59+00:00,6662075,joke2k/faker,6907950,animenon,,,84019777,,date,open,False,381,updated date,https://api.github.com/repos/joke2k/faker/issues/381,,,2016-09-05T15:48:58Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/joke2k/faker/pull/381.patch,https://api.github.com/repos/joke2k/faker/pulls/381/commits,219,['0ca0f1bda73c5b3b6c8f12b59b79006efd64eb57']
