,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
114,DeleteEvent,2016-04-29 16:34:16+00:00,1258258,gotcha/ipdb,105204,gotcha,,,branch,fix_restart,user
165,DeleteEvent,2015-01-08 00:06:24+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,fix-delfunction-context,user
170,DeleteEvent,2018-05-30 14:20:14+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-05-30,user
236,DeleteEvent,2016-08-07 22:17:27+00:00,17721602,kbarbary/sep,970135,kbarbary,,,branch,errx2,user
373,DeleteEvent,2017-10-16 14:32:37+00:00,36242853,bjodah/chempy,485936,bjodah,,,branch,fix-bokeh,user
387,DeleteEvent,2018-08-09 13:40:44+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-seaborn-0.8.1-to-0.9.0,user
428,DeleteEvent,2018-08-20 16:51:13+00:00,28599617,jswhit/pygrib,579593,jswhit,,,branch,v2.0.3rel,user
675,DeleteEvent,2016-07-30 06:56:14+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,feature/heatmap-options,user
716,DeleteEvent,2018-07-22 14:11:28+00:00,913279,tkrajina/gpxpy,379243,tkrajina,,,tag,rm,user
744,DeleteEvent,2018-06-13 12:02:20+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-06-12,user
854,DeleteEvent,2018-07-10 22:05:53+00:00,83081030,mayeut/pybase64,9768336,mayeut,,,branch,pyup-update-cibuildwheel-0.9.2-to-0.9.3,user
1121,DeleteEvent,2017-12-11 16:08:44+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,branch,pyup-scheduled-update-12-01-2017,user
1122,DeleteEvent,2017-07-08 12:55:51+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,branch,pyup-update-sphinx-1.6.2-to-1.6.3,user
1206,DeleteEvent,2017-12-27 17:56:44+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,branch,management-command,user
1238,DeleteEvent,2015-06-10 00:34:07+00:00,18112068,dpkp/kafka-python,843444,dpkp,,,branch,fix_socket_timeout_test,user
1252,DeleteEvent,2016-11-28 13:28:25+00:00,15408116,ergoithz/browsepy,5426406,ergoithz,,,tag,0.5.1-old,user
1436,DeleteEvent,2018-08-16 21:18:30+00:00,11100375,BoboTiG/python-mss,2033598,BoboTiG,,,branch,doc-add-more-usages,user
1440,DeleteEvent,2017-09-21 10:15:08+00:00,101291622,Chaffelson/nipyapi,11668664,Chaffelson,,,branch,pyup-update-six-1.10-to-1.11.0,user
1516,DeleteEvent,2017-11-24 06:55:41+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,branch,write-filename,user
1525,DeleteEvent,2015-03-28 19:05:00+00:00,12116802,lavr/python-emails,129239,lavr,,,branch,smtp_refactoring,user
1570,DeleteEvent,2017-12-08 11:13:20+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,idfobjects_bunch,user
1571,DeleteEvent,2017-12-08 11:12:52+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,r0_42,user
1572,DeleteEvent,2017-08-13 15:21:33+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,i40_idfobject,user
1643,DeleteEvent,2016-12-01 04:17:14+00:00,39159799,JoelBender/bacpypes,10273490,JoelBender,,,branch,issue-49,user
1756,DeleteEvent,2018-06-03 21:15:09+00:00,66575381,jamiebull1/geomeppy,3817160,jamiebull1,,,branch,pyup-update-prompt-toolkit-1.0.15-to-2.0.1,user
1768,DeleteEvent,2018-04-30 22:57:05+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.8.21-to-1.10.10,user
1789,DeleteEvent,2018-03-27 12:57:21+00:00,67834502,lk-geimfari/mimesis,27856297,dependabot[bot],,,branch,dependabot/pip/mypy-0.580,user
1897,DeleteEvent,2018-04-25 00:36:35+00:00,15879082,AndrewAnnex/SpiceyPy,2126916,AndrewAnnex,,,branch,fix_doc_example,user
