,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
135,DeleteEvent,2015-03-07 13:03:39+00:00,16644126,vasole/fisx,5636251,vasole,,,tag,v1.0.2,user
191,DeleteEvent,2016-08-28 18:03:17+00:00,66173145,bprinty/gems,3347800,bprinty,,,tag,0.0.5,user
242,DeleteEvent,2015-07-19 06:42:54+00:00,4576441,kbandla/dpkt,5916357,sunhao2014,,,branch,issue156,user
386,DeleteEvent,2018-08-26 19:49:12+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.69.1-to-3.69.2,user
413,DeleteEvent,2015-05-19 22:24:48+00:00,11186886,irmen/Serpent,1771820,irmen,,,tag,serpent-1.11,user
656,DeleteEvent,2015-11-26 09:58:44+00:00,45875786,nschloe/meshio,181628,nschloe,,,tag,v1.0.1,user
732,DeleteEvent,2015-09-30 12:55:39+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,branch,jac_transcendental_functions,user
802,DeleteEvent,2015-12-22 22:21:52+00:00,25171290,jrkerns/pylinac,4803336,jrkerns,,,branch,winston_lutz,user
1007,DeleteEvent,2016-02-22 11:42:00+00:00,35793364,dtamayo/reboundx,3408023,dtamayo,,,branch,effects,user
1012,DeleteEvent,2018-02-03 00:09:14+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,branch,light,user
1024,DeleteEvent,2018-02-12 15:00:01+00:00,78573084,flennerhag/mlens,19593480,flennerhag,,,branch,pickle,user
1115,DeleteEvent,2016-07-31 10:14:29+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,tag,v0.0.2,user
1138,DeleteEvent,2018-01-18 11:31:21+00:00,102736885,winni2k/cortexpy,304958,winni2k,,,tag,0.0.12.dev7,user
1148,DeleteEvent,2017-04-23 15:41:46+00:00,88580756,72squared/redpipe,12319,72squared,,,tag,0.1.1,user
1183,DeleteEvent,2018-02-11 19:43:19+00:00,119905910,aguinet/dragonffi,1874053,aguinet,,,branch,feature/cdef_types,user
1289,DeleteEvent,2018-02-06 14:46:38+00:00,41279279,jsvine/pdfplumber,534702,jsvine,,,branch,version-0.3.0,user
1536,DeleteEvent,2017-11-25 02:32:19+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,branch,issue194-blank-line-at-start,user
1565,DeleteEvent,2016-03-24 02:34:09+00:00,15625177,mjschultz/py-radix,90788,mjschultz,,,branch,search_covered_fix,user
1569,DeleteEvent,2016-12-02 18:48:49+00:00,59235,mkleehammer/pyodbc,27421,mkleehammer,,,branch,encodings,user
1684,DeleteEvent,2018-01-26 23:23:25+00:00,101940687,SamLau95/nbinteract,2468904,SamLau95,,,branch,multiple-marks,user
1757,DeleteEvent,2018-03-29 23:11:35+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,gopath,user
2012,DeleteEvent,2015-09-11 07:56:19+00:00,30912694,kashifrazzaqui/vyked,820105,nerandell,,,branch,anuvrat/test_refactor1,user
2090,DeleteEvent,2015-03-05 14:16:58+00:00,120894,michaeljones/breathe,576385,vitaut,,,branch,members,user
2095,DeleteEvent,2016-03-10 17:09:17+00:00,120894,michaeljones/breathe,576385,vitaut,,,branch,templates,user
2154,DeleteEvent,2017-04-12 22:13:33+00:00,24219208,LettError/MutatorMath,6939968,anthrotype,,,branch,fix-groups,user
2233,DeleteEvent,2017-01-24 00:37:40+00:00,43780191,jgonggrijp/pip-review,1540185,jgonggrijp,,,branch,feature/reStructuredText,user
2295,DeleteEvent,2018-08-21 22:47:16+00:00,131902678,shosca/django-sorcery,260210,shosca,,,branch,composite-fk-prefix,user
2336,DeleteEvent,2018-08-22 21:35:54+00:00,39780739,adamchainz/pretty-cron,857609,adamchainz,,,branch,issue_97_retire,user
2364,DeleteEvent,2018-08-21 09:18:25+00:00,91215794,eliasdabbas/advertools,15708966,eliasdabbas,,,branch,pyup-scheduled-update-2018-08-20,user
2388,DeleteEvent,2017-01-10 03:10:20+00:00,62783754,kallimachos/sphinxmark,5652890,kallimachos,,,branch,image-width,user
2459,DeleteEvent,2016-03-12 11:16:24+00:00,30379674,adamchainz/django-mysql,857609,adamchainz,,,branch,docs_tidy,user
2521,DeleteEvent,2016-05-08 11:41:43+00:00,57841091,matllubos/django-pyston,424409,matllubos,,,tag,0.4.11,user
2588,DeleteEvent,2018-04-30 14:04:41+00:00,103169752,asottile/future-fstrings,1810591,asottile,,,branch,all-repos_autofix_all-repos-sed,user
2644,DeleteEvent,2016-07-06 12:30:53+00:00,36460783,nitmir/django-cas-server,5030463,nitmir,,,tag,v0.6.0,user
2752,DeleteEvent,2018-01-08 20:36:43+00:00,100733089,junaruga/rpm-py-installer,121989,junaruga,,,branch,feature/add-py26,user
2950,DeleteEvent,2018-03-11 20:30:07+00:00,24293470,kencochrane/django-defender,261601,kencochrane,,,branch,bug-fix-josh,user
2953,DeleteEvent,2017-12-22 08:22:49+00:00,113841580,martin-majlis/Wikipedia-API,152821,martin-majlis,,,branch,add-code-of-conduct-1,user
2979,DeleteEvent,2017-03-07 13:19:02+00:00,35526217,drgarcia1986/simple-settings,5291018,drgarcia1986,,,branch,toml,user
3057,DeleteEvent,2017-03-07 00:25:54+00:00,30147887,Pawamoy/django-zxcvbn-password,3999221,Pawamoy,,,branch,pyup-update-sphinx-rtd-theme-0.2.2-to-0.2.3,user
3121,DeleteEvent,2015-07-11 07:25:52+00:00,8995136,victor-o-silva/db_file_storage,3804282,victor-o-silva,,,branch,form_wizard,user
3139,DeleteEvent,2017-04-08 08:13:02+00:00,87351154,ikalnytskyi/sphinxcontrib-redoc,166626,ikalnytskyi,,,branch,sandbox,user
3317,DeleteEvent,2016-12-15 12:55:40+00:00,62636420,PX4/pyulog,281593,bkueng,2096014,PX4,branch,ulog2kml,user
3345,DeleteEvent,2016-12-05 12:13:06+00:00,3314548,eea/eea.facetednavigation,323385,avoinea,1176627,eea,tag,jenkins-eea.facetednavigation-sync-502,user
3372,DeleteEvent,2017-10-16 08:48:07+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,asset_sites,user
3450,DeleteEvent,2018-04-23 07:27:07+00:00,40328394,angr/angr,5071575,ltfish,12520807,angr,branch,fix/implicit_zerodiv,user
3530,DeleteEvent,2016-10-10 14:23:20+00:00,30509483,clab/dynet,398875,neubig,2374376,clab,branch,checkpoint_revert,user
3537,DeleteEvent,2018-03-09 16:40:19+00:00,30509483,clab/dynet,10391785,pmichel31415,2374376,clab,branch,fix-cpu-gpu-random,user
3612,DeleteEvent,2017-04-25 05:24:01+00:00,84221732,g8os/grid,303164,zaibon,17511685,g8os,branch,1.1.0-alpha-bridge,user
3618,DeleteEvent,2018-07-19 14:58:02+00:00,12898486,juju/charm-tools,406082,johnsca,4604548,juju,branch,bug/425-charm-create-py3,user
3732,DeleteEvent,2018-06-22 18:44:55+00:00,79510167,pypa/pipenv,954310,techalchemy,647025,pypa,branch,avoid-shell-in-run-if-possible,user
3743,DeleteEvent,2018-06-26 05:05:51+00:00,79510167,pypa/pipenv,954310,techalchemy,647025,pypa,branch,tests-16.0,user
3751,DeleteEvent,2018-07-04 16:38:37+00:00,79510167,pypa/pipenv,605277,uranusjr,647025,pypa,branch,pew-detect-cmder-powershell,user
3785,DeleteEvent,2015-08-20 22:03:52+00:00,1446474,pypa/virtualenv,145979,dstufft,647025,pypa,branch,upgrade,user
3850,DeleteEvent,2016-09-29 17:26:56+00:00,51040886,Azure/azure-cli,10146011,JasonRShaver,6844498,Azure,branch,JasonRShaver-patch-2,user
3935,DeleteEvent,2018-04-27 01:27:00+00:00,4127088,Azure/azure-sdk-for-python,1050156,lmazuel,6844498,Azure,branch,restapi_auto_2897,user
3959,DeleteEvent,2018-08-01 23:25:10+00:00,4127088,Azure/azure-sdk-for-python,1050156,lmazuel,6844498,Azure,branch,restapi_auto_3354,user
4018,DeleteEvent,2018-01-24 10:51:48+00:00,31315021,Kinto/kinto,546692,leplatrem,13413813,Kinto,branch,pyup-update-raven-6.4.0-to-6.5.0,user
4083,DeleteEvent,2016-01-04 19:54:01+00:00,613742,basho/riak-python-client,514926,lukebakken,176293,basho,branch,borshop-integration-402-CLIENTS-349,user
4216,DeleteEvent,2016-09-19 08:24:39+00:00,25181584,h2oai/sparkling-water,4374603,jakubhava,1402695,h2oai,branch,JH_SW-191,user
4313,DeleteEvent,2018-06-23 08:27:56+00:00,8115811,plone/plone.schema,632105,tisto,72034,plone,branch,newjsonschemafield,user
4323,DeleteEvent,2016-09-13 17:37:39+00:00,2414891,plone/plone.app.blocks,160447,datakurre,72034,plone,branch,datakurre-restore-plone43,user
4324,DeleteEvent,2016-08-19 09:34:07+00:00,2414891,plone/plone.app.blocks,1155680,gforcada,72034,plone,branch,gforcada-reformat,user
4353,DeleteEvent,2015-11-22 04:03:24+00:00,10866320,pyamg/pyamg,1615863,lukeolson,4763879,pyamg,branch,new-py3,user
4438,DeleteEvent,2016-12-08 14:04:51+00:00,37137879,QCoDeS/Qcodes,2694199,giulioungaretti,20478252,QCoDeS,branch,release/v.1.2,user
4458,DeleteEvent,2018-04-25 13:16:56+00:00,62567919,Yubico/yubikey-manager,9592259,dagheyman,531825,Yubico,branch,publicid,user
4459,DeleteEvent,2018-04-20 10:15:27+00:00,62567919,Yubico/yubikey-manager,140781,dainnilsson,531825,Yubico,branch,ctap2-python-fido,user
4630,DeleteEvent,2018-01-01 19:58:37+00:00,648332,assimp/assimp,2323156,kimkulling,265533,assimp,branch,update_gtest_to_1_8_0,user
4678,DeleteEvent,2018-06-29 18:53:52+00:00,10247874,docker/docker-py,1086876,shin-,5429470,docker,branch,3.0.1-release,user
4682,DeleteEvent,2017-11-02 22:34:12+00:00,10247874,docker/docker-py,1086876,shin-,5429470,docker,branch,update_mounts_support,user
4765,DeleteEvent,2016-07-15 15:57:32+00:00,50359589,girder/girder_worker,520208,fogleman,5150517,girder,branch,diskcache,user
4769,DeleteEvent,2016-06-10 13:10:24+00:00,50359589,girder/girder_worker,555959,zachmullen,5150517,girder,branch,fix-ssl-warnings,user
4782,DeleteEvent,2018-03-22 11:48:40+00:00,120933363,gisaia/ARLAS-server,35499583,sylvaingaudan,20204404,gisaia,branch,feature/fixScriptRelease,user
5000,DeleteEvent,2017-10-28 07:28:35+00:00,7803088,pylast/pylast,1324225,hugovk,8259519,pylast,branch,py.test-to-pytest,user
5053,DeleteEvent,2015-02-27 23:35:36+00:00,1953389,stripe/stripe-python,34893,kyleconroy,856813,stripe,branch,fix_content_type_header,user
5112,DeleteEvent,2011-07-28 20:38:08+00:00,788264,zeromq/pyzmq,151929,minrk,109777,zeromq,branch,2.0.8,
5126,DeleteEvent,2018-02-20 11:22:41+00:00,46265005,ARMmbed/mbed-flasher,26225854,juhhov,8916057,ARMmbed,branch,sleep_between_retries,user
5152,DeleteEvent,2016-12-13 00:06:02+00:00,61572326,DataDog/dd-trace-py,92482,clutchski,365230,DataDog,branch,cass-norm,user
5190,DeleteEvent,2018-05-16 16:19:32+00:00,4978045,Parsely/pykafka,723615,emmett9001,779641,Parsely,branch,bugfix/missing_replica_update,user
5219,DeleteEvent,2017-02-13 10:59:51+00:00,70260962,Tubular/sparkly,1926182,drudim,2808498,Tubular,tag,v2.0.0,user
5347,DeleteEvent,2017-04-19 00:09:26+00:00,26516210,certbot/certbot,6504915,bmw,17889013,certbot,branch,better-account-repr,user
5368,DeleteEvent,2016-05-18 21:33:52+00:00,26516210,certbot/certbot,6504915,bmw,17889013,certbot,branch,webroot-map-renewal,user
5373,DeleteEvent,2017-09-15 00:33:46+00:00,26516210,certbot/certbot,6504915,bmw,17889013,certbot,branch,test-farm-improvements2,user
5402,DeleteEvent,2018-05-23 09:27:07+00:00,49097028,cronofy/pycronofy,1804518,stephenbinns,3731553,cronofy,branch,smart-invite-organizer,user
5620,DeleteEvent,2016-10-07 16:03:35+00:00,8463294,mozilla/treeherder,419924,camd,131524,mozilla,branch,testcases,user
5628,DeleteEvent,2017-02-09 02:18:17+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,auth-passwordless,user
5637,DeleteEvent,2017-12-14 16:03:55+00:00,8463294,mozilla/treeherder,419924,camd,131524,mozilla,branch,test-view-react-app,user
5646,DeleteEvent,2017-12-21 14:53:20+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,pyup-update-djangorestframework-3.7.3-to-3.7.7,user
5670,DeleteEvent,2017-01-20 05:51:02+00:00,37496521,nteract/nteract,836375,rgbkrk,12401040,nteract,branch,greenkeeper-babel-preset-react-6.22.0,user
5704,DeleteEvent,2017-05-20 19:49:56+00:00,37496521,nteract/nteract,23040076,greenkeeper[bot],12401040,nteract,branch,greenkeeper/babel-preset-env-1.5.0,user
5706,DeleteEvent,2016-11-23 13:45:28+00:00,37496521,nteract/nteract,13285808,lgeiger,12401040,nteract,branch,greenkeeper-electron-context-menu-0.8.0,user
5711,DeleteEvent,2017-04-14 12:26:51+00:00,37496521,nteract/nteract,23040076,greenkeeper[bot],12401040,nteract,branch,greenkeeper/webpack-2.4.0,user
5731,DeleteEvent,2015-01-10 00:24:32+00:00,9252533,numenta/nupic,15566,rhyolight,1039191,numenta,tag,0.0.28,user
5817,DeleteEvent,2017-12-14 12:41:04+00:00,51397392,pytroll/satpy,167802,mraspaud,13004956,pytroll,branch,feature_ahi_stretch,user
5823,DeleteEvent,2018-04-09 14:32:41+00:00,2364767,pytroll/pyorbital,167802,mraspaud,13004956,pytroll,branch,bugfix-avoid-numpy-1.14.0,user
5907,DeleteEvent,2018-07-17 19:20:53+00:00,100400151,spotify/spotify-tensorflow,1596570,yonromai,251374,spotify,branch,romain/fix-io,user
5970,DeleteEvent,2017-05-15 19:34:53+00:00,27610253,ubyssey/dispatch,2547035,psiemens,10091792,ubyssey,branch,people-to-persons,user
5971,DeleteEvent,2017-08-03 18:45:18+00:00,27610253,ubyssey/dispatch,624196,joncppl,10091792,ubyssey,branch,widget-templatetag-kwargs,user
5989,DeleteEvent,2018-01-23 16:52:56+00:00,58059785,zalando/expan,4135248,shansfolder,1564818,zalando,branch,AXO-91-bug-fix-sga,user
5994,DeleteEvent,2016-04-21 12:41:37+00:00,38744670,zalando/patroni,8860819,feikesteenbergen,1564818,zalando,branch,feature/scheduled_failover_squashed,user
6038,DeleteEvent,2018-06-21 12:44:47+00:00,53620518,AspenWeb/aspen.py,134455,chadwhitacre,17295523,AspenWeb,branch,dispatch-class,user
6039,DeleteEvent,2018-04-26 01:56:42+00:00,9921838,Blizzard/s2protocol,987907,jrepp,483032,Blizzard,branch,protocol-update-4.2.3,user
6156,DeleteEvent,2017-05-13 20:18:17+00:00,51206425,aio-libs/multidict,356399,asvetlov,7049303,aio-libs,branch,pyup-update-pytest-cov-2.4.0-to-2.5.1,user
6164,DeleteEvent,2017-04-26 13:49:19+00:00,75670021,aio-libs/aiomonitor,223335,jettify,7049303,aio-libs,branch,pyup-update-ipdb-0.10.2-to-0.10.3,user
6168,DeleteEvent,2018-02-02 11:54:04+00:00,36618494,aio-libs/aiobotocore,356399,asvetlov,7049303,aio-libs,branch,pyup-update-aiohttp-2.3.3-to-2.3.9,user
6193,DeleteEvent,2017-06-30 15:31:27+00:00,41557383,cloudant/python-cloudant,5632401,smithsz,44642,cloudant,branch,304-fix-bad-startkey-in-all-doc-iter,user
6196,DeleteEvent,2016-08-18 17:06:03+00:00,41557383,cloudant/python-cloudant,10698320,ricellis,44642,cloudant,branch,205-cloudant-tests,user
6203,DeleteEvent,2018-04-24 14:55:16+00:00,126318088,comtravo/ctparse,7964253,sebastianmika,14982142,comtravo,tag,0.0.3,user
6267,DeleteEvent,2015-08-12 00:12:06+00:00,18188537,dronekit/dronekit-python,12703357,tcr3dr,12973369,dronekit,branch,patch,user
6335,DeleteEvent,2016-06-06 21:46:37+00:00,7803239,firebase/firebase-token-generator-python,959972,katowulf,1335026,firebase,branch,jw-3xx-support-warning,user
6363,DeleteEvent,2016-11-07 19:09:43+00:00,6309879,honeynet/beeswarm,657389,johnnykv,3327517,honeynet,tag,Release_0.7.17,user
6375,DeleteEvent,2015-06-15 12:24:45+00:00,14151539,influxdb/influxdb-python,2706882,aviau,5713248,influxdb,branch,refactor_resultset,user
6402,DeleteEvent,2015-06-30 21:18:59+00:00,5075775,keenlabs/KeenClient-Python,5034623,stroud109,1315418,keenlabs,branch,add_delete_functionality,user
6489,DeleteEvent,2017-07-19 23:41:41+00:00,11322495,solvebio/solvebio-python,1028443,jsh2134,4605768,solvebio,branch,f-hyrule-fixes,user
6506,DeleteEvent,2016-05-10 15:09:18+00:00,15088276,theonion/django-bulbs,3155025,mparent61,61816,theonion,branch,article-footer-block,user
6558,DeleteEvent,2016-02-24 19:49:22+00:00,51756569,BlueBrain/BluePyOpt,3098670,wvangeit,1479142,BlueBrain,branch,l5pc_changes,user
6564,DeleteEvent,2017-08-24 22:46:59+00:00,24460565,Crunch-io/pycrunch,3356710,crunchbot,2966429,Crunch-io,branch,combine-datasets-v4-150241488,user
6567,DeleteEvent,2017-08-24 22:47:02+00:00,24460565,Crunch-io/pycrunch,3356710,crunchbot,2966429,Crunch-io,branch,rel-4.0.5,user
