,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
47,PullRequestReviewCommentEvent,2016-03-20 21:10:32+00:00,46566669,jaraco/irc,308610,jaraco,,,created,,1d537c775cb8e6e894c670c03e0b4e15b3d5d2a6,False,"basestring is a NameError on Python 3.

Plus, here you see the value of `always_iterable`, providing an elegant, tested replacement for 4-5 lines of code. It's a pattern I've encountered hundreds of times in Python, and others share the sentiment. I'd like to continue to see the use of it.",,88,{}
299,PullRequestReviewCommentEvent,2015-04-24 17:08:12+00:00,1347652,scoder/lupa,107893,kmike,,,created,,21ef64bcafaaae2f68bf21c564185a5109968742,False,All checks works in LuaJIT for some reason - see https://travis-ci.org/scoder/lupa/builds/59800411. Maybe that's because debug hooks are handled differently in Lua 5.2 and LuaJIT.,,49,{}
432,PullRequestReviewCommentEvent,2017-01-21 02:09:08+00:00,44054354,dabeaz/curio,609896,njsmith,,,created,17797127,b6a250c2615452c6588bbf3360bebbcb9a1bca20,False,"doh, this is a silly bug indeed, good catch :-). You could make the patch slightly simpler even by leaving out this assignment to `.value`.",,160,{}
516,PullRequestReviewCommentEvent,2018-08-10 11:11:16+00:00,56689815,milaq/rpi-rf,891620,milaq,,,created,145198217,5d23141edd1a535198d22f653f27b901fbb1f327,False,why is that line removed?,OWNER,25,{}
518,PullRequestReviewCommentEvent,2018-08-10 11:10:58+00:00,56689815,milaq/rpi-rf,891620,milaq,,,created,145198217,5d23141edd1a535198d22f653f27b901fbb1f327,False,"typo (""length"")",OWNER,25,{}
717,PullRequestReviewCommentEvent,2018-07-05 12:46:38+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,created,134632923,701dfd567f66403cd8137d8096ab94d0d6ff698d,False,Perhaps you can add the same test for automatically generated names for as much as possible?,OWNER,158,{}
764,PullRequestReviewCommentEvent,2017-04-27 08:54:38+00:00,32190008,avakar/pytoml,339713,avakar,,,created,35050150,254c977268853eee92d4ac6b1b1c782d0aa43c5e,False,"Also, this deserves a test case.",,29,{}
904,PullRequestReviewCommentEvent,2016-06-28 09:10:12+00:00,48846863,pavoni/pyvera,4487313,pavoni,,,created,,14bb40ca005e53dc1a7da1f39e342a30d9091f77,False,If you check for the class - you can remove this attribute.,,18,{}
985,PullRequestReviewCommentEvent,2016-08-24 15:49:21+00:00,15938073,JelteF/PyLaTeX,16944729,vovchikthebest,,,created,,63409f606ef387f2503c097192b4fee1c1f62b5e,False,"An empty position created a fancyhead element which looked like this:
```
\fancyhead[]{
}
```
but this works just as well:
```
\fancyhead{
}
```",,126,{}
1116,PullRequestReviewCommentEvent,2017-03-14 10:27:35+00:00,16331291,davisking/dlib,6259399,davisking,,,created,26769217,4df095af322f16bcdd5dab5e4639438e81721335,False,This code looks the same as tensor_conv::operator().  Am I just not seeing it?  It looks identical. ,,476,{}
1125,PullRequestReviewCommentEvent,2017-02-01 18:23:58+00:00,16331291,davisking/dlib,1016183,dmiller423,,,created,19619014,5c1b25f20a22c8fa952622e5a738a827fe01741d,False,"   I think the easiest course is for something to include dlib/simd.h,    it includes the checks and picks the appropriate version.   It makes the most sense,  and can be used on multiple architectures. I don't think it's going to hurt anything if it's included,  the ifdef in the header will keep it from being included twice. ",,414,{}
1490,PullRequestReviewCommentEvent,2017-02-07 18:26:31+00:00,33696562,bmabey/pyLDAvis,2034301,parthoiiitm,,,created,20581763,395b7b351c4f546be490beb37b264755dfe2e788,False,"Yes, using two variables shouldn't be used. I was trying to see how to reuse visualise() function for more than one model, because the way D3 code is written will work for one model only. To make support for multi model, lot of elements in svg either need to be made global, or, (better approach) associate each model with separate ids, and store K, R etc. as arrays or other data structure. 

However, I am facing problem is sending ids from `prepared_data_to_html()` in `_display.py`. I am glad you took up this issue. Thanks a lot.",,77,{}
1567,PullRequestReviewCommentEvent,2018-02-03 13:26:36+00:00,54787116,guyzmo/git-repo,254441,guyzmo,,,created,93816561,d5d00c37d9a73589f59280442a74d38a0ca0b4c6,False,typo: patchset,OWNER,183,{}
1645,PullRequestReviewCommentEvent,2018-02-10 20:15:38+00:00,27283062,ktbyers/netmiko,1199175,xavierhardy,,,created,95632069,d669280f0287e84cdff7a84b94a3e4fb7bd3f671,False,Missing argument name and description,NONE,651,{}
1694,PullRequestReviewCommentEvent,2015-06-23 09:18:39+00:00,3852351,meejah/txtorcon,4390022,sammyshj,,,created,,13197aecad0f9da2fc5650de5419b31fba403d7b,False,"For a multiline response, we do not have a trailing newline in the end. We can see this from the test, https://github.com/meejah/txtorcon/blob/master/test/test_torcontrolprotocol.py#L430",,118,{}
1735,PullRequestReviewCommentEvent,2017-07-31 17:54:00+00:00,40243597,pearu/pylibtiff,21087696,oleksandr-pavlyk,,,created,53287817,c8fd636fca6124a7f4a9ba431ce3fa681b94c086,False,"Yes, certainly. Let me look into that. ",,63,{}
1784,PullRequestReviewCommentEvent,2016-07-27 12:37:17+00:00,31769775,slaypni/fastdtw,684364,kernc,,,created,,52a6dfb28f67713431ea64634f559f668532a96a,False,"Additionally, I think there is something you could do to C-wrap user-supplied Python distance function by following Cython's callback example: https://github.com/cython/cython/tree/master/Demos/callback

This would allow for supplying a typed function in `cdef _fastdtw`.",,4,{}
1913,PullRequestReviewCommentEvent,2016-07-21 04:39:03+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,,42f03a03c5b430fc2dfea45995dc423802adc6df,False,Should be achievable by `np.atleast3d` too.,,207,{}
1914,PullRequestReviewCommentEvent,2017-10-05 12:49:57+00:00,11929631,craffel/mir_eval,1190540,bmcfee,,,created,67361430,de4670701952b5310836a702e2364b425d9be0c8,False,"Calling `util.validate_intervals` would probably suffice.  It doesn't check for disjoint/complete segmentation (and maybe it should), but it does cover the basics of shape matching and valid interval timings.",COLLABORATOR,263,{}
1917,PullRequestReviewCommentEvent,2016-02-16 18:52:44+00:00,11929631,craffel/mir_eval,3009670,justinsalamon,,,created,,91c61885f07563726121bddfce6fe5ca7d5f910e,False,50154f5,,170,{}
1918,PullRequestReviewCommentEvent,2016-10-10 15:17:27+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,3518714,25bd805cdea70d392255db6a5c671f121b2c01e6,False,I think it would be better if the fade was zero-centered.,,224,{}
1921,PullRequestReviewCommentEvent,2016-04-06 13:05:15+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,,24cc2f3e6ffb460764ca66e764f46f7b9e40b6b9,False,"I think @rabitt copied that from the other loaders, so if we change that we should change all loaders.  The logic is copied from numpy: https://github.com/numpy/numpy/blob/master/numpy/lib/npyio.py#L477
The difference being that we potentially raise an exception and they don't, I suppose.",,186,{}
1988,PullRequestReviewCommentEvent,2018-03-02 13:31:34+00:00,10589864,eliben/pycparser,1130906,eliben,,,created,100773573,b1ff55dd9aa85e4c4fc323fcb6e23fb8af85f716,False,"This needs a comment explaining what's going on, and also tests",OWNER,236,{}
1991,PullRequestReviewCommentEvent,2017-11-17 04:06:28+00:00,10589864,eliben/pycparser,1130906,eliben,,,created,77335357,106a3c2a91bbb6490520daa5c458eff844019783,False,This empty line is unnecessary,OWNER,220,{}
2031,PullRequestReviewCommentEvent,2015-12-30 10:32:42+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,created,,e124acbab43f5506fa49820c672fa75293b6e5fc,False,I seem to remember this won't work on FreeBSD but I may be wrong. Have you tested this on FreeBSD?,,557,{}
2055,PullRequestReviewCommentEvent,2017-07-04 06:06:37+00:00,23076316,horazont/aioxmpp,271710,horazont,,,created,47777308,21bd44b5d7accfd50f0c2832fed2fd25bcbd4141,False,"Well done, I probably would have deleted two bookmarks in this case! :-)",,125,{}
2173,PullRequestReviewCommentEvent,2018-04-01 14:13:24+00:00,7591383,python273/vk_api,3097956,python273,,,created,108519683,906ad970207428c8158e0c0772811e22218d0281,False,"Лучше в одну строку такое
```"""""" Something """"""```
/
```
"""""" Something

:param ...
""""""""
```",OWNER,125,{}
2291,PullRequestReviewCommentEvent,2017-07-04 22:56:23+00:00,1998014,Diaoul/subliminal,2620870,fernandog,,,created,47931690,c394666e9ae6bf9cb130b9a02260fae8816c5fbf,False,Fixed,,783,{}
2325,PullRequestReviewCommentEvent,2016-03-15 10:30:16+00:00,41179827,Rapptz/discord.py,1030627,berler,,,created,,50a8673725095cede18aedd48d06d880423c0b73,False,"That is literally impossible. If you look at the code for `server.get_member`, it is **impossible** for it to throw an error (unless you did something crazy and overwrote the server._members to not be a dict).  You may have been using a much older version of the library, or your error may have been due to another reason.  My best guess is that whatever you changed happened to fix it for other reasons.",,134,{}
2338,PullRequestReviewCommentEvent,2017-09-04 00:40:18+00:00,41179827,Rapptz/discord.py,5489149,jhgg,,,created,60309113,57d388a66e8c769bf705490cea8f715f11a03abd,False,"generally you want to leave formatting for the logger (that way if it's not log level debug, the formatting is skipped) ",CONTRIBUTOR,740,{}
2440,PullRequestReviewCommentEvent,2016-05-17 14:11:31+00:00,5934517,dpkp/kafka-python,631446,vincentbernat,,,created,,a1b5ee7efabdb2a783cf9f5c42f93697295ecb21,False,"Yes, you are right. However, this code path shouldn't have hit Travis. Let me investigate a bit. I keep `self` since it should be the same as `str(self)` and most of the code in the same file uses `self`.",,683,{}
2482,PullRequestReviewCommentEvent,2016-01-01 00:11:42+00:00,11974348,evansd/whitenoise,411869,timgraham,,,created,,921e2f5e3f7784ef93121a2bba72e805e3310dbe,False,"At first I incorrectly thought this was only required for Python 2.6, but it's required for 2.7 too. However, at least in Django itself we only include it where necessary so I added back the ones that were required here. I can add them all back if that's preferred, though I don't see an advantage to it.",,60,{}
3040,PullRequestReviewCommentEvent,2018-01-10 19:20:13+00:00,1904815,mbi/django-rosetta,131808,mbi,,,created,87950144,d797b76a10126a8706787983d2c40d549f596576,False,Yes they should.,OWNER,194,{}
3150,PullRequestReviewCommentEvent,2016-06-02 07:31:29+00:00,6794278,scanny/python-pptx,5244286,Volodymyrk,,,created,,9a655b450e022a952c3a7f709ec35be72347db4e,False,"I have attached a file to my previous message, with a code that reproduces the error.
Please let me know if you can't reproduce it.
The file was created in google slides (error still there if you open and save it in powerpoint).
Error is present if you have at least two images in template, so when python runs sorted([None, None]).",,212,{}
3158,PullRequestReviewCommentEvent,2018-07-19 13:55:26+00:00,56998522,skorokithakis/catt,19859003,theychx,,,created,138682559,fb3bc4b9a614c5f3a360b4ae25276aa37dda65a6,False,Yep,COLLABORATOR,120,{}
3198,PullRequestReviewCommentEvent,2016-08-08 16:34:30+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,,6fe95b6d268b39d5bbf6ebe7d19a991708b3e96b,False,`(default ▮)` -> `(default '▮')`,,354,{}
3199,PullRequestReviewCommentEvent,2017-08-10 12:50:14+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,55523346,2a063500ce3fa96ee1b8785bef69fd14327ff16b,False,"Can you explain more? Do you mean this?
```
            new_scratchpad, new_window = self._organize_data(i3.get_tree().scratchpad().leaves(), windows = i3.get_tree().leaves())
```

I might want to keep it as-is... so we can internally test the new values and see if they're usable before adding... (See the accidental commented out code above)",,985,{}
3203,PullRequestReviewCommentEvent,2017-10-14 20:01:42+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,69400881,fdc303fb88a5edd5a43f4e79e7603fdc90c8394f,False,"```
    playlist_info = self._get_connection().playlistinfo()
    status = self._get_connection().status()
    self._get_connection(disconnect=True)
```
versus...
```
    playlist_info = self._get_mpd().playlistinfo()
    status = self._get_mpd().status()
    self._get_mpd(disconnect=True)
```",CONTRIBUTOR,1093,{}
3208,PullRequestReviewCommentEvent,2017-01-29 15:59:46+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,18995845,963ef82814620c2eb1f93806bf3a729bf4b220d4,False,"
![2017-01-29__09 57 37](https://cloud.githubusercontent.com/assets/852504/22405508/784c0234-e609-11e6-871d-54f7db7c38a8.png)


If I add `.decode('ascii', 'ignore').strip()`, I get this exception below so it's not needed anymore. I'll keep `strip()` just in case.
```
2017-01-29 09:47:17 WARNING Instance `hamster`, user method `hamster` failed (AttributeError) hamster.py line 28.
2017-01-29 09:47:17 INFO Traceback
AttributeError: 'str' object has no attribute 'decode'
  File ""/home/chris/src/py3status/py3status/module.py"", line 584, in run
    response = method()
  File ""/home/chris/src/py3status/py3status/modules/hamster.py"", line 28, in hamster
    cur_task = self.py3.command_output('hamster current').decode('ascii', 'ignore').strip()
```",,703,{}
3223,PullRequestReviewCommentEvent,2016-03-07 16:30:49+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,,5a5256a3255bc4ec09d8275470c9b8ae11f210cc,False,but `if line.startswith('group') and not in_section:` is much nicer,,203,{}
3224,PullRequestReviewCommentEvent,2017-01-18 11:39:38+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,17202447,3efb779d2fb056f1320300aa3e49922bba2f5b6a,False,Can't. Urgency hint. Important feature. `vi` pushed. I think we're done!,,681,{}
3229,PullRequestReviewCommentEvent,2016-05-19 10:58:04+00:00,8292338,ultrabug/py3status,9297827,pmamonov,,,created,,8cd612b222fdd20586f5c4e299a8504b0755013f,False,"I've moved percentage calculation into `try` block, so more than one exception may rise here. Is it really necessary to list all possible exceptions here?",,307,{}
3232,PullRequestReviewCommentEvent,2018-08-02 03:57:52+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,142637269,82682b52086f61d97dde082a2c223bdf7e9bad78,False,"Also, if the `device` was specified and is not available, the user would see `0` too. I will put out a PR. Thank you for working out the imperfections. ",CONTRIBUTOR,1402,{}
3237,PullRequestReviewCommentEvent,2016-11-25 11:11:54+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,10143549,12c573c1c7b5c14ad483f81353d04cf2fe5d090c,False,should this be `feed_ids`? `feeds_id` sounds odd to me. same with the folders,,586,{}
3241,PullRequestReviewCommentEvent,2016-10-24 11:39:20+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,5429341,ea9aa75ec63add777ae0d189ba46791f3d4a30ca,False,`splitlines()` is more robust than `split()`,,449,{}
3365,PullRequestReviewCommentEvent,2016-01-19 19:37:39+00:00,6536534,amueller/word_cloud,652404,pendragon-,,,created,,ac5e32e334d82e134cae48c013de579da069685b,False,"What exactly do you want tested? The mapping between (commandline) arguments and the constructor arguments?
Would a mock for WordCloud be acceptable?",,111,{}
3421,PullRequestReviewCommentEvent,2018-07-02 21:05:43+00:00,11820959,craffel/pretty-midi,8838937,areeves87,,,created,133776992,d2628d3beea1bfc302ebddc1de4d8632cf8f12fa,False,"Okay now I'm passing those tests. 

I'm failing the tests in the complicated example. I'm having trouble following your calculations for the expected starts in that section. It looks like there is some interaction between the linear interpolation from adjust_times and the addition of new time signatures. It will take some time for me to wrap my head around it.",NONE,145,{}
3423,PullRequestReviewCommentEvent,2017-07-26 00:16:50+00:00,41542522,cztomczak/cefpython,3318786,andrewleech,,,created,52231878,51c933b2ace3dedd07124640ccf0d3f92b12b89c,False,The function name could be changed to GetObjectAttribute but that might just cause conflicts for existing users. Maybe mirror it with a new function of that name and mark the current function deprecated?,,376,{}
3434,PullRequestReviewCommentEvent,2018-08-05 14:23:50+00:00,27930623,dgasmith/opt_einsum,1769841,dgasmith,,,created,143412986,116acd77a15be48d02cae028a44c2bf398e1e3cc,False,"In this approach I believe we always keep a given index as broadcast even if it is ""expanded"" in a given contraction. This could lead to performance regression.",OWNER,32,{}
3464,PullRequestReviewCommentEvent,2016-01-25 00:37:46+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,created,,ec1c4027bc5fe237af11acd02361e60a7065c3cb,False,"```
pep257: D104 / Missing docstring in public package
```",,19,{}
3469,PullRequestReviewCommentEvent,2017-11-11 12:12:03+00:00,69090889,hardbyte/python-can,3647996,christiansandberg,,,created,75930610,ca4dcdb8e434e257ff8b972f740dcdb5153fbb74,False,"Extended frames have an x suffixed after the CAN ID (see [here](http://zone.ni.com/reference/en-XX/help/370859J-01/dlgcanconverter/dlgcanconverter/canconverter_ascii_logfiles/)), so this will probably fail.

Have a look at listener_test.py and BLFTest and make a test that writes an ASC log file and then reads it back again.",COLLABORATOR,199,{}
3489,PullRequestReviewCommentEvent,2018-04-16 19:11:58+00:00,106929485,ikalchev/HAP-python,30130371,cdce8p,,,created,112550578,ab7290800c8b94efe7838857fc9bf78b13d3aadd,False,"Using a dictionary might pose problems when importing a category.
...

While I was thinking about it, are their problems with just doing the following?
```py
CAT_OTHER = 1
CAT_BRIDGE = 2
# ...
```
That would solve the import problem and doesn't need a dict.

---

For comparison the dict variant I thought of was:
```py
CAT_OTHER = 'other'
CAT_BRIDGE = 'bridge'

CATEGORIES = {
    CAT_OTHER: 1,
    CAT_BRIDGE: 2,
}
```",CONTRIBUTOR,86,{}
3494,PullRequestReviewCommentEvent,2018-03-31 13:35:02+00:00,106929485,ikalchev/HAP-python,30130371,cdce8p,,,created,108492782,dc1f59347c592c3a813ed50ff4c62451bcf3f034,False,"Would a debug statement be enough, since it isn't relevant for any implementation?",CONTRIBUTOR,72,{}
3564,PullRequestReviewCommentEvent,2017-10-30 12:15:26+00:00,67834502,lk-geimfari/mimesis,15842996,bjd2385,,,created,72814374,b0fbfce3b6a6b78cc5b116755cac580459c492cc,False,I'll follow that convention from here on out then.,CONTRIBUTOR,277,{}
3611,PullRequestReviewCommentEvent,2015-02-13 14:43:33+00:00,16846078,omaciel/fauxfactory,48132,elyezer,,,created,,204485f3ed18b861860a3522891fec414a5c189d,False,"It is not required, thank you again.",,70,{}
3615,PullRequestReviewCommentEvent,2015-06-19 15:45:25+00:00,8822469,peritus/bumpversion,11022,peritus,,,created,,53784c6881cf368fc220ee4a6e7a84fdf7adb869,False,"The smaller and the more focused on one aspect the better (a rule I live by for both for commits/pull requests). Don't worry about form, I'll split it up as needed. Me just needing to click the merge button might get the code in faster though.",,95,{}
3709,PullRequestReviewCommentEvent,2017-04-07 18:02:25+00:00,4156651,tomerfiliba/plumbum,4616906,henryiii,,,created,31626061,619b354380b5eacc6ce07cedc8cc7589407a0052,False,"Something like:
```python
raise WrongArgumentType(""Argument of {name} expected to be {argtype}, not {val!r}:\n    {ex!r}"".format(
 -                    name=name, argtype=argtype, val=val, ex=ex))
```",,317,{}
3827,PullRequestReviewCommentEvent,2016-08-26 13:22:51+00:00,3727523,cyberdelia/metrology,41211,deejay1,,,created,,caeb7a410753c904043338e6f66537e77b1eefa0,False,"Yeah, I noticed that's a doc string after the fact ;)",,26,{}
3874,PullRequestReviewCommentEvent,2018-01-08 20:14:39+00:00,35960513,fabianvf/python-rake,16011037,stickler-ci,,,created,87326125,b6dd00b241535e1fafd8d5cb111ea3ee53b836f1,False,F401 'stoplists.RanksNLLongStopList' imported but unused,CONTRIBUTOR,36,{}
3900,PullRequestReviewCommentEvent,2017-06-23 02:38:58+00:00,84045805,jendrikseipp/vulture,213955,jendrikseipp,,,created,45888457,2a9bd389576bf8fdf3d6702a265c6d91a91398dc,False,drop comma: `['whitelists/**/*.py']`,,54,{}
3904,PullRequestReviewCommentEvent,2017-07-29 17:36:22+00:00,84045805,jendrikseipp/vulture,15556382,RJ722,,,created,53080377,603c26b3ce92774d82ff7c30911ef9731a5ac9da,False,"I tried some basic implementations using `walk` and `iter_child_nodes`. Like:
```python
def return_node_after_return(tree):
    """"""
    Iterate over list of every node present in each level of the ast.
    Return the item just after return statement.
    """"""
    for parent_node in ast.walk(tree):
        child_nodes = [child_node for child_node in ast.iter_child_nodes(parent_node)]
        for i, node in enumerate(child_nodes):
            if isinstance(node, ast.Return):
                try:
                    return child_nodes[i+1]
                except IndexError:
                    return None
```
But, lies a pitfall: The _if-else_, _try-except_ clauses are a single node. Thus it would be more difficult to list items in the 'same logical level'. This is also sub-optimal performance wise, but I guess, we can improve it.

Is the current approach not feasible?",,83,{}
