,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
230,PullRequestReviewCommentEvent,2018-02-07 21:12:29+00:00,6662075,joke2k/faker,316277,doctorlard,,,created,94872027,1229b21929ee066e91120a94413e6a437d3679cc,False,"I take it back, you're right. That's odd, it wasn't behaving like that before. I blame __pycache__ :-)",NONE,695,{}
453,PullRequestReviewCommentEvent,2017-03-31 17:16:48+00:00,36556137,pmaupin/pdfrw,327925,takluyver,,,created,30293006,d8a9292ad651dfdfc674f38121198cf1bc10240d,False,"If the input string did start with a BOM, the encoded string will get two BOMs.",,81,{}
476,PullRequestReviewCommentEvent,2018-01-19 22:39:08+00:00,17304005,wmayner/pyemd,1775632,wmayner,,,created,90266636,7df86c3307d7fcf5653c809b1afb793c53865dc4,False,Nitpick: arguments should be aligned.,OWNER,26,{}
480,PullRequestReviewCommentEvent,2015-11-22 20:52:44+00:00,31225609,xmunoz/sodapy,761444,timwis,,,created,,b8a532bed2775ffcaf989a2d4addd07e67c25166,False,Necessary to accommodate the more complicated paths these new methods introduce,,8,{}
510,PullRequestReviewCommentEvent,2017-04-16 09:35:19+00:00,17066884,binux/pyspider,646451,binux,,,created,32941774,795e21c104938c5e4ca77643fd8674bac615a3d5,False,"please don't change the default UA, you can do that in project scripts, but for pyspider, it's not responsible to use a fake UA. ",,688,{}
544,PullRequestReviewCommentEvent,2018-01-18 23:02:33+00:00,6865808,danilop/yas3fs,6770950,rebkwok,,,created,89965063,711362187fafbcee0a1febc919f42157f00a59d6,False,"Honestly..it doesn't seem necessary to move `cache = True` to here, so I can't quite remember why I did. I'll try reverting it again.  I did notice `recheck_s3` doesn't seem to be used, I wasn't sure if there was something I was missing",NONE,164,{}
578,PullRequestReviewCommentEvent,2018-02-25 13:16:20+00:00,16331291,davisking/dlib,6259399,davisking,,,created,99142653,7564d6ed71d113dfa76cd724bdf0f849d3ce9f33,False,You missed a (long) cast a few lines down.,OWNER,1151,{}
806,PullRequestReviewCommentEvent,2017-12-11 08:48:29+00:00,54787116,guyzmo/git-repo,254441,guyzmo,,,created,82417488,aa44ef1faab7304e990379f3edfff9164a82d33d,False,"the minimal set of features to add a new service usually is: clone, fork, create, open, delete, add. In the context of gerrit, I'm not sure how all of them are relevant, but then not implementing those should be explicitly motivated.",OWNER,183,{}
1002,PullRequestReviewCommentEvent,2015-09-30 15:32:29+00:00,3489194,davidhalter/jedi,579798,immerrr,,,created,,96b87b5f94421704c484e7317db4812b9a8f290e,False,"> Why would it refer to multiple virtualenvs? That's not something that happens in Python itself?

Yes, that was a mistake. Some time ago I tried conserving precious SSD space using a virtualenv for project dependencies and another virtualenv for common tools, like ipython, and pudb, and profilers, and whatnot. But then I realized that with conda you don't need that as it hard-links packages where possible.

> What do you think? This would however mean that we don't include this pull request, we would rather just add the sys_path logic. And BTW this is not to say that your work is bad. I'm really thankful for it. It taught me a lot! :)

I am not completely against ditching this PR altogether, although I do think that this PR offers better support of the current Jedi workflow. It also doesn't seem to me that the new, arguably more correct, workflow involving `portable.py` and dropping all that `sys_path` magic is coming soon. But if it is and there's no time window during which this PR can be useful then feel free to close it.",,562,{}
1026,PullRequestReviewCommentEvent,2016-04-07 12:57:34+00:00,10589864,eliben/pycparser,1130906,eliben,,,created,,8aee06fe6aa791fa40e1125f63d622c26f95c4d6,False,I don't think adding the reset_identifiers param is really needed?,,120,{}
