,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
93,ReleaseEvent,2018-05-12 12:03:41+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-2c0a126b8b82c27ec193,,
111,ReleaseEvent,2017-09-20 17:48:16+00:00,4295983,loli/medpy,832894,loli,,,published,0.3.0p3,MedPy 0.3.0 Python 3,Experimental Python 3 version: https://github.com/loli/medpy/tree/Release_0.3.0p3
666,ReleaseEvent,2018-04-25 16:30:53+00:00,33614304,nvbn/thefuck,1114542,nvbn,,,published,3.26,,"* Ubuntu 18.04 support (#786)
* Improved fish alias (#727)
* New `unsudo` rule (#787)
* New `git_merge_unrelated` rule (#773)
* New `git_commit_amend` rule (#664)
* New `adb_unknown_command` rule (#765)
* New `apt_upgrade` rule (#761)
* New `git_merge` rule (#629)
* Improved `cd_mkdir` rule (#784)
* Improved `cd_correction` rule (#784)
* Improved `switch_lang` rule (#776)
* Improved `git_branch_exists` rule (#762)
* Improved `git_push` rule (#740)
* Improved `git_checkout` rule  (#632)
* No longer rely on `$SHELL` for detecting shell (#783)"
825,ReleaseEvent,2015-06-22 15:58:33+00:00,27279174,garnaat/kappa,2056,garnaat,,,published,0.3.1,0.3.1,"Bug Fix release.  The following bugs have been fixed in this release: #17, #18, #20"
1493,ReleaseEvent,2016-10-10 04:33:21+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v1.1.13,v1.1.13,"Timestamp |  SHA | Message | Author 
------------- | ------------- | ------------- | ------------- 
2016-10-10T04:29:34Z | [`f31d71cd5`](https://github.com/AnalogJ/lexicon/commit/f31d71cd5b1589bb23741e8d7e802762c7d4692e) | added optional requirements to tox.ini. | Jason Kulatunga 
"
1542,ReleaseEvent,2017-02-10 23:56:41+00:00,81578655,arraylabs/pymyq,1139563,arraylabs,,,published,v0.0.3,,
1646,ReleaseEvent,2017-12-06 00:56:25+00:00,38114354,heitzmann/gdspy,5938451,heitzmann,,,published,v1.2.1,Minor Release,"This release includes minor changes to ``GdsLibrary``.

The newest feature is the integration with [Appveyor](https://ci.appveyor.com/project/heitzmann/gdspy) to build pre-compiled wheels for Windows."
1718,ReleaseEvent,2016-04-12 16:06:19+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,published,v0.4.3,Netmiko 0.4.3,"- Significantly improve performance (reduce unnecessary sleep times).  
- Improve reliability of enable and config methods.  
- Increase use of send_command_expect method; reduce use of send_command method.  
- Increase reliability of find_prompt and disable_paging methods.  
- Add receive_data_generator for reading output data.  
- Fixing Juniper issue with backspace characters when line repainted.  
- Add read_until_prompt, read_until_pattern, and read_until_prompt_or_pattern methods.
- _autodetect_fs method for SCP handler and NAPALM to autodetect SCP file system (Cisco IOS and ASA).  "
1806,ReleaseEvent,2018-07-25 11:43:06+00:00,123275196,muma7490/SMURFS,13886384,muma7490,,,published,v0.3.2,Minor Bugfixes,"* Fixed a bug where if no Frequencymarkers where given, software will raise an exception
* Added flag for version"
2083,ReleaseEvent,2016-09-21 08:35:21+00:00,49729482,fukuball/fuku-ml,646843,fukuball,,,published,v0.3.2,FukuML v0.3.2,- Uniform Blending for Classification
2338,ReleaseEvent,2017-01-01 00:32:55+00:00,77713990,wmalgadey/PyTado,141838,wmalgadey,,,published,0.1.6,Release 0.1.6 - ALPHA,
