,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
13,DeleteEvent,2017-04-29 18:23:49+00:00,8387179,uiri/toml,364765,uiri,,,branch,empty-value,user
366,DeleteEvent,2017-08-27 15:27:53+00:00,93895525,aforren1/toon,4573394,aforren1,,,branch,pypi,user
395,DeleteEvent,2018-01-06 14:17:19+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.42.2-to-3.44.8,user
399,DeleteEvent,2016-11-27 20:34:45+00:00,52479456,etingof/pysmi,17447359,etingof,,,branch,json-codegen-backend,user
413,DeleteEvent,2016-01-31 18:54:18+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,branch,feature/websockets,user
438,DeleteEvent,2018-01-24 10:05:07+00:00,27806545,mewwts/addict,1848670,mewwts,,,branch,revert-96-master,user
460,DeleteEvent,2018-07-19 23:53:16+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,stacking-regressor-sparse,user
481,DeleteEvent,2018-01-04 11:41:38+00:00,66146320,Chilipp/docrep,9960249,Chilipp,,,branch,pr/3,user
547,DeleteEvent,2015-08-24 23:15:24+00:00,6982384,cdown/tzupdate,660663,cdown,,,branch,feature/use_local_db,user
793,DeleteEvent,2016-11-08 16:30:31+00:00,1206729,hhatto/autopep8,1235108,myint,,,branch,revert-283-patch-1,user
878,DeleteEvent,2018-05-28 13:58:55+00:00,21006364,pmorissette/ffn,3238194,JordanPlatts,,,tag,v0.3.4,user
1066,DeleteEvent,2016-05-13 16:48:59+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,branch,early-insert,user
1148,DeleteEvent,2018-04-15 05:34:13+00:00,58374888,wkentaro/labelme,4310419,wkentaro,,,branch,qtpy,user
1196,DeleteEvent,2018-03-12 20:47:30+00:00,119905910,aguinet/dragonffi,1874053,aguinet,,,branch,feature/travispy3lnx,user
1203,DeleteEvent,2018-08-06 15:59:34+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,branch,django21-py37,user
1205,DeleteEvent,2018-06-29 22:56:09+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,tag,1.9.1b,user
1227,DeleteEvent,2018-07-21 11:51:18+00:00,84231584,deadc0de6/dotdrop,8973919,deadc0de6,,,branch,updatedir,user
1237,DeleteEvent,2017-12-12 17:40:07+00:00,5934517,dpkp/kafka-python,483314,jeffwidman,,,branch,better-struct-errors,user
1334,DeleteEvent,2017-11-09 05:28:20+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,last_working_RTD_commit_v2,user
1455,DeleteEvent,2018-06-01 20:48:09+00:00,99260344,asottile/all-repos,1810591,asottile,,,branch,all-repos_autofix_e309-autopep8,user
1504,DeleteEvent,2016-08-21 19:26:26+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v8.5.0alpha3,user
1579,DeleteEvent,2017-08-13 15:20:28+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,develop_docs,user
1596,DeleteEvent,2016-05-01 17:20:45+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,feature/zeroconf,user
1653,DeleteEvent,2017-06-14 20:15:22+00:00,65155092,ClimbsRocks/auto_ml,7017045,ClimbsRocks,,,branch,classification_bucketing,user
1735,DeleteEvent,2017-08-08 16:28:15+00:00,7211837,dirk-thomas/vcstool,1335366,dirk-thomas,,,branch,default_worker_count,user
1745,DeleteEvent,2018-07-17 20:47:32+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,target-sha,user
1758,DeleteEvent,2018-07-27 13:02:28+00:00,80914460,igorcoding/asynctnt,5521116,igorcoding,,,tag,v0.1.12,user
1805,DeleteEvent,2018-03-09 13:13:30+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,branch,dependabot/pip/pytest-mock-1.7.1,user
1848,DeleteEvent,2018-07-02 18:48:38+00:00,74402717,pokidovea/immobilus,2443005,pokidovea,,,branch,issue_30,user
1852,DeleteEvent,2016-12-27 23:52:27+00:00,65724446,psycofdj/coverxygen,1496191,psycofdj,,,tag,1.1.0,user
1901,DeleteEvent,2015-08-13 04:58:23+00:00,15879082,AndrewAnnex/SpiceyPy,2126916,AndrewAnnex,,,branch,undoCemelCase,user
1902,DeleteEvent,2018-04-15 19:49:22+00:00,15879082,AndrewAnnex/SpiceyPy,2126916,AndrewAnnex,,,branch,gffove_gfocce,user
2033,DeleteEvent,2017-09-19 23:58:43+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-hypothesis-3.11.6-to-3.29.0,user
2036,DeleteEvent,2018-01-08 10:44:24+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-hypothesis-3.11.6-to-3.44.12,user
2081,DeleteEvent,2016-08-11 23:53:41+00:00,63717172,maximkulkin/lollipop,10785,maximkulkin,,,branch,one-of,user
2269,DeleteEvent,2017-11-18 20:34:45+00:00,110825481,moritzploss/tribology,15254247,moritzploss,,,tag,0.2.2,user
2371,DeleteEvent,2015-08-05 00:55:27+00:00,11726155,corydolphin/flask-cors,446889,corydolphin,,,branch,2.1.0,user
2469,DeleteEvent,2016-02-02 13:45:33+00:00,30379674,adamchainz/django-mysql,857609,adamchainz,,,branch,187_checks,user
2472,DeleteEvent,2018-07-22 11:21:01+00:00,94463832,adamchainz/ec2-metadata,857609,adamchainz,,,branch,upgrade_requirements,user
2544,DeleteEvent,2016-05-08 11:43:46+00:00,57841091,matllubos/django-pyston,424409,matllubos,,,tag,1.1.4,user
2546,DeleteEvent,2015-09-03 06:40:34+00:00,9933602,mbraak/django-file-form,235558,mbraak,,,branch,requires-io-master,user
2616,DeleteEvent,2015-05-28 13:08:44+00:00,3491275,WoLpH/python-progressbar,270571,WoLpH,,,branch,feature/full-rewrite,user
2714,DeleteEvent,2018-07-10 06:51:17+00:00,3770478,saxix/django-concurrency,27282,saxix,,,branch,pyup-update-pbr-3.1.1-to-4.1.0,user
2739,DeleteEvent,2017-12-15 14:43:26+00:00,92439132,vovanbo/aiohttp_json_api,877240,vovanbo,,,branch,pyup-update-pylint-1.7.4-to-1.7.5,user
2742,DeleteEvent,2018-07-05 16:18:42+00:00,92439132,vovanbo/aiohttp_json_api,877240,vovanbo,,,branch,pyup-update-mypy-0.590-to-0.610,user
2924,DeleteEvent,2017-08-18 17:33:44+00:00,28577939,CamDavidsonPilon/lifetimes,6563045,aprotopopov,,,branch,fix-mpl-tests,user
3103,DeleteEvent,2016-07-19 06:40:17+00:00,13222253,mbraak/django-docopt-command,235558,mbraak,,,branch,requires-io-master,user
3176,DeleteEvent,2017-11-10 17:31:45+00:00,107617486,hansec/fortran-language-server,821577,hansec,,,branch,int_masking,user
3191,DeleteEvent,2018-02-24 19:50:43+00:00,14612476,twolfson/restructuredtext-lint,902488,twolfson,,,branch,dev/add.rst.prolog,user
3202,DeleteEvent,2018-06-26 05:29:40+00:00,26947860,facelessuser/pymdown-extensions,27856297,dependabot[bot],,,branch,dependabot/npm_and_yarn/eslint-5.0.0,user
3218,DeleteEvent,2016-07-17 08:06:49+00:00,55505248,adamchainz/flake8-comprehensions,857609,adamchainz,,,branch,upgrade_requirements,user
3324,DeleteEvent,2016-01-21 23:15:33+00:00,18703934,Ian-Foote/rest-framework-generic-relations,1843202,Ian-Foote,,,tag,2.1.6,user
3343,DeleteEvent,2015-12-15 23:58:22+00:00,31572652,yahoo/redislite,254983,dwighthubbard,16574,yahoo,branch,readthedocs_fix,user
3388,DeleteEvent,2018-06-28 16:37:45+00:00,41557383,cloudant/python-cloudant,10552966,emlaver,44642,cloudant,branch,support-python-3.6,user
3628,DeleteEvent,2015-02-04 14:36:48+00:00,3541341,plone/plone.api,42489,adamcheasley,72034,plone,branch,198-content.delete-multiple-objects,user
3636,DeleteEvent,2018-07-04 06:06:52+00:00,2419246,plone/plone.testing,386619,icemac,72034,plone,branch,py3_imports,user
3662,DeleteEvent,2015-12-03 23:12:43+00:00,1977148,plone/plone.app.multilingual,157140,jensens,72034,plone,branch,1.x-travis-artifacts,user
3685,DeleteEvent,2016-11-29 08:13:24+00:00,8140822,dimagi/commcare-export,249606,snopoke,94514,dimagi,branch,benrudolph-patch-1,user
3757,DeleteEvent,2016-03-17 13:23:31+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,retry-transition-fix,user
3778,DeleteEvent,2017-10-19 10:43:08+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,pyup-update-aiohttp-2.3.0-to-2.3.1,user
3792,DeleteEvent,2018-01-11 22:39:00+00:00,1257514,quantmind/pulsar,144320,lsbardel,144099,quantmind,branch,coroactor,user
3847,DeleteEvent,2017-08-25 21:24:40+00:00,9155431,spotify/annoy,1027979,erikbern,251374,spotify,branch,memory-leak-fix,user
3938,DeleteEvent,2017-11-14 10:32:56+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,better-error,user
3950,DeleteEvent,2017-06-05 14:50:50+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,branch,tiling2,user
4012,DeleteEvent,2018-03-23 11:07:04+00:00,6031548,collective/i18ndude,210587,mauritsvanrees,362867,collective,branch,list-sort-languages,user
4037,DeleteEvent,2018-06-08 20:07:12+00:00,61572326,DataDog/dd-trace-py,6321485,Kyle-Verhoog,365230,DataDog,branch,kyle-verhoog/opentracer-settings,user
4056,DeleteEvent,2015-03-02 22:42:21+00:00,22198589,mailgun/talon,617482,obukhov-sergey,447686,mailgun,branch,revert-35-more_formats,user
4094,DeleteEvent,2015-02-05 22:24:02+00:00,26552706,vmware/pyvcloud,24319,pacogomez,473334,vmware,tag,v2.2,user
4161,DeleteEvent,2018-07-18 15:12:06+00:00,13127264,makinacorpus/django-mapentity,7448208,submarcos,546696,makinacorpus,branch,update_restframework,user
4212,DeleteEvent,2016-09-20 20:13:35+00:00,47820197,alphagov/notifications-python-client,355079,quis,596977,alphagov,branch,doc-tweaks,user
4248,DeleteEvent,2018-02-11 06:11:22+00:00,24757484,robotpy/robotpy-wpilib,567900,virtuald,640276,robotpy,branch,fix-joystick-name,user
4330,DeleteEvent,2015-10-30 07:35:11+00:00,4752317,4teamwork/ftw.simplelayout,7469,jone,681821,4teamwork,branch,mle-change-permission-check,user
