,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
98,PullRequestReviewCommentEvent,2017-05-24 11:24:10+00:00,18603138,WoLpH/mt940,870386,cluck,,,created,39996217,da85bac6fa25d599742c16636220dfe99e51d599,False,"I need to parse the same tag (NS) both in Transaction and Transactions scope. As I see it, the current code has a one to one mapping between tags and Tag classes, and the Tag class can be in just one scope.",,41,{}
106,PullRequestReviewCommentEvent,2017-09-29 09:02:16+00:00,31894637,amol-/dukpy,578543,webknjaz,,,created,66095120,db0deaaadcde490ef63f1521070f3f7d72db53ab,False,"This is just for convenience: it's not a mandatory requirement, but if users want extra features they would be able to be verbose depending on it. I usually treat this as a public API.",NONE,16,{}
146,PullRequestReviewCommentEvent,2017-05-20 17:25:05+00:00,9896961,dbrgn/RPLCD,20880016,GoranLundberg,,,created,39339437,ce5128e530753bdd529d4b060e45a1556674a9c6,False,"Yes, will remove it.",,59,{}
253,PullRequestReviewCommentEvent,2017-03-16 15:09:12+00:00,9954780,keis/base58,1554778,gappleto97,,,created,27365141,95faff11d3c0e467fc67cef6160bb93a1bdbc9f1,False,That makes sense. I can revise that.,,12,{}
259,PullRequestReviewCommentEvent,2018-03-04 08:49:45+00:00,96523010,komuw/sewer,19940114,codacy-bot,,,created,100998937,a8b3fed76c90d573ea4ee1e20e201d7edbbcea38,False,![Codacy](https://app.codacy.com/assets/images/favicon.png) Issue found: [Method could be a function](https://app.codacy.com/app/komuW/sewer/pullRequest?prid=1379897),NONE,73,{}
293,PullRequestReviewCommentEvent,2016-09-02 19:33:21+00:00,1347652,scoder/lupa,491659,scoder,,,created,,d7ef0151416245bea6d37aee2fa15b0b67a1527b,False,"The basic thing to remember is that raising an exception can actually fail and raise an exception, so if there is nothing around that can deal with that (e.g. because we are being called by Lua), then you'll have to be paranoid and wrap everything in bare try-excepts and try-finallys. Luckily, Cython can issue a warning if it finds a spot where an exception can be raised and it doesn't know how to propagate it.",,78,{}
329,PullRequestReviewCommentEvent,2017-11-13 01:10:37+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,created,75980679,ee265dac13462404163f6aef706b0b107c9191db,False,"Oops, it is debug code as you said.
I'm gonna remove it at next release.",OWNER,248,{}
331,PullRequestReviewCommentEvent,2015-11-27 11:25:15+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,created,,35fe0fb43222c465cfbb0b50f5e727d35887741a,False,"What purpose of this change?

And I think `sys.exit` should take an integer as the exit code.
But `vint.main` does not return the integer on the current implementation.",,143,{}
482,PullRequestReviewCommentEvent,2016-10-30 19:13:32+00:00,4576441,kbandla/dpkt,14239619,kylekeppler,,,created,6369500,e42e288c0b75332d6d5df88c45277d4dd0b8e6ca,False,Agree. That's probably an artifact of using futurize or merging.,,307,{}
516,PullRequestReviewCommentEvent,2017-12-01 10:34:17+00:00,73187175,note35/sinon,5159944,note35,,,created,80458887,ce9ea9ba765cc9b91bb0ba29c73379846c280efb,False,as same as above,OWNER,37,{}
593,PullRequestReviewCommentEvent,2015-08-13 15:25:39+00:00,33614304,nvbn/thefuck,3751788,mcarton,,,created,,2cdfe105fb5af5f6cf7c61f70c025fb27ca27e71,False,The command gives a really nice error message: it has the faulty command and the fix for it. Maybe you could make your rule more generic? You can get inspiration from the [*git_not_command*](https://github.com/nvbn/thefuck/blob/master/thefuck/rules/git_not_command.py) rule.,,333,{}
703,PullRequestReviewCommentEvent,2018-01-15 10:48:16+00:00,24005390,tBuLi/symfit,12967865,pckroon,,,created,88779607,a37b1bdd6cec38040aeac2f1ffed3e90ed3050a0,False,"Isn't it better to let `super().__new__` (i.e. sympy) generate a name? Otherwise:
```
if not name:
    name = '{}_{}'.format(cls._argument_name, cls._argument_index)
    cls._argument_index += 1
instance = super(Argument, cls).__new__(cls, name, **assumptions)
instance._argument_index = cls._argument_index  # Do we need to do this? I think not.

```",COLLABORATOR,140,{}
704,PullRequestReviewCommentEvent,2017-01-12 14:30:00+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,created,16368080,5f7d2ab3e7f72197a3128c74ccbb23ce8b665ee4,False,"Actually, I think InteractiveGuess objects should have `__str__` defined such that when you call print(guess), we get essentially this report.",,33,{}
789,PullRequestReviewCommentEvent,2018-04-16 11:51:43+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,created,112377504,e4a04c43d12b56757b6fd1c61b0b481459332e2b,False,Please change this to `# Standard node label layout`.,OWNER,316,{}
834,PullRequestReviewCommentEvent,2018-05-25 16:17:50+00:00,660390,hamano/pysmbc,903754,zehome,,,created,123433457,6815d135b472655e9deca354660a9cb548a5c0d0,False,"Oops, missing from my branch",NONE,19,{}
930,PullRequestReviewCommentEvent,2018-08-11 19:29:59+00:00,14077840,rgs1/zk_shell,1349891,rgs1,,,created,145455194,7de1c7167ef7acc425314cec2c3fde839cbbdced,False,"@Yasumoto: hmm, don't think it's needed because you _must_ call `validate_one()` before calling `extract()`. Hmm, maybe it should be private (e.g.: `_extract()`). ",OWNER,87,{}
1071,PullRequestReviewCommentEvent,2017-10-03 13:03:20+00:00,4743313,cleder/fastkml,1218010,cleder,,,created,66746996,71ee9ed0541632bfe87663883de00ebc4acc0e71,False,why?,OWNER,58,{}
1076,PullRequestReviewCommentEvent,2018-01-18 23:11:19+00:00,6865808,danilop/yas3fs,6770950,rebkwok,,,created,89966911,711362187fafbcee0a1febc919f42157f00a59d6,False,"On python 3, you can't do `if attr < 0`.  `attr` is a dict, and can't be compared to 0.  I can change it to `if len (attr) < 0` if you prefer, but if `attr` is None or an empty dict, `if not attr` will be falsey",NONE,164,{}
1125,PullRequestReviewCommentEvent,2017-11-13 18:00:19+00:00,16331291,davisking/dlib,2297572,reunanen,,,created,76193882,69214dbed2cc4bfb7b4752acb3bd450e0f05998e,False,Fixed.,CONTRIBUTOR,943,{}
1169,PullRequestReviewCommentEvent,2018-04-16 21:00:41+00:00,94022519,gregoil/rotest,29893016,UnDarkle,,,created,112586577,56874324b8cd9472e28ea6f4979b5c2fd7da339d,False,"Currently the resources aren't debugged when using -D
Because we never call the enable_debug method of the resources after locking them",COLLABORATOR,48,{}
1234,PullRequestReviewCommentEvent,2017-04-17 13:46:32+00:00,1408162,jpadilla/pyjwt,472350,mark-adams,,,created,33004040,d50e53bc5743523ac419be6fab5592915ba93d65,False,We typically add the new version section when we do a release. We can probably delete these lines for now and leave it up to the maintainers at release time.,,246,{}
1359,PullRequestReviewCommentEvent,2018-04-06 20:54:54+00:00,65412345,svenevs/exhale,5871461,svenevs,,,created,110206030,79413981f96531389ed3f53ea266e4e549c006b5,False,That definitely sounds familiar.,OWNER,30,{}
1363,PullRequestReviewCommentEvent,2016-02-28 21:11:03+00:00,19361153,tdryer/hangups,857374,tdryer,,,created,,ec9a70e9bcf1aaac597609aad8abec934c9faa05,False,`Notificaions` -> `Notifications`,,214,{}
