,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
4,DeleteEvent,2016-03-18 11:22:57+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/repr_doesnt_crash,user
27,DeleteEvent,2017-04-09 22:06:39+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,branch,local_branch,user
138,DeleteEvent,2017-02-07 23:55:38+00:00,72066935,cs01/gdbgui,5715368,cs01,,,branch,dev/chad/memory-table-update,user
316,DeleteEvent,2018-01-14 14:52:08+00:00,41618046,r9y9/pysptk,1220272,r9y9,,,branch,cdist,user
391,DeleteEvent,2018-04-30 12:05:19+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-04-29,user
499,DeleteEvent,2018-07-31 15:15:11+00:00,6662075,joke2k/faker,89607,fcurella,,,branch,credit-cards,user
534,DeleteEvent,2018-08-22 08:40:32+00:00,130011760,mahmoud/glom,130193,mahmoud,,,branch,assign,user
537,DeleteEvent,2015-09-08 11:52:21+00:00,42103146,minrk/pamela,151929,minrk,,,branch,py3,user
744,DeleteEvent,2017-05-05 17:43:24+00:00,86398337,xoviat/pyrtf,15351036,xoviat,,,branch,appveyor,user
760,DeleteEvent,2018-08-22 09:47:30+00:00,87705200,amanusk/s-tui,7280933,amanusk,,,branch,temp_closure,user
918,DeleteEvent,2016-09-15 11:54:05+00:00,48846863,pavoni/pyvera,4487313,pavoni,,,branch,fix_curtain_bug,user
939,DeleteEvent,2018-05-12 22:30:31+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,non-wheels,user
1345,DeleteEvent,2015-11-17 13:33:00+00:00,45875786,nschloe/meshio,181628,nschloe,,,branch,permas-dynamic,user
1451,DeleteEvent,2017-05-11 01:34:16+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,branch,transip_update_lib,user
1474,DeleteEvent,2017-12-11 16:29:30+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-12-11-2017,user
1595,DeleteEvent,2017-11-27 05:26:48+00:00,37505119,jmcarp/nplusone,1633460,jmcarp,,,tag,v0.8.2,user
1676,DeleteEvent,2017-08-28 22:29:45+00:00,83081030,mayeut/pybase64,9768336,mayeut,,,branch,main-script,user
1707,DeleteEvent,2016-05-23 18:27:48+00:00,26048137,motom001/DoorPi,9497035,motom001,,,branch,call_url-Action,user
1856,DeleteEvent,2017-03-28 22:07:55+00:00,48924523,CalebBell/fluids,16520296,CalebBell,,,branch,pyup-config,user
1894,DeleteEvent,2015-02-11 15:53:25+00:00,21051077,ahknight/httpsig,101272,ahknight,,,tag,rm,user
1976,DeleteEvent,2016-08-19 19:48:46+00:00,35793364,dtamayo/reboundx,3408023,dtamayo,,,branch,test,user
2055,DeleteEvent,2018-08-06 16:02:24+00:00,23076316,horazont/aioxmpp,271710,horazont,,,branch,feature/pubsub-features,user
2107,DeleteEvent,2016-11-04 21:33:32+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,branch,clients,user
2138,DeleteEvent,2017-02-15 05:28:45+00:00,9794086,nabla-c0d3/nassl,1915165,nabla-c0d3,,,tag,v0.8,user
2184,DeleteEvent,2016-10-30 13:27:40+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,default_property_alive,user
2202,DeleteEvent,2017-08-16 13:45:39+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,branch,pyup-update-flake8-3.3.0-to-3.4.1,user
2255,DeleteEvent,2018-08-26 13:37:39+00:00,58374888,wkentaro/labelme,4310419,wkentaro,,,branch,pyinstaller,user
2285,DeleteEvent,2017-11-26 17:27:02+00:00,1998014,Diaoul/subliminal,2620870,fernandog,,,branch,feature/saved_subtitle_path,user
2337,DeleteEvent,2018-02-14 23:31:23+00:00,35655230,adamchainz/patchy,857609,adamchainz,,,branch,upgrade_requirements,user
2427,DeleteEvent,2017-10-08 20:23:22+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,0_11_0_1,user
2429,DeleteEvent,2017-01-17 17:54:16+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,KAFKA-3117,user
2492,DeleteEvent,2017-09-16 11:27:56+00:00,78549488,flomotlik/formica,132653,flomotlik,,,branch,fix-coverage,user
2498,DeleteEvent,2015-03-09 18:14:05+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,branch,feature/dependency_rework,user
2505,DeleteEvent,2017-09-03 07:49:39+00:00,49326093,gpchelkin/scdlbot,920616,gpchelkin,,,branch,pyup-update-scdl-1.6.6-to-1.6.7,user
2566,DeleteEvent,2017-12-26 15:40:25+00:00,93045038,liiight/notifiers,4374581,liiight,,,branch,zulip,user
2581,DeleteEvent,2017-08-04 00:52:20+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-cryptography-2.0-to-2.0.2,user
2597,DeleteEvent,2016-08-11 09:20:53+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,expand_shortened_urls,user
2620,DeleteEvent,2018-06-08 21:10:32+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,lookup_mutations_by_key,user
2936,DeleteEvent,2016-09-03 03:51:17+00:00,65765377,edgraham/BinSanity,17166755,edgraham,,,branch,edgraham-patch-1,user
2954,DeleteEvent,2015-05-02 13:35:04+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,branch,reorg-a-bit,user
2960,DeleteEvent,2015-05-10 15:00:32+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,branch,forward2-to-copylocal,user
2968,DeleteEvent,2015-04-11 11:09:00+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v1.6b,user
2970,DeleteEvent,2015-04-11 11:08:39+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,tag,v1.5,user
3151,DeleteEvent,2016-05-21 14:56:04+00:00,33454782,tkem/mopidy-dleyna,2833077,tkem,,,branch,fix/38,user
3152,DeleteEvent,2016-04-08 16:45:33+00:00,33454782,tkem/mopidy-dleyna,2833077,tkem,,,branch,dev/1.0.5,user
3156,DeleteEvent,2016-03-01 19:21:12+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,fix/177,user
3158,DeleteEvent,2016-04-13 19:26:59+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,fix/172,user
3211,DeleteEvent,2017-08-26 08:03:05+00:00,8292338,ultrabug/py3status,56311,tobes,,,branch,kill-timeouts,user
