,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
15,DeleteEvent,2015-09-27 09:03:20+00:00,28550291,cdown/srt,660663,cdown,,,branch,feature/make_sure_hash_and_eq_agree,user
60,DeleteEvent,2018-05-12 15:39:49+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,untagged-9b007ee06269f8f2d8cc,user
84,DeleteEvent,2017-02-26 13:51:12+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,v1.2.4.3,user
123,DeleteEvent,2018-02-28 15:27:51+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-pylint-1.8.1-to-1.8.2,user
124,DeleteEvent,2018-08-08 20:04:42+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-astroid-1.6.5-to-2.0.2,user
134,DeleteEvent,2017-05-22 18:31:29+00:00,72066935,cs01/gdbgui,5715368,cs01,,,branch,use-stator,user
285,DeleteEvent,2016-04-12 19:35:11+00:00,1347652,scoder/lupa,107893,kmike,,,branch,error-message,user
351,DeleteEvent,2018-02-06 17:03:00+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-02-06,user
425,DeleteEvent,2016-10-18 15:35:48+00:00,309235,gmr/rejected,49469,gmr,,,tag,3.16.0,user
755,DeleteEvent,2018-05-19 23:07:51+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-pandas-0.22.0-to-0.23.0,user
759,DeleteEvent,2017-08-25 14:24:01+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.21.0-to-3.21.1,user
763,DeleteEvent,2018-08-05 21:33:58+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-pandas-0.23.3-to-0.23.4,user
767,DeleteEvent,2017-04-29 15:24:29+00:00,30492678,facetoe/zenpy,1366896,facetoe,,,branch,global_config,user
916,DeleteEvent,2015-05-28 22:49:58+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,textemo,user
921,DeleteEvent,2016-02-22 08:26:15+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,req,user
1065,DeleteEvent,2015-01-16 05:17:27+00:00,28530868,cannatag/ldap3,1319333,cannatag,,,tag,HEAD,user
1346,DeleteEvent,2017-12-26 23:42:02+00:00,11745275,mikedh/trimesh,1403074,mikedh,,,branch,devel,user
1480,DeleteEvent,2016-07-13 14:25:46+00:00,56257335,Rambatino/CHAID,3631109,Rambatino,,,branch,hotfix/wrong_risk_calculation,user
1488,DeleteEvent,2017-11-11 22:47:03+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-11-11-2017,user
1736,DeleteEvent,2015-08-20 19:52:55+00:00,26048137,motom001/DoorPi,9497035,motom001,,,tag,latest_stable,user
1862,DeleteEvent,2016-10-03 14:56:38+00:00,39515694,ungarj/mapchete,3802285,ungarj,,,branch,numpy_cache,user
1880,DeleteEvent,2018-05-22 06:08:41+00:00,65191260,youknowone/ring,69878,youknowone,,,branch,storage,user
1932,DeleteEvent,2017-05-17 18:01:48+00:00,48741894,akshaynagpal/w2n,4711282,akshaynagpal,,,branch,bpben-master,user
1934,DeleteEvent,2015-01-16 06:55:55+00:00,6686673,ascv/HyperLogLog,602975,ascv,,,branch,v.96,user
2137,DeleteEvent,2018-06-07 09:35:23+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,branch,j/bulldozer,user
2380,DeleteEvent,2018-02-25 21:24:48+00:00,119905910,aguinet/dragonffi,1874053,aguinet,,,branch,feature/travis,user
2762,DeleteEvent,2015-03-27 14:29:45+00:00,25334762,pipermerriam/flex,824194,pipermerriam,,,branch,piper/issues-58-improve-path-matching,user
2771,DeleteEvent,2017-01-16 00:26:28+00:00,24118673,rm-hull/luma.oled,1915543,rm-hull,,,branch,optimize-display,user
2786,DeleteEvent,2016-10-13 09:04:21+00:00,24484622,seperman/deepdiff,3177019,victorhahncastell,,,branch,dev,user
2888,DeleteEvent,2017-09-27 21:14:37+00:00,36250659,aschn/drf-tracking,181597,avelis,,,branch,yrchen-RemoteAddress,user
3008,DeleteEvent,2017-10-29 08:32:46+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,branch,docs-build-requirements,user
3103,DeleteEvent,2015-08-21 00:29:11+00:00,10307315,quintusdias/glymur,2761822,quintusdias,,,branch,issue331,user
3131,DeleteEvent,2017-04-04 21:00:25+00:00,10917677,richardkiss/pycoin,5336,richardkiss,,,branch,r0.75,user
3258,DeleteEvent,2018-08-16 02:16:56+00:00,8292338,ultrabug/py3status,852504,lasers,,,branch,0xDEADBEEF,user
3341,DeleteEvent,2017-03-30 03:26:17+00:00,39159799,JoelBender/bacpypes,10273490,JoelBender,,,branch,issue_119,user
3344,DeleteEvent,2015-10-29 02:31:32+00:00,39159799,JoelBender/bacpypes,10273490,JoelBender,,,branch,issue-51,user
3531,DeleteEvent,2018-03-28 01:22:32+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,ignore-paths-posting,user
3536,DeleteEvent,2018-03-22 01:28:49+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,fix-docker-lint,user
3594,DeleteEvent,2017-11-15 22:38:12+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-aiohttp-2.2.5-to-2.3.2,user
3600,DeleteEvent,2018-03-28 23:41:14+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.8.21-to-1.9.18,user
3602,DeleteEvent,2017-11-01 16:00:56+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-aiohttp-2.2.5-to-2.3.1,user
3685,DeleteEvent,2018-03-22 04:46:40+00:00,77424634,michaelcho/redberry,1950226,michaelcho,,,branch,dev/0.0.7.11,user
3724,DeleteEvent,2017-10-15 12:11:28+00:00,74402717,pokidovea/immobilus,2443005,pokidovea,,,branch,tune_travis,user
3738,DeleteEvent,2017-12-08 16:15:45+00:00,8031607,sczesla/PyAstronomy,330769,sczesla,,,branch,ffmodelexplorer,user
4004,DeleteEvent,2016-04-27 23:09:39+00:00,14752505,illagrenan/ares_util,320373,illagrenan,,,branch,pr/1,user
4111,DeleteEvent,2018-04-13 11:12:26+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-flake8-import-order-0.12-to-0.17.1,user
4115,DeleteEvent,2017-10-27 22:06:43+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-flake8-import-order-0.12-to-0.14,user
