,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
124,PullRequestReviewCommentEvent,2016-08-19 17:28:07+00:00,65468547,jd/tenacity,2048526,bodenr,,,created,,f03289b7b49e1550a183857ae89769175c8fbf97,False,Whoops. The text doesn't match the chain :) I can fix.,,13,{}
254,PullRequestReviewCommentEvent,2017-10-23 15:14:16+00:00,73187175,note35/sinon,5159944,note35,,,created,71221210,e255d3906e9f0db35c8bca1be339a4851df66f65,False,"Thank you too. Your changes make me go back to review lots concept about python.

I am not sure about the word `strange` you mean here.

Here is the concept of OOP:
```python
class Parent(object):
    def say(self):
        self.word = ""Hello""

class Child(Parent):
    def say(self):
        self.word = ""Hello World!!""

parent = Parent()
parent.say()
child = Child()
child.say()
```
* Why child can call `say` directly?
Because child defines its own function with same name in parent, but there is no relation between both.

---

However, the case might be different if there is some relations between Parent and Child:
```python
class Parent(object):
    def __init__(self):
        self.say_cnt = 0
    def say(self):
        self.word = ""Hello""
        self.say_cnt += 1

class Child(Parent):
    def say(self):
        self.word = ""Hello World!!""

parent = Parent()
parent.say()
print(parent.say_cnt) #1

child = Child()
child.say()
print(child.say_cnt) #0
```

---

In this case, Child will not call parent's `say`, but for achieving normal action on `say_cnt` in Parent, we can use `super(Child, self).say()` in Child.

```python
class Child(Parent):
    def say(self):
        super(Child, self).say()
        self.word = ""Hello World!!""
```",OWNER,25,{}
296,PullRequestReviewCommentEvent,2017-10-09 17:59:06+00:00,33614304,nvbn/thefuck,2112697,scorphus,,,created,68063477,78e40c1d20dc2797ba96359d3475db589ce9c210,False,This line can be omitted.,COLLABORATOR,702,{}
475,PullRequestReviewCommentEvent,2015-03-31 17:37:46+00:00,15938073,JelteF/PyLaTeX,1162278,JelteF,,,created,,15f72299515a28204d91fdce896d642add07a383,False,Why are there curly braces after the label? From my knowledge a space is enough. Your comments in the example file suggest that way as well.  ,,49,{}
496,PullRequestReviewCommentEvent,2018-06-10 01:35:48+00:00,17066884,binux/pyspider,646451,binux,,,created,127382648,4912ebcb7b7565fddcfe197b0df25b47b13f73f0,False,status_code 应为 page 的 status_code,OWNER,804,{}
537,PullRequestReviewCommentEvent,2017-09-11 13:58:18+00:00,16331291,davisking/dlib,6259399,davisking,,,created,61826806,d82d9b4b9672e0718c36aaf484922d62f3d035ae,False,"Right, that's what I was thinking about too.  C++11 enums seem like a better approach here though.",OWNER,809,{}
670,PullRequestReviewCommentEvent,2016-05-17 10:38:57+00:00,50450913,peterbe/hashin,413772,graingert,,,created,,6903d7dabeb14b7cc6b1bd7644e32d1f6005385f,False, Created by https://www.gitignore.io/api/python,,20,{}
694,PullRequestReviewCommentEvent,2017-09-01 03:39:59+00:00,19361153,tdryer/hangups,857374,tdryer,,,created,60040424,5ca034ba03c234305235d8a6ac3f1e1e8620f1b0,False,At that point we could name it to something different like `Session`.,OWNER,342,{}
729,PullRequestReviewCommentEvent,2017-04-19 12:02:09+00:00,56257335,Rambatino/CHAID,736329,adrianmoisey,,,created,33476449,947024be2a8d337e9afc00734c1a4b2dbdf7c89f,False,`whereby`,,57,{}
768,PullRequestReviewCommentEvent,2016-11-24 17:52:58+00:00,10047126,dgilland/pydash,1251349,dgilland,,,created,10080557,e7ade3814768335fb45abf145912d4fb04a10e34,False,"Lodash's `eq` function does strict equality comparison: https://github.com/lodash/lodash/blob/1665876a1762d57987246354c4e8d61034aa1f20/lodash.js#L11198

So you should do the comparison with `is` instead of using `is_equal()`.",,82,{}
808,PullRequestReviewCommentEvent,2015-03-13 13:57:26+00:00,1600411,jsocol/pystatsd,180459,jsocol,,,created,,b4ef8a40491abb8f8a13b22047c031aa8a2f6a57,False,"Even with the `'\n'` termination comment above, this should work fine.",,59,{}
