,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
5,PullRequestEvent,2017-06-26 10:01:48+00:00,54391698,jd/pifpaf,2644,jd,,,127407231,,Add npm to Travis install,closed,False,63,,https://api.github.com/repos/jd/pifpaf/issues/63,2017-06-26T10:01:48Z,2017-06-26T10:01:48Z,2017-06-26T10:01:48Z,2,4,4,2,[],[],[],[],jd,2644.0,User,False,[],https://github.com/jd/pifpaf/pull/63.patch,https://api.github.com/repos/jd/pifpaf/pulls/63/commits,297,"['4571560b61e4efa6cc3384a36039fbc50f3bf443', 'bd788d2cb941b0220803cfe20ff8b3269938e698']"
14,PullRequestEvent,2017-04-11 04:24:20+00:00,8387179,uiri/toml,425099,ryanhiebert,,,115238703,,Do not override dict __init__ for InlineTableDict,open,False,87,"As promised in #86, I've split this uncontroversial change into it's own pull request.",https://api.github.com/repos/uiri/toml/issues/87,,,2017-04-11T04:24:20Z,1,1,2,1,[],[],[],[],,,,,[],https://github.com/uiri/toml/pull/87.patch,https://api.github.com/repos/uiri/toml/pulls/87/commits,297,['34f6a8c4c89294eee022263e466209aac1398f32']
53,PullRequestEvent,2017-11-07 08:12:59+00:00,4295983,loli/medpy,832894,loli,,,150209340,,add Tukey's biweight function for anisotropic_diffusion,closed,False,52,"Closes https://github.com/loli/medpy/issues/51

Using:
![image](https://user-images.githubusercontent.com/51059/32311752-9aebd422-bf70-11e7-8ded-1aa361583113.png)
from: http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.449.948&rep=rep1&type=pdf",https://api.github.com/repos/loli/medpy/issues/52,2017-11-07T08:12:59Z,2017-11-07T08:12:59Z,2017-11-07T08:12:59Z,2,15,2,1,CONTRIBUTOR,[],[],[],loli,832894.0,User,False,[],https://github.com/loli/medpy/pull/52.patch,https://api.github.com/repos/loli/medpy/pulls/52/commits,297,"['361e158b66f2d9d5c32e4e4f6c4a91754e609556', 'dd7b81943a16bedba58a3f798d3c0a3f4eb882ae']"
57,PullRequestEvent,2016-08-31 14:20:30+00:00,7369432,Turbo87/utm,141300,Turbo87,,,83461848,,Update .travis.yml,open,False,23,,https://api.github.com/repos/Turbo87/utm/issues/23,,,2016-08-31T14:20:30Z,1,1,3,1,[],[],[],[],,,,,[],https://github.com/Turbo87/utm/pull/23.patch,https://api.github.com/repos/Turbo87/utm/pulls/23/commits,297,"['22d90884791f96074e65a63d74d633aca04ab973', '6d80e54ac0003e45ab22b7e207c58c82a0fca9b7']"
63,PullRequestEvent,2015-10-04 05:44:27+00:00,4652550,avanov/Plim,5345836,YoungCatChen,,,46719811,,Allowing dashes to be in an html tag.,open,False,47,This allows html tags like <ng-form> and <md-toolbar> to work with Plim.,https://api.github.com/repos/avanov/Plim/issues/47,,,2015-10-04T05:44:26Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/avanov/Plim/pull/47.patch,https://api.github.com/repos/avanov/Plim/pulls/47/commits,297,['018a4a103d3ad335dc3342c2ef39b9ec852d8d11']
64,PullRequestEvent,2015-10-01 13:46:43+00:00,27924304,cdent/gabbi,34498,cdent,,,46523337,,added support for custom response handlers to gabbi-run,closed,False,95,"the CLI option should be self-explanatory - we'll probably need a little more guidance for extension authors eventually, but for now the referenced function's docstring should suffice",https://api.github.com/repos/cdent/gabbi/issues/95,2015-10-01T13:46:43Z,2015-10-01T13:46:43Z,2015-10-01T13:46:43Z,11,282,9,6,[],[],[],[],cdent,34498.0,User,False,[],https://github.com/cdent/gabbi/pull/95.patch,https://api.github.com/repos/cdent/gabbi/pulls/95/commits,297,"['587d5096858246e47e6c63015e949b2aafff43d5', 'e1a09ade59e7c66210c79bd81753a7da2231d8f4', '1e3cc8c2946d35e3bd7482d81af39f31fbe48e90', 'd93992eb3d0eb153d5e73866c04105e03e8aab64', '9aeca62bd60651cee4f1d06005a78f0c0b63d4e8', '7a8aa2b7daa9fe604b8dc5ea44c3a7b9124f452e', '69379f24f6ab241d333a99471eb2a66d16a9dbe0', 'ce894a68f8dfd7dd4ce74553721824a0fe10da66', '374de3477cdac4679e5d418ba122f8f8473acac4', '4ac8d8e6026243a122edad82571cc1a298f52231', '47baa650fa2ee1b94ea8c4c83a3b1ed53e1dcc1b']"
80,PullRequestEvent,2018-02-15 13:28:08+00:00,120767504,dmand/hdrpy,668589,dmand,,,169371029,,Add OS X buids to Travis,open,False,1,,https://api.github.com/repos/dmand/hdrpy/issues/1,,,2018-02-15T13:28:07Z,1,3,1,1,OWNER,[],[],[],,,,,[],https://github.com/dmand/hdrpy/pull/1.patch,https://api.github.com/repos/dmand/hdrpy/pulls/1/commits,297,"['a5f530b22fc3bffab9befc41ff88d8a534d9c334', '0427d842d2538a7a484bec886c083e037aa3b94f', '788b840c0f27e3aa8c701fc0b1db097b12b19029', 'd0eae7ff1937861e5cd8cb768defd1f4771d57b9']"
133,PullRequestEvent,2016-08-18 05:44:50+00:00,65468547,jd/tenacity,970458,harlowja,,,81759832,,Folders are good,open,False,12,,https://api.github.com/repos/jd/tenacity/issues/12,,,2016-08-18T05:44:49Z,2,424,334,10,[],[],[],[],,,,,[],https://github.com/jd/tenacity/pull/12.patch,https://api.github.com/repos/jd/tenacity/pulls/12/commits,297,['74ba03f34d3531d90705e1d6bdf248a0fe1c8cc3']
139,PullRequestEvent,2016-06-18 16:04:12+00:00,30243627,klen/muffin,90699,klen,,,72953008,,add plugin `muffin-motor`,closed,False,42,I'm using this plugin in production for a long time ,https://api.github.com/repos/klen/muffin/issues/42,2016-06-18T16:04:11Z,2016-06-18T16:04:11Z,2016-06-18T16:04:12Z,1,11,0,1,[],[],[],[],klen,90699.0,User,False,[],https://github.com/klen/muffin/pull/42.patch,https://api.github.com/repos/klen/muffin/pulls/42/commits,297,['359619dc9dc430fdb8ca23798a2932240eb2dd14']
159,PullRequestEvent,2011-07-02 21:56:08+00:00,1670404,smira/txZMQ,239009,verterok,,,207355,,XREQ/XREP,[],[],2,[],[],[],[],[],2,190,3,[],[],[],[],[],,,,,[],,[],297,[]
