,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
175,DeleteEvent,2017-06-25 23:22:53+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,issue/18,user
176,DeleteEvent,2018-04-28 12:05:19+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-04-27,user
356,DeleteEvent,2018-04-20 20:05:43+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.56.0-to-3.56.2,user
418,DeleteEvent,2017-04-01 20:56:52+00:00,19384977,peplin/pygatt,184212,peplin,,,branch,88-include-full-error-when-scanning,user
578,DeleteEvent,2015-10-27 17:51:13+00:00,15532991,houtianze/bypy,99046,houtianze,,,tag,1.2.1,user
698,DeleteEvent,2017-01-22 02:00:55+00:00,64695045,willkg/everett,820826,willkg,,,branch,help-fixes-2,user
710,DeleteEvent,2017-10-07 20:50:55+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,feature/pylint,user
759,DeleteEvent,2016-12-23 15:23:47+00:00,77148264,deeplook/svglib,1001778,deeplook,,,branch,autofix/wrapped2_to3_fix-1,user
954,DeleteEvent,2016-02-07 21:34:37+00:00,11929631,craffel/mir_eval,417568,craffel,,,branch,filter_kwargs_variable_name,user
1026,DeleteEvent,2018-03-11 16:31:39+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,branch,revert-1232-mv-tests,user
1200,DeleteEvent,2017-10-19 20:25:58+00:00,5934517,dpkp/kafka-python,483314,jeffwidman,,,branch,check-for-none-rather-than-false,user
1261,DeleteEvent,2018-03-05 19:55:24+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-pytest-runner-3.0-to-4.0,user
1490,DeleteEvent,2015-11-20 05:27:00+00:00,2393246,jd-boyd/python-lzo,361465,jd-boyd,,,branch,feature/raw_functions,user
1640,DeleteEvent,2017-12-07 02:49:12+00:00,39159799,JoelBender/bacpypes,10273490,JoelBender,,,branch,131-sieveclientcontroller-stalling,user
1644,DeleteEvent,2015-06-23 08:18:19+00:00,2294792,Kwpolska/pkgbuilder,327323,Kwpolska,,,branch,feature/aur3,user
1693,DeleteEvent,2015-09-28 11:35:44+00:00,12406971,bastibe/PySoundFile,705404,mgeier,,,branch,issue-72,user
1732,DeleteEvent,2018-07-31 02:30:12+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,pyup-update-prospector-0.12.11-to-1.0,user
1733,DeleteEvent,2018-08-07 21:41:42+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,guykisel-patch-1,user
