,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
14,DeleteEvent,2015-03-03 23:46:28+00:00,28550291,cdown/srt,660663,cdown,,,tag,python_2.6_unsupported,user
112,DeleteEvent,2016-06-06 10:05:41+00:00,27924304,cdent/gabbi,34498,cdent,,,branch,test-cleanup,user
128,DeleteEvent,2018-01-12 02:12:14+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-flake8-polyfill-1.0.1-to-1.0.2,user
338,DeleteEvent,2018-08-25 09:58:08+00:00,61384494,zeth/inputs,945574,zeth,,,branch,unittests,user
367,DeleteEvent,2018-06-22 12:06:20+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-06-21,user
474,DeleteEvent,2017-04-02 05:03:44+00:00,5021892,hgrecco/pint,26634292,bors[bot],,,branch,staging.tmp,user
727,DeleteEvent,2016-06-17 16:51:38+00:00,52641298,pfultz2/cget,1306044,pfultz2,,,branch,comma-alias,user
814,DeleteEvent,2018-01-22 18:20:36+00:00,36242853,bjodah/chempy,485936,bjodah,,,branch,handle-more-underdetermined-cases,user
829,DeleteEvent,2016-12-07 22:50:41+00:00,12535703,csparpa/pyowm,5172190,csparpa,,,branch,#153_registry_multiple_matches,user
840,DeleteEvent,2016-11-06 05:05:28+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-cryptography-1.5-to-1.5.2,user
845,DeleteEvent,2018-08-05 10:38:06+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.66.23-to-3.66.25,user
946,DeleteEvent,2017-03-05 09:17:18+00:00,27806545,mewwts/addict,1848670,mewwts,,,branch,setdefault,user
993,DeleteEvent,2016-07-16 15:01:04+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,sfs,user
1036,DeleteEvent,2018-07-13 00:19:46+00:00,80464421,Erotemic/ubelt,3186211,Erotemic,,,branch,dev/improve_autogen,user
1134,DeleteEvent,2017-07-05 00:21:29+00:00,95898391,bwinkel/pycraf,6582333,bwinkel,,,tag,0.23.2,user
1176,DeleteEvent,2017-05-30 21:56:42+00:00,4871879,cocagne/txdbus,1756028,cocagne,,,tag,1.0.14,user
1325,DeleteEvent,2018-08-07 13:50:45+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,pyup-update-sphinx-1.5.5-to-1.7.6,user
1475,DeleteEvent,2018-02-06 22:51:52+00:00,6577385,trungdong/prov,325184,trungdong,,,tag,1.52,user
1484,DeleteEvent,2016-12-31 08:09:40+00:00,56831251,yuma-m/pychord,855763,yuma-m,,,tag,v0.2.4,user
1526,DeleteEvent,2017-11-25 04:51:42+00:00,6051615,ajslater/picopt,263494,ajslater,,,branch,bugfix/timestamp-cache,user
1537,DeleteEvent,2017-01-08 09:21:37+00:00,28558048,benEnsta/pyIbex,6647880,benEnsta,,,tag,untagged-ad88969d2412e018b6b7,user
1546,DeleteEvent,2017-09-23 14:31:46+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,branch,speed-up-transforms,user
