,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
20,DeleteEvent,2018-07-01 03:04:34+00:00,8387179,uiri/toml,364765,uiri,,,branch,fix-test-cov,user
112,DeleteEvent,2018-04-11 10:46:24+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-pbr-3.1.1-to-4.0.1,user
364,DeleteEvent,2016-10-03 20:04:31+00:00,13303522,MrLeeh/pyads,4641542,MrLeeh,,,branch,dev-2.0,user
425,DeleteEvent,2017-01-15 18:58:44+00:00,78496587,cirla/tulipy,14815717,codeplea,,,branch,front,user
464,DeleteEvent,2018-05-02 15:54:07+00:00,5021892,hgrecco/pint,26634292,bors[bot],,,branch,staging.tmp,user
700,DeleteEvent,2018-04-22 03:29:52+00:00,52641298,pfultz2/cget,1306044,pfultz2,,,branch,autoinstall,user
737,DeleteEvent,2017-05-25 15:20:18+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,branch,constrain_all_models,user
806,DeleteEvent,2017-10-06 17:39:07+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.30.4-to-3.31.2,user
919,DeleteEvent,2015-10-19 15:32:53+00:00,12848640,paulgb/runipy,3019665,jakirkham,,,branch,message_spec5,user
920,DeleteEvent,2018-06-01 13:18:31+00:00,48846863,pavoni/pyvera,4487313,pavoni,,,branch,update_readme,user
937,DeleteEvent,2016-03-23 08:47:12+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,shuffle,user
940,DeleteEvent,2016-03-23 08:46:52+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,predict_proba_tests,user
942,DeleteEvent,2018-07-19 23:53:24+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,svm-proba,user
1073,DeleteEvent,2017-07-26 09:33:10+00:00,95898391,bwinkel/pycraf,6582333,bwinkel,,,branch,docs-atm,user
1307,DeleteEvent,2018-03-14 16:20:13+00:00,73685532,lawsie/guizero,2329501,martinohanlon,,,branch,test,user
1355,DeleteEvent,2016-12-27 12:21:17+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,infobox-empty-fix,user
