,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
3,DeleteEvent,2015-10-03 09:33:55+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/timedelta_max_days,user
127,DeleteEvent,2016-04-22 05:34:13+00:00,16644126,vasole/fisx,5636251,vasole,,,branch,ci,user
376,DeleteEvent,2017-08-02 02:10:17+00:00,55331984,klen/flask-pw,90699,klen,,,branch,pyup-update-pytest-3.0.3-to-3.1.3,user
406,DeleteEvent,2015-06-07 19:32:16+00:00,36556137,pmaupin/pdfrw,2379062,pmaupin,,,branch,nerijus,user
410,DeleteEvent,2017-12-03 09:26:33+00:00,96328821,r9y9/nnmnkwii,1220272,r9y9,,,branch,htk,user
453,DeleteEvent,2016-05-10 05:36:09+00:00,45362107,Mego/Seriously,853264,Mego,,,branch,unicode,user
580,DeleteEvent,2017-04-28 15:54:12+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,feature/documentation,user
703,DeleteEvent,2017-12-26 07:07:03+00:00,37182318,brainix/pottery,1017698,brainix,,,branch,bloom-filter,user
711,DeleteEvent,2017-12-30 07:15:24+00:00,57673723,corydodt/Codado,121705,corydodt,,,tag,release-0.4.999,user
762,DeleteEvent,2015-08-09 14:44:59+00:00,1206729,hhatto/autopep8,1235108,myint,,,branch,travis,user
1053,DeleteEvent,2017-02-15 05:30:15+00:00,9794086,nabla-c0d3/nassl,1915165,nabla-c0d3,,,tag,v0.11,user
1105,DeleteEvent,2017-11-29 16:01:40+00:00,15883067,xflr6/fileconfig,6342379,xflr6,,,branch,spam,user
1143,DeleteEvent,2016-09-24 15:06:25+00:00,35655230,adamchainz/patchy,857609,adamchainz,,,branch,upgrade_requirements,user
1152,DeleteEvent,2017-12-23 13:16:21+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,branch,fix/callable-default,user
1205,DeleteEvent,2018-03-10 16:53:45+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,validate_serialized_bytes,user
1206,DeleteEvent,2017-08-13 20:10:18+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,request_response_classes,user
1224,DeleteEvent,2018-06-20 14:39:45+00:00,78549488,flomotlik/formica,132653,flomotlik,,,branch,feature/improve-tests,user
1235,DeleteEvent,2017-01-06 22:31:09+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,branch,release/v1.2,user
1336,DeleteEvent,2016-01-22 15:08:01+00:00,32283257,philpep/testinfra,387511,philpep,,,tag,1.0a12,user
1419,DeleteEvent,2018-03-22 21:58:49+00:00,122181085,bashtage/randomgen,5585221,bashtage,,,branch,ulonglong,user
1494,DeleteEvent,2015-04-30 01:55:42+00:00,59235,mkleehammer/pyodbc,27421,mkleehammer,,,branch,fix42,user
1503,DeleteEvent,2017-11-23 08:28:19+00:00,59736283,paolodragone/pymzn,1681170,paolodragone,,,tag,0.16.2,user
1680,DeleteEvent,2016-04-19 22:33:39+00:00,49332088,guykisel/inline-plz,14342371,vsiakka,,,branch,eslint-dotfiles,user
1720,DeleteEvent,2018-03-06 07:29:30+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,feature/non-protocolled-event-messages,user
1721,DeleteEvent,2018-05-04 21:28:12+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.8.21-to-1.10.13,user
1760,DeleteEvent,2016-03-06 17:49:21+00:00,8121947,miso-belica/jusText,1072330,miso-belica,,,branch,fix-global-parser,user
1796,DeleteEvent,2016-03-09 23:02:46+00:00,8031607,sczesla/PyAstronomy,330769,sczesla,,,branch,pandasDBs,user
1856,DeleteEvent,2016-04-02 04:46:59+00:00,15879082,AndrewAnnex/SpiceyPy,2126916,AndrewAnnex,,,branch,making_conda_one,user
1864,DeleteEvent,2015-04-22 10:23:14+00:00,8685799,DRMacIver/hypothesis,28623,DRMacIver,,,branch,more_shrinking,user
1891,DeleteEvent,2017-03-05 17:50:12+00:00,76670891,andrivet/python-asn1,981049,andrivet,,,branch,pyup-update-sphinx-rtd-theme-0.1.9-to-0.2.2,user
2142,DeleteEvent,2018-08-04 23:37:49+00:00,105655103,yonkornilov/opus-api,10080107,yonkornilov,,,branch,pyup-update-pip-9.0.1-to-10.0.1,user
2191,DeleteEvent,2017-06-01 17:45:50+00:00,15999779,codingjoe/django-vies,1772890,codingjoe,,,branch,pyup-update-isort-4.2.5-to-4.2.9,user
2195,DeleteEvent,2018-07-09 07:17:02+00:00,60090356,dpursehouse/pygerrit2,836426,dpursehouse,,,branch,pygerrit-history,user
2242,DeleteEvent,2016-11-26 16:25:42+00:00,24561828,gunthercox/ChatterBot,2030578,gunthercox,,,branch,organize,user
2292,DeleteEvent,2017-12-05 17:27:25+00:00,45240797,revesansparole/pkglts,13200498,revesansparole,,,branch,test_tag2,user
2293,DeleteEvent,2017-12-11 15:44:37+00:00,45240797,revesansparole/pkglts,13200498,revesansparole,,,branch,bug_doc_fmt,user
2374,DeleteEvent,2015-11-01 22:43:46+00:00,7542873,youknowone/itunes-iap,69878,youknowone,,,branch,v2,user
2382,DeleteEvent,2015-08-10 01:54:33+00:00,15857755,DenisCarriere/geocoder,550895,DenisCarriere,,,tag,0.4.1,user
2423,DeleteEvent,2015-08-28 12:36:58+00:00,31923856,elky/django-flat-theme,209663,elky,,,branch,flat-icons,user
