,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
19,PullRequestEvent,2017-02-25 09:03:44+00:00,55258005,jopohl/urh,18219846,jopohl,,,107953839,,Fix windows native,closed,False,157,bundle dlls to simplify native backend installation on windows for various python distributions,https://api.github.com/repos/jopohl/urh/issues/157,2017-02-25T09:03:44Z,2017-02-25T09:03:44Z,2017-02-25T09:03:44Z,8,1325,9,21,[],[],[],[],jopohl,18219846.0,User,False,[],https://github.com/jopohl/urh/pull/157.patch,https://api.github.com/repos/jopohl/urh/pulls/157/commits,031,"['be4f1071122d42be605bd0d157e72c6ff4e5a260', 'c42e5e3e788af4994e62ccc78e167c640c0eec48', '618a098f3ba55ccf886b6e0c2e3be4ac9c9c8025', 'f71dea6825e5e6cac07b482301add9bdd45be6de', 'f27b7d027764452363bca92bc1091e7193c74a83', 'cd77302c050e0518a94215a91fe3540d5f3f4983', 'ee32f03f1157cd4edf166a2c03ee1eacdb60e724', '7db7efd7d505f38d07eb46246186eb740acdd6ce']"
116,PullRequestEvent,2016-10-24 22:08:16+00:00,65468547,jd/tenacity,17408911,gdavoian,,,90702568,,Fix typo in retry_if_exception example,open,False,31,"Besides the change, which is trivial, I have an additional question: in the print statement within the only_raise_retry_error_when_not_io_error function (lines 143-145) it is mentioned, that the function wraps in RetryError any other errors, but it seems to be incorrect, isn't it? As my experiments show, errors are not wrapped. By the way, is there currently any way to use something similar to wrap_exception as in retrying.retry?",https://api.github.com/repos/jd/tenacity/issues/31,,,2016-10-24T22:08:16Z,1,2,2,1,[],[],[],[],,,,,[],https://github.com/jd/tenacity/pull/31.patch,https://api.github.com/repos/jd/tenacity/pulls/31/commits,031,['ed467284de046bfca88d5070eb6f165c0ba6a545']
121,PullRequestEvent,2016-02-01 18:50:19+00:00,30243627,klen/muffin,4534117,Krukov,,,57882285,,sha256 as default hash function,open,False,29,This PR make sha256 as default hash function,https://api.github.com/repos/klen/muffin/issues/29,,,2016-02-01T18:50:19Z,1,2,2,1,[],[],[],[],,,,,[],https://github.com/klen/muffin/pull/29.patch,https://api.github.com/repos/klen/muffin/pulls/29/commits,031,['55fda18946bcc225eb9a9d88840952206487af09']
133,PullRequestEvent,2016-01-17 19:41:13+00:00,4946406,mher/flower,691049,mher,,,56148882,,`events.Task.as_dict` is new in Celery 3.1.7,closed,False,515,"`events.Task.as_dict` is new in Celery 3.1.7

```
[E 160115 16:39:43 web:1524] Uncaught exception GET /api/tasks (127.0.0.1)
   Traceback (most recent call last):
      File ""/Users/ken/.virtualenvs/test2/lib/python2.7/site-packages/tornado/web.py"", line 1443, in _execute
        result = method(*self.path_args, **self.path_kwargs)
      File ""/Users/ken/.virtualenvs/test2/lib/python2.7/site-packages/tornado/web.py"", line 2800, in wrapper
        return method(self, *args, **kwargs)
      File ""/Users/ken/tx/flower/flower/api/tasks.py"", line 448, in get
        task = task.as_dict()
      File ""/Users/ken/.virtualenvs/test2/lib/python2.7/site-packages/celery/datastructures.py"", line 353, in __getattr__
        type(self).__name__, k))
    AttributeError: 'Task' object has no attribute 'as_dict'
```

fix that",https://api.github.com/repos/mher/flower/issues/515,2016-01-17T19:41:12Z,2016-01-17T19:41:12Z,2016-01-17T19:41:12Z,2,30,3,3,[],[],[],[],mher,691049.0,User,False,[],https://github.com/mher/flower/pull/515.patch,https://api.github.com/repos/mher/flower/pulls/515/commits,031,"['44b86381d8a7abe4d69ae877a9beffc4262efb8c', '7c17fcabb2abd85e4bf52b7ea84c125794b18256']"
135,PullRequestEvent,2018-07-24 15:10:07+00:00,4946406,mher/flower,728407,lpsinger,,,203561088,MDExOlB1bGxSZXF1ZXN0MjAzNTYxMDg4,Enable broker support for redis+socket connections,open,False,822,"Fixes #401, #638.",https://api.github.com/repos/mher/flower/issues/822,,,2018-07-24T15:10:06Z,1,38,9,2,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/mher/flower/pull/822.patch,https://api.github.com/repos/mher/flower/pulls/822/commits,031,['d8e3b6797c4ec065626a3dd5745762b6823a43a9']
176,PullRequestEvent,2015-06-04 11:15:07+00:00,13303522,MrLeeh/pyads,4641542,MrLeeh,,,23353402,,Added support for adsSyncReadWriteReq,closed,False,1,maybe You are interested in ?,https://api.github.com/repos/MrLeeh/pyads/issues/1,,2015-06-04T11:15:07Z,2015-06-04T11:15:07Z,3,150,61,4,[],[],[],[],,,,,[],https://github.com/MrLeeh/pyads/pull/1.patch,https://api.github.com/repos/MrLeeh/pyads/pulls/1/commits,031,"['ba494e57b1ab28c426c589960948cab00d94430a', '69147d367b53e2738c9df1de37d94646caeeda3e', 'ec6050396f2824f0ae98f46c2d0db1bc7e130c58']"
178,PullRequestEvent,2018-02-26 22:26:59+00:00,122285435,acroz/pylivy,1584318,acroz,,,171510002,,Support multiple session kinds,open,False,8,"This PR provides support for all session kinds, and validates user input based on the Livy server version.",https://api.github.com/repos/acroz/pylivy/issues/8,,,2018-02-26T22:26:59Z,11,208,24,2,OWNER,[],[],[],,,,,[],https://github.com/acroz/pylivy/pull/8.patch,https://api.github.com/repos/acroz/pylivy/pulls/8/commits,031,"['c543a583d7af3669911442783f96c8d1017302ad', 'a4f6f2cd617ef4d6181820b01a94df0045be3372', 'a76f9ee94db146d39fe37c6e91ebb070390771ca', 'cea853307f232c4cbd92a182ece745a5622dde40', '236f84e070ec16f478d9cd461024445ed5396732', 'ab8096c8854ba170a6bb63d982fdc5e7a8f6810b', '5e21e70d5ab1afcd091e02f774af490d1c9368ed', '9700b976a082efe0e18daf39f4ea4a4f54e703be', 'd10f8d785cb528a2bf6c1bdf44ecce6876922616', '7415e6f872573f326428cc922d16dce6debf0ab9', '6e666b9ac21e94c9865ae3c97fc13705caa4e850']"
183,PullRequestEvent,2017-11-16 08:51:24+00:00,32288304,aleaxit/gmpy,26143579,vinklein,,,152981855,,test_cython.pyx : Fix issue #170,open,False,171,adapt test to the new cython interface (PR #169),https://api.github.com/repos/aleaxit/gmpy/issues/171,,,2017-11-16T08:51:24Z,1,10,10,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/aleaxit/gmpy/pull/171.patch,https://api.github.com/repos/aleaxit/gmpy/pulls/171/commits,031,['04bb800548886fbbec1b56cd02115c4f2efba5c4']
213,PullRequestEvent,2017-03-02 20:14:17+00:00,68560140,cs01/pygdbmi,5715368,cs01,,,108826086,,Replace epoll with select,closed,False,6,"`make test` now passes on my Mac

Closes #5 ",https://api.github.com/repos/cs01/pygdbmi/issues/6,2017-03-02T20:14:17Z,2017-03-02T20:14:17Z,2017-03-02T20:14:17Z,3,21,42,1,[],[],[],[],cs01,5715368.0,User,False,[],https://github.com/cs01/pygdbmi/pull/6.patch,https://api.github.com/repos/cs01/pygdbmi/pulls/6/commits,031,"['e79e36d5be09280a3b87931d030118e083d3795b', '96d831cba393d2d2301d72591a76152c2556ea40', '9a1bf60431cf8cf293f5a847fbc2bf555696b966']"
238,PullRequestEvent,2015-02-19 16:12:40+00:00,6662075,joke2k/faker,89607,fcurella,,,29624214,,random_element arguments are required,open,False,203,,https://api.github.com/repos/joke2k/faker/issues/203,,,2015-02-19T16:12:40Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/joke2k/faker/pull/203.patch,https://api.github.com/repos/joke2k/faker/pulls/203/commits,031,['cd32d9bf0ba09df179ea7ab99270dd769db06920']
243,PullRequestEvent,2018-03-23 15:39:02+00:00,6662075,joke2k/faker,5748104,gsilvan,,,177107213,,Add car license plate format for de_DE,open,False,731,"`fake.license_plate()`

returns now a valid license plate format for **de_DE**

",https://api.github.com/repos/joke2k/faker/issues/731,,,2018-03-23T15:38:59Z,2,26,0,2,NONE,[],[],[],,,,,[],https://github.com/joke2k/faker/pull/731.patch,https://api.github.com/repos/joke2k/faker/pulls/731/commits,031,"['8116770cccd96d6c69f52af5ba5a209a1fc7f05d', '8d28a966b9eb4712ef4964ffa001f6d15027a26b', '77827699e289c2dffa99d73f25e8ced00fbad0af']"
247,PullRequestEvent,2017-11-27 15:45:35+00:00,6662075,joke2k/faker,89607,fcurella,,,154599745,,fi_FI address and job lists updated based on Finnish open data ,closed,False,659,"### What does this changes

- fi_FI job list updated based on a Finnish open data service.
- City list updated from the open data, contains all the cities of Finland.
- Original fruit based address prefixes replaced by the real prefixes from the city of Helsinki. Now prefixes contains spaces and special characters for matching better with the real addresses.
- Some basic unit tests added",https://api.github.com/repos/joke2k/faker/issues/659,2017-11-27T15:45:26Z,2017-11-27T15:45:26Z,2017-11-27T15:45:27Z,3,304,53,4,CONTRIBUTOR,[],[],[],fcurella,89607.0,User,False,[],https://github.com/joke2k/faker/pull/659.patch,https://api.github.com/repos/joke2k/faker/pulls/659/commits,031,"['e40a1e7fc2449252d7290d1f86ba1bac074a89a9', '37eb7bd1bb433ba6fa945ee6dd1db4f51471a2bf', '8137444cf5bf8742fc620f5f595fe29f56c52270']"
323,PullRequestEvent,2015-05-06 03:11:38+00:00,33614304,nvbn/thefuck,9063110,atrakh,,,34785411,,Gave all modules priority over no_command,open,False,164,This fixes a bug with the no_command module being used instead of sl_ls for the input of 'sl'.,https://api.github.com/repos/nvbn/thefuck/issues/164,,,2015-05-06T03:11:38Z,2,3,3,2,[],[],[],[],,,,,[],https://github.com/nvbn/thefuck/pull/164.patch,https://api.github.com/repos/nvbn/thefuck/pulls/164/commits,031,"['158161359ad77fb62e689244b5d572092a55d402', '809b5aa0c78e668d8038e155205fcbfbb4821f9e']"
398,PullRequestEvent,2017-02-18 23:34:22+00:00,23242753,c-w/Gutenberg,1086421,c-w,,,106881303,,Add PyPI badge,open,False,73,,https://api.github.com/repos/c-w/Gutenberg/issues/73,,,2017-02-18T23:34:22Z,1,2,0,1,[],[],[],[],,,,,[],https://github.com/c-w/Gutenberg/pull/73.patch,https://api.github.com/repos/c-w/Gutenberg/pulls/73/commits,031,"['7fa6de3e099b5de0e6aac3980243d273690ad7c2', '415ddd9112f52334efacaa852d8e0f865cea48cc', '08f13401f82c0058e26be4f9e96571641cfdda28', 'f1ae276fb70c986f6f1c148b12e444c007d9b750']"
408,PullRequestEvent,2018-06-27 12:21:53+00:00,63429822,ericmjl/nxviz,16239342,pyup-bot,,,197695735,MDExOlB1bGxSZXF1ZXN0MTk3Njk1NzM1,Update hypothesis to 3.64.1,closed,False,359,"
This PR updates [hypothesis](https://pypi.org/project/hypothesis) from **3.61.0** to **3.64.1**.



*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/hypothesis
  - Repo: https://github.com/HypothesisWorks/hypothesis/issues
</details>

",https://api.github.com/repos/ericmjl/nxviz/issues/359,,2018-06-27T12:21:53Z,2018-06-27T12:21:53Z,1,1,1,1,COLLABORATOR,[],[],[],,,,,[],https://github.com/ericmjl/nxviz/pull/359.patch,https://api.github.com/repos/ericmjl/nxviz/pulls/359/commits,031,['781ca6ff478dcae099005a5d6ae90f621e3bf636']
