,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
12,PullRequestEvent,2016-11-10 06:50:52+00:00,54391698,jd/pifpaf,200878,sileht,,,93096139,,gnocchi: fix statds waiting line for gnocchi <3.0,open,False,32,,https://api.github.com/repos/jd/pifpaf/issues/32,,,2016-11-10T06:50:51Z,1,2,1,1,[],[],[],[],,,,,[],https://github.com/jd/pifpaf/pull/32.patch,https://api.github.com/repos/jd/pifpaf/pulls/32/commits,211,['b46fedcb9e1680a2b77135d17d731e1d9c0f4e66']
14,PullRequestEvent,2016-08-06 12:46:36+00:00,54391698,jd/pifpaf,2644,jd,,,80333018,,Add support for CouchDB,closed,False,19,,https://api.github.com/repos/jd/pifpaf/issues/19,2016-08-06T12:46:35Z,2016-08-06T12:46:35Z,2016-08-06T12:46:36Z,1,91,0,4,[],[],[],[],jd,2644.0,User,False,[],https://github.com/jd/pifpaf/pull/19.patch,https://api.github.com/repos/jd/pifpaf/pulls/19/commits,211,['e345cceb2445440aba9b132ed57480d53c25a81f']
36,PullRequestEvent,2018-05-30 19:06:18+00:00,55258005,jopohl/urh,18219846,jopohl,,,191551209,MDExOlB1bGxSZXF1ZXN0MTkxNTUxMjA5,fix faulty label visibility behaviour described in #451,open,False,452,,https://api.github.com/repos/jopohl/urh/issues/452,,,2018-05-30T19:06:18Z,1,6,12,1,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/452.patch,https://api.github.com/repos/jopohl/urh/pulls/452/commits,211,['89c802fce1b09f3ea191d8afb067c92625a58358']
47,PullRequestEvent,2018-05-15 19:11:40+00:00,769951,mhe/pynrrd,45097,mhe,,,187644208,,Hyperlink DOI against preferred resolver,closed,False,46,"Hello :-)

The DOI foundation recommends [this new, secure resolver](https://www.doi.org/doi_handbook/3_Resolution.html#3.8) and Zenodo started using it for its badges as well.

Cheers!",https://api.github.com/repos/mhe/pynrrd/issues/46,2018-05-15T19:11:39Z,2018-05-15T19:11:39Z,2018-05-15T19:11:39Z,1,1,1,1,NONE,[],[],[],mhe,45097.0,User,False,[],https://github.com/mhe/pynrrd/pull/46.patch,https://api.github.com/repos/mhe/pynrrd/pulls/46/commits,211,['7fbeb6e29e8c2f9f2a94ff353e43d326e115ab7a']
50,PullRequestEvent,2018-05-15 19:10:11+00:00,769951,mhe/pynrrd,45097,mhe,,,180205874,,Add ASCII support,closed,False,40,Add support for reading and writing ASCII NRRD files,https://api.github.com/repos/mhe/pynrrd/issues/40,2018-05-15T19:10:11Z,2018-05-15T19:10:11Z,2018-05-15T19:10:11Z,5,138,3,4,CONTRIBUTOR,[],[],[],mhe,45097.0,User,False,[],https://github.com/mhe/pynrrd/pull/40.patch,https://api.github.com/repos/mhe/pynrrd/pulls/40/commits,211,"['946a76651491beda979bf3cd8bfa8b6e882f4546', '429499ff1c8276cb6eebccf42ea009c8fd1f2db0', '9e648483d875806f64682dd5cf6d2319522a5014', '54a0b6f76f20d38735f9d460700045bc21a72083', 'cfb8ab3e203aa7f8ea58e0f67b3ae88f1cd220f7']"
64,PullRequestEvent,2017-10-31 05:52:41+00:00,72066935,cs01/gdbgui,22208091,stodgyketchup,,,149702129,,README.rst: fix FreeBSD's name and remove unnecessary trailing slashes from URLS,open,False,122,"This PR is kind of pedantic.

FreeBSD != ""Free BSD"". (https://www.freebsdfoundation.org/about/project/). The additional trailing slash in a couple URLs are unnecessary as well.",https://api.github.com/repos/cs01/gdbgui/issues/122,,,2017-10-31T05:52:41Z,2,2,2,1,NONE,[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/122.patch,https://api.github.com/repos/cs01/gdbgui/pulls/122/commits,211,"['4f150275798242a1b06ab4e2fbdfd642b85d3f71', '13b09b70f1395b34b2885c7c635cf9a52f3c0706']"
157,PullRequestEvent,2015-04-23 02:19:12+00:00,1210175,sunng87/jip,221942,sunng87,,,33908019,,Python 3 support,closed,False,21,Python 3 support and the testsuite now also passes.,https://api.github.com/repos/sunng87/jip/issues/21,2015-04-23T02:19:12Z,2015-04-23T02:19:12Z,2015-04-23T02:19:12Z,5,90,70,15,[],[],[],[],sunng87,221942.0,User,False,[],https://github.com/sunng87/jip/pull/21.patch,https://api.github.com/repos/sunng87/jip/pulls/21/commits,211,"['a015ada96645eef22d2e941e7945ff5753df0c50', '9d36423017cf0b6c61accad0aa1e499e00de9849', '5087b5803a4541e129cd38a8cc1c7a8761ee5688', '8c73247fd21ce907187ac39d3dbe2a6ed7d5c814', 'b5b58a0cb4c62f29a145940f081d69aeebf187c3']"
173,PullRequestEvent,2017-08-11 13:59:27+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,134489024,,Fix race condition in CMakeLists.txt,closed,False,104,"The ""glad"" target depends on the generated source files. It may happen happen
that these are not yet generated in a multithreaded build, so we make the
dependency explicit here. There's a new target called ""glad-generate-files""
that requires the files to exist. The ""glad"" target depends on the new target.",https://api.github.com/repos/Dav1dde/glad/issues/104,,2017-08-11T13:59:27Z,2017-08-11T13:59:27Z,1,4,2,1,[],[],[],[],,,,,[],https://github.com/Dav1dde/glad/pull/104.patch,https://api.github.com/repos/Dav1dde/glad/pulls/104/commits,211,['66a597e12e69a1ca827a9196142d8064e589d66e']
178,PullRequestEvent,2015-01-02 19:21:57+00:00,18305821,Trii/NoseGAE,638073,Trii,,,26767495,,0.4.0 Release,closed,False,12,This is the 0.4.0 release and includes the removal of the `dev_apperver` internals as well as proper support for `dev_appserver2`.,https://api.github.com/repos/Trii/NoseGAE/issues/12,,2015-01-02T19:21:57Z,2015-01-02T19:21:57Z,5,732,461,46,[],[],[],[],,,,,[],https://github.com/Trii/NoseGAE/pull/12.patch,https://api.github.com/repos/Trii/NoseGAE/pulls/12/commits,211,"['2881939262f85aa34b8cb3d159c78ff4c92a6803', 'a42bf7be166fa25573214c9681f3f95c8d2e8533', 'aacb813a500210ee9a27da89f83c769ec87a01e4', '00723b14e96878ac6cbf8f93af6568a486dd6f79', '35d39ac1f36654bfd779aff011f7f10dd2d0c158']"
210,PullRequestEvent,2017-03-01 10:42:35+00:00,44054354,dabeaz/curio,350836,dabeaz,,,108162843,,Add basic curio -> asyncio coroutine bridge.,closed,False,188,"This allows you to run asyncio coroutines from within curio, using a new function `curio.acb` (Asyncio Curio Bridge). 

I put this inside the kernel because it's the easiest and most user-friendly way of co-operating the two event loop types.

The `asyncio` event loop runs inside a thread that is booted when `curio.run()` starts, and stops when it exits. asyncio coroutines are submitted to the worker event loop via `run_coroutine_threadsafe` and the resulting future is then awaited on. 

Right now, there's no additional tests or documentation.",https://api.github.com/repos/dabeaz/curio/issues/188,2017-03-01T10:42:34Z,2017-03-01T10:42:34Z,2017-03-01T10:42:35Z,4,65,2,3,[],[],[],[],dabeaz,350836.0,User,False,[],https://github.com/dabeaz/curio/pull/188.patch,https://api.github.com/repos/dabeaz/curio/pulls/188/commits,211,"['5cac83ef86bc06537a38fdbcfae9ed33f031db39', '5d5b3ab73eeefe4428095322f026ab81f3738bde', '96be8b2d83ba79c28d381e732cff5f2d1b6fd537', '995b39f998a78e367e535207b5746ab211f8ea20']"
