,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
138,DeleteEvent,2017-08-14 04:18:09+00:00,72066935,cs01/gdbgui,5715368,cs01,,,branch,cs01/firefox-fix,user
170,DeleteEvent,2016-01-11 17:08:24+00:00,48198706,dschep/ntfy,667763,dschep,,,branch,unify-config-and-options,user
676,DeleteEvent,2018-06-24 21:43:29+00:00,52641298,pfultz2/cget,1306044,pfultz2,,,branch,dev-reqs,user
677,DeleteEvent,2018-04-27 17:48:01+00:00,52641298,pfultz2/cget,1306044,pfultz2,,,branch,file-flag,user
724,DeleteEvent,2017-09-21 15:06:54+00:00,93895525,aforren1/toon,4573394,aforren1,,,branch,trakstar,user
759,DeleteEvent,2015-06-05 09:03:55+00:00,4689577,cjdrake/pyeda,1093960,cjdrake,,,branch,_dev28,user
775,DeleteEvent,2018-08-28 08:38:18+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.69.4-to-3.69.6,user
777,DeleteEvent,2018-03-11 14:45:57+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-matplotlib-2.1.2-to-2.2.0,user
835,DeleteEvent,2018-03-26 23:50:34+00:00,125703499,jbremer/roach,1148773,jbremer,,,branch,ci1,user
837,DeleteEvent,2015-03-25 14:32:49+00:00,28599617,jswhit/pygrib,579593,jswhit,,,branch,issue9,user
926,DeleteEvent,2016-09-15 13:24:27+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,sfsparallel,user
1346,DeleteEvent,2017-06-03 13:13:29+00:00,45875786,nschloe/meshio,181628,nschloe,,,branch,coverage,user
1446,DeleteEvent,2017-01-15 10:05:40+00:00,15847241,xflr6/graphviz,6342379,xflr6,,,branch,grooming,user
1456,DeleteEvent,2016-08-27 19:14:17+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,branch,luadns,user
1475,DeleteEvent,2018-07-23 16:30:36+00:00,95423063,SauceCat/PDPbox,15652756,SauceCat,,,branch,update_readme,user
1480,DeleteEvent,2018-04-10 12:02:22+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-04-09,user
1749,DeleteEvent,2016-09-06 06:07:28+00:00,3852351,meejah/txtorcon,145599,meejah,,,branch,flake8-attr,user
1763,DeleteEvent,2016-03-12 15:37:37+00:00,26048137,motom001/DoorPi,9497035,motom001,,,branch,development,user
1767,DeleteEvent,2015-09-24 10:35:46+00:00,26048137,motom001/DoorPi,9497035,motom001,,,tag,v2.3,user
2135,DeleteEvent,2018-01-09 13:09:41+00:00,2634510,ifduyue/urlfetch,568900,ifduyue,,,tag,HEAD,user
2178,DeleteEvent,2016-07-01 19:42:28+00:00,41117430,mfussenegger/cr8,38700,mfussenegger,,,branch,no-hist,user
2256,DeleteEvent,2016-11-11 04:12:24+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,docker_rm_volumes,user
2259,DeleteEvent,2016-11-11 20:01:31+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,ISSUES-1,user
2345,DeleteEvent,2018-07-01 10:56:06+00:00,65270000,wuyue92tree/crwy,7899044,wuyue92tree,,,tag,1.0.9,user
2451,DeleteEvent,2018-06-01 21:30:20+00:00,57455410,asottile/pymonkey,1810591,asottile,,,branch,all-repos_autofix_e309-autopep8,user
2455,DeleteEvent,2016-03-21 19:48:57+00:00,30637080,blacked/py-zabbix,4600857,blacked,,,branch,update-docs,user
2591,DeleteEvent,2017-08-02 11:05:44+00:00,49326093,gpchelkin/scdlbot,920616,gpchelkin,,,branch,pyup-update-python-telegram-bot-7.0.0-to-7.0.1,user
2678,DeleteEvent,2018-03-20 21:57:31+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,rate_limit_crash,user
2695,DeleteEvent,2016-08-03 06:39:18+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,update_readme,user
2794,DeleteEvent,2016-01-22 15:08:24+00:00,32283257,philpep/testinfra,387511,philpep,,,tag,1.0a5,user
2801,DeleteEvent,2015-12-04 16:53:26+00:00,32283257,philpep/testinfra,387511,philpep,,,branch,wip-sudo,user
2817,DeleteEvent,2017-08-16 15:22:20+00:00,63634896,pvizeli/ha-ffmpeg,15338540,pvizeli,,,branch,wait-on-queue,user
