,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
11,DeleteEvent,2018-07-14 17:41:52+00:00,8387179,uiri/toml,364765,uiri,,,branch,local-time,user
305,DeleteEvent,2017-07-13 15:40:39+00:00,41618046,r9y9/pysptk,1220272,r9y9,,,branch,broadcast,user
379,DeleteEvent,2018-01-25 12:04:16+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-01-24-2018,user
380,DeleteEvent,2018-07-09 12:06:21+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-07-08,user
494,DeleteEvent,2017-06-02 19:36:08+00:00,6662075,joke2k/faker,89607,fcurella,,,branch,past-future-dates,user
514,DeleteEvent,2016-03-19 20:06:11+00:00,17721602,kbarbary/sep,970135,kbarbary,,,branch,new-c-api,user
780,DeleteEvent,2016-02-17 17:34:24+00:00,36242853,bjodah/chempy,485936,bjodah,,,branch,tidy-up,user
811,DeleteEvent,2018-08-09 13:40:24+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.66.30-to-3.66.31,user
856,DeleteEvent,2015-05-27 20:58:09+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,branch,release/1.21,user
1026,DeleteEvent,2017-02-28 10:29:12+00:00,65118919,Noctem/aiopogo,1787524,Noctem,,,branch,new_protos,user
1282,DeleteEvent,2017-03-06 18:36:34+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,feature/logging,user
1310,DeleteEvent,2015-01-04 21:53:28+00:00,17308448,jquast/blessed,972584,jquast,,,branch,break_long_words-ending-in-sequence,user
1372,DeleteEvent,2018-06-12 14:46:45+00:00,45875786,nschloe/meshio,181628,nschloe,,,branch,remove-pathlib,user
1386,DeleteEvent,2017-12-02 12:44:32+00:00,109303405,pavdmyt/yaspin,10200820,pavdmyt,,,branch,bugfix-byte-frames,user
1554,DeleteEvent,2015-07-20 21:20:02+00:00,8633399,cenkalti/kuyruk,661618,cenkalti,,,branch,focus2,user
1566,DeleteEvent,2015-12-23 13:57:17+00:00,19155959,dagraham/etm-tk,1033127,dagraham,,,branch,countdown,user
1667,DeleteEvent,2018-01-02 23:03:11+00:00,19612641,jaraco/calendra,308610,jaraco,,,branch,setup_py,user
1740,DeleteEvent,2017-08-06 03:46:05+00:00,8307391,mahmoud/boltons,130193,mahmoud,,,branch,urlutils,user
1786,DeleteEvent,2015-02-05 12:25:25+00:00,26048137,motom001/DoorPi,9497035,motom001,,,branch,gh-pages,user
2066,DeleteEvent,2015-08-27 15:55:15+00:00,35793364,dtamayo/reboundx,3408023,dtamayo,,,branch,gen,user
2073,DeleteEvent,2017-07-23 05:37:17+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,branch,api,user
2162,DeleteEvent,2016-06-21 09:45:15+00:00,23076316,horazont/aioxmpp,271710,horazont,,,branch,feature/fix-asyncio.async,user
2260,DeleteEvent,2015-11-20 17:45:26+00:00,21113621,pbrady/fastcache,3905022,pbrady,,,branch,hashseq,user
2371,DeleteEvent,2018-06-12 20:25:16+00:00,56966563,wookayin/gpustat,1009873,wookayin,,,branch,restructure,user
2494,DeleteEvent,2015-08-11 04:47:42+00:00,30637080,blacked/py-zabbix,4600857,blacked,,,branch,change-version,user
2655,DeleteEvent,2016-05-22 22:47:48+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,branch,release/v1.0,user
2680,DeleteEvent,2017-10-28 04:51:55+00:00,46895564,jtpereyda/boofuzz,244969,jtpereyda,,,branch,add-boofuzz-http-link,user
2712,DeleteEvent,2017-11-21 22:09:24+00:00,103041554,leonardt/pycoreir,1111429,shacklettbp,,,branch,demo,user
2713,DeleteEvent,2017-10-27 17:40:53+00:00,103041554,leonardt/pycoreir,3766436,leonardt,,,branch,configs,user
2730,DeleteEvent,2018-08-19 23:06:05+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-sphinx-1.7.1-to-1.7.6,user
2737,DeleteEvent,2016-07-07 01:17:50+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,msmith491-urlview,user
2753,DeleteEvent,2016-12-28 06:27:32+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,fix_editor_flags,user
2761,DeleteEvent,2017-08-29 07:58:49+00:00,16539539,moonso/ped_parser,405278,moonso,,,branch,update-loglevels,user
2859,DeleteEvent,2016-09-03 11:08:42+00:00,32283257,philpep/testinfra,387511,philpep,,,branch,ansible-vault,user
2885,DeleteEvent,2017-02-17 23:32:16+00:00,78548891,rm-hull/luma.core,1915543,rm-hull,,,branch,remove-emulator,user
2893,DeleteEvent,2017-01-13 21:52:09+00:00,24118673,rm-hull/luma.oled,1915543,rm-hull,,,tag,2.0.0,user
2961,DeleteEvent,2016-04-26 11:57:31+00:00,11100375,BoboTiG/python-mss,2033598,BoboTiG,,,branch,devel,user
3025,DeleteEvent,2018-07-14 01:29:47+00:00,99260344,asottile/all-repos,1810591,asottile,,,branch,all-repos_autofix_upgrade-mypy,user
3030,DeleteEvent,2016-07-13 09:21:25+00:00,27917780,astrikov-d/dartcms,10496653,slavama,,,branch,menu,user
3037,DeleteEvent,2017-03-05 20:18:32+00:00,16588106,baztian/jaydebeapi,2461869,baztian,,,branch,feature/python3-support,user
