,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
81,ReleaseEvent,2017-10-22 14:27:44+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,published,0.2.0,v0.2.0,"# Version 0.2.0
Change : 
* `EsiSecurity` object no longer require `app` object to be initialized to get SSO Urls (authorize, token).
    * You can still use it, as before and your app will still work the same as before
    * You can manually give a `sso_url` instead, to say whether you want SISI / TQ SSO (default is TQ) instead of the app object.
    * If both are given, priority is set to the `app` object.
* Use of https://esi.tech.ccp.is/verify/ for verify instead of the sso endpoint (https://login.eveonline.com/oauth/verify) 

This introduce a small breaking change if you init `EsiSecurity` without keyword, since `app` parameter is no longer the first parameter. You need to: 
* either use keywords to init
* put `app` parameter in the 4th parameter [not recommended] "
807,ReleaseEvent,2018-01-07 16:25:39+00:00,53763442,hni14/jismesh,9910489,hni14,,,published,v1.3.1,v1.3.1,
964,ReleaseEvent,2017-03-27 17:29:47+00:00,37823900,Grunny/zap-cli,230630,Grunny,,,published,v0.5.0,v0.5.0,* Add commands for managing scripts
974,ReleaseEvent,2017-11-08 23:41:08+00:00,109304350,Kane610/deconz,24575746,Kane610,,,published,v4,Support for groups,
977,ReleaseEvent,2017-05-31 05:36:04+00:00,65118919,Noctem/aiopogo,1787524,Noctem,,,published,v2.1.0b0,2.1.0 beta 0,Use pogeo's `Location` type
1056,ReleaseEvent,2017-05-07 01:23:01+00:00,84624509,cdgriffith/Box,3275435,cdgriffith,,,published,3.0.1,Version 3.0.1,"Version 3.0.1
~~~~~~~~~~~~~

* Fixing first level recursion errors
* Fixing spelling mistakes (thanks to John Benediktsson)
* Fixing that list insert of lists did not use the original list but create an empty one"
1151,ReleaseEvent,2018-01-03 12:35:34+00:00,52478762,etingof/pysnmp,17447359,etingof,,,published,v4.4.4,PySNMP 4.4.4,"This is a minor bug fix release. Most important changes are:

- Fixed short local key expansion at 3DES key localization implementation.

Please refer to the [change log](https://github.com/etingof/pysnmp/blob/master/CHANGES.txt) for complete list of changes.
"
1250,ReleaseEvent,2016-01-08 21:20:46+00:00,18464187,jquast/wcwidth,972584,jquast,,,published,0.1.6,0.1.6: include LICENSE file in package,#15 
1405,ReleaseEvent,2017-04-05 06:16:36+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v2.0.6,v2.0.6,"Timestamp |  SHA | Message | Author 
------------- | ------------- | ------------- | ------------- 
2017-04-03T09:42:03Z | [`dcd78abed`](https://github.com/AnalogJ/lexicon/commit/dcd78abed3d61e98cad0da15867d53d9a2784ca5) | [MOD] Removed unnecessary import of pprint | Tom Whitwell 
"
1443,ReleaseEvent,2018-08-06 21:26:51+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,published,v0.12.1,pyodesys-0.12.1,"Straightforward numerical integration of systems of ordinary differential equations
[pyodesys-0.12.1.tar.gz](https://github.com/bjodah/pyodesys/files/2264161/pyodesys-0.12.1.tar.gz)
"
1754,ReleaseEvent,2016-05-26 06:03:43+00:00,22752008,snower/TorMySQL,2220463,snower,,,published,0.2.4,0.2.4,update pymysql to 0.7.3
