,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,repo_master_branch,event_pusher_type
4,CreateEvent,2017-06-16 11:25:21+00:00,28550291,cdown/srt,660663,cdown,,,branch,no_ts_regex,develop,user
9,CreateEvent,2017-08-03 19:22:59+00:00,66086299,tek/amino,2632,tek,,,tag,10.4.0,master,user
58,CreateEvent,2016-07-13 06:44:23+00:00,27924304,cdent/gabbi,34498,cdent,,,branch,substitute-integers,master,user
194,CreateEvent,2018-03-02 12:04:08+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-03-02,master,user
196,CreateEvent,2017-11-04 23:48:29+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,feature/timestamp-bounds,master,user
202,CreateEvent,2018-03-30 12:05:08+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-03-30,master,user
247,CreateEvent,2018-08-23 09:58:03+00:00,74120580,fzlee/alipay,1934773,fzlee,,,tag,1.8,master,user
390,CreateEvent,2016-12-06 14:09:49+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,tag,0.3.5,master,user
427,CreateEvent,2018-06-27 11:06:47+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.61.0-to-3.64.1,master,user
428,CreateEvent,2017-11-10 01:57:58+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-setuptools-36.6.0-to-36.6.1,master,user
462,CreateEvent,2016-04-12 20:28:33+00:00,46321549,kislyuk/tweak,862013,kislyuk,,,tag,v0.3.1,master,user
480,CreateEvent,2017-08-12 22:22:36+00:00,16964283,olofk/fusesoc,2194902,olofk,,,tag,1.7,master,user
493,CreateEvent,2016-09-14 06:02:52+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,decisionplot,master,user
507,CreateEvent,2017-06-16 22:34:49+00:00,14077840,rgs1/zk_shell,1349891,rgs1,,,branch,fix-find,master,user
