,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
88,PullRequestReviewCommentEvent,2016-06-03 10:50:54+00:00,10031150,emre/kaptan,4079958,halilkaya,,,created,,72e44e442dc6f1ddaabab4ca82f543bcc61f3e62,False,We also have to change `current_data[chunk]` as `{}` here.,,42,{}
145,PullRequestReviewCommentEvent,2017-08-02 06:23:17+00:00,1347652,scoder/lupa,19969470,TitanSnow,,,created,53707656,ce874fa23ea0fa0901d4e3361a8da3b070907e24,False,Run test in base directory is doing test on the `lupa` directory in base directory. I need to test whether the wheel is installed successfully so that I need to avoid directory named lupa in current directory otherwise python will import from that directory instead of globally installed lupa,,90,{}
271,PullRequestReviewCommentEvent,2017-11-09 07:07:10+00:00,73187175,note35/sinon,5159944,note35,,,created,75344353,e3821faa260ae845b25b13a7b6c198b6db95e253,False,"I believe this function is unnecessary, you have pass self as a parameter `copy_of=self` while you construct object `SinonStubCondition`.",OWNER,27,{}
381,PullRequestReviewCommentEvent,2016-10-06 06:16:55+00:00,10144140,Diaoul/enzyme,319220,Diaoul,,,created,3050364,ad1bfdcd7988fbaa1b00584a57c6b199ff0383a7,False,`# matroska cover_art test file`,,25,{}
582,PullRequestReviewCommentEvent,2017-10-23 23:17:51+00:00,16331291,davisking/dlib,2066319,seanwarren,,,created,71358257,70fdfe69ef1aba5f67e7d2c7cc4b0bd131f54858,False,Unfortunately not; storing the matrix in packed form (as required for input) breaks it's transpositional symmetry.  I've modified the chol function to ensure that the packed matrix is stored in a column major layout in practice this code path won't be used. ,NONE,857,{}
843,PullRequestReviewCommentEvent,2017-03-10 03:50:09+00:00,3852351,meejah/txtorcon,145599,meejah,,,created,26201267,ea9278e934d6759fcfe7d24b0d4ef0f0e41018d4,False,"With the suggested factory below I think this can just be `_create_socks_error(reply)` with no checks, but if not I prefer the `try/except KeyError` over ""check, then access"".",,216,{}
1143,PullRequestReviewCommentEvent,2015-09-20 16:11:13+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,,f2b981a8c48bae99b343129818ab64c041db3a5a,False,I'm not sure what this does but I believe there's a BeautifulSoup function for that or you need to change the way you do it.,,511,{}
1464,PullRequestReviewCommentEvent,2018-03-24 08:46:55+00:00,5879214,berkerpeksag/astor,26338,berkerpeksag,,,created,106693278,8c4ba8ba82afb849f4dbc8f94f5c2e00c67c50cb,False,Can't we just pass `**config['options']` here?,OWNER,96,{}
1525,PullRequestReviewCommentEvent,2015-11-18 16:53:28+00:00,20226828,menegazzo/travispy,15092,jayvdb,,,created,,3bacd64f47f1ca75fb06733e1894da562269999f,False,"It seems Log.body has a value when the job is in progress.
(I am sure a few weeks ago Log.body had a value for a few hours after the job was completed.)",,27,{}
1564,PullRequestReviewCommentEvent,2016-06-01 10:40:05+00:00,6794278,scanny/python-pptx,5244286,Volodymyrk,,,created,,6ae27250163a1588de1bd2f4645fac2a7ed96c56,False,"Using the files provided, you can reproduce the error, when using Python 3.

My guess is that it breaks if you have more than one image in master template. So they are probably listed by self.iter_parts() and have image type, but have None for partname.idx ?

```
import pptx
from pptx.util import Inches, Pt

presentation = pptx.Presentation('template.pptx')
blank_slide_layout = presentation.slide_layouts[0]
slide = presentation.slides.add_slide(blank_slide_layout)

shapes = slide.shapes
shapes.placeholders[0].text = 'dummy text'
shapes.add_picture('test_image.png', left=Inches(0.1), top=Inches(1.1), height=Inches(3.4))

```
[template.pptx](https://github.com/scanny/python-pptx/files/293189/template.pptx)
<img width=""900"" alt=""test_image"" src=""https://cloud.githubusercontent.com/assets/5244286/15706762/da08ff2e-27fd-11e6-8fcc-2ab9a3f8ce72.png"">",,212,{}
1594,PullRequestReviewCommentEvent,2016-04-20 09:46:46+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,,53717887bfccd44b77e2886bab96fb757e0f2aad,False,I'd use the actual needed program `yandex-disk`,,284,{}
1605,PullRequestReviewCommentEvent,2017-03-19 15:57:14+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,27750840,03a660ad7cea26f7221ad4f70f43a8bfbdaffdda,False,`_v` -> `v`,,800,{}
1625,PullRequestReviewCommentEvent,2017-04-08 13:59:56+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,31701783,767468c49547b29dae148a1bd45e700c8835aca3,False,How about now? I can't test wifi stuffs atm. Laptop throwing a fit about `sudo` error code or something. Tried `use_sudo` and visudo fix. Nothing works right now. Meh.,,863,{}
1708,PullRequestReviewCommentEvent,2017-10-15 01:04:30+00:00,1897743,asweigart/pyperclip,538336,bmintz,,,created,69405848,6daa34c78413605181b55b1fcf86e0caebd33bcf,False,`HAS_DISPLAY` is `False` on Android. This should be as an `elif` to the `HAS_DISPLAY` check.,NONE,86,{}
1738,PullRequestReviewCommentEvent,2015-08-21 21:52:45+00:00,11820959,craffel/pretty-midi,417568,craffel,,,created,,64c5d4a1e4f27d5e93fd698d13480b10f91175ca,False,"I used 50 ms (period of 20 Hz) for the separation between onsets which denotes ""rhythmic information"".  Why did you choose 60 ms?",,44,{}
1756,PullRequestReviewCommentEvent,2018-03-19 17:51:08+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,created,105071811,f67945d15fa98d8bc2d8074c25667c3817d8a684,False,delete this?,OWNER,193,{}
1758,PullRequestReviewCommentEvent,2017-11-15 12:13:41+00:00,69090889,hardbyte/python-can,855189,hardbyte,,,created,76757977,e4f4ef74d5cf925c0143db49a4a507e35a5556a1,False,"This is much nicer that the `.asc` version knowing the names! 
You can remove the unnessasary quotes on the left hand side though.",OWNER,199,{}
1815,PullRequestReviewCommentEvent,2017-11-24 08:01:46+00:00,67834502,lk-geimfari/mimesis,10143251,jorisdevrede,,,created,78847012,3436f8ae80f1346e90b7f09c5241f1b05e2be0ff,False,"You're right, although I believe this should be a single leading underscore `_is_valid_bsn` for non-public functions, right?",CONTRIBUTOR,296,{}
1838,PullRequestReviewCommentEvent,2016-06-01 20:18:20+00:00,6872298,mwilliamson/spur.py,12926519,lindycoder,,,created,,b7fc8497717f09186333be7c9d9654ee269908ee,False,"well if i want to connect to 2.2.2.2 via 1.1.1.1
i will do 

SshShell(hostname=""2.2.2.2"", sock=ProxyCommand(""ssh 1.1.1.1 nc 2.2.2.2 22"")

So the proxy command string contains both the hop and the target because the nc (netcat) command needs it",,42,{}
1861,PullRequestReviewCommentEvent,2018-03-12 13:36:16+00:00,19197576,rougier/freetype-py,6939968,anthrotype,,,created,103043625,cc55da4b88593fce2787c96d6642a5726af08e4d,False,"> tox tripped over somehow

try passing to subprocess a list of strings, instead of a single string",CONTRIBUTOR,79,{}
