,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
124,DeleteEvent,2017-11-17 20:12:19+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,metrics,user
166,DeleteEvent,2017-06-12 22:55:30+00:00,10031150,emre/kaptan,26336,tony,,,branch,pyup-update-sphinx-argparse-0.2.0-to-0.2.1,user
366,DeleteEvent,2017-12-01 02:36:33+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,update-to-v0.3.17,user
367,DeleteEvent,2015-01-18 13:25:13+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,pr-drone-io,user
409,DeleteEvent,2017-10-04 18:19:33+00:00,66173145,bprinty/gems,3347800,bprinty,,,tag,0.2.6,user
410,DeleteEvent,2016-08-21 00:06:58+00:00,66173145,bprinty/gems,3347800,bprinty,,,tag,0.0.1,user
461,DeleteEvent,2018-07-20 03:21:48+00:00,5021892,hgrecco/pint,26634292,bors[bot],,,branch,staging.tmp,user
857,DeleteEvent,2018-03-23 07:31:01+00:00,55331984,klen/flask-pw,90699,klen,,,branch,pyup-update-pytest-3.2.0-to-3.4.2,user
895,DeleteEvent,2017-09-29 23:59:45+00:00,84591713,mirca/oktopus,13077051,mirca,,,branch,remove-kepler-prf,user
917,DeleteEvent,2016-01-16 02:51:29+00:00,7568434,paulfitz/daff,118367,paulfitz,,,branch,json_tables,user
952,DeleteEvent,2017-10-21 23:10:05+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,permutation,user
1107,DeleteEvent,2017-07-21 22:12:51+00:00,95898391,bwinkel/pycraf,6582333,bwinkel,,,tag,0.25.6,user
1372,DeleteEvent,2015-12-03 20:16:41+00:00,45875786,nschloe/meshio,181628,nschloe,,,branch,version,user
1385,DeleteEvent,2017-03-12 10:36:52+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,fix-read-the-doc,user
1419,DeleteEvent,2018-05-25 10:28:41+00:00,65412345,svenevs/exhale,5871461,svenevs,,,branch,pr/31,user
1469,DeleteEvent,2015-09-05 19:53:46+00:00,34314603,zyga/guacamole,784262,zyga,,,branch,docs,user
1485,DeleteEvent,2018-07-21 06:38:40+00:00,141231047,Kautenja/nes-py,2184469,Kautenja,,,branch,CI-patch1,user
1488,DeleteEvent,2017-05-15 12:08:14+00:00,56257335,Rambatino/CHAID,9027149,xulaus,,,branch,feature/splitting_rules,user
1505,DeleteEvent,2018-05-30 14:20:57+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-05-30,user
1506,DeleteEvent,2018-07-22 12:03:24+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-07-21,user
1523,DeleteEvent,2017-12-05 18:13:41+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,branch,paper,user
1668,DeleteEvent,2016-09-15 18:34:15+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,branch,read_until_prompt,user
1726,DeleteEvent,2018-04-07 16:12:26+00:00,83081030,mayeut/pybase64,9768336,mayeut,,,branch,py27-windows,user
1732,DeleteEvent,2015-09-19 01:22:43+00:00,6042906,mdevaev/emonoda,416259,mdevaev,,,branch,ng,user
1874,DeleteEvent,2017-06-23 19:07:21+00:00,71640166,vdloo/consul-kv,1437341,vdloo,,,branch,bump-version-to-0.5,user
