,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
32,ReleaseEvent,2018-05-12 12:58:44+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-3c0f94878bbde8ed866b,,
379,ReleaseEvent,2017-04-17 04:53:57+00:00,45852176,arose/nglview,4451957,hainm,,,published,v0.6.3,v0.6.3,
426,ReleaseEvent,2016-08-03 18:02:01+00:00,27279174,garnaat/kappa,65675,josegonzalez,,,published,0.5.0,0.5.0 (2016-06-12),"- Merge remote-tracking branch 'Miserlou/tailwait' [Jose Diaz-Gonzalez]

- Well that was embarassing. Not sure how that happened. [Rich Jones]

- Replace tabs with spaces.. my fault for cowboy coding.. [Rich Jones]

- Fixes #23 - recursive tailing hur hur. [Rich Jones]"
518,ReleaseEvent,2018-08-21 21:25:25+00:00,109304350,Kane610/deconz,24575746,Kane610,,,published,v44-2,Gateway Mac address,
730,ReleaseEvent,2016-05-25 12:01:00+00:00,759484,proycon/pynlpl,75427,proycon,,,published,v0.9.1,v0.9.1,Bugfix release for FoLiA library. Fixes issue proycon/flat#33
790,ReleaseEvent,2017-11-15 11:17:29+00:00,62424052,althonos/pronto,8660647,althonos,,,published,v0.10.1,v0.10.1,"* Fix multi-line summary making PyPI deny the package
* Fix `sdist` format to release a zip file"
987,ReleaseEvent,2015-05-09 08:29:19+00:00,23023249,thefab/tornadis,303097,thefab,,,published,v0.3.0,,
1113,ReleaseEvent,2017-02-27 15:35:17+00:00,33790456,kislyuk/keymaker,862013,kislyuk,,,published,v0.4.1,v0.4.1,Fix sed script in makefile
1498,ReleaseEvent,2018-05-21 12:18:48+00:00,11100375,BoboTiG/python-mss,2033598,BoboTiG,,,published,v3.2.1,3.2.1,"- new contributor: @ryanfox
- Windows: enable Hi-DPI awareness"
1614,ReleaseEvent,2016-09-15 20:14:49+00:00,36625204,kislyuk/watchtower,862013,kislyuk,,,published,v0.3.0,v0.3.0,* Add option to avoid CreateLogGroup (#21; thanks to Hong Minhee)
2013,ReleaseEvent,2018-03-13 07:02:55+00:00,77309671,arantonitis/nescient,24759293,arantonitis,,,published,v0.8.1,0.8.1,"Bugfixes
-----------
* Fixed #5 by calling the GUI's `update()` method in between benchmarking modes--this should at least stop the GUI from hanging.
* Fixed #6 by changing how worker processes are joined; previously they were joined sequentially. Now, they are joined by using `multiprocessing.active_children()`."
