,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
11,DeleteEvent,2016-05-02 02:29:08+00:00,28550291,cdown/srt,660663,cdown,,,branch,f/warn,user
12,DeleteEvent,2015-09-27 09:03:20+00:00,28550291,cdown/srt,660663,cdown,,,branch,rgx_again,user
14,DeleteEvent,2015-02-27 20:40:49+00:00,28550291,cdown/srt,660663,cdown,,,branch,cdown/docs,user
121,DeleteEvent,2017-12-01 16:37:52+00:00,93209191,cemsbr/yala,49481,cemsbr,,,branch,pyup-update-pip-tools-1.10.2-to-1.11.0,user
155,DeleteEvent,2017-07-30 22:02:49+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,branch,remove-enums,user
254,DeleteEvent,2017-12-30 16:26:31+00:00,37620216,kipe/pycron,1581122,kipe,,,branch,timezone_aware_tests_v2,user
260,DeleteEvent,2016-02-20 22:32:56+00:00,30243627,klen/muffin,90699,klen,,,branch,pr-1,user
280,DeleteEvent,2015-09-17 16:38:58+00:00,17902915,miku/gluish,53705,miku,,,branch,v0.2.0,user
360,DeleteEvent,2015-02-23 22:01:59+00:00,18305821,Trii/NoseGAE,638073,Trii,,,branch,0.5.2,user
418,DeleteEvent,2017-01-16 01:54:09+00:00,78496587,cirla/tulipy,9155109,cirla,,,branch,copyright_etc,user
454,DeleteEvent,2018-04-14 00:03:28+00:00,5021892,hgrecco/pint,26634292,bors[bot],,,branch,staging.tmp,user
458,DeleteEvent,2018-03-23 18:20:08+00:00,5021892,hgrecco/pint,26634292,bors[bot],,,branch,staging.tmp,user
521,DeleteEvent,2018-05-01 03:34:06+00:00,130011760,mahmoud/glom,130193,mahmoud,,,branch,objectify,user
522,DeleteEvent,2018-08-16 13:16:25+00:00,138811196,nschloe/tuna,181628,nschloe,,,branch,non-default-root,user
719,DeleteEvent,2018-08-22 09:47:34+00:00,87705200,amanusk/s-tui,7280933,amanusk,,,branch,clock,user
779,DeleteEvent,2018-02-21 12:22:00+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-pytest-3.4.0-to-3.4.1,user
891,DeleteEvent,2016-01-15 11:45:37+00:00,48846863,pavoni/pyvera,4487313,pavoni,,,branch,handle_multiple_devices_same_id,user
895,DeleteEvent,2016-09-04 23:17:02+00:00,19384977,peplin/pygatt,184212,peplin,,,branch,merge-next,user
1087,DeleteEvent,2018-06-05 14:45:33+00:00,130414108,chathika/NL4Py,789414,chathika,,,branch,JASSS2018_Experiments,user
1240,DeleteEvent,2018-08-07 13:49:08+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,feature/holidays,user
1408,DeleteEvent,2016-07-21 04:28:20+00:00,913279,tkrajina/gpxpy,379243,tkrajina,,,branch,gpx-1.1--hash,user
1441,DeleteEvent,2018-08-29 12:05:28+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-08-28,user
1469,DeleteEvent,2017-06-04 11:09:20+00:00,37182318,brainix/pottery,1017698,brainix,,,branch,better-exceptions,user
1537,DeleteEvent,2016-05-30 09:28:08+00:00,40804616,guma44/GEOparse,7634398,guma44,,,branch,v0.1.7,user
1540,DeleteEvent,2017-02-06 18:44:45+00:00,54787116,guyzmo/git-repo,254441,guyzmo,,,tag,v0.5.0,user
1590,DeleteEvent,2018-01-02 23:02:55+00:00,19612641,jaraco/calendra,308610,jaraco,,,branch,31-scotland,user
1731,DeleteEvent,2015-01-20 00:08:24+00:00,18021163,paxswill/evesrp,178273,paxswill,,,branch,travis-mariadb,user
1758,DeleteEvent,2018-08-27 01:00:57+00:00,88241992,rsalmei/clearly,6652853,rsalmei,,,branch,rsa-throughput,user
1919,DeleteEvent,2017-09-05 13:38:00+00:00,667289,daler/pybedtools,115406,daler,,,branch,issue-218-220,user
1974,DeleteEvent,2017-07-09 14:09:18+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,branch,wallpaper,user
2070,DeleteEvent,2017-06-19 17:47:48+00:00,23076316,horazont/aioxmpp,271710,horazont,,,branch,feature/conversation-tracking-api-fixes,user
2112,DeleteEvent,2016-07-24 16:36:50+00:00,61306336,maguowei/starred,7894483,maguowei,,,branch,dev,user
2194,DeleteEvent,2017-11-23 04:10:48+00:00,7946956,rm-hull/luma.lcd,1915543,rm-hull,,,branch,move-version-nr,user
2246,DeleteEvent,2017-05-31 02:59:53+00:00,91844483,vc1492a/PyNomaly,2057896,vc1492a,,,tag,0.1.0,user
2249,DeleteEvent,2015-11-04 08:16:47+00:00,45462384,wikier/keepalive,812223,wikier,,,tag,0.2,user
2251,DeleteEvent,2018-03-31 18:31:07+00:00,58374888,wkentaro/labelme,4310419,wkentaro,,,branch,fix_image_path_relative,user
2382,DeleteEvent,2018-01-16 07:24:24+00:00,84231584,deadc0de6/dotdrop,8973919,deadc0de6,,,branch,update,user
2388,DeleteEvent,2017-12-21 22:29:46+00:00,58881399,desbma/amg-player,1145175,desbma,,,branch,normalize-title-refractor,user
2438,DeleteEvent,2017-10-15 15:17:02+00:00,99156277,eerimoq/asn1tools,176810,eerimoq,,,tag,0.15.0,user
2588,DeleteEvent,2016-10-31 21:00:05+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,branch,better_error_messages,user
2590,DeleteEvent,2017-10-21 21:44:24+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,DataMatrix_properties,user
2692,DeleteEvent,2017-09-27 14:40:31+00:00,32283257,philpep/testinfra,387511,philpep,,,branch,travis-docker,user
2736,DeleteEvent,2017-01-27 02:37:29+00:00,24484622,seperman/deepdiff,2314797,seperman,,,branch,dev,user
2970,DeleteEvent,2015-07-11 06:09:44+00:00,2393246,jd-boyd/python-lzo,361465,jd-boyd,,,branch,test,user
2972,DeleteEvent,2016-04-08 03:03:48+00:00,2393246,jd-boyd/python-lzo,361465,jd-boyd,,,branch,appveyor,user
3000,DeleteEvent,2017-12-10 00:05:16+00:00,54931215,klen/flask-restler,90699,klen,,,branch,pyup-update-apispec-0.23.1-to-0.27.1,user
3120,DeleteEvent,2017-08-13 15:20:44+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,issue15,user
3166,DeleteEvent,2015-05-24 04:21:37+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,dev/0.10.3,user
3168,DeleteEvent,2016-03-07 20:08:23+00:00,28882767,tkem/mopidy-mobile,2833077,tkem,,,branch,fix/183,user
3175,DeleteEvent,2015-01-14 06:24:38+00:00,18695451,tylerdave/prompter,409205,tylerdave,,,tag,v0.3.3,user
3268,DeleteEvent,2017-11-06 19:57:40+00:00,65155092,ClimbsRocks/auto_ml,7017045,ClimbsRocks,,,branch,ensembling,user
3278,DeleteEvent,2018-06-21 01:38:22+00:00,39159799,JoelBender/bacpypes,10273490,JoelBender,,,branch,174-vlan-routing,user
3444,DeleteEvent,2016-08-30 21:29:46+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,uritemplate-pin,user
3480,DeleteEvent,2017-06-22 06:21:31+00:00,66791477,jborean93/ntlm-auth,8462645,jborean93,,,branch,release-1.0.5,user
3504,DeleteEvent,2018-03-22 23:41:03+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.8.21-to-1.9.14,user
3514,DeleteEvent,2018-08-27 10:49:12+00:00,27434828,klen/peewee_migrate,90699,klen,,,branch,pyup-update-pytest-3.2.3-to-3.7.3,user
3528,DeleteEvent,2018-08-04 17:51:38+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,branch,dependabot/pip/pytest-3.6.4,user
3572,DeleteEvent,2017-06-23 12:48:29+00:00,47412002,mhinz/neovim-remote,972014,mhinz,,,branch,travis,user
3707,DeleteEvent,2015-02-08 20:57:25+00:00,8685799,DRMacIver/hypothesis,28623,DRMacIver,,,branch,better_given_invocation,user
3708,DeleteEvent,2015-02-08 09:57:02+00:00,8685799,DRMacIver/hypothesis,28623,DRMacIver,,,branch,empirical_bandits,user
3755,DeleteEvent,2018-02-24 09:36:32+00:00,77309671,arantonitis/nescient,24759293,arantonitis,,,tag,v0.7.4.dev4,user
3880,DeleteEvent,2017-05-21 14:51:18+00:00,90407498,jbasko/configmanager,632910,jbasko,,,branch,feature/item-value-str,user
3934,DeleteEvent,2015-07-25 12:24:23+00:00,30912694,kashifrazzaqui/vyked,820105,nerandell,,,branch,proper,user
3982,DeleteEvent,2017-11-06 14:53:01+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-hypothesis-3.11.6-to-3.35.0,user
4025,DeleteEvent,2018-03-06 06:55:39+00:00,95990745,limdauto/drf_openapi,2032984,limdauto,,,branch,pyup-update-pytest-3.3.1-to-3.4.1,user
4150,DeleteEvent,2017-08-29 08:56:21+00:00,28577719,pkkid/python-plexapi,1214134,Hellowlol,,,branch,rating,user
4174,DeleteEvent,2017-11-10 21:55:39+00:00,20186184,svenkreiss/databench,2775078,svenkreiss,,,branch,fix-datastore-callbacks,user
4180,DeleteEvent,2017-08-26 21:27:38+00:00,86715491,tgsmith61591/pyramid,6124706,tgsmith61591,,,branch,cicd-fix,user
4252,DeleteEvent,2017-02-15 20:14:02+00:00,48703494,PythonicNinja/pydrill,1098417,PythonicNinja,,,branch,revert-21-issue-20-response-encoding,user
4398,DeleteEvent,2018-01-31 11:09:58+00:00,24561828,gunthercox/ChatterBot,2030578,gunthercox,,,branch,cleanup,user
4431,DeleteEvent,2017-08-10 21:56:05+00:00,43780191,jgonggrijp/pip-review,1540185,jgonggrijp,,,branch,feature/pip-list,user
