,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
8,PullRequestEvent,2018-08-20 01:44:44+00:00,73567304,ofek/bit,32176650,bjarnemagnussen,,,209393213,MDExOlB1bGxSZXF1ZXN0MjA5MzkzMjEz,Small fix for parsing partially-signed script from transaction,open,False,42,"Due to some discrepance between forks I found this little bug in the merge commit. When parsing a partially-signed multisig transaction it can otherwise not extract the signatures from the scriptSig correctly.
At some point the code within the function get_signature_from_script probably has to be refactored.",https://api.github.com/repos/ofek/bit/issues/42,,,2018-08-20T01:44:44Z,1,2,2,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/ofek/bit/pull/42.patch,https://api.github.com/repos/ofek/bit/pulls/42/commits,019,['a6b2a803f8be907dcda30f95c7fe63532bc800b4']
42,PullRequestEvent,2011-12-14 04:57:40+00:00,2792391,gruns/furl,1041265,gruns,,,587023,,backward compatibility edits,open,[],2,removed new style dictionary comprehensions not available in python versions before 2.7 (for lazy mac users... like me!),https://github.com/gruns/furl/issues/2,,,2011-12-14T04:57:38Z,1,9,3,1,[],[],[],[],,,,,[],https://github.com/gruns/furl/pull/2.patch,[],019,[]
52,PullRequestEvent,2016-05-19 14:15:33+00:00,55258005,jopohl/urh,18219846,jopohl,,,70701706,,Particolor,open,False,39,,https://api.github.com/repos/jopohl/urh/issues/39,,,2016-05-19T14:15:33Z,3,1467,1929,9,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/39.patch,https://api.github.com/repos/jopohl/urh/pulls/39/commits,019,"['f8c77b98d9e5554e5798128c56ef5dc3422c707e', '84f85e3615d55ef8ee908a01e2c54f840bedfbe2', '3fbccee5216021eb1e869c28540dae9322fcd457']"
61,PullRequestEvent,2017-06-08 14:16:16+00:00,55258005,jopohl/urh,18219846,jopohl,,,124661413,,Improve UI,open,False,288,"- Remove unneeded frames from UI
- Remove unneeded margins to save space and make it look better",https://api.github.com/repos/jopohl/urh/issues/288,,,2017-06-08T14:16:15Z,1,42300,41140,13,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/288.patch,https://api.github.com/repos/jopohl/urh/pulls/288/commits,019,"['75e88923f612fe0c17df3fa5203b605504352800', '70ce78f9362f4490b8feb36c02d33e51a8df3a39', 'd089f9ae5c9040d7121117384ef12693d059442a', '03717b735a1252b2a2b797389ff453f7b7cce3ca', 'ee2bf4cd20c0d8197fde92b28634725d00fcb69e', 'b1d2e6f4f837cfc5f57c6eb66331cfcfb9710661', '5a7901ca1906c258c7745a3c8f26a88002123396', '064c3cd38396df7f29e18a46bff6606692279ccf', '77fc126e993fa7034b1bb3fc64ae4a7cbf5c9fd9', '69a3a8ff00a7e498e5ef9412d93b27e4e5391744', 'b71b829b8457e8e55bb20fa8804e279f56fa5e53', '49bbcb9feba4b1979b6eef0574a04cc25a41167f', '864583853d5b853caf6fa79e24213640b4ae7e33', '39488be242129c29cd7e2209b0f27e409733280c', '51299b0937ab201c58c5a94953ec1b9eacb5d57e', '8908f96bdbd1c484704ff2e7f321f4a70e7c2fe9']"
84,PullRequestEvent,2015-08-12 14:44:50+00:00,10156090,klen/mixer,90699,klen,,,40122965,,Fix DeprecationWarning when importing GenericForeignKey,closed,False,43,"django.contrib.contenttypes.generic is deprecated and will be removed in
Django 1.9. Its contents have been moved to the fields, forms, and admin
submodules of django.contrib.contenttypes.",https://api.github.com/repos/klen/mixer/issues/43,2015-08-12T14:44:50Z,2015-08-12T14:44:50Z,2015-08-12T14:44:50Z,1,6,2,1,[],[],[],[],klen,90699.0,User,False,[],https://github.com/klen/mixer/pull/43.patch,https://api.github.com/repos/klen/mixer/pulls/43/commits,019,['58dc70995d4b942fff1d449624ab10c2bbf0e27e']
104,PullRequestEvent,2015-08-02 21:02:56+00:00,27924304,cdent/gabbi,34498,cdent,,,41424462,,Add query_parameters field,open,False,75,"This adds a query_parameters field which can be used to add query
parameters to the url of the test in which it is used. It is a dict in
a form suitable for being passed to the urlencode() method.

This change is cumbersome because urlencoded in python2 and 3 have
different behaviors: In python2 a utf-8 encoded string is required.
In 3 it will figure out the right thing. So we here we just encode.

We also need to deal with the fact that a numeral in YAML will be
provided to Python as a numeric value and we need to stringify that in
a version independent fashion.",https://api.github.com/repos/cdent/gabbi/issues/75,,,2015-08-02T21:02:55Z,1,102,8,5,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/75.patch,https://api.github.com/repos/cdent/gabbi/pulls/75/commits,019,['c1fd26ad846b038cfbcaa9593a883a300726f3c9']
120,PullRequestEvent,2017-05-01 23:21:16+00:00,72066935,cs01/gdbgui,5715368,cs01,,,118459546,,"various improvements ( #52 #61 #64), especially for rust/go users",open,False,68,"* do not trigger keyboard event if modifier is being pressed
* only send fflush command when debugging c/c++ code
* add option to stop gui refresh from occurring when command is sent
* add option to view all commands being sent
* show errors in gdb console
* show better warnings for rust users
* better forwarding of exceptions from server to frontend
* render assembly incrementally if user requests more
* improve colors when viewing assembly",https://api.github.com/repos/cs01/gdbgui/issues/68,,,2017-05-01T23:21:16Z,11,233,141,9,[],[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/68.patch,https://api.github.com/repos/cs01/gdbgui/pulls/68/commits,019,"['8cc9674d0a81825efa9a59d6f8915efba1652944', '48b921b05ccac8dde3572d612cc04c6f0884aaff', '41794aba307922b62abdae5488042e9ab30881d1', '5e0189016683c7f08a1ac60286a914c2bc4541bb', '44a91fe23091ac94f976f8840343d3d8240327d5', '947297d85a84226ebb7af9fd54f6cad93eea5d0e', '460ab41a92d78a980663022843573591699e9a32', 'd8884f57b15a1619ce6a1d5a3f3163c5d7fc7d15', '73fce54adcf900201559c9a3942437185bf0360e', 'f75e670877a51d43a2c7e65601bedfc0e087176b', '3e9837ddfdeaf2855a4073e8e44a4fc345d0d229']"
136,PullRequestEvent,2016-09-10 17:52:05+00:00,48198706,dschep/ntfy,536652,sambrightman,,,84762796,,Support output capture and show exit code on failure,open,False,111,"* Show exit code in failure message
* Add options for capturing standard output and/or standard error
* Add tests. Not sure if the mocking changes are idiomatic (also, the
  stdout and stderr combination test is cheating a bit)",https://api.github.com/repos/dschep/ntfy/issues/111,,,2016-09-10T17:52:05Z,1,106,23,2,[],[],[],[],,,,,[],https://github.com/dschep/ntfy/pull/111.patch,https://api.github.com/repos/dschep/ntfy/pulls/111/commits,019,"['f09eea375a61ba7baa456633baf6330387ea3acc', '09b87aa9df1976e7bb69008525dcc51fbb91de61']"
145,PullRequestEvent,2016-09-12 13:10:27+00:00,48198706,dschep/ntfy,147811,eykd,,,84868253,,Fix osascript_tell in Python 3,open,False,115,"In Python 3, `subprocess.Popen.communicate()` requires (and returns) a bytes object, not a string. This change fixes `ntfy.terminal.osascript_tell()` to observe string/bytes discipline.

I have not checked for any other instances of `subprocess.Popen` usage. This change allows shell integration to work under Python 3.5.1 and OS X El Capitan (10.11.6).",https://api.github.com/repos/dschep/ntfy/issues/115,,,2016-09-12T13:10:26Z,1,2,2,1,[],[],[],[],,,,,[],https://github.com/dschep/ntfy/pull/115.patch,https://api.github.com/repos/dschep/ntfy/pulls/115/commits,019,"['fc38b906fe06b9edecd0d3c3634c9a3d691db1a2', 'a42929530afc10d32db74ceaab68719678638126']"
251,PullRequestEvent,2017-03-26 23:47:39+00:00,4946406,mher/flower,691049,mher,,,112221168,,fixed broken link to celery configuration document,closed,False,682,,https://api.github.com/repos/mher/flower/issues/682,2017-03-26T23:47:39Z,2017-03-26T23:47:39Z,2017-03-26T23:47:39Z,1,1,1,1,[],[],[],[],mher,691049.0,User,False,[],https://github.com/mher/flower/pull/682.patch,https://api.github.com/repos/mher/flower/pulls/682/commits,019,['a9a480f5db730bfca8b3814e66f9c10485f5533e']
