,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
15,PullRequestEvent,2018-07-02 11:55:04+00:00,138318038,komuw/naz,5163857,komuw,,,198539727,MDExOlB1bGxSZXF1ZXN0MTk4NTM5NzI3,Queue,closed,False,13,"Thank you for contributing to naz.                    
Every contribution to naz is important to us.                       
You may not know it, but you have just contributed to making the world a more safer and secure place.                         

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to naz, and naz agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that naz shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)
- app will communicate with naz over queues

## Why(Why did you change it?)
- decoupling
",https://api.github.com/repos/komuw/naz/issues/13,2018-07-02T11:55:04Z,2018-07-02T11:55:04Z,2018-07-02T11:55:04Z,35,476,104,17,OWNER,[],[],[],komuw,5163857.0,User,False,[],https://github.com/komuw/naz/pull/13.patch,https://api.github.com/repos/komuw/naz/pulls/13/commits,336,"['76528d824500c8124a88600990409f512ff3f551', '064954f50890fe8beab4eba35567d05a8d6c615c', 'a00c7511523654e6a3093dda4777969473e12e1e', 'e0078bbaf272a91edb2328dad0db29c559f40683', '5a1e887690e5b8eb6dd6d2a4b1c4f4da7ab27523', '1eefccb5bc3a000aa9b74ba287950f917dbf5ef7', '71d87e3ee7cbc7a588133c71ee1be69796e38596', '1b436dcbcc8aa0d4e3ebff1d3f88f9d0dd5de362', '19f368bee116beea95f246faaffa42d237fd6457', '137f04a1af5122cafe5db82eeb7902f999fc1097', 'b67f73abab7dfd231c094fa41104d4e62c1ce69f', 'b26b3f1cd01e41337c0bad476822d4c1c51bb47f', '68bd7711f0f9dbd9dac45584c9e7e153fd385ecc', 'd1861b5fb35221f6c8a66aee908019a90f988412', '83a152fa5dd625188509d2f7753252ce51390092', 'efccf4450949642e51b766cc97e05e8d17b3c090', '7f5221ac9e0daf5f9fc777d3f21a1ffcd5e0da60', '95fcec934a2e51eb1744ee6c2cf43f029bb22a49', '500adc48e214efbfc6c3ec3c67dcb93943864c6c', '8e7c344a54449fe085677a511c7dff276adc80b9', 'adc2bca1c7c33c447cd8067bc4143a3d942ea0ba', '2b6050a0de78393bb45e41afee9435f2c968a041', '171bbefd8ad4d25a0617098389782978a6c8e76f', 'b2066f6538f9e91315ade3918fa4662623392e64', '426a250e9fa189ab2aafa9fdbde63c1545065427', 'e69063024a1a60edbcb131592aad067abdffdc63', 'c5c9a3d8631c729ae8028b6657b6eb1af5637bef', '44d7087289459dd1c59a89f5dbf9a4684330a774', 'c539be636fa90bfb37533f82ea34a65ac58ace17', 'd3361886ecee997105787e4b527c1243c64ac70c', 'd2871f020f16cfd50e194f1ba0851fb55e3321c2', '7ca5272c11a8fa62bd15b13ff4d8942cb9b56a9a', '3ab117127e83adba75e1cd696898e8d72cee37fe', '7262dfa6e656301a1c2594f26056bca44f7ad970', '991e7d1916fdb4a609dd9a6f4d3aaeebaacfb734']"
29,PullRequestEvent,2015-01-13 13:05:35+00:00,2792391,gruns/furl,817118,doismellburning,,,27269492,,Add test for unicode keys and values,open,False,46,"This implements the test from the comments of
https://github.com/gruns/furl/issues/32 and demonstrates a regression
(bug was reported in 0.3.mumble, fixed in 0.3.8, and is now broken in
0.4.1 and 0.4.2)",https://api.github.com/repos/gruns/furl/issues/46,,,2015-01-13T13:05:35Z,1,6,0,1,[],[],[],[],,,,,[],https://github.com/gruns/furl/pull/46.patch,https://api.github.com/repos/gruns/furl/pulls/46/commits,336,[]
44,PullRequestEvent,2017-05-01 13:02:47+00:00,55258005,jopohl/urh,18283204,andynoack,,,118373559,,Rfcat-Plugin now considers configured sending repetitions,closed,False,263,fix #260,https://api.github.com/repos/jopohl/urh/issues/263,2017-05-01T13:02:47Z,2017-05-01T13:02:47Z,2017-05-01T13:02:47Z,2,46,28,3,[],[],[],[],andynoack,18283204.0,User,False,[],https://github.com/jopohl/urh/pull/263.patch,https://api.github.com/repos/jopohl/urh/pulls/263/commits,336,"['5fb6330df769a6455195083ef679035fac6ceabc', 'e32a188bd1d4951a52eed1f82e4b69c8352f4809']"
72,PullRequestEvent,2018-03-02 05:58:45+00:00,4295983,loli/medpy,9603598,VincentXWD,,,172428340,,Update binary.py,open,False,70,"numpy boolean subtract, the `-` operator, is deprecated, change to use the `^` operator.",https://api.github.com/repos/loli/medpy/issues/70,,,2018-03-02T05:58:45Z,1,2,2,1,NONE,[],[],[],,,,,[],https://github.com/loli/medpy/pull/70.patch,https://api.github.com/repos/loli/medpy/pulls/70/commits,336,['1f733d80a2dad83e22d81354bbb7df21fbac6d2e']
98,PullRequestEvent,2017-11-15 23:49:19+00:00,93209191,cemsbr/yala,49481,cemsbr,,,152907631,,Fix for Python bpo29623,closed,False,19,,https://api.github.com/repos/cemsbr/yala/issues/19,2017-11-15T23:49:18Z,2017-11-15T23:49:18Z,2017-11-15T23:49:18Z,4,25,9,8,OWNER,[],[],[],cemsbr,49481.0,User,False,[],https://github.com/cemsbr/yala/pull/19.patch,https://api.github.com/repos/cemsbr/yala/pulls/19/commits,336,"['1d6ef833f0f0efd3d85612824b0e2c6f1b6c166a', 'e9162d497b2fc0df8a64052c48cdc6723d191055', '9b921cde2d02224ddfe2b9f3a13f1ca113766214', 'a0f077d16b56763a4a9298e329e9e3664abc7662']"
145,PullRequestEvent,2016-08-30 12:34:09+00:00,48198706,dschep/ntfy,667763,dschep,,,83213531,,"added notifico support, regarding #89",closed,False,90,"Hi,
I have added notifico backend support.

this should close #89 

PS: wow, it is extremely easy to add a new backend, no need to read code or to know about how ntfy internally works. :+1: 
",https://api.github.com/repos/dschep/ntfy/issues/90,2016-08-30T12:34:08Z,2016-08-30T12:34:09Z,2016-08-30T12:34:09Z,4,82,2,5,[],[],[],[],dschep,667763.0,User,False,[],https://github.com/dschep/ntfy/pull/90.patch,https://api.github.com/repos/dschep/ntfy/pulls/90/commits,336,"['25ba14fbc9f1c507a63f5789f2831446defb0954', '2d34f39a3bf8dda117dd41ce921e4a4c6922c60e', '133a3397de3465d1a4e4e10cba5e0ad5784c7548', '99b6d7a13fd86ba664f3187af87033e9debb0e88']"
230,PullRequestEvent,2017-10-03 13:05:04+00:00,95264151,gabfl/vault,8358050,gabfl,,,144416343,,"Remove  menu, incorporate it in  menu, prevent empty searches",open,False,20," - Remove the `(g)et` menu and incorporate its feature in the `(s)earch` menu
 - Shows an error message on empty searched
",https://api.github.com/repos/gabfl/vault/issues/20,,,2017-10-03T13:05:04Z,1,33,16,1,OWNER,[],[],[],,,,,[],https://github.com/gabfl/vault/pull/20.patch,https://api.github.com/repos/gabfl/vault/pulls/20/commits,336,['71a622dfdd6b4ab3f516e0f03450e6ffb62e00c0']
243,PullRequestEvent,2018-04-29 22:10:43+00:00,65468547,jd/tenacity,8812489,dbwpe,,,184857791,,Add optional retry_error_callback param,open,False,119,"Being able to call a custom function when all retries have failed is useful for a few applications.

* Do nothing (raise no exception without repeated try/except boilerplate)
* Return a default value
* Return the value of the last attempt (if `retry_if_result` for example)
* Really anything you can think to do with the last `Future` object

A couple of these uses were issues on the `retrying` module, which I made a PR to before realizing this is probably a better place for it.",https://api.github.com/repos/jd/tenacity/issues/119,,,2018-04-29T22:10:43Z,1,50,1,3,NONE,[],[],[],,,,,[],https://github.com/jd/tenacity/pull/119.patch,https://api.github.com/repos/jd/tenacity/pulls/119/commits,336,"['20cd9f322c3e021c09b72eaa0724718e5a7e7273', 'a99dd5ccf736a90f09600b7ac95ffaa6657ae7df']"
259,PullRequestEvent,2018-03-01 15:48:05+00:00,5450742,klen/pylama,664779,maxnordlund,,,172274577,,Respect tools own config without pylama: prefix,open,False,117,"This allows running each tool separately _and_ all using pylama.
Currently you need to duplicate the configs, which makes it much more
painful then it needs to be.

Fixes #69",https://api.github.com/repos/klen/pylama/issues/117,,,2018-03-01T15:48:04Z,1,3,2,1,NONE,[],[],[],,,,,[],https://github.com/klen/pylama/pull/117.patch,https://api.github.com/repos/klen/pylama/pulls/117/commits,336,['b98fdb04e2e03bf221c9f1bb6aa74829d6096dcc']
265,PullRequestEvent,2015-05-25 15:58:12+00:00,4946406,mher/flower,740085,raghuramos1987,,,36147131,,Adding optional params to worker doc,open,False,399,Small fix,https://api.github.com/repos/mher/flower/issues/399,,,2015-05-25T15:58:12Z,1,2,0,1,[],[],[],[],,,,,[],https://github.com/mher/flower/pull/399.patch,https://api.github.com/repos/mher/flower/pulls/399/commits,336,['8412481d0473c8517159e7ec2e0acc30d61c2755']
