,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
177,PullRequestReviewCommentEvent,2016-10-25 10:19:30+00:00,23516699,LEW21/pydbus,417478,xZise,,,created,5620797,3a113bccd31d7fb8cb841ec633a0a95e9e88d02b,False,"Well for that there is the `@signal` decorator. For example:

```python
# In Python 3
@signal
def PropertiesChanged(interface_name: 's', changed_properties: 'a{sv}', invalidated_properties: 'as'):
    pass
```

```python
# In Python 2
@signal
@typed_method((""s"", ""a{sv}"", ""as""), None)
def PropertiesChanged(interface_name, changed_properties, invalidated_properties):
    pass
```

Now in both cases the decorator will store the method inside the `signal` class itself. And if the introspector comes along and sees a `signal` class it can access that method object and then do the almost same stuff it'd do to a normal method. The only difference is that it won't allow a return type (as far as I understand it that isn't a thing in D-Bus) and that no argument has a direction defined (or if it were it should be `out` not `in`).

As a matter of fact I have actually already implemented it that way and just finished with cleaning it up. So if you wanted I could upload it soonish. (As I write this I noticed that I haven't verified that `@interface` behaves as expected)

The only ugly thing there is the superfluous `pass` block. But I think apart from that it is actually quite nice.",,29,{}
231,PullRequestReviewCommentEvent,2017-09-29 21:53:48+00:00,6662075,joke2k/faker,89607,fcurella,,,created,66280977,a5d025de9b354700f6c9d54958a2de68d2bf0550,False,"I would add a `drop_ascii = True` property on this class, check for its value in the method, and set the property to `False` for the providers in `/providers/internet/ar_*`",COLLABORATOR,609,{}
239,PullRequestReviewCommentEvent,2018-08-20 21:39:10+00:00,6662075,joke2k/faker,152584,crd,,,created,147832842,92c4cc6bf826cfbd6d14b1f885e4e32e6934ca21,False,Got it -- I thought you meant the OrderedDict and was scratching my head over how to refactor that in a way that made it cleaner as a namedtuple. ,CONTRIBUTOR,802,{}
264,PullRequestReviewCommentEvent,2017-11-14 21:16:21+00:00,73187175,note35/sinon,26097025,jonathan-benn,,,created,76597456,f4a19c6abafbbcfd87bb2c2faa1dfc092654dcae,False,"I think `SinonStubCondition` should be renamed to `_SinonStubCondition`, because it should never be instantiated directly by the end user. It's just an internal implementation detail. Please see the [Pull Request](https://github.com/note35/sinon/pull/34) I created for this.",NONE,27,{}
373,PullRequestReviewCommentEvent,2017-03-01 10:52:11+00:00,10144140,Diaoul/enzyme,319220,Diaoul,,,created,24449322,49ded485a0a319bbc3d5c7dbbb5767351fe00425,False,"Never use a list as default argument, you can read more on that extensively on the internet",,25,{}
444,PullRequestReviewCommentEvent,2016-10-06 06:43:11+00:00,27806545,mewwts/addict,1848670,mewwts,,,created,3053140,bfb82d79c52dc0bb74ea491f13855ed324b8408b,False,Would this be better as `if not self.keys():`?,,69,{}
459,PullRequestReviewCommentEvent,2018-03-09 01:29:36+00:00,48846863,pavoni/pyvera,19241798,toggledbits,,,created,102520977,7bb9375cbb6fd6090828d3fb8163d00e8654605b,False,"Yeah, no problem. HA is very responsive. Moreso than Vera's native UI, so there's obviously goodness in your choices there.",NONE,87,{}
564,PullRequestReviewCommentEvent,2017-11-13 18:00:42+00:00,16331291,davisking/dlib,2297572,reunanen,,,created,76194011,69214dbed2cc4bfb7b4752acb3bd450e0f05998e,False,"Actually, maybe it's no longer needed here, when [it's in dnn.h](https://github.com/davisking/dlib/commit/2ee26aa5bd3398dbd714f1666ba570dfbb80a0b7). So just removed it from here.",CONTRIBUTOR,943,{}
576,PullRequestReviewCommentEvent,2018-04-26 17:58:51+00:00,16331291,davisking/dlib,6682061,pjuzeliunas,,,created,115686143,881b29ae46d90a3bf1773ef095375455857c6e6d,False,"Yes, you are right. Fixed.",NONE,1277,{}
646,PullRequestReviewCommentEvent,2015-11-21 11:37:55+00:00,45875786,nschloe/meshio,181628,nschloe,,,created,,3871a212d29bb5bac5d9c4e91a79ce63f2734a07,False,typo: `hexahedron`,,19,{}
791,PullRequestReviewCommentEvent,2016-05-28 15:44:24+00:00,1600411,jsocol/pystatsd,180459,jsocol,,,created,,ba96bdc0e03fb662f772e2815ae1b517a36608ba,False,"and similarly for other ""by socket type"" configs",,76,{}
928,PullRequestReviewCommentEvent,2018-05-20 18:08:22+00:00,83177341,ambv/flake8-mypy,55281,ambv,,,created,121650840,5b81741d5a559e5c87c3eb1a638e6f2ceb37b2ca,False,`line.encode()` here might fail exactly like the `f.write()` line above.,OWNER,12,{}
