,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
18,PullRequestReviewCommentEvent,2016-10-24 22:22:03+00:00,54391698,jd/pifpaf,6107989,tsecheran,,,created,5551661,78c12b07591b3e914846a508d35e6af88883b121,False,Ok changed that... ,,28,{}
91,PullRequestReviewCommentEvent,2017-11-14 22:26:09+00:00,4295983,loli/medpy,51059,cancan101,,,created,76617484,995196ca0ac42da5f9de61a80600fdf5dae86d9a,False,fix this.,COLLABORATOR,60,{}
234,PullRequestReviewCommentEvent,2018-01-24 14:40:35+00:00,5542710,gmr/queries,49469,gmr,,,created,91197217,f5998679f7db492ebcfe781c1d01ef8c3ce5e6af,False,"put this in else, keep a single statement between try and except when possible.",OWNER,28,{}
238,PullRequestReviewCommentEvent,2016-02-24 20:54:50+00:00,1258258,gotcha/ipdb,346079,kynan,,,created,,40e4c509d13561c3aed44f4b3d9de803acaf7a8d,False,Why not use `# noqa` to [ignore the violation](http://flake8.readthedocs.org)?,,84,{}
257,PullRequestReviewCommentEvent,2018-03-02 17:27:07+00:00,96523010,komuw/sewer,19940114,codacy-bot,,,created,100850699,52e91af2991af79186ea10c61636a1bdfe96d567,False,![Codacy](https://app.codacy.com/assets/images/favicon.png) Issue found: [Method could be a function](https://app.codacy.com/app/komuW/sewer/pullRequest?prid=1379897),NONE,73,{}
291,PullRequestReviewCommentEvent,2016-09-02 19:26:05+00:00,1347652,scoder/lupa,491659,scoder,,,created,,d7ef0151416245bea6d37aee2fa15b0b67a1527b,False,memory error. not entirely easy to test for. :),,78,{}
675,PullRequestReviewCommentEvent,2016-10-05 04:22:51+00:00,33614304,nvbn/thefuck,2112697,scorphus,,,created,2838745,d2e0a19aae9483906c397d21bdadbc8f3f1d6d8f,False,Isn't `endswith()` a slightly better option than `in`?,,561,{}
744,PullRequestReviewCommentEvent,2016-02-02 22:49:29+00:00,14900247,skoczen/will,286341,shadow7412,,,created,,04ea63c2ceb8990a351e5a460366b17fe1c3d1ea,False,"That means that this line will die with an AttributeError if the setting is not defined at all.

    class example(objects):
        real_attr = True

    getattr(example, real_attr)  # Returns True, as you'd expect
    getattr(example, fake_attr, False)  # Returns False
    getattr(example, fake_attr)  # Dies with AttributeError

However you have brought my attention to the second half of that line that will die in this exact way - so I'll fix that up.",,211,{}
909,PullRequestReviewCommentEvent,2017-08-04 16:16:27+00:00,15376784,mar10/wsgidav,41663,mar10,,,created,54411635,c1661e04f81ec36f76410b71b9f67aee12a9bd94,False,"I think it would be easier to simply change that line to 

    if ""dump_storage"" in environ.get(""QUERY_STRING"", """"):

instead?",,79,{}
952,PullRequestReviewCommentEvent,2017-04-01 18:09:37+00:00,36556137,pmaupin/pdfrw,327925,takluyver,,,created,30387689,0b29f3e602429e53c7e14aa9566e6e6cfa526e95,False,"Ah, apologies, I understand now. So this isn't checking for the BOM in the unicode string, it's checking whether, if we used PdfDocEncoding to convert the string to bytes, the first two bytes would be the BOM. That makes sense, though I'm not quite sure what to call it. `accidental_bom_pdfdocenc`?",,81,{}
1165,PullRequestReviewCommentEvent,2017-09-10 11:37:29+00:00,16331291,davisking/dlib,6259399,davisking,,,created,61682339,90da2bbc0b2f42a4b0420c6cefd34437e209b165,False,"Actually, make this a strongly typed enum.  You will also need to update the serialization code to include this field.  That's missing from this PR at the moment.",OWNER,809,{}
1252,PullRequestReviewCommentEvent,2018-03-19 19:47:58+00:00,94022519,gregoil/rotest,29352269,gregoil,,,created,105112402,9ff07889c9677a436aed805d02cad6ffd29a8a93,False,k,OWNER,39,{}
