,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
49,ReleaseEvent,2015-12-17 20:26:18+00:00,769951,mhe/pynrrd,45097,mhe,,,published,v0.2.0,,
171,ReleaseEvent,2017-05-31 02:09:15+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,published,v0.3.12,Bump chardet requirement,"# CHANGE LOG

- #215 
- #217"
427,ReleaseEvent,2015-06-17 20:32:48+00:00,37556070,gplepage/gvar,1808545,gplepage,,,published,7.0.3,gvar version 7.0.3,"Tiny, inconsequential bug in ranseed."
637,ReleaseEvent,2017-02-04 19:11:36+00:00,52478762,etingof/pysnmp,17447359,etingof,,,published,v4.3.3,PySNMP 4.3.3,"Release highlights:

  * Switched from now unmaintained PyCrypto to [PyCryptodome](https://github.com/Legrandin/pycryptodome).
  * Non-standard (but apparently used by many vendors) Reeder AES192/256
     USM key localization algorithm implemented.
  * Fix broken 3DES key localization and encryption procedures.
  * TextualConvention macro improved to parse DISPLAY-HINT-formatted user input.
  * Switched to new-style Python classes.


"
1308,ReleaseEvent,2018-02-08 07:01:51+00:00,120079872,holgern/py-scrypt,2202263,holgern,,,published,untagged-51028849964592f9a964,untagged-51028849964592f9a964,wheel from appveyor
2209,ReleaseEvent,2016-11-15 21:53:15+00:00,21476229,deanmalmgren/textract,255672,deanmalmgren,,,published,v1.5.0,v1.5.0,"python 3 compatability, improved docx extraction, improved image extraction, and more."
2219,ReleaseEvent,2017-09-28 06:55:55+00:00,57872901,facelessuser/backrefs,1055125,facelessuser,,,published,2.1.0b1,2.1.0b1,"Beta of 2.1.0

- Includes PY 3.7 support
- Add `\U`, `\u`, and `\x` support in raw string replace patterns for Re, and format replace patterns for Regex.
- Better octal `\123` handling.
- Fixed issues related to casing and other references.
- Reworked internals."
2487,ReleaseEvent,2016-03-20 13:51:19+00:00,52094644,thombashi/DataProperty,15517661,thombashi,,,published,v0.2.2,,"- Refactoring
- Drop python 2.5 support
"
2648,ReleaseEvent,2016-05-16 11:37:05+00:00,15333794,tcalmant/python-javaobj,1540582,tcalmant,,,published,0.2.0,javobj-py3 0.2.0,"- Better support of references, thanks to @iciclespider:
  - **Compatibility Warning**: this version replaces *object transformers* by *object creators*.
  - They are called before storing the reference to an object and before it is deserialized.
  - This avoids a lot of problems in the handling of reference
- Some more tests have been enabled, as they now pass successfully"
3032,ReleaseEvent,2018-05-27 18:56:14+00:00,57036078,milesgranger/gap_statistic,13764397,milesgranger,,,published,v1.5.0a2,Rust backend - Alpha,Initial release including a Rust backend implementation of the gap statistic & kmeans. 
3189,ReleaseEvent,2016-10-31 08:25:07+00:00,21979760,r4fek/django-cassandra-engine,1292373,r4fek,,,published,1.0.1,,* Fix #82: Support cassandra-driver==3.7.1
4295,ReleaseEvent,2016-10-13 20:22:18+00:00,9515411,RealGeeks/django-modelclone,71244,davidkrisch,617838,RealGeeks,published,v0.6.0,Django 1.10 Compatibility,"The tests and sample application are working with Django 1.8, 1.9, and 1.10.  

* Drop unsupported versions of Django.  (Django <1.8)
* Drop support for Python 2.6
* Add support for Django 1.10

"
4303,ReleaseEvent,2016-11-12 10:35:06+00:00,12442243,nephila/djangocms-installer,714711,yakky,630341,nephila,published,0.9.2,0.9.2,"* Fixed search 'django-admin.py'
* Improved error reporting during package installation
"
4478,ReleaseEvent,2017-06-03 11:42:27+00:00,81013996,cs50/cli50,20504399,bot50,788676,cs50,published,v1.2.1,v1.2.1,
4851,ReleaseEvent,2017-09-19 22:08:45+00:00,73104945,google/mobly,2242277,xpconanfan,1342004,google,published,1.6.1,Mobly Release 1.6.1: New Output,"New
* New output file scheme, with better clarity and streamable summary file.
* Improved result reporting: more consistent, more debug info, no hiding errors.
* adb commands now support timeout param. E.g. adb.wait_for_device(timeout=10)

Breaking Changes
* Signature change of procedure functions like on_fail.
  * Old: on_fail(test_name, begin_time)
  * New: on_fail(record)

Deprecated
* Old generated test code path
* Support for old snippet protocol (v0)

[CHANGELOG](https://github.com/google/mobly/blob/master/CHANGELOG.md#161-new-output)"
5458,ReleaseEvent,2017-04-26 15:54:23+00:00,80204035,trainline/envmgr-cli,1502359,duncanhall,2421167,trainline,published,1.7.2,1.7.2, - Refactored to use https://github.com/trainline/envmgr-lib
5493,ReleaseEvent,2018-06-27 15:42:44+00:00,58705171,opencobra/memote,135653,Midnighter,2708410,opencobra,published,0.8.1,,Please see https://github.com/opencobra/memote/blob/0.8.1/HISTORY.rst for the full release notes.
5530,ReleaseEvent,2017-08-03 07:33:37+00:00,70260962,Tubular/sparkly,1926182,drudim,2808498,Tubular,published,v2.2.0,,"* Add instant iterative development mode. `sparkly-testing --help` for more details.
* Use in-memory db for Hive Metastore in `SparklyTest` (faster tests).
* `spark.sql.shuffle.partitions = 4` for `SparklyTest` (faster tests).
* `spark.sql.warehouse.dir = <random tmp dir>` for `SparklyTest` (no side effects)"
6082,ReleaseEvent,2017-03-18 11:01:33+00:00,36525435,nioinnovation/python-xbee,13055416,jamesleesaunders,4392245,nioinnovation,published,v1.7.1,v1.7.1,"* Bug fix: Now supports receiving I/O data with 64-bit addressing.
* Previously, an exception was raised when a packet with ID 0x82 arrived, which contains I/O samples with a 64-bit source address. This has been fixed."
