,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
8,PullRequestEvent,2018-07-06 02:15:12+00:00,138318038,komuw/naz,5163857,komuw,,,199618120,MDExOlB1bGxSZXF1ZXN0MTk5NjE4MTIw,add throttle delay,closed,False,20,"Thank you for contributing to naz.                    
Every contribution to naz is important to us.                       
You may not know it, but you have just contributed to making the world a more safer and secure place.                         

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to naz, and naz agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that naz shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)
- add throttle delay

## Why(Why did you change it?)
- needed??
",https://api.github.com/repos/komuw/naz/issues/20,2018-07-06T02:15:11Z,2018-07-06T02:15:11Z,2018-07-06T02:15:11Z,9,152,36,12,OWNER,[],[],[],komuw,5163857.0,User,False,[],https://github.com/komuw/naz/pull/20.patch,https://api.github.com/repos/komuw/naz/pulls/20/commits,239,"['6128f8eb8383dae23ee8d467ecfc9a561f254fd3', '35d873a03b16a2e3ba865fe4b2acb02a5a2b64cc', '24e600bd87e0b76a69cc0a641079224e074b4c76', 'bf07ed2637a7ecf24254f83452cfe12a7e7210fd', '61d4f358b67d9cea80431b5472299d0169363d93', '5cab06bcdaa16d1e0e774d47642af9abc77dd29d', '327b0789302a0d8aed579a37fa3ab95f1216872c', '54ea14ddd7f551743f505e5385a3ba0485533c3b', '0d1fec4f2c7cd7cb60ca55fe9cc577155f94e1b8']"
10,PullRequestEvent,2017-03-30 02:28:54+00:00,8387179,uiri/toml,364765,uiri,,,108642788,,Improve docs and public API,closed,False,79,"Hello, I've added comment to all *public* methods. Feel free to add your edits.

Couple more things I would like to do
- [x] ~Rename parameters of public functions to be more descriptive~
- [x] ~Make `dump` accept a filename (like `load`)~
- [x] Add the docs I just added to readme
- [x] Travis build status? ",https://api.github.com/repos/uiri/toml/issues/79,2017-03-30T02:28:54Z,2017-03-30T02:28:54Z,2017-03-30T02:28:54Z,6,134,11,6,[],[],[],[],uiri,364765.0,User,False,[],https://github.com/uiri/toml/pull/79.patch,https://api.github.com/repos/uiri/toml/pulls/79/commits,239,"['bd3f842af2de41ea70ccbcce5652bb217e864690', 'ff9e16c6a7d9e5fb2fa64d6a3f8228d54c19e18a', 'b5875bf73330359ed1cddc0dda0375ae1983eff5', '3ca649b38753d1922c9d512dc020ae541f01ba0a', '62df72c1df3d0c5e5b94bfa98735f1cc86305082', 'fc0f755254f2f99897d73e12b179181091746cb4']"
13,PullRequestEvent,2018-06-08 23:06:00+00:00,19199344,2ps/djenga,299146,abraxas,,,192900268,MDExOlB1bGxSZXF1ZXN0MTkyOTAwMjY4,[issue-8]  Removed dependency on pycrpto and moved to pycryptodome,closed,False,9,"## Problem?

The pycrypto project is no longer maintained and has all sorts
of isses on windows.

## Solution!

Switchover to pycryptodome.

-----

## Problem?

Blowfish has been deprecrated

## Solution!

Upgrade to AES!

-----

## Problem?

user-facing tasks often need more granular detail to
be provided to the user as the task progresses, something
that standard tasks seem to be somewhat incapable of
providing.

## Solution!

Add detailed backends, tasks, and results that provide
primitves that can be aggregated to provide the user
step-by-step details with respect to what the task
is doing.",https://api.github.com/repos/2ps/djenga/issues/9,,2018-06-08T23:06:00Z,2018-06-08T23:06:00Z,1,915,38,28,OWNER,[],"[{'login': 'abraxas', 'id': 299146, 'node_id': 'MDQ6VXNlcjI5OTE0Ng==', 'avatar_url': 'https://avatars0.githubusercontent.com/u/299146?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/abraxas', 'html_url': 'https://github.com/abraxas', 'followers_url': 'https://api.github.com/users/abraxas/followers', 'following_url': 'https://api.github.com/users/abraxas/following{/other_user}', 'gists_url': 'https://api.github.com/users/abraxas/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/abraxas/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/abraxas/subscriptions', 'organizations_url': 'https://api.github.com/users/abraxas/orgs', 'repos_url': 'https://api.github.com/users/abraxas/repos', 'events_url': 'https://api.github.com/users/abraxas/events{/privacy}', 'received_events_url': 'https://api.github.com/users/abraxas/received_events', 'type': 'User', 'site_admin': False}]",[],,,,,[],https://github.com/2ps/djenga/pull/9.patch,https://api.github.com/repos/2ps/djenga/pulls/9/commits,239,['0ae702ada8b88066bbcedd12ece2caf0bf48c263']
35,PullRequestEvent,2018-07-30 08:50:29+00:00,55258005,jopohl/urh,18219846,jopohl,,,204734753,MDExOlB1bGxSZXF1ZXN0MjA0NzM0NzUz,rename signalFunctions -> signal_functions,open,False,518,,https://api.github.com/repos/jopohl/urh/issues/518,,,2018-07-30T08:50:29Z,1,35,42,13,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/518.patch,https://api.github.com/repos/jopohl/urh/pulls/518/commits,239,['f130b6db3b15b1367d484337787e4c0e1738f959']
51,PullRequestEvent,2016-09-03 11:19:15+00:00,31074875,wadda/gps3,358404,lipi,,,83893123,,Fixed daemon issue on Python pre-3.3,open,False,13,,https://api.github.com/repos/wadda/gps3/issues/13,,,2016-09-03T11:19:15Z,1,7,3,1,[],[],[],[],,,,,[],https://github.com/wadda/gps3/pull/13.patch,https://api.github.com/repos/wadda/gps3/pulls/13/commits,239,['0c19ce75e60680b73152ba1f4f88a4f343daa1eb']
82,PullRequestEvent,2018-06-06 21:07:08+00:00,10031150,emre/kaptan,16239342,pyup-bot,,,193140858,MDExOlB1bGxSZXF1ZXN0MTkzMTQwODU4,Update sphinx-rtd-theme to 0.4.0,open,False,86,"
This PR updates [sphinx-rtd-theme](https://pypi.org/project/sphinx-rtd-theme) from **0.3.1** to **0.4.0**.



*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/sphinx-rtd-theme
  - Repo: https://github.com/rtfd/sphinx_rtd_theme/
</details>

",https://api.github.com/repos/emre/kaptan/issues/86,,,2018-06-06T21:07:08Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/emre/kaptan/pull/86.patch,https://api.github.com/repos/emre/kaptan/pulls/86/commits,239,['944dda3725f2b7dbd673ed128220ff7e515220b0']
83,PullRequestEvent,2018-03-31 13:21:41+00:00,10031150,emre/kaptan,26336,tony,,,176967257,,Update pytest to 3.5.0,closed,False,77,"
This PR updates [pytest](https://pypi.python.org/pypi/pytest) from **3.4.2** to **3.5.0**.



*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.python.org/pypi/pytest
  - Changelog: https://pyup.io/changelogs/pytest/
  - Repo: https://github.com/pytest-dev/pytest/issues
  - Homepage: http://pytest.org
</details>

",https://api.github.com/repos/emre/kaptan/issues/77,2018-03-31T13:21:41Z,2018-03-31T13:21:41Z,2018-03-31T13:21:41Z,1,1,1,1,CONTRIBUTOR,[],[],[],tony,26336.0,User,False,[],https://github.com/emre/kaptan/pull/77.patch,https://api.github.com/repos/emre/kaptan/pulls/77/commits,239,['6f55c2efbe9ec424c34c237d545a416c4762d4ef']
114,PullRequestEvent,2018-01-09 10:27:10+00:00,3327542,g2p/rfc6266,6695650,thegrymek,,,161834211,,Added Python 3.4 - 3.6 compatibility. Updated tox and readme.,open,False,13,"Hi,
In my project I use python from 3.4 to 3.6.
I added and tested in tox new python versions. After tests in my project there is nothing to add here expect new versions in tox.
I have updated readme too.

best regards",https://api.github.com/repos/g2p/rfc6266/issues/13,,,2018-01-09T10:27:10Z,1,2,2,2,NONE,[],[],[],,,,,[],https://github.com/g2p/rfc6266/pull/13.patch,https://api.github.com/repos/g2p/rfc6266/pulls/13/commits,239,"['acb53df7285f567801c0c19762edc1739f16749a', 'b19dd2d1dd15f977acd4d54451eb755c85262a75', 'df7cbd8e965bcd6dc2ea644d90d41100fd2f02bc', '420a5eca9633123cce7507fccb18805acb0eb7dd', '15fa127bfa081fb37250cef4a44078b05a1154bd']"
147,PullRequestEvent,2017-10-14 15:34:33+00:00,8990451,myint/unify,1235108,myint,,,146605885,,Add support for python >= 3.6 fstrings,open,False,4,"Added support for unifying Python 3.6 fstrings (eg. `f""foo{bar}"").

Actually, because of the way fstrings are classified by `tokenize`, they are handled correctly if `unify` in version 0.3 is ran in Python <= 3.5. In these Python versions `f""foo{bar}""` is being split into two tokens: 
```python
[{'token_string': 'f', 'token_type': 1},
 {'token_string': '""foo{bar}""', 'token_type': 3}]
 ```

 However, ran in Python 3.6 `tokenize` handles it differently:
 ```python
[{'token_string': 'f""foo{bar}""', 'token_type': 3}]
 ```

Example of unify v0.3 runs:
```python
# dummy.py
string_ = ""asdf""
fstring = f""{string_}""
```
```
(python_3.5) $ unify --check-only dummy.py
--- before/dummy.py
+++ after/dummy.py
@@ -1,2 +1,2 @@
-string_ = ""foo""
-fstring = f""{string_}""
+string_ = 'foo'
+fstring = f'{string_}'
```
```
(python_3.6) $ unify --check-only dummy.py
--- before/dummy.py
+++ after/dummy.py
@@ -1,2 +1,2 @@
-string_ = ""foo""
+string_ = 'foo'
 fstring = f""{string_}""
```

The proposed change keeps behavior consistent between Python versions.",https://api.github.com/repos/myint/unify/issues/4,,,2017-10-14T15:34:33Z,1,48,2,2,NONE,[],[],[],,,,,[],https://github.com/myint/unify/pull/4.patch,https://api.github.com/repos/myint/unify/pulls/4/commits,239,['48bd0083d5ba79100daebbbf931bc9f7c5e22b22']
210,PullRequestEvent,2016-02-05 17:04:12+00:00,34402403,bndr/pipreqs,1145456,bndr,,,58451900,,Ignore option uses comma-separated directories,closed,False,39,"Docopt was parsing the ignore options incorrectly, and a new argument interface is adopted to pass ignore directories as a comma-separated list. It seems there should be a better way to do this with docopt, but perhaps not (see: 
http://stackoverflow.com/questions/29313995/including-more-than-one-list-of-arguments-with-docopt )

Tests are left unwritten.",https://api.github.com/repos/bndr/pipreqs/issues/39,,2016-02-05T17:04:12Z,2016-02-05T17:04:12Z,6,10,3,1,[],[],[],[],,,,,[],https://github.com/bndr/pipreqs/pull/39.patch,https://api.github.com/repos/bndr/pipreqs/pulls/39/commits,239,"['bb1eb59a7b01c6658e9675e86312c9daf54bdcd1', 'fd08b3e5b3fea196ae5460a0c2892b9ade56efb0', 'd75a65a4649f29d06aae9e828d4c222d7c0fd4c2', '3c44ea2e6ee3c2673c39e5f8d8811de959f2e89d', 'a618f1c251435fa55c4904930d23d3f5fc14962b', '149fa04880d30efea65ad63f57a5572835759046']"
