,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
10,PullRequestEvent,2011-08-01 15:01:30+00:00,1673145,FSX/misaka,42793,tanoku,,,249101,,Buffer management,[],[],5,[],[],[],[],[],1,20,24,[],[],[],[],[],,,,,[],,[],216,[]
27,PullRequestEvent,2017-03-02 17:34:29+00:00,55258005,jopohl/urh,18219846,jopohl,,,108801905,,make deps explicit configurable,closed,False,178,,https://api.github.com/repos/jopohl/urh/issues/178,2017-03-02T17:34:29Z,2017-03-02T17:34:29Z,2017-03-02T17:34:29Z,2,61,49,1,[],[],[],[],jopohl,18219846.0,User,False,[],https://github.com/jopohl/urh/pull/178.patch,https://api.github.com/repos/jopohl/urh/pulls/178/commits,216,[]
34,PullRequestEvent,2017-07-13 11:52:29+00:00,55258005,jopohl/urh,18219846,jopohl,,,130351636,,Fix some issues with writable mode,open,False,310,- do not update label ranges in analysis writeable mode,https://api.github.com/repos/jopohl/urh/issues/310,,,2017-07-13T11:52:29Z,1,13,6,4,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/310.patch,https://api.github.com/repos/jopohl/urh/pulls/310/commits,216,"['9b30681128b6012a40a529c7daa1f7c7dfbfd402', '274b9ef93bd0cf60a963e6b10e341db638d7bb68', 'a1e4dcc6aac99fe32b3afe3c1498bbacfecbec9d', '13ec7610aad7fb4d199c92bf379c7b8d00756a4c', 'e30b57cc85fc2313c6c13480de538fe18f665812', '78ae8f40d9cc55351823302d0bf5717920b444c2', '75b4dc89563f9b8f7cec95df9831eacd4b928854', '458b1ae2f6ed1bb3812cb9ebc4b82c2f2463dc7e']"
121,PullRequestEvent,2018-07-23 14:53:00+00:00,65468547,jd/tenacity,37929162,mergify[bot],,,202948446,MDExOlB1bGxSZXF1ZXN0MjAyOTQ4NDQ2,Fix wait_chain to be runnable multiple times,closed,False,130,This PR fixes a bug in wait_chain that made it change the behaviour of subsequent retries with every attempt.,https://api.github.com/repos/jd/tenacity/issues/130,2018-07-23T14:53:00Z,2018-07-23T14:53:00Z,2018-07-23T14:53:00Z,2,42,10,2,CONTRIBUTOR,[],[],[],mergify[bot],37929162.0,Bot,False,[],https://github.com/jd/tenacity/pull/130.patch,https://api.github.com/repos/jd/tenacity/pulls/130/commits,216,"['219d980aeebff056de485b7c1dfde3579adc0a30', '00fc4d744da86e4666207fd9cf67ccbf867e6c90']"
122,PullRequestEvent,2018-07-23 14:42:52+00:00,65468547,jd/tenacity,37929162,mergify[bot],,,202945695,MDExOlB1bGxSZXF1ZXN0MjAyOTQ1Njk1,Fix six.wraps having a problem with __name__ attr on Py2,closed,False,129,"The fix is rather trivial. Without it the new test fails with the following error:
```
    def update_wrapper(wrapper,
                       wrapped,
                       assigned = WRAPPER_ASSIGNMENTS,
                       updated = WRAPPER_UPDATES):
        """"""Update a wrapper function to look like the wrapped function
    
           wrapper is the function to be updated
           wrapped is the original function
           assigned is a tuple naming the attributes assigned directly
           from the wrapped function to the wrapper function (defaults to
           functools.WRAPPER_ASSIGNMENTS)
           updated is a tuple naming the attributes of the wrapper that
           are updated with the corresponding attribute from the wrapped
           function (defaults to functools.WRAPPER_UPDATES)
        """"""
        for attr in assigned:
>           setattr(wrapper, attr, getattr(wrapped, attr))
E           AttributeError: 'Hello' object has no attribute '__name__'
```
This was fixed in Py3 (https://bugs.python.org/issue3445), but was never backported to Py2 or six.
",https://api.github.com/repos/jd/tenacity/issues/129,2018-07-23T14:42:51Z,2018-07-23T14:42:51Z,2018-07-23T14:42:51Z,1,35,1,3,CONTRIBUTOR,[],[],[],mergify[bot],37929162.0,Bot,False,[],https://github.com/jd/tenacity/pull/129.patch,https://api.github.com/repos/jd/tenacity/pulls/129/commits,216,['ad33fff0858750a845c9eed974361df951e3cb31']
132,PullRequestEvent,2015-07-05 05:51:21+00:00,4946406,mher/flower,1854423,keeper575,,,39216487,,Update AUTHORS,open,False,423,This is with reference to pull request #422,https://api.github.com/repos/mher/flower/issues/423,,,2015-07-05T05:51:21Z,1,1,0,1,[],[],[],[],,,,,[],https://github.com/mher/flower/pull/423.patch,https://api.github.com/repos/mher/flower/pulls/423/commits,216,['8846e16d6fdddcc03927b01352c007690a211dac']
188,PullRequestEvent,2018-06-29 04:54:50+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,198214576,MDExOlB1bGxSZXF1ZXN0MTk4MjE0NTc2,Fix README,closed,False,281,,https://api.github.com/repos/Kuniwak/vint/issues/281,2018-06-29T04:54:50Z,2018-06-29T04:54:50Z,2018-06-29T04:54:50Z,1,1,0,1,OWNER,[],[],[],Kuniwak,1124024.0,User,False,[],https://github.com/Kuniwak/vint/pull/281.patch,https://api.github.com/repos/Kuniwak/vint/pulls/281/commits,216,['7d424baf62f71dfff588e2324ef551b6d1b76377']
248,PullRequestEvent,2017-04-16 04:38:08+00:00,5021892,hgrecco/pint,26634292,bors[bot],,,116048346,,Released 0.8 ,closed,False,503,,https://api.github.com/repos/hgrecco/pint/issues/503,2017-04-16T04:38:08Z,2017-04-16T04:38:08Z,2017-04-16T04:38:08Z,2,8,2,2,[],[],[],[],bors[bot],26634292.0,Bot,False,[],https://github.com/hgrecco/pint/pull/503.patch,https://api.github.com/repos/hgrecco/pint/pulls/503/commits,216,"['167d6426228942b6c6151c1705c5352ed3a26804', '988d6e71a51b36333ef36fad7dfb8455abd6b4d6']"
273,PullRequestEvent,2016-05-01 06:56:56+00:00,4576441,kbandla/dpkt,1717834,obormot,,,68489119,,Ethernet and LLC improvements,open,False,267,"Multiple fixes and enhancements to Ethernet and LLC decoders. Summary of changes:
+ VLAN tags are organized into 2 new classes: VLANtag8021Q and VLANtagISL, contained in a new list field ""Ethernet.vlan_tags"";
+ MPLS labels are similarly a new class MPLSlabel, contained in a new list field ""Ethernet.mpls_labels"";
+ support IEEE 802.1Q double tagging (aka QinQ);
+ Ethernet/IEEE 802.3 Ethernet can be constructed with MPLS labels and/or VLAN tags;
+ fixed construction of LLC with SAP/SNAP headers and data encapsulation;
+ fixed parsing of Cisco ISL VLAN tag (was off by 1 bit);
+ correctly compute len() of Ethernet with tags/labels and LLC;
+ compute 802.3 Ethernet Frame Check Sequence (FCS), recognize trailer bytes;
+ added a bunch of unit tests.

Changes are backward compatible, except the following:
+ LLC is now a layer. This matches Wireshark representation, and I believe it was meant to be this way originally in dpkt, but eventually llc.py unpacking code was moved into ethernet.py. I guess it was moved to deal with circular referencing between the two modules. I found a solution that avoids these issues.
+ As a result of the above change, LLC.data that is now properly decoded to the next layer (previously one had to explicitly cast it, e.g. ip.IP(llc.data)).

Fixes #59, #83, #89, #140, #148
",https://api.github.com/repos/kbandla/dpkt/issues/267,,,2016-05-01T06:56:55Z,15,554,87,3,[],[],[],[],,,,,[],https://github.com/kbandla/dpkt/pull/267.patch,https://api.github.com/repos/kbandla/dpkt/pulls/267/commits,216,"['5e428085eecb43dc0ce5ee1031386c5f22619fa7', 'ba53c62b3c18b8c330a126f54cac949a9f77e9ee', 'b0c424956dc6f3631c6e756326a38834f85eef67', 'e6b0f080386e0d7dd3dc33aa6e4508b55a7a2f64', '23f56dc6b4995221b45991f2834005310e42eaf6', '3f3aadbc06627b7dcc56d9484340d8d6b4386b20', '01ca9cd6e4e080a3c3288b41b3ebd27c6af8ee05', '56effb8a79f95e7a9729c89d203cc627ce5ce91a', '5a1c42068e92ecdb65768c2fd4c913adfb6ddf48', '24e4082e7b8d440c5ce3bbad09b0657031f07913', '9f944ef31a7a2ed2814eae8b8f40da1178bd7ce3', '9aff925a80b5698c2bc98abe47d37465238e37c4', '80ec6ded3e9dbafde752bc37ba29881cf33fce20', '06d9a430a3c3b7875bfb13009472ba9a1de6831d', '5f2782e526c4c9adc29e06683eb669ef36730026']"
286,PullRequestEvent,2015-05-06 09:33:05+00:00,33614304,nvbn/thefuck,3751788,mcarton,,,34801091,,Add a git_add rule,open,False,166,,https://api.github.com/repos/nvbn/thefuck/issues/166,,,2015-05-06T09:33:04Z,1,16,0,2,[],[],[],[],,,,,[],https://github.com/nvbn/thefuck/pull/166.patch,https://api.github.com/repos/nvbn/thefuck/pulls/166/commits,216,['9380eb1f56fda20547c88afd7a5b82f82fa120d9']
