,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
387,ReleaseEvent,2018-03-28 16:08:11+00:00,36242853,bjodah/chempy,485936,bjodah,,,published,v0.6.6,chempy-0.6.6,A package useful for chemistry written in Python
516,ReleaseEvent,2017-04-01 09:56:33+00:00,81815654,Noctem/pycrypt,1787524,Noctem,,,published,v0.3.1,0.3.1,"* use `_malloca` instead of a variable length array on Windows
* add `-std=c99` to compiler flags on Unix-like systems"
519,ReleaseEvent,2017-10-30 19:05:53+00:00,27312836,atdt/monotonic,376462,atdt,,,published,1.4,1.4,
819,ReleaseEvent,2017-12-30 08:50:33+00:00,8819472,mar10/pyftpsync,41663,mar10,,,published,v2.0.0-dev4,,
1242,ReleaseEvent,2016-07-16 04:35:08+00:00,37439982,jeffrimko/Qprompt,1689242,jeffrimko,,,published,qprompt-0.7.0,qprompt-0.7.0,Release of Qprompt for version `0.7.0`.
1556,ReleaseEvent,2018-08-23 05:56:51+00:00,105757332,sepandhaghighi/art,7515099,sepandhaghighi,,,published,v1.9,Version 1.9,"- 20 new fonts added
	1- cybersmall
	2- gothic
	3- rev
	4- smtengwar
	5- term
	6- 1row
	7- 3d_diagonal
	8- 4max
	9- amc3line
	10- amcrazor
	11- amcaaa01
	12- amcneko
	13- amcrrazo2
	14- amcslash
	15- amcthin
	16- amctubes
	17- amcun1
	18- arrows
	19- bear
	20- benjamin"
2500,ReleaseEvent,2018-08-18 01:25:44+00:00,892815,achillean/shodan-python,373864,achillean,,,published,1.9.1,Release 1.9.1,"* The CHANGELOG is now part of the packages.
* Improved unicode handling in Python2 (#78)
* Add `tsv` output format for **shodan host** (#65)
* Show user-friendly error messages when running **shodan radar** without permission or in a window that's too small (#74)
* Improved exception handling to improve debugging **shodan init** (#77)"
3138,ReleaseEvent,2016-08-05 09:28:07+00:00,21979760,r4fek/django-cassandra-engine,1292373,r4fek,,,published,0.11.0,,"* Fix #69: Replace NoArgsCommand with BaseCommand to accommodate 1.10 upgrade (by @BenBrostoff)
* Update `cassandra-driver` to 3.6.0"
3230,ReleaseEvent,2016-12-14 23:12:24+00:00,32634781,Niklas9/django-unixdatetimefield,1524947,Niklas9,,,published,0.1.5,v0.1.5,"fixed support for Django 1.10.x, and two bugs fixes:
- fixed exception when using admin list_filter on top of a UnixDateTimeField
- fixed support for DateTimeField's default option"
3298,ReleaseEvent,2018-07-15 15:52:39+00:00,99447223,mattiaslinnap/django-partial-index,315310,mattiaslinnap,,,published,0.5.2,v0.5.2,"* Fix makemigrations for Django 1.11.
* Make sure PQ and PF are imported directly from partial_index in migration files."
3322,ReleaseEvent,2017-11-23 11:05:59+00:00,106212881,thejoeejoee/VUT-FIT-IFJ-2017-toolkit,6154740,thejoeejoee,,,published,v1.2,Release v1.2,"* přidány testy na výrazy 28acfb3
* přidány testy na práci s řetězci s escape sekvencí 15b9b9225
* opraveny testy bez zaznačeného rozšíření #26 
* oprava interpretace READ #30 
* oprava chování STRLEN #29
* zeslaben Fibonacci test #36 

upgrade standardně `pip install --upgrade IFJcode17-toolkit`"
3814,ReleaseEvent,2016-08-11 01:07:31+00:00,52136436,sendgrid/python-http-client,146695,thinkingserious,181234,sendgrid,published,v2.2.1,v2.2.1,"### Fixed
- When Content-Type is not application/json, do not JSON encode the request body"
4439,ReleaseEvent,2017-09-29 02:51:34+00:00,83166812,cs50/check50,20504399,bot50,788676,cs50,published,v2.1.0,v2.1.0,
4644,ReleaseEvent,2018-08-29 20:11:24+00:00,80529037,cfpb/wagtail-flags,10562538,willbarton,1071563,cfpb,published,3.0.1,3.0.1,"- Add support for Django 2.1 and Wagtail 2.2 #31
"
4790,ReleaseEvent,2016-11-09 02:40:59+00:00,24974006,douban/pymesos,572167,windreamer,1220164,douban,published,0.2.6,Release 0.2.6,"- Redirect when HTTP 307
- Try not lock when callback & teardown at process exit
- Fix: b2a_base return bytes rather than str


"
5312,ReleaseEvent,2016-11-07 16:58:17+00:00,12457495,doofinder/pydoof,479027,JoeZ99,1788302,doofinder,published,v2.5.0,added tests,"Required packages:
  * HTTPretty
  * nose

to run

````shell
$ nosetests
````"
5512,ReleaseEvent,2017-08-25 09:32:35+00:00,70260962,Tubular/sparkly,1926182,drudim,2808498,Tubular,published,v2.3.0,v2.3.0,"* Overwrite existing tables in the metastore.
* Add functions module and provide switch_case column generation and multijoin.
* Add implicit test target import and extended assertEqual variation.
* Support writing to redis:// and rediss:// URLs.
* Add LRU cache that persists DataFrames under the hood.
* Add ability to check whether a complex type defines specific fields."
