,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
447,ReleaseEvent,2015-06-01 04:21:32+00:00,36556137,pmaupin/pdfrw,2379062,pmaupin,,,published,v0.1.0,First release,
645,ReleaseEvent,2015-12-21 22:11:59+00:00,17308448,jquast/blessed,972584,jquast,,,published,1.14.1,bugfix: TypeError when using ``PYTHONOPTIMIZE=2``,"* bugfix: TypeError when using ``PYTHONOPTIMIZE=2`` environment variable, issue #84."
697,ReleaseEvent,2016-05-05 17:12:16+00:00,41076741,sibson/redbeat,125162,sibson,,,published,v0.9.3rc1,v0.9.3rc1,
810,ReleaseEvent,2015-12-22 22:18:20+00:00,25171290,jrkerns/pylinac,4803336,jrkerns,,,published,v1.3.0,Version 1.3,Version 1.3 brings a new planar phantom image analysis class and some other changes. Read the [changelog](http://pylinac.readthedocs.org/en/latest/changelog.html#v-1-3-0) for more info.
962,ReleaseEvent,2016-05-09 02:00:30+00:00,53360638,Lacsap-/4scanner,7145585,Lacsap-,,,published,1.1.1,4scanner 1.1.1,"# Release notes
- Added quota (```-q```)
- Added option to change wait time between scans"
1218,ReleaseEvent,2016-04-09 00:15:26+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,published,1.0.2,1.0.2,"# 1.0.2 (Mar 14, 2016)

**This release includes critical bugfixes -- upgrade strongly recommended**

Consumers
---------------
* Improve KafkaConsumer Heartbeat handling (dpkp PR 583)
* Fix KafkaConsumer.position bug (stefanth PR 578)
* Raise TypeError when partition is not a TopicPartition (dpkp PR 587)
* KafkaConsumer.poll should sleep to prevent tight-loops (dpkp PR 597)

Producers
---------------
* Fix producer threading bug that can crash sender (dpkp PR 590)
* Fix bug in producer buffer pool reallocation (dpkp PR 585)
* Remove spurious warnings when closing sync SimpleProducer (twm PR 567)
* Fix FutureProduceResult.await() on python2.6 (dpkp)
* Add optional timeout parameter to KafkaProducer.flush() (dpkp)
* KafkaProducer Optimizations (zackdever PR 598)

Clients
---------
* Improve error handling in SimpleClient.load_metadata_for_topics (dpkp)
* Improve handling of KafkaClient.least_loaded_node failure (dpkp PR 588)

Documentation
--------------------
* Fix KafkaError import error in docs (shichao-an PR 564)
* Fix serializer / deserializer examples (scribu PR 573)

Internals
-----------
* Update to Kafka 0.9.0.1 for integration testing
* Fix ifr.future.failure in conn.py (mortenlj PR 566)
* Improve Zookeeper / Kafka Fixture management (dpkp)"
1261,ReleaseEvent,2016-03-30 02:22:57+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,published,v0.7,v0.7,
1391,ReleaseEvent,2018-07-10 10:17:16+00:00,47879364,pklaus/brother_ql,85449,pklaus,,,published,v0.8.6,brother_ql v0.8.6,"Bug Fixes:

* Printing greyscale images to black&red tape should work now without causing a 'ValueError: conversion from L to HSV not supported' exception"
1472,ReleaseEvent,2016-03-01 15:13:02+00:00,17900514,cackharot/suds-py3,1707597,cackharot,,,published,v1.3.1,Bug fixes,
1698,ReleaseEvent,2015-07-18 21:44:59+00:00,11746687,barseghyanartur/tld,4925587,barseghyanartur,,,published,0.7.1,0.7.1-2014-09-23,- Force lower case of the URL for correct search.
1834,ReleaseEvent,2018-05-30 22:41:27+00:00,118506495,sepandhaghighi/pycm,7515099,sepandhaghighi,,,published,v0.8.6,Version 0.8.6,"- Example section in document added
- Python 2.7 CI added
- JOSS paper pdf added
- Cite section modified
- ConfusionMatrix docstring modified
- round function changed to numpy.around
- README.md modified"
1872,ReleaseEvent,2017-10-13 20:30:19+00:00,95915008,vrasneur/pyfasttext,8555503,vrasneur,,,published,0.4.1,0.4.1,"* Fix dependency build order when installing using pip
* Add a new `model.get_subwords(word)` method"
1910,ReleaseEvent,2018-06-23 06:32:54+00:00,46915364,Synss/python-mbedtls,540976,Synss,,,published,0.2,Release 0.2,
2142,ReleaseEvent,2017-08-26 21:12:00+00:00,86715491,tgsmith61591/pyramid,6124706,tgsmith61591,,,published,v0.5,Version 0.5,
2261,ReleaseEvent,2016-11-09 02:28:19+00:00,24561828,gunthercox/ChatterBot,2030578,gunthercox,,,published,0.4.12,0.4.12,"### Simplification of matching-type logic adapters

This is a cool internal change that occurred for this release. By pulling several statement comparison methods out into their own module, much of the code for several _matching_ style logic adapters became nearly identical. This made it possible to reduce a large amount of repeated code.

In a future release, all of the _matching_ style logic adapers (ClosestMatch, ClosestMeaning, SentimentAnalysis, ApproximateSentenceMatch) will be replaced by a single `MatchingAdapter` class that will allow the comparison function to be set as a parameter.

- Modify `synset_distance` comparison function [https://github.com/gunthercox/ChatterBot/pull/385]
- The comparison function now returns a percent so it can be easily compared to other comparison methods.
- This change allowed the codebase for the closest match adapter and the closest meaning adapter to be combined.
- Move sentiment matching to it's own function [https://github.com/gunthercox/ChatterBot/pull/386]
- Don't override get method on `ApproximateSentenceMatchAdapter` [https://github.com/gunthercox/ChatterBot/pull/387]
- Add check for if logic adapter string parameters need to be imported [https://github.com/gunthercox/ChatterBot/pull/395]

### Additional updates

**Bug fixes**

- Add check to prevent nltk_data download loop (via @vkosuri) [https://github.com/gunthercox/ChatterBot/pull/369]
- Correct JSON formatting in corpora [https://github.com/gunthercox/ChatterBot/pull/394]
- Datetime parser updates [https://github.com/gunthercox/ChatterBot/pull/397]

**Features**

- Support extra_data passed to django API view [https://github.com/gunthercox/ChatterBot/pull/374]
- Split up response generation and learning parts of `get_response` so that the learning process can be externally controlled if needed [https://github.com/gunthercox/ChatterBot/pull/365]
- Add check for logic adapter agreement [https://github.com/gunthercox/ChatterBot/pull/375]
- Add Mailgun input adapter [https://github.com/gunthercox/ChatterBot/pull/376]
- Remove twitter storage adapter in favor of trainer [https://github.com/gunthercox/ChatterBot/pull/378]
- Add ability to set per-adapter parameters [https://github.com/gunthercox/ChatterBot/pull/389]
- Add math words to Italian corpus (via @davideboschetto) [https://github.com/gunthercox/ChatterBot/pull/393]

**Maintenance**

- Update logic methods and documentation [https://github.com/gunthercox/ChatterBot/pull/364]

**Corpus data**

- Add German language (via @ThomasKoscheck) [https://github.com/gunthercox/ChatterBot/pull/370]"
2397,ReleaseEvent,2015-06-16 06:08:09+00:00,34986385,ymyzk/django-channels,3383281,ymyzk,,,published,v0.1.0,Version 0.1.0,Initial public release
3330,ReleaseEvent,2016-08-18 04:37:33+00:00,3678981,sripathikrishnan/redis-rdb-tools,7045099,oranagra,,,published,v0.1.7,rdbtools-0.1.7,First release with Redis 3.2 support
4026,ReleaseEvent,2017-08-11 17:01:54+00:00,51040886,Azure/azure-cli,1087595,azuresdkci,6844498,Azure,published,azure-cli-core-2.0.13,azure-cli-core 2.0.13,"
The module has been published to PyPI.

View HISTORY.rst of the module for a changelog.

https://pypi.org/project/azure-cli-core/2.0.13

Full release notes at https://docs.microsoft.com/en-us/cli/azure/release-notes-azure-cli

"
4069,ReleaseEvent,2017-06-13 21:40:28+00:00,51040886,Azure/azure-cli,1087595,azuresdkci,6844498,Azure,published,azure-cli-acs-2.0.8,azure-cli-acs 2.0.8,"
The module has been published to PyPI.

View HISTORY.rst of the module for a changelog.

https://pypi.python.org/pypi/azure-cli-acs/2.0.8

Full release notes at https://docs.microsoft.com/en-us/cli/azure/release-notes-azure-cli

"
4606,ReleaseEvent,2018-02-22 21:08:01+00:00,64231604,aetros/aetros-cli,450980,marcj,17340113,aetros,published,0.14.13,0.14.13,"This release includes several bugfixes and new features

- Allow building Docker images with files from the job.
- Allow to set `install_files` configuration option to add files from the job to the Docker image, when `image` is defined.
- Fixed handling online check in job end routine.
- Changed `git reset` to `git checkout` to not modify git's HEAD, this
leads to lock issues by Git itself when 2 processes try to reset
at the same time.
 "
4866,ReleaseEvent,2018-07-10 20:14:59+00:00,26784827,dotnet/core,2212879,leecow,9141961,dotnet,published,v2.1.2,.NET Core 2.1.2,"- [Release Notes](https://github.com/dotnet/core/blob/master/release-notes/2.1/2.1.2.md)
- [Download and Install](https://github.com/dotnet/core/blob/master/release-notes/download-archives/2.1.2-download.md)

## Repos
- [CoreCLR](https://github.com/dotnet/coreclr/releases/tag/v2.1.2)
- [CoreFX](https://github.com/dotnet/corefx/releases/tag/v2.1.2)
- [Core-Setup](https://github.com/dotnet/core-setup/releases/tag/v2.1.2)
- [CLI](https://github.com/dotnet/cli/release/tag/v2.1.302)"
5406,ReleaseEvent,2018-04-25 15:33:11+00:00,12345160,ansible/tower-cli,1385596,AlanCoding,1507452,ansible,published,v3.3.0,Major release with send receive commands,"Headline feature is new tower-cli send and receive commands that allow user to export data about resource to file, and import data from file into server.

New login command to create a dedicated token for the tower-cli client.

Updates for feature parity following AWX development included, as well as typical maintenance."
