,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
182,PullRequestReviewCommentEvent,2017-10-29 01:23:49+00:00,93703838,ahawker/ulid,6697940,houndci-bot,,,created,72685278,ca84323cff387540a780d652ef6647bdc160af11,False,local variable 'ex' is assigned to but never used,NONE,66,{}
244,PullRequestReviewCommentEvent,2017-09-25 14:25:31+00:00,6662075,joke2k/faker,89607,fcurella,,,created,64911737,675c920b80e88113eb632b6ccb1c98926c38a966,False,could you write tests for the `ascii_*` methods too?,COLLABORATOR,609,{}
387,PullRequestReviewCommentEvent,2016-10-20 17:15:29+00:00,61422884,awkman/pywifi,2133449,chibill,,,created,5116759,2bb0110138e108ae4b53c956c92b44905634ed26,False,Dang it.. . somehow added ems to it.... It should not say items there.,,11,{}
450,PullRequestReviewCommentEvent,2017-11-19 14:07:45+00:00,64491816,kopf/httsleep,1115852,kopf,,,created,77643859,65ec4a4b5ffcdd293ad302f66d6236b479e4429e,False,"Aha! I wasn't aware. OK, it's grand so",OWNER,14,{}
495,PullRequestReviewCommentEvent,2015-08-01 02:06:21+00:00,14077840,rgs1/zk_shell,48383,Yasumoto,,,created,,20dcfaabf6b1344911a98d63aacf08cc52cecd2f,False,"Optional, but typically it's `jimmeh` and `gimmeh`.",,56,{}
586,PullRequestReviewCommentEvent,2018-01-18 22:43:23+00:00,6865808,danilop/yas3fs,1291220,dacut,,,created,89960640,711362187fafbcee0a1febc919f42157f00a59d6,False,Odd... is the `cache` local even used? (Or `recheck_s3`?),COLLABORATOR,164,{}
895,PullRequestReviewCommentEvent,2017-04-17 20:09:06+00:00,16558526,kumar303/mohawk,55398,kumar303,,,created,33077359,9498b7b0914a600fd653b1d4fc0f62281b376d38,False,"While you're in here could you fix the ""unsigned"" part of the docs? I think it should read more like:

The :class:`mohawk.Receiver` must also be constructed to accept content without a declared hash using accept_untrusted_content=True:",,45,{}
1008,PullRequestReviewCommentEvent,2015-04-08 18:55:47+00:00,24846573,MartinThoma/hwrt,1658117,MartinThoma,,,created,,1ce03ceb01415753e2afac5fb7637b92b443b397,False,"Could you please remove the whitespace (-> `with open(local_path_file , ""rb"") as f:`) as described in PEP8?",,23,{}
1034,PullRequestReviewCommentEvent,2016-06-14 20:37:33+00:00,11929631,craffel/mir_eval,1190540,bmcfee,,,created,,9e8c486bcf72db4bdb8e01088d2020be40a7a433,False,"Still bad indent style :grin: 

should be

```ptython
def bss_eval_sources(reference_sources, estimated_sources,
                     compute_permutation=True, ...
```

but i won't be a stickler on this.",,199,{}
1070,PullRequestReviewCommentEvent,2018-01-16 13:27:00+00:00,10589864,eliben/pycparser,1130906,eliben,,,created,89093984,55ed8bc77e1eb6f2fa72000529888f1e1309d85c,False,Why only list if the comment says tuples too?,OWNER,227,{}
1139,PullRequestReviewCommentEvent,2018-03-15 13:13:44+00:00,95870855,mlouielu/twstock,28770408,mlouielu,,,created,104193662,5dba515789e17bdd3fdd4aec9c48c2995297dc92,False,Here,OWNER,35,{}
1203,PullRequestReviewCommentEvent,2017-06-11 04:17:33+00:00,18892209,tartley/colorama,1548809,MinchinWeb,,,created,43311091,083ccdbfaf7963cf3e63a37f2217e06ff8e69ffa,False,The module is named `_winreg` on Python 2.7 (notice the leading underscore). https://docs.python.org/2/library/_winreg.html,,105,{}
1249,PullRequestReviewCommentEvent,2017-11-27 21:21:54+00:00,41179827,Rapptz/discord.py,8783751,SunDwarf,,,created,79316073,b1a9b498459648d25ffea6804689aa609326bc76,False,Not 3.4 compatible.,NONE,929,{}
1291,PullRequestReviewCommentEvent,2015-06-09 17:21:57+00:00,33109037,clarkduvall/serpy,3266934,maroux,,,created,,6d7fcafc0371eea072859a1ef90fed1f71bf0c84,False,"I don't particularly like overriding parameters that way: `Serializer(instance_or_data=foo)`. But - I agree that by making a serializer do only one of serialization or deserialization would make it faster (eg. don't need to compile ""write fields"") ",,2,{}
1394,PullRequestReviewCommentEvent,2015-04-02 02:03:06+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,created,,26d4d247b0acc54accb25de06c94f63a40ded264,False,Will raise ``ValueError: need more than 1 value to unpack`` if the text is only one line,,58,{}
1464,PullRequestReviewCommentEvent,2017-03-13 21:17:13+00:00,78548891,rm-hull/luma.core,305679,thijstriemstra,,,created,26669536,7abdc049aef80f06d702e9048d8c397d6bef7f4f,False,"@rm-hull this is an arbitrary version number, what would be a good version to drop this?",,50,{}
1633,PullRequestReviewCommentEvent,2016-03-18 23:28:28+00:00,20226828,menegazzo/travispy,456148,menegazzo,,,created,,1fa6628500dec5adc20249350303cabf92989e55,False,"Docstring for ""internal"" methods are optional. You can remove this.",,33,{}
1694,PullRequestReviewCommentEvent,2018-05-20 00:39:19+00:00,56998522,skorokithakis/catt,30480966,mdiez-modus,,,created,121632839,65e29c2591a69be0e55b3cbd768d9a35eff8e2e8,False,"Instead of failing, I decided to just print a warning for two reasons:

- this is what `catt` currently do for other stuff
- warnings are more future proof than failures",NONE,102,{}
1710,PullRequestReviewCommentEvent,2017-09-30 22:38:59+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,66323921,d5d40cf1e923c9ec6d3c34c594a0b59fee38eefe,False,Sorry things have been a bit busy the last few weeks,COLLABORATOR,930,{}
1716,PullRequestReviewCommentEvent,2017-03-18 20:19:06+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,27733137,51107024aeaf8f76936cc7f6f1a1276aa4d79ed4,False,"we now have [self.py3.request()](https://github.com/ultrabug/py3status/blob/master/py3status/py3.py#L873) which returns a [HttpResponse](https://github.com/ultrabug/py3status/blob/master/py3status/request.py#L25)

```
response = self.py3.request(url)
data = response.json()
```",,819,{}
1717,PullRequestReviewCommentEvent,2017-07-24 15:02:05+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,51797239,b8024db83a98f9fc2d9a5325f5f9596e2fdb0f34,False,Done. `s/degraded/#ff0` ,,944,{}
1721,PullRequestReviewCommentEvent,2016-12-13 00:28:38+00:00,8292338,ultrabug/py3status,1781287,raspbeguy,,,created,12583114,c9690ff637dc3cf81249fa7131e4f107c3be8087,False,Is there a way to define a proper logfike specifically for a module ? I think this is needed for this one. ,,594,{}
1726,PullRequestReviewCommentEvent,2016-10-16 23:01:22+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,4398817,4e96c29132c1ad0b871a175ddf640374e61cd0b0,False,"these changes should be made in the module docstring and the README can be updated automatically by running `py3status docstring update battery_level`

the `acpi` command line __utility__ (only if `measurement_mode='acpi'`)",,511,{}
1774,PullRequestReviewCommentEvent,2018-05-07 21:31:25+00:00,6536534,amueller/word_cloud,449558,amueller,,,created,118160687,9fa510c04d9606b81f0c63b09a93e7ef13e2ca3c,False,above it's using ``d + .. `` it should be using ``os.path.join`` everywhere.,OWNER,372,{}
1827,PullRequestReviewCommentEvent,2018-08-24 19:07:46+00:00,27930623,dgasmith/opt_einsum,8982598,jcmgray,,,created,149425919,20ba7e878cf7d0654796f57a0a3e8fabc363ff6e,False,"Yes, just realized that! I'll have a quick look for an alternative.",COLLABORATOR,53,{}
1835,PullRequestReviewCommentEvent,2018-03-28 00:32:26+00:00,49332088,guykisel/inline-plz,16011037,stickler-ci,,,created,107512982,60174a54b061a9d88a4fd4ea337bd8c4ce7f7a33,False,E501 line too long (112 > 79 characters),CONTRIBUTOR,210,{}
1841,PullRequestReviewCommentEvent,2018-07-30 09:56:44+00:00,69090889,hardbyte/python-can,4403130,felixdivo,,,created,141464528,b578688c6faefd5205faf1d38edce5cfb6f7bde2,False,"You are right, I was apparently confused.",COLLABORATOR,373,{}
1920,PullRequestReviewCommentEvent,2016-06-01 19:53:37+00:00,6872298,mwilliamson/spur.py,391876,mwilliamson,,,created,,b7fc8497717f09186333be7c9d9654ee269908ee,False,Could assignments have spaces around the equals sign e.g. `HOSTNAME = ...`?,,42,{}
1979,PullRequestReviewCommentEvent,2017-04-11 14:39:12+00:00,46370332,wbond/certvalidator,41734,wbond,,,created,32125365,a17b468db7d322ffbb8c03914e3b248ad4a2064e,False,This can be removed since we will always have a `revocation_moment` on `validation_context`.,,4,{}
1992,PullRequestReviewCommentEvent,2015-09-29 07:23:05+00:00,8685799,DRMacIver/hypothesis,28623,DRMacIver,,,created,,2c02222958956d0684c40abf47d58f7eeb7d4a95,False,The documentation should also mention that there's an argument you can use if you're using the pytest plugin.,,154,{}
2331,PullRequestReviewCommentEvent,2016-05-09 01:49:12+00:00,24561828,gunthercox/ChatterBot,1991850,kevin-brown,,,created,,97060fdeb626da223e6570a864a35e38762df4de,False,"I'd recommend using `isinstance` over `type() is` here, to allow for subclasses to be detected properly.",,163,{}
2359,PullRequestReviewCommentEvent,2015-04-15 13:31:58+00:00,4053456,martinblech/xmltodict,78768,martinblech,,,created,,699bacc9fa1189042970a8b46b7be6f84385bdf7,False,@centralniak Why the new `unittest2` requirement? Are we using it for something?,,96,{}
2366,PullRequestReviewCommentEvent,2018-01-13 23:29:00+00:00,62691990,mathandy/svgpathtools,400548,SebKuzminsky,,,created,88669571,675c55984f73a51b3b4e308343c7776a260943a3,False,"I see that you are right.  I've been doing all my testing on python2 (showing my age...), I'll start testing on both.

I pushed a commit to this branch containing your fix.  Thanks!",CONTRIBUTOR,40,{}
2540,PullRequestReviewCommentEvent,2017-09-21 13:52:50+00:00,97002861,ljvmiranda921/pyswarms,1452951,jazcap53,,,created,64291191,ba156a6609c31f70c67d6428a77d0dbb411f62ff,False,@ljvmiranda921   Figured out that I have to use `issublcass()`. Simple (embarrassing). :smile:,NONE,28,{}
2593,PullRequestReviewCommentEvent,2015-09-16 12:09:05+00:00,28937065,Bachmann1234/diff-cover,1521093,Bachmann1234,,,created,,93c6e9a859d0df7bcbdc9ff1b2791fd913b3aaa6,False,This is getting a bit embarrassing honestly ,,19,{}
2830,PullRequestReviewCommentEvent,2016-07-08 13:56:57+00:00,16474183,matllubos/django-is-core,424409,matllubos,,,created,,5f4f3c00d812bb55e11a7b415523b7eab2256343,False,"výše používám deepcopy, problém je v tom když někdo v metodě get_fieldsets dá do inline_views už inicializovanou třídu (instanci) pak nechci na takovou třídu provést deepcopy (ani to nejde) takže ta vrátí sama sebe",,172,{}
2840,PullRequestReviewCommentEvent,2017-01-13 08:59:26+00:00,3049190,moul/advanced-ssh-config,6697940,houndci-bot,,,created,16529162,3e69504baf142d521dfd7801a3ba0194ee9b9c98,False,exported function Graph should have comment or be unexported,,200,{}
