,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
34,DeleteEvent,2017-04-30 13:18:50+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,enhance_delegates,user
168,DeleteEvent,2018-01-04 12:16:58+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,ready-to-be-v0.3.18,user
181,DeleteEvent,2018-05-30 12:06:16+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-05-29,user
182,DeleteEvent,2018-08-27 12:08:29+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-08-26,user
352,DeleteEvent,2018-06-10 23:58:42+00:00,21590545,wtolson/gnsq,544858,wtolson,,,branch,packaging-update,user
438,DeleteEvent,2018-02-09 12:04:04+00:00,32309114,mbj4668/pyang,168146,mbj4668,,,branch,travis-fix,user
476,DeleteEvent,2016-03-05 09:28:56+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,branch,minibatch,user
626,DeleteEvent,2017-04-21 16:46:50+00:00,48170794,jepegit/cellpy,16334959,jepegit,,,branch,pyup-update-coverage-4.1-to-4.3.4,user
702,DeleteEvent,2017-06-21 09:21:06+00:00,56257335,Rambatino/CHAID,3631109,Rambatino,,,branch,moar_informative_readme,user
760,DeleteEvent,2017-07-20 23:06:22+00:00,40804616,guma44/GEOparse,7634398,guma44,,,branch,0.19,user
1040,DeleteEvent,2016-10-29 14:54:18+00:00,55208383,renskiy/fabricio,3508656,renskiy,,,branch,image_get_delete_callback,user
1119,DeleteEvent,2017-02-24 11:52:58+00:00,35655230,adamchainz/patchy,857609,adamchainz,,,branch,upgrade_requirements,user
1173,DeleteEvent,2018-03-16 00:43:10+00:00,5934517,dpkp/kafka-python,483314,jeffwidman,,,branch,1_0_1,user
1180,DeleteEvent,2017-10-16 20:35:09+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,branch,release,user
1223,DeleteEvent,2018-02-06 14:46:39+00:00,41279279,jsvine/pdfplumber,534702,jsvine,,,branch,version-0.3.1,user
1243,DeleteEvent,2018-08-19 01:33:02+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-pytest-3.4.2-to-3.7.1,user
1362,DeleteEvent,2017-07-04 09:03:45+00:00,11100375,BoboTiG/python-mss,2033598,BoboTiG,,,branch,test-fps,user
1519,DeleteEvent,2017-12-08 11:13:14+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,i31_loopdiagram1,user
1571,DeleteEvent,2017-08-11 15:04:03+00:00,8292338,ultrabug/py3status,56311,tobes,,,branch,config-parse-error-catch,user
1638,DeleteEvent,2018-05-18 20:17:12+00:00,5776030,bear/python-twitter,4955149,jeremylow,,,branch,issue555,user
1671,DeleteEvent,2018-02-09 22:42:26+00:00,69090889,hardbyte/python-can,855189,hardbyte,,,branch,ixxat_refactor,user
1745,DeleteEvent,2015-07-20 10:01:13+00:00,29050338,mementum/backtrader,5713511,mementum,,,branch,gh-pages,user
1771,DeleteEvent,2017-08-24 10:39:30+00:00,80448443,pierky/arouteserver,6806218,pierky,,,branch,rtt,user
1831,DeleteEvent,2015-04-22 10:20:30+00:00,8685799,DRMacIver/hypothesis,28623,DRMacIver,,,branch,clean_loop,user
1907,DeleteEvent,2017-02-13 21:25:26+00:00,22881604,j0057/github-release,219043,jcfr,,,branch,add-license,user
2018,DeleteEvent,2016-04-05 09:14:43+00:00,52703965,moses-palmer/pystray,577123,moses-palmer,,,tag,v1.0,user
2106,DeleteEvent,2017-06-11 08:33:38+00:00,15999779,codingjoe/django-vies,1772890,codingjoe,,,branch,pyup-update-pre-commit-0.14.1-to-0.14.2,user
2128,DeleteEvent,2017-07-02 01:25:46+00:00,24561828,gunthercox/ChatterBot,2030578,gunthercox,,,branch,order,user
2302,DeleteEvent,2017-06-18 13:57:16+00:00,94685736,adamchainz/kwargs-only,857609,adamchainz,,,branch,readme,user
2383,DeleteEvent,2018-03-18 10:31:17+00:00,124495375,rohanpm/more-executors,312424,rohanpm,,,branch,release-fix,user
2428,DeleteEvent,2015-05-12 07:53:48+00:00,30379674,adamchainz/django-mysql,857609,adamchainz,,,branch,cache_case_sensitivity,user
2476,DeleteEvent,2017-07-03 10:03:56+00:00,12973900,jrief/djangocms-cascade,1132472,jrief,,,branch,releases/0.13,user
2624,DeleteEvent,2015-08-12 13:50:28+00:00,16474183,matllubos/django-is-core,424409,matllubos,,,branch,v1.3.6,user
2630,DeleteEvent,2017-02-22 15:24:59+00:00,9766348,mindflayer/python-mocket,527325,mindflayer,,,tag,1.7.5,user
2647,DeleteEvent,2018-07-10 06:54:11+00:00,3770478,saxix/django-concurrency,27282,saxix,,,branch,pyup-pin-pdbpp-0.9.2,user
2672,DeleteEvent,2017-10-09 17:49:44+00:00,92439132,vovanbo/aiohttp_json_api,877240,vovanbo,,,branch,pyup-update-pydocstyle-2.0.0-to-2.1.0,user
2755,DeleteEvent,2017-12-17 16:37:29+00:00,46563228,jaraco/jaraco.collections,308610,jaraco,,,branch,skeleton,user
2760,DeleteEvent,2018-08-12 05:07:34+00:00,27742208,jschneier/django-storages,2245080,jschneier,,,branch,fix_pickles,user
2852,DeleteEvent,2016-01-30 10:09:00+00:00,32206840,MoritzS/jinja2-django-tags,1687843,MoritzS,,,branch,blocktrans-count,user
3079,DeleteEvent,2017-03-29 01:00:31+00:00,67903325,MSeifert04/iteration_utilities,14200878,MSeifert04,,,branch,partial_rework,user
3098,DeleteEvent,2018-06-29 19:11:01+00:00,107617486,hansec/fortran-language-server,821577,hansec,,,branch,catch_file_errors,user
3118,DeleteEvent,2016-05-15 00:04:06+00:00,8995136,victor-o-silva/db_file_storage,3804282,victor-o-silva,,,branch,simplify-tests,user
3154,DeleteEvent,2016-07-27 22:31:55+00:00,55505248,adamchainz/flake8-comprehensions,857609,adamchainz,,,branch,issue_5_sum_etc,user
3299,DeleteEvent,2017-07-20 21:50:12+00:00,79584587,yahoo/TensorFlowOnSpark,3676078,leewyang,16574,yahoo,branch,leewyang_sync_internal,user
3325,DeleteEvent,2018-02-19 06:28:36+00:00,80519091,camptocamp/c2cwsgiutils,1180608,pvalsecc,28109,camptocamp,branch,requires-io-master,user
3329,DeleteEvent,2018-05-30 07:34:36+00:00,5898459,camptocamp/tilecloud-chain,353872,sbrunner,28109,camptocamp,branch,schema,user
3523,DeleteEvent,2015-07-20 20:03:28+00:00,15088276,theonion/django-bulbs,484777,kand,61816,theonion,branch,clickventure,user
3528,DeleteEvent,2016-05-27 17:30:57+00:00,15260936,theonion/betty-cropper,3155025,mparent61,61816,theonion,branch,load-via-url,user
3575,DeleteEvent,2017-09-04 13:50:59+00:00,6982635,plone/mockup,365761,agitator,72034,plone,branch,thet-pickadate-event,user
3586,DeleteEvent,2017-03-19 00:04:22+00:00,2414877,plone/plone.tiles,1155680,gforcada,72034,plone,branch,gforcada-patch-1,user
3630,DeleteEvent,2018-03-01 02:19:58+00:00,123291495,dimagi/memoized,137212,dannyroberts,94514,dimagi,branch,dmr/add-setup-and-test,user
3651,DeleteEvent,2016-10-28 16:47:34+00:00,40684033,mozilla/sops,45590,oremj,131524,mozilla,branch,go-sops-pointer-fix,user
3655,DeleteEvent,2015-02-23 13:13:51+00:00,26752147,mozilla/PyFxA,67073,ametaireau,131524,mozilla,branch,121_add_verification_caching,user
3707,DeleteEvent,2016-05-02 15:42:26+00:00,8463294,mozilla/treeherder,419924,camd,131524,mozilla,branch,bug1268676,user
3721,DeleteEvent,2018-05-14 20:37:09+00:00,8463294,mozilla/treeherder,501702,edmorley,131524,mozilla,branch,renovate/lock-file-maintenance,user
3747,DeleteEvent,2017-11-21 10:22:18+00:00,1257514,quantmind/pulsar,144320,lsbardel,144099,quantmind,branch,1.5,user
3801,DeleteEvent,2016-07-18 07:25:12+00:00,5888353,spotify/luigi,294349,Tarrasch,251374,spotify,branch,Tarrasch-patch-1,user
