,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
121,PullRequestReviewCommentEvent,2016-12-01 12:54:11+00:00,65468547,jd/tenacity,542613,bersace,,,created,10958244,7783fa799d3c0ce53e93d9f7c8901f8284c490b9,False,"Actually, it looks like it's used only in tests. But just to *not touch tests* at all in this PR, I added this imports.",,40,{}
239,PullRequestReviewCommentEvent,2017-09-28 15:14:33+00:00,6662075,joke2k/faker,89607,fcurella,,,created,65895770,835553e15ab3407ccfde207f4a3625e6cd42b0c6,False,"something like that would work. Let's use this format:
```
# From http://www.nama.web.id/search.php?gender=male&origin=Indonesia+-+Jawa&letter=&submit=Search
# via https://github.com/fzaninotto/faker/blob/master/src/Faker/Provider/id_ID/Person.php
```

We only require sources for the `person` provider. Citing the source for other providers is appreciated, but not required.",COLLABORATOR,611,{}
243,PullRequestReviewCommentEvent,2017-06-09 17:18:32+00:00,6662075,joke2k/faker,4588993,guinslym,,,created,43212540,1c497ae809936f66e742782af5d3dab346549548,False,Error from me I will remove it ,,528,{}
367,PullRequestReviewCommentEvent,2018-06-12 16:58:56+00:00,77868600,benjaminp/six,3659035,serhiy-storchaka,,,created,128058678,3ad27d0cb05341539df26ac61976dcfc5d58d71b,False,"Why not just `sys.version_info >= (3, 3)` instead of `sys.version_info[0:2] >= (3, 3)`?",NONE,241,{}
379,PullRequestReviewCommentEvent,2016-09-11 01:09:11+00:00,18313451,dsoprea/PySvn,715626,dsoprea,,,created,,f1a972181b37afbc1ff196e1aa21034588991df8,False,Similar to above.,,50,{}
693,PullRequestReviewCommentEvent,2018-04-14 06:20:39+00:00,65412345,svenevs/exhale,6889068,tkhyn,,,created,112197863,a6701588f30da4256c726c385a91ca5aba92304a,False,"so you really want to ditch python 2.7 / 3.x testing? Why?
In my opinion it's quite important to make sure that the test suite completes on all target version of python",NONE,31,{}
716,PullRequestReviewCommentEvent,2016-08-12 00:36:48+00:00,64695045,willkg/everett,820826,willkg,,,created,,75ce7c2c1d35c9a1b308828e40abacf020469f05,False,"`os.path.isfile()` will both tell you if it exists as well as if it's a file, so you can skip the `os.path.exists(path)` check.

```
Python 2.7.12 (default, Jul  1 2016, 15:12:24) 
[GCC 5.4.0 20160609] on linux2
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> import os.path
>>> os.path.isfile('foo')
False
>>> os.path.isfile('docker-compose.yml')
True
>>> os.path.isfile('dockerfiles')
False
>>> 
```

```
Python 3.5.2 (default, Jul  5 2016, 12:43:10) 
[GCC 5.4.0 20160609] on linux
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> import os.path
>>> os.path.isfile('foo')
False
>>> os.path.isfile('docker-compose.yml')
True
>>> os.path.isfile('dockerfiles')
False
>>> 
```",,7,{}
800,PullRequestReviewCommentEvent,2017-12-16 18:40:08+00:00,54787116,guyzmo/git-repo,24596921,Phantom-42,,,created,83981257,9e9a35b7dcbc74a0beffbe717f702d4e0719d8c4,False,Okay. I changed the code to use `_min_nested_namespaces` now,NONE,183,{}
860,PullRequestReviewCommentEvent,2015-06-23 09:27:16+00:00,3852351,meejah/txtorcon,145599,meejah,,,created,,13197aecad0f9da2fc5650de5419b31fba403d7b,False,"okay, cool. then yes, looks good and please squash.",,118,{}
1000,PullRequestReviewCommentEvent,2016-07-25 10:00:53+00:00,11929631,craffel/mir_eval,6766142,ErikJohnsonCU,,,created,,ed221ff4afa9ae03375716be594cea28715f13d0,False,I added a note in the `evaluate` docstring. Let me know if that's clear and detailed enough.,,207,{}
