,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
111,DeleteEvent,2016-06-06 10:07:01+00:00,27924304,cdent/gabbi,34498,cdent,,,branch,require-ssl,user
170,DeleteEvent,2018-06-24 17:48:45+00:00,10031150,emre/kaptan,26336,tony,,,branch,pyup-update-pytest-3.6.1-to-3.6.2,user
252,DeleteEvent,2018-03-17 10:41:07+00:00,96523010,komuw/sewer,5163857,komuw,,,branch,issues/83-subset,user
289,DeleteEvent,2016-07-05 14:01:31+00:00,5045476,selik/xport,1328688,selik,,,branch,toCSV,user
295,DeleteEvent,2018-08-30 14:57:04+00:00,16644126,vasole/fisx,5636251,vasole,,,branch,clang,user
340,DeleteEvent,2015-01-18 16:27:10+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,fix-imlicit-builtin,user
352,DeleteEvent,2018-06-09 12:05:20+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-06-08,user
390,DeleteEvent,2017-10-04 17:56:14+00:00,66173145,bprinty/gems,3347800,bprinty,,,tag,0.2.5,user
673,DeleteEvent,2017-11-12 20:07:12+00:00,14900247,skoczen/will,200635,skoczen,,,branch,bugfix/cpu,user
712,DeleteEvent,2016-05-04 19:53:59+00:00,45852176,arose/nglview,4451957,hainm,,,branch,fix-SimpletrajTrajectory-docstring,user
760,DeleteEvent,2018-03-11 14:44:52+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.47.0-to-3.48.1,user
761,DeleteEvent,2018-06-13 01:48:20+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-numpy-1.14.4-to-1.14.5,user
763,DeleteEvent,2018-07-22 14:58:48+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.66.4-to-3.66.5,user
784,DeleteEvent,2015-08-04 21:48:45+00:00,27279174,garnaat/kappa,2056,garnaat,,,branch,delete-log-group,user
867,DeleteEvent,2018-01-31 09:35:10+00:00,16964283,olofk/fusesoc,2194902,olofk,,,branch,py2fix,user
955,DeleteEvent,2018-02-05 15:55:57+00:00,80464421,Erotemic/ubelt,3186211,Erotemic,,,branch,dev/hash,user
1232,DeleteEvent,2018-05-11 12:44:25+00:00,48881026,jaraco/hgtools,308610,jaraco,,,branch,feature/restore-setuptools-plugin,user
1344,DeleteEvent,2018-04-13 06:10:01+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,branch,directions-react-to-model-events,user
1483,DeleteEvent,2018-07-02 12:03:20+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,pyup/scheduled-update-2018-07-01,user
1486,DeleteEvent,2017-10-08 23:14:09+00:00,7927051,ahawker/crython,178002,ahawker,,,branch,feature/hound,user
1532,DeleteEvent,2017-12-30 07:15:44+00:00,57673723,corydodt/Codado,121705,corydodt,,,tag,release-0.4.996,user
1533,DeleteEvent,2017-12-30 07:16:28+00:00,57673723,corydodt/Codado,121705,corydodt,,,tag,release-0.4.990,user
1663,DeleteEvent,2018-06-13 03:19:37+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,branch,ktbyers-patch-1,user
1665,DeleteEvent,2018-06-13 03:20:29+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,branch,tombo315-develop,user
1697,DeleteEvent,2017-08-06 03:45:47+00:00,8307391,mahmoud/boltons,130193,mahmoud,,,branch,socketutils,user
1722,DeleteEvent,2018-01-21 12:25:16+00:00,83081030,mayeut/pybase64,9768336,mayeut,,,branch,upgrade-cibuildwheel,user
