,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
25,DeleteEvent,2018-05-12 15:39:32+00:00,55258005,jopohl/urh,18219846,jopohl,,,tag,untagged-6ebf08161a08be9b6184,user
33,DeleteEvent,2017-03-06 12:42:10+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,gui_update_fix,user
169,DeleteEvent,2015-01-18 13:25:04+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,branch,traverse-into-list,user
178,DeleteEvent,2018-08-19 12:08:26+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-08-18,user
394,DeleteEvent,2017-08-23 12:40:11+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.6.1-to-3.21.0,user
649,DeleteEvent,2015-01-01 23:05:51+00:00,17308448,jquast/blessed,972584,jquast,,,branch,static-analaysis,user
759,DeleteEvent,2018-02-12 19:58:24+00:00,37182318,brainix/pottery,1017698,brainix,,,branch,upgrade-requirements,user
767,DeleteEvent,2017-04-07 03:15:04+00:00,23762079,cole/aiosmtplib,134694,cole,,,tag,0.1.5,user
822,DeleteEvent,2018-01-03 13:51:56+00:00,19612641,jaraco/calendra,308610,jaraco,,,tag,0.4.1,user
865,DeleteEvent,2016-12-28 00:39:57+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,branch,netmiko-cli,user
1072,DeleteEvent,2017-12-09 14:53:41+00:00,23076316,horazont/aioxmpp,271710,horazont,,,branch,feature/travis-new-ejabberd,user
1086,DeleteEvent,2016-05-11 21:01:13+00:00,34494009,kalefranz/auxlib,1418419,kalefranz,,,branch,feature/simplify-packaging,user
1107,DeleteEvent,2018-03-29 11:06:28+00:00,5414178,miurahr/pykakasi,123720,miurahr,,,branch,setup-py-readme,user
1108,DeleteEvent,2018-03-25 14:04:16+00:00,5414178,miurahr/pykakasi,123720,miurahr,,,branch,universal_with_six,user
1208,DeleteEvent,2016-06-06 11:25:17+00:00,35655230,adamchainz/patchy,857609,adamchainz,,,branch,upgrade_requirements,user
1284,DeleteEvent,2017-12-16 13:41:01+00:00,49326093,gpchelkin/scdlbot,920616,gpchelkin,,,branch,pyup-scheduled-update-12-16-2017,user
1286,DeleteEvent,2018-01-06 17:16:54+00:00,49326093,gpchelkin/scdlbot,920616,gpchelkin,,,branch,pyup-scheduled-update-01-06-2018,user
1318,DeleteEvent,2017-12-27 15:35:13+00:00,93045038,liiight/notifiers,4374581,liiight,,,branch,refactor_providers_required,user
1320,DeleteEvent,2017-07-02 12:50:52+00:00,94133125,metachris/logzero,116939,metachris,,,branch,pyup-update-coverage-4.1-to-4.4.1,user
1333,DeleteEvent,2018-08-01 20:38:12+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,branch,GSSmo_update,user
1339,DeleteEvent,2017-02-15 05:59:20+00:00,23058769,nabla-c0d3/sslyze,1915165,nabla-c0d3,,,tag,release-0.5,user
1389,DeleteEvent,2017-03-01 22:27:43+00:00,24118673,rm-hull/luma.oled,1915543,rm-hull,,,branch,rtd-update,user
1434,DeleteEvent,2017-07-25 21:27:21+00:00,68545771,MichaelAquilina/S4,2650040,MichaelAquilina,,,branch,support_all_python_3,user
1460,DeleteEvent,2017-08-05 15:26:28+00:00,99260344,asottile/all-repos,1810591,asottile,,,branch,all-repos-grep,user
1470,DeleteEvent,2017-04-24 18:23:32+00:00,5879214,berkerpeksag/astor,2379062,pmaupin,,,branch,add_blank_lines,user
1609,DeleteEvent,2017-08-13 15:21:18+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,i57_licence_c1,user
1681,DeleteEvent,2018-05-09 16:30:45+00:00,83990951,RedFantom/ttkthemes,15170036,RedFantom,,,branch,sdist,user
1690,DeleteEvent,2018-07-15 11:32:51+00:00,54045707,adamchainz/treepoem,857609,adamchainz,,,branch,upgrade_requirements,user
1698,DeleteEvent,2017-01-22 11:06:17+00:00,57594783,amatellanes/fixerio,3790425,amatellanes,,,branch,feature/feature/#20,user
1798,DeleteEvent,2018-07-02 21:58:42+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-tomodachi-0.12.5-to-0.12.6,user
1800,DeleteEvent,2017-08-09 19:41:31+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.5.78-to-1.5.93,user
1918,DeleteEvent,2016-01-21 02:37:51+00:00,15879082,AndrewAnnex/SpiceyPy,2126916,AndrewAnnex,,,branch,making_default_str_len_global_var,user
2053,DeleteEvent,2018-07-22 11:33:49+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-pip-9.0.3-to-10.0.1,user
2135,DeleteEvent,2018-08-10 12:43:38+00:00,28310771,sloria/sphinx-issues,27856297,dependabot[bot],,,branch,dependabot/pip/tox-3.2.0,user
2194,DeleteEvent,2017-03-28 12:45:21+00:00,15999779,codingjoe/django-vies,1772890,codingjoe,,,branch,pyup-update-pre-commit-0.13.5-to-0.13.6,user
2257,DeleteEvent,2015-03-27 09:46:34+00:00,32343292,ionelmc/python-hunter,129501,ionelmc,,,tag,0.2.0,user
2265,DeleteEvent,2016-05-31 09:16:56+00:00,58594760,johnwheeler/flask-ask,6809734,johnwheeler,,,tag,0.4,user
2340,DeleteEvent,2018-04-19 04:57:27+00:00,58694159,timdaman/check_docker,4292968,timdaman,,,branch,version_checks,user
2424,DeleteEvent,2016-07-08 08:29:20+00:00,24529855,goldmann/docker-squash,43489,goldmann,,,tag,1.0.0.rc5,user
2513,DeleteEvent,2017-03-30 12:53:18+00:00,69878276,Stranger6667/postmarker,1236561,Stranger6667,,,branch,improve-django-backend,user
2626,DeleteEvent,2017-02-26 22:25:48+00:00,11059073,rm-hull/luma.led_matrix,305679,thijstriemstra,,,branch,travis-build,user
2634,DeleteEvent,2018-03-17 15:11:22+00:00,61269270,taspinar/twitterscraper,4409108,taspinar,,,branch,jsondecodererror_catching,user
