,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
56,DeleteEvent,2018-05-03 01:47:48+00:00,10031150,emre/kaptan,26336,tony,,,branch,pyup-update-sphinx-rtd-theme-0.3.0-to-0.3.1,user
146,DeleteEvent,2018-07-19 12:06:27+00:00,93703838,ahawker/ulid,178002,ahawker,,,branch,pyup/scheduled-update-2018-07-18,user
203,DeleteEvent,2017-06-28 20:25:40+00:00,28238829,kapadia/usgs,581337,kapadia,,,branch,login-error,user
350,DeleteEvent,2018-08-27 19:02:00+00:00,87705200,amanusk/s-tui,7280933,amanusk,,,tag,v0.8.2,user
375,DeleteEvent,2018-04-06 03:55:12+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.54.0-to-3.55.1,user
377,DeleteEvent,2018-06-20 11:16:03+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-hypothesis-3.49.1-to-3.50.0,user
378,DeleteEvent,2016-11-11 22:03:11+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-pytest-3.0.2-to-3.0.3,user
398,DeleteEvent,2015-01-23 15:52:35+00:00,4461331,ifduyue/xxtea,568900,ifduyue,,,branch,padding,user
417,DeleteEvent,2016-10-19 17:32:59+00:00,71381596,mezz64/pyemby,2854333,mezz64,,,tag,0.1,user
438,DeleteEvent,2015-06-22 03:35:40+00:00,36556137,pmaupin/pdfrw,2379062,pmaupin,,,branch,brokenpdf,user
478,DeleteEvent,2015-06-21 19:31:29+00:00,37821982,Grunny/zap-cli,230630,Grunny,,,branch,v0.0.1,user
522,DeleteEvent,2016-04-19 16:13:53+00:00,55787217,bmcfee/resampy,1190540,bmcfee,,,branch,quality-tests,user
711,DeleteEvent,2017-01-24 09:45:48+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,branch,gandi_ttl,user
785,DeleteEvent,2016-10-31 01:59:52+00:00,1206729,hhatto/autopep8,150309,hhatto,,,branch,feature-e731,user
