,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,event_type,event_ref,event_pusher_type
43,DeleteEvent,2016-09-28 07:34:31+00:00,55258005,jopohl/urh,18219846,jopohl,,,branch,conffuzzingpause,user
405,DeleteEvent,2018-06-06 18:47:50+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,branch,pyup-update-numpy-1.14.3-to-1.14.4,user
419,DeleteEvent,2017-11-27 23:26:18+00:00,6810140,gleitz/howdoi,395254,gleitz,,,branch,feature/correct-utf-8,user
495,DeleteEvent,2018-02-05 15:56:08+00:00,80464421,Erotemic/ubelt,3186211,Erotemic,,,branch,dev/tqdm_compat,user
496,DeleteEvent,2018-07-13 00:19:54+00:00,80464421,Erotemic/ubelt,3186211,Erotemic,,,branch,dev/symlink,user
765,DeleteEvent,2016-11-11 04:48:14+00:00,37182318,brainix/pottery,1017698,brainix,,,branch,doctests,user
816,DeleteEvent,2017-10-18 02:14:04+00:00,13718558,hhatto/pgmagick,150309,hhatto,,,branch,fix-issue-33,user
823,DeleteEvent,2018-01-02 23:02:26+00:00,19612641,jaraco/calendra,308610,jaraco,,,branch,usa-various-fixes,user
836,DeleteEvent,2016-03-30 17:15:52+00:00,23617000,kislyuk/signxml,862013,kislyuk,,,branch,travis-osx,user
983,DeleteEvent,2015-11-12 15:50:52+00:00,11929631,craffel/mir_eval,417568,craffel,,,branch,develop,user
1211,DeleteEvent,2018-08-12 11:54:18+00:00,35655230,adamchainz/patchy,857609,adamchainz,,,branch,upgrade_requirements,user
1328,DeleteEvent,2018-01-24 09:30:25+00:00,110824647,mattpitkin/psrqpy,1421092,mattpitkin,,,branch,astropy_table,user
1394,DeleteEvent,2016-01-22 15:08:12+00:00,32283257,philpep/testinfra,387511,philpep,,,tag,1.0a17,user
1519,DeleteEvent,2015-08-05 10:33:11+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,branch,lasdataerrors,user
1586,DeleteEvent,2016-02-05 23:36:01+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,branch,jamiebull1-i68_latin-1-encoding,user
1634,DeleteEvent,2016-08-16 09:51:46+00:00,8292338,ultrabug/py3status,56311,tobes,,,branch,bugfix-i3status-time,user
1669,DeleteEvent,2017-03-24 02:53:58+00:00,39159799,JoelBender/bacpypes,10273490,JoelBender,,,branch,111-unknown-property-error-class,user
1749,DeleteEvent,2016-04-12 23:23:42+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,branch,replace-decode-errors,user
1777,DeleteEvent,2017-10-02 21:29:02+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup/update-botocore-1.7.5-to-1.7.20,user
1783,DeleteEvent,2017-06-05 21:36:18+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,branch,pyup-update-botocore-1.5.52-to-1.5.60,user
1813,DeleteEvent,2017-02-25 02:46:54+00:00,77424634,michaelcho/redberry,1950226,michaelcho,,,branch,dev/0.0.6,user
1835,DeleteEvent,2018-04-10 14:43:01+00:00,16846078,omaciel/fauxfactory,53362,omaciel,,,tag,v3.0.0,user
1854,DeleteEvent,2018-02-09 20:51:01+00:00,5754504,sivel/speedtest-cli,39340,sivel,,,tag,v1.1,user
1907,DeleteEvent,2018-08-25 08:34:13+00:00,105440853,Jammy2211/PyAutoLens,23455639,Jammy2211,,,branch,covariance_fix,user
2024,DeleteEvent,2015-03-03 11:38:36+00:00,30912694,kashifrazzaqui/vyked,820105,nerandell,,,branch,f_registry,user
2043,DeleteEvent,2018-05-11 14:31:25+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-hypothesis-3.55.3-to-3.56.8,user
2046,DeleteEvent,2016-10-29 10:30:58+00:00,69691394,kragniz/python-etcd3,735008,kragniz,,,branch,pyup-update-grpcio-1.0.0-to-1.0.1,user
2107,DeleteEvent,2017-01-11 13:28:47+00:00,6054289,niklasf/python-chess,402777,niklasf,,,branch,travis-ssl,user
2147,DeleteEvent,2018-05-29 11:19:44+00:00,105655103,yonkornilov/opus-api,10080107,yonkornilov,,,branch,pyup-update-sphinx-1.6.7-to-1.7.5,user
2152,DeleteEvent,2016-10-07 22:07:10+00:00,8557809,FGRibreau/mailchecker,138050,FGRibreau,,,branch,greenkeeper-glob-7.1.1,user
2202,DeleteEvent,2018-06-09 19:19:46+00:00,131583406,fniessink/next-action,3530545,fniessink,,,branch,issue-109-filter-config,user
2364,DeleteEvent,2017-05-26 20:00:15+00:00,39780739,adamchainz/pretty-cron,857609,adamchainz,,,branch,codecs_open,user
2449,DeleteEvent,2018-04-28 10:00:21+00:00,124495375,rohanpm/more-executors,26634292,bors[bot],,,branch,staging.tmp,user
2457,DeleteEvent,2017-04-30 08:17:42+00:00,35341934,svenkreiss/pysparkling,2775078,svenkreiss,,,branch,updatestatebykey,user
2501,DeleteEvent,2016-04-08 22:59:07+00:00,30379674,adamchainz/django-mysql,857609,adamchainz,,,branch,issue_272_pty,user
2503,DeleteEvent,2017-08-01 07:26:12+00:00,30379674,adamchainz/django-mysql,857609,adamchainz,,,branch,pytest-flake8dir,user
2512,DeleteEvent,2018-02-20 06:45:36+00:00,112424608,addisonlynch/iexfinance,21162161,addisonlynch,,,branch,gh-pages,user
