,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
33,IssuesEvent,2016-11-03 20:28:30+00:00,46566669,jaraco/irc,7120121,vikingsloth,,,closed,USERHOST reply truncated,[],[],2,"The USERHOST command reply from the server gets truncated by the client.

```
DEBUG:irc.client:TO SERVER: USERHOST t,c,l,i,e,n,t
DEBUG:irc.client:FROM SERVER: :irc.mzima.net 302 gbot102 :
DEBUG:irc.client:command: userhost, source: irc.mzima.net, target: gbot102, arguments: [u''], tags: None
```

A normal server response looks like this:

```
:irc.mzima.net 302 gbot102 :gbot102=+gbot@1.2.3.4
```",{},{}
55,IssuesEvent,2016-07-07 13:18:54+00:00,31074875,wadda/gps3,10003528,fperucic,,,opened,Fix quality,[],[],0,"Hi,

this library looks grat. However I can't find ""Fix Quality"" data from the [GGA sentence](http://www.gpsinformation.org/dale/nmea.htm#GGA). Am I missing something?

Many thanks!",{},{}
85,IssuesEvent,2016-03-21 20:21:56+00:00,48198706,dschep/ntfy,5720145,thereisnosec,,,opened,AttributeError: 'Namespace' object has no attribute 'pid',[],[],0,"By calling `ntfy done sleep 2` I'm getting:
```
Traceback (most recent call last):
  File ""/usr/local/bin/ntfy"", line 11, in <module>
    sys.exit(main())
  File ""/usr/local/lib/python2.7/dist-packages/ntfy/cli.py"", line 247, in main
    message = args.func(args)
  File ""/usr/local/lib/python2.7/dist-packages/ntfy/cli.py"", line 26, in run_cmd
    if args.pid:
AttributeError: 'Namespace' object has no attribute 'pid'
```
It does not matter what I append to `done`. I'm getting the same Traceback.
Anyway what is the correct syntax for calling `ntfy done` with a `pid`?
I'm using ntfy 1.3.0 including ntfy[emoji] and ntfy[pid].
",{},{}
139,IssuesEvent,2015-09-07 04:39:14+00:00,41618046,r9y9/pysptk,1220272,r9y9,,,opened,Installation guide,[],[],0,"There is some dependency that must be satisfied before installing by pip. For example, I had to install `python-pip`, `python-dev` and `python-numpy` in a clean ubuntu 14.04 (in vagrant). I should note some installation guide. ",{},{}
167,IssuesEvent,2016-04-11 15:26:37+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,closed,Suppress autoload option for scope policy is obsolete,"[{'url': 'https://api.github.com/repos/Kuniwak/vint/labels/need%20PR', 'name': 'need PR', 'color': '006b75'}, {'url': 'https://api.github.com/repos/Kuniwak/vint/labels/refactor', 'name': 'refactor', 'color': '0052cc'}]",[],1,"Hello.

After PR #136 was merged the suppress autoload option now does nothing, because only functions can be autoload and autoload functions are always global. Thus scope of autoload functions is always ignored now.

Maybe suppress autoload and related code should be removed.",{},{}
215,IssuesEvent,2016-04-26 18:14:29+00:00,5021892,hgrecco/pint,108413,lukauskas,,,opened,Units in  `pandas.DataFrame` break on vectorised functions when `default_format` is set,[],[],0,"```python
import pint
import pandas as pd
ureg = pint.UnitRegistry()
#ureg.default_format = '.2f~' # uncommenting this triggers the bug
x = pd.DataFrame([{'test': 5.5 * ureg.microliter, 'ing': 6.5 * ureg.microliter},
                  {'test': 7.5 * ureg.microliter, 'ing': 8.5 * ureg.milliliter}])
x.sum()
```

Works and returns
```
ing     8506.5 microliter
test      13.0 microliter
dtype: object
```
as expected.

However, if the default formatting line is uncommented, a `TypeError: non-empty format string passed to object.__format__` is raised. I am positive is due to `magnitude` becoming a `np.ndarray` instance which cannot handle the `.2f` formatting.

I am running the following versions of the packages involved:
```
Python 3.4.3 (default, Aug 11 2015, 08:57:25) 
[GCC 4.2.1 Compatible Apple LLVM 6.1.0 (clang-602.0.53)]
Pandas 0.18.0
Numpy 1.11.0
Pint 0.8.dev0
```",{},{}
217,IssuesEvent,2017-06-13 18:51:07+00:00,5021892,hgrecco/pint,1132849,nowox,,,opened,Dynamic registry,[],[],0,"Pint is an awesome package, perhaps not popular enough to be on https://github.com/vinta/awesome-python or Anaconda. 

I have a special request that would make Pint very useful for my needs. I work with motion control applications and our electronics carry units like position, current, voltage, force and velocity. 

Communication with our electronics is made through low-level registers that use internal units that can be later converted to SI units using a conversion factor.

This conversion factor depends on some settings such as the resolution of the position sensor or the type of actuator used. It can be dynamically modified if the setting is changed by the user. 

I would like to use Pint to take care of all these units unfortunately there is no way I can work with different registry together neither update the units definition at runtime. 

To summary, I would to be able to do this:

```
class Device(object):
    _conv_factor = {}

    def __init__(self): 
        self.ureg = RegistryBuilder(self._conv_factors)

    @property
    def position(self):
        return self._internal_position * self.ureg.u

    @property
    def current(self):
        return self._internal_current * self.ureg.v

class DeviceA(Device):
    _conv_factors = {'u': '0.00123 meters', 'v': '12.0 amperes'}

class DeviceB(Device):
    _conv_factors = {'u': '0.00123 meters', 'v': '6.0 amperes'}

a = DeviceA()
b = DeviceB()

a.position + b.position # Valid because they both carry the same conversion unit
a.current + b.current # Invalid because the internal conversion factor differ
```

How much work would be required to support this kind of features which can make all the difference in my application?",{},{}
235,IssuesEvent,2016-08-25 16:50:46+00:00,17721602,kbarbary/sep,970135,kbarbary,,,closed,Having a mask when calculating the Kron radius leads to strange results,[],[],1,"When using a mask in the kron radius function, the first few values I calculate are 1e-320 and the like. Without the mask, things work fine. This seems like a memory mapping error. It would also be useful to double check the mask keyword works correctly flux_radius, sum_ellipse, and winpos. ",{},{}
257,IssuesEvent,2015-04-24 03:07:02+00:00,33614304,nvbn/thefuck,1114542,nvbn,,,closed,"Output is always ""No fucks given""",[],[],14,"Default install on OS X with pip doesn't seem to do anything other than return ""No fucks given,"" even with example rules imported.  This might not be a code issue--there might be additional setup missing from the documentation. ",{},{}
313,IssuesEvent,2015-05-13 16:39:45+00:00,33614304,nvbn/thefuck,6243438,eyalzek,,,opened,Running 'fuck' successfully removes history entries made in that session,[],[],0,"Reproduction:
open a new shell, click the up arrow to view the latest entry in bash_history ->
enter a few more commands -> enter a command that can be fixed with thefuck ->
run fuck (aliased to: 'eval $(thefuck $(fc -ln -1)); history -r') ->
click the up arrow -> all the commands entered in that shell are gone, the history is the same as if you just opened a new shell.

Is this expected, am I doing something wrong?",{},{}
