,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
177,ReleaseEvent,2017-04-10 20:59:45+00:00,87855036,Kane610/axis,24575746,Kane610,,,published,v1,,"First release, all basic functionality in place but might need improvements."
230,ReleaseEvent,2018-04-28 07:51:57+00:00,105886450,ivknv/yadisk,5551920,ivknv,,,published,v1.2.9,Release 1.2.9,"&#8212; Change the license to LGPLv3 (see `COPYING` and `COPYING.lesser`)
&#8212; Other package info updates"
601,ReleaseEvent,2018-04-12 15:37:05+00:00,94022519,gregoil/rotest,7492909,osherdp,,,published,v2.8.1,v2.8.1,"* Added a new result handler called 'pretty', which prints results in a nice way to the terminal. "
644,ReleaseEvent,2017-04-19 14:40:32+00:00,1408162,jpadilla/pyjwt,83319,jpadilla,,,published,1.5.0,v1.5.0,"### Changed
- Add support for ECDSA public keys in RFC 4253 (OpenSSH) format #244
- Renamed commandline script `jwt` to `jwt-cli` to avoid issues with the script clobbering the `jwt` module in some circumstances. #187
- Better error messages when using an algorithm that requires the cryptography package, but it isn't available #230
- Tokens with future 'iat' values are no longer rejected #190
- Non-numeric 'iat' values now raise InvalidIssuedAtError instead of DecodeError
- Remove rejection of future 'iat' claims #252

### Fixed
- Add back 'ES512' for backward compatibility (for now) #225
- Fix incorrectly named ECDSA algorithm #219
- Fix rpm build #196

### Added
- Add JWK support for HMAC and RSA keys #202"
836,ReleaseEvent,2018-01-08 03:31:58+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,published,v2.0.1,Netmiko 2.0.1 Release,Fix Windows TextFSM install issue.
980,ReleaseEvent,2016-05-12 00:06:58+00:00,58268745,cmbruns/pyopenvr,2649705,cmbruns,,,published,0.9.2001,pyopenvr version 0.9.2001,"Release notes:
* First release of pyopenvr
* Based on version 0.9.20 of openvr
"
1013,ReleaseEvent,2017-12-15 10:30:10+00:00,105263648,duguyue100/pyaer,939553,duguyue100,,,published,0.1.0a9,,
1230,ReleaseEvent,2018-02-27 15:11:12+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,published,1.4.4,1.4.4,"- **IMPROVED:** ``type`` for ``ChoiceField`` generated by a ``ModelSerializer`` from a model field with ``choices=... will now be set according to the associated model field (#69)
- **FIXED:** ``lookup_field`` and ``lookup_value_regex`` on the same ``ViewSet``  will no longer trigger an  (#68)"
1955,ReleaseEvent,2016-10-21 05:14:25+00:00,13265524,balloob/pychromecast,1444314,balloob,,,published,0.7.7,0.7.7,"- Catch JSON error Python <3.5 compatibility (@molobrakos)
- Subtitles typo (@wa4557)"
1976,ReleaseEvent,2017-08-21 10:39:17+00:00,96750547,danielhrisca/asammdf,20952040,danielhrisca,,,published,2.2.0,Version 2.2.0,"Changes
======
* refactor _get_ method and removed _get_channel_data_ and _get_master_data_ methods
* major speed improvement for _get_ method when _load_measured_data_=_True_ and _compression_=_False_
* new method _filter_ allows to filter a subset of signals from the original measurement and return the new _MDF_ object
* method _iter_to_pandas_ moved from _MDF3_ and _MDF4_ classes to _MDF_ class
* update _bench.py_ script to accomodate the changes that will be released with _mdfreader 0.2.6_"
2243,ReleaseEvent,2015-06-13 18:47:30+00:00,37154906,fboender/ansible-cmdb,2477515,fboender,,,published,1.0,v1.0,Initial v1.0 release.
2309,ReleaseEvent,2016-05-21 12:29:28+00:00,57919005,kellerza/pyqwikswitch,6756881,kellerza,,,published,v0.3,,"Changes:

-   Improved encode/decode & set
-   PEP257
-  v0.3
"
2343,ReleaseEvent,2016-04-29 00:37:46+00:00,56409370,pasztorpisti/py-flags,1058990,pasztorpisti,,,published,v1.1.0,Added full documentation to README.rst and lots of small code changes,"- Extended README.rst with full documentation. Before it contained only a ""Quick Overview"" section.
- Added ``Flags.__dotted_single_flag_str__``.
- The ``Flags.data`` property returns ``UNDEFINED`` for special flags and flag combinations.
- Added the ``__pickle_int_flags__`` class attribute that can be set to ``True`` in order to force pickle to save
  the ``int`` representation of flags instead of the default ``to_simple_str()`` representation.
- Added the ``@unique_bits`` decorator that can be used to forbid overlapping bits between the values of flags.
- Added the ``@unique`` decorator that can be used to forbid aliases in a flags class. (An alias is a flag that
  has the exact same value as a previously declared flag.)
- Added ``__repr__`` for flags classes.
"
2453,ReleaseEvent,2016-08-11 17:18:11+00:00,23618716,dave-shawley/ietfparse,350812,dave-shawley,,,published,1.3.0,Add Cache-Control header support,Thanks to @gmr 
2467,ReleaseEvent,2015-06-05 23:36:40+00:00,10980048,ionelmc/python-manhole,129501,ionelmc,,,published,v0.6.2,,"* Fix OS X regression.
"
2504,ReleaseEvent,2018-08-20 11:41:56+00:00,22602879,sourceperl/pyModbusTCP,3809271,sourceperl,,,published,v0.1.7,release v0.1.7,
2542,ReleaseEvent,2016-02-14 20:10:08+00:00,49784431,Salamek/cron-descriptor,1226241,Salamek,,,published,1.2.4,Fixing release,Release solving issue #4 
2684,ReleaseEvent,2017-06-29 15:05:11+00:00,59484958,thombashi/pytablewriter,15517661,thombashi,,,published,v0.20.2,,- Fix the case that incorrect write result when matrix which has uniform size for each row
2692,ReleaseEvent,2015-12-29 21:36:53+00:00,34818433,Alexis-benoist/eralchemy,4437159,Alexis-benoist,,,published,v1.0.1,v1.0.1,
2982,ReleaseEvent,2018-07-13 09:21:02+00:00,42185087,James1345/django-rest-knox,16137830,belugame,,,published,3.1.5,Minor release,"- extended docs for using only token auth
- better compability of ModelAdmin for setups with big user tables"
3119,ReleaseEvent,2018-01-13 16:43:48+00:00,68146968,vimalloc/flask-jwt-extended,238933,vimalloc,,,published,3.6.0,3.6.0,"* Adds ability to use the `samesite` cookie attribute (#34, #113, #115). Requires Werkzeug >= 0.14. Thanks @faisalabujabal!"
4535,ReleaseEvent,2016-08-15 16:34:03+00:00,633141,pusher/pusher-http-python,7556206,jpatel531,739550,pusher,published,v1.4.0,v1.4.0,"Add support for push notifications via APNS, GCM or FCM"
